;GO:0042536;GO:0045409;GO:0016525;GO:0060124;GO:0061098;GO:1904179;GO:0032691;GO:0046697;GO:0008343;GO:0006006;GO:0023014;GO:0009756;GO:0009755;GO:0000187;GO:0045893;GO:0051969;GO:0050911;GO:0051965;GO:0071805;GO:0060399;GO:0007186;GO:1904346;GO:0050728;GO:1903012;GO:1904349;GO:0006694;GO:1904468;GO:0009725;GO:0030252;GO:0010469;GO:0120058;GO:0040013;GO:0040010;GO:1905564;GO:0043400;GO:0046676;GO:0002221;GO:0040018;GO:0042832;GO:0051464;GO:0000160;GO:0051461;GO:0034765;GO:0032100;GO:0035774;GO:0016358;GO:1904000;GO:0006351;GO:1903672;GO:0007169;GO:0046885;GO:0042322;GO:0006357;GO:0007204;GO:0001696;GO:0046010;GO:0006707;GO:0045087;GO:0043066;GO:0001937
GO:0040010;0.4;0.4;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.6000000000000001;0.4;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.3356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.6000000000000001;0.0;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.0;0.3660149997115376;0.0;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.5356143810225276;1.0;0.43852901558847923;0.48300749985576874;0.4;0.48300749985576874;0.6830074998557688;0.0;0.5356143810225276;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.0;0.5356143810225276;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.4;0.23852901558847928;0.0;0.5356143810225276;0.0;0.0;0.4;0.4
GO:1905564;0.3356143810225276;0.3356143810225276;0.3356143810225276;0.4;0.3081136762725405;0.43852901558847923;0.3081136762725405;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.2830074998557688;0.3660149997115376;0.43852901558847923;0.0;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;0.4;0.3356143810225276;0.43852901558847923;0.3356143810225276;0.0;0.3356143810225276;0.0;0.3660149997115376;0.4;0.4;0.4;0.43852901558847923;1.0;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.0;0.4;0.4;0.43852901558847923;0.3356143810225276;0.3660149997115376;0.43852901558847923;0.0;0.4;0.0;0.3660149997115376;0.3660149997115376;0.4;0.3356143810225276;0.3356143810225276;0.18250743174993223;0.0;0.4;0.0;0.0;0.3660149997115376;0.6830074998557688
GO:0043400;0.4;0.4;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.48300749985576874;0.4;0.0;0.0;0.0;0.8;0.8;0.8;0.3356143810225276;0.4;0.5356143810225276;0.0;0.8;0.6830074998557688;0.43852901558847923;0.8;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.0;0.3660149997115376;0.0;0.8;0.6000000000000001;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.3660149997115376;1.0;0.4;0.8;0.48300749985576874;0.0;0.43852901558847923;0.8;0.48300749985576874;0.43852901558847923;0.8;0.48300749985576874;0.8;0.43852901558847923;0.8;0.4;0.8;0.48300749985576874;0.43852901558847923;0.4;0.3660149997115376;0.8;0.43852901558847923;0.0;0.0;0.4;0.4
GO:0046676;0.43852901558847923;0.43852901558847923;0.4;0.6000000000000001;0.2830074998557688;0.4;0.4;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.3356143810225276;0.3660149997115376;0.5356143810225276;0.0;0.43852901558847923;0.0;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.43852901558847923;0.4;0.3081136762725405;0.0;0.6830074998557688;0.0;0.4;0.48300749985576874;0.3660149997115376;0.5356143810225276;0.4;0.3660149997115376;0.4;1.0;0.4;0.4;0.0;0.4;0.43852901558847923;0.6000000000000001;0.48300749985576874;0.43852901558847923;0.6830074998557688;0.0;0.3660149997115376;0.0;0.3356143810225276;0.4;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.23852901558847928;0.0;0.3660149997115376;0.0;0.0;0.48300749985576874;0.48300749985576874
GO:0002221;0.4;0.4;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.48300749985576874;0.4;0.0;0.0;0.0;0.8;0.8;0.8;0.3356143810225276;0.4;0.5356143810225276;0.0;0.8;0.6830074998557688;0.43852901558847923;0.8;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.0;0.3660149997115376;0.0;0.8;0.6000000000000001;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.3660149997115376;0.8;0.4;1.0;0.48300749985576874;0.0;0.43852901558847923;0.8;0.48300749985576874;0.43852901558847923;0.8;0.48300749985576874;0.8;0.43852901558847923;0.8;0.4;0.8;0.48300749985576874;0.43852901558847923;0.4;0.3660149997115376;0.0;0.43852901558847923;0.0;0.6000000000000001;0.4;0.4
GO:0040018;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.3356143810225276;0.8;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.3356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.6830074998557688;0.0;0.5356143810225276;0.48300749985576874;0.6830074998557688;0.43852901558847923;0.8;0.5356143810225276;0.0;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.6830074998557688;0.5356143810225276;0.6830074998557688;0.43852901558847923;0.48300749985576874;0.4;0.48300749985576874;1.0;0.0;0.5356143810225276;0.48300749985576874;0.8;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.0;0.5356143810225276;0.0;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.4;0.23852901558847928;0.0;0.6830074998557688;0.0;0.0;0.4;0.4
GO:0042832;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0
GO:0051464;0.3660149997115376;0.3660149997115376;0.4;0.48300749985576874;0.3081136762725405;0.5356143810225276;0.3660149997115376;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.0;0.5356143810225276;0.0;0.6000000000000001;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.4;0.0;0.3356143810225276;0.0;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.4;0.43852901558847923;0.4;0.43852901558847923;0.5356143810225276;0.0;1.0;0.43852901558847923;0.5356143810225276;0.4;0.43852901558847923;0.6830074998557688;0.0;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.4;0.3660149997115376;0.21862188087829626;0.0;0.48300749985576874;0.0;0.0;0.3660149997115376;0.3660149997115376
GO:0000160;0.4;0.4;0.43852901558847923;0.4;0.3660149997115376;0.48300749985576874;0.4;0.0;0.0;0.0;0.8;0.8;0.8;0.3356143810225276;0.4;0.5356143810225276;0.0;0.8;0.6830074998557688;0.43852901558847923;0.8;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.0;0.4;0.0;0.8;0.6000000000000001;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.4;0.8;0.43852901558847923;0.8;0.48300749985576874;0.0;0.43852901558847923;1.0;0.48300749985576874;0.43852901558847923;0.8;0.48300749985576874;0.8;0.43852901558847923;0.8;0.4;0.8;0.48300749985576874;0.43852901558847923;0.4;0.3660149997115376;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923
GO:0051461;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.8;0.3356143810225276;0.8;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.4;0.48300749985576874;0.5356143810225276;0.0;0.6830074998557688;0.0;0.5356143810225276;0.48300749985576874;0.6830074998557688;0.43852901558847923;0.8;0.5356143810225276;0.0;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.6830074998557688;0.5356143810225276;0.6000000000000001;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.8;0.0;0.5356143810225276;0.48300749985576874;1.0;0.43852901558847923;0.48300749985576874;0.6830074998557688;0.0;0.5356143810225276;0.0;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.4;0.23852901558847928;0.0;0.6830074998557688;0.0;0.0;0.4;0.4
GO:0034765;0.3660149997115376;0.3660149997115376;0.4;0.43852901558847923;0.2830074998557688;0.43852901558847923;0.3660149997115376;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.2599120563717816;0.3660149997115376;0.48300749985576874;0.0;0.48300749985576874;0.0;0.4;0.43852901558847923;0.4;0.4;0.43852901558847923;0.3356143810225276;0.0;0.4;0.0;0.43852901558847923;0.43852901558847923;0.4;0.48300749985576874;0.43852901558847923;0.3356143810225276;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.4;0.43852901558847923;0.43852901558847923;1.0;0.43852901558847923;0.48300749985576874;0.0;0.4;0.0;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.4;0.3660149997115376;0.21862188087829626;0.0;0.4;0.0;0.0;0.3660149997115376;0.3660149997115376
GO:0032100;0.4;0.4;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.4;0.0;0.0;0.0;0.8;0.8;0.8;0.3356143810225276;0.4;0.5356143810225276;0.0;0.8;0.0;0.43852901558847923;0.8;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.0;0.3660149997115376;0.0;0.8;0.6000000000000001;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.3660149997115376;0.8;0.43852901558847923;0.8;0.48300749985576874;0.0;0.43852901558847923;0.8;0.48300749985576874;0.43852901558847923;1.0;0.48300749985576874;0.0;0.43852901558847923;0.0;0.4;0.8;0.5356143810225276;0.43852901558847923;0.4;0.3356143810225276;0.0;0.43852901558847923;0.0;0.0;0.4;0.4
GO:0035774;0.4;0.4;0.43852901558847923;0.6830074998557688;0.3356143810225276;0.6000000000000001;0.4;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.0;0.6000000000000001;0.0;0.6830074998557688;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.43852901558847923;0.0;0.48300749985576874;0.0;0.48300749985576874;0.6000000000000001;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.43852901558847923;0.48300749985576874;0.6830074998557688;0.48300749985576874;0.6000000000000001;0.0;0.6830074998557688;0.48300749985576874;0.6830074998557688;0.48300749985576874;0.48300749985576874;1.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.4;0.23852901558847928;0.0;0.5356143810225276;0.0;0.0;0.4;0.4
GO:0016358;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;1.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0
GO:1904000;0.3660149997115376;0.3660149997115376;0.4;0.4;0.3081136762725405;0.5356143810225276;0.3660149997115376;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.3081136762725405;0.43852901558847923;0.48300749985576874;0.0;0.5356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.4;0.5356143810225276;0.4;0.0;0.3356143810225276;0.0;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.4;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.5356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.4;0.43852901558847923;0.5356143810225276;0.0;1.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.21862188087829626;0.0;0.6000000000000001;0.0;0.0;0.3660149997115376;0.3660149997115376
GO:0006351;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.8;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;1.0;0.0;0.8;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.0
GO:1903672;0.4;0.4;0.6830074998557688;0.3660149997115376;0.2830074998557688;0.6000000000000001;0.4;0.0;0.0;0.0;0.4;0.4;0.4;0.2830074998557688;0.4;0.43852901558847923;0.0;0.5356143810225276;0.0;0.43852901558847923;0.4;0.5356143810225276;0.3660149997115376;0.6000000000000001;0.43852901558847923;0.0;0.3660149997115376;0.0;0.4;0.4;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.4;0.3356143810225276;0.4;0.6000000000000001;0.0;0.43852901558847923;0.4;0.6000000000000001;0.3660149997115376;0.4;0.48300749985576874;0.0;0.43852901558847923;0.0;1.0;0.4;0.4;0.43852901558847923;0.3356143810225276;0.20000000000000007;0.0;0.5356143810225276;0.0;0.0;0.3356143810225276;0.3356143810225276
GO:0007169;0.4;0.4;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.48300749985576874;0.4;0.0;0.0;0.0;0.8;0.8;0.8;0.3356143810225276;0.4;0.5356143810225276;0.0;0.8;0.6830074998557688;0.43852901558847923;0.8;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.0;0.3660149997115376;0.0;0.8;0.6000000000000001;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.3660149997115376;0.8;0.4;0.8;0.48300749985576874;0.0;0.43852901558847923;0.8;0.48300749985576874;0.43852901558847923;0.8;0.48300749985576874;0.8;0.43852901558847923;0.8;0.4;1.0;0.48300749985576874;0.43852901558847923;0.4;0.3660149997115376;0.0;0.43852901558847923;0.0;0.0;0.4;0.4
GO:0046885;0.6000000000000001;0.6000000000000001;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.4;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.3356143810225276;0.6000000000000001;0.5356143810225276;0.0;0.5356143810225276;0.0;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.0;0.4;0.0;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.4;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.0;0.43852901558847923;0.0;0.4;0.48300749985576874;1.0;0.43852901558847923;0.6000000000000001;0.2830074998557688;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923
GO:0042322;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.3356143810225276;0.2830074998557688;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.2599120563717816;0.3660149997115376;0.48300749985576874;0.0;0.48300749985576874;0.0;0.4;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.4;0.0;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.0;0.4;0.43852901558847923;0.5356143810225276;0.4;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;1.0;0.3660149997115376;0.21862188087829626;0.0;0.6000000000000001;0.0;0.0;0.43852901558847923;0.43852901558847923
GO:0006357;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.3356143810225276;0.3356143810225276;0.4;0.3356143810225276;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.3081136762725405;0.8;0.43852901558847923;0.0;0.43852901558847923;0.0;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.4;0.3081136762725405;0.0;0.3356143810225276;0.0;0.4;0.4;0.3660149997115376;0.43852901558847923;0.4;0.3356143810225276;0.4;0.3660149997115376;0.4;0.4;0.0;0.3660149997115376;0.4;0.4;0.3660149997115376;0.4;0.4;0.0;0.3660149997115376;0.0;0.3356143810225276;0.4;0.6000000000000001;0.3660149997115376;1.0;0.20000000000000007;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.3660149997115376
GO:0007204;0.20000000000000007;0.20000000000000007;0.21862188087829626;0.23852901558847928;0.18250743174993223;0.23852901558847928;0.20000000000000007;0.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.16601499971153766;0.20000000000000007;0.2599120563717816;0.0;0.3356143810225276;0.3356143810225276;0.21862188087829626;0.3660149997115376;0.21862188087829626;0.21862188087829626;0.23852901558847928;0.18250743174993223;0.0;0.18250743174993223;0.0;0.3660149997115376;0.2830074998557688;0.21862188087829626;0.2599120563717816;0.23852901558847928;0.18250743174993223;0.3660149997115376;0.23852901558847928;0.3660149997115376;0.23852901558847928;0.0;0.21862188087829626;0.3660149997115376;0.23852901558847928;0.21862188087829626;0.3356143810225276;0.23852901558847928;0.3660149997115376;0.21862188087829626;0.3356143810225276;0.20000000000000007;0.3660149997115376;0.2830074998557688;0.21862188087829626;0.20000000000000007;1.0;0.0;0.21862188087829626;0.0;0.0;0.20000000000000007;0.20000000000000007
GO:0001696;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
GO:0046010;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.4;0.3081136762725405;0.6830074998557688;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.3081136762725405;0.43852901558847923;0.48300749985576874;0.0;0.6000000000000001;0.0;0.48300749985576874;0.43852901558847923;0.6000000000000001;0.4;0.6830074998557688;0.48300749985576874;0.0;0.4;0.0;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.48300749985576874;0.5356143810225276;0.4;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.6830074998557688;0.0;0.48300749985576874;0.43852901558847923;0.6830074998557688;0.4;0.43852901558847923;0.5356143810225276;0.0;0.6000000000000001;0.0;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.3660149997115376;0.21862188087829626;0.0;1.0;0.0;0.0;0.3660149997115376;0.3660149997115376
GO:0006707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
GO:0045087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
GO:0043066;0.43852901558847923;0.43852901558847923;0.4;0.3660149997115376;0.2830074998557688;0.4;0.4;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.2830074998557688;0.3660149997115376;0.48300749985576874;0.0;0.43852901558847923;0.0;0.4;0.48300749985576874;0.3660149997115376;0.43852901558847923;0.4;0.3081136762725405;0.0;0.43852901558847923;0.0;0.4;0.43852901558847923;0.3660149997115376;0.5356143810225276;0.4;0.3660149997115376;0.4;0.48300749985576874;0.4;0.4;0.0;0.3660149997115376;0.43852901558847923;0.4;0.3660149997115376;0.4;0.4;0.0;0.3660149997115376;0.0;0.3356143810225276;0.4;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.20000000000000007;0.0;0.3660149997115376;0.0;0.0;1.0;0.48300749985576874
GO:0001937;0.43852901558847923;0.43852901558847923;0.4;0.3660149997115376;0.2830074998557688;0.4;0.4;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.2830074998557688;0.3660149997115376;0.48300749985576874;0.0;0.43852901558847923;0.0;0.4;0.48300749985576874;0.3660149997115376;0.43852901558847923;0.4;0.3081136762725405;0.0;0.43852901558847923;0.0;0.4;0.43852901558847923;0.3660149997115376;0.5356143810225276;0.4;0.6830074998557688;0.4;0.48300749985576874;0.4;0.4;0.0;0.3660149997115376;0.43852901558847923;0.4;0.3660149997115376;0.4;0.4;0.0;0.3660149997115376;0.0;0.3356143810225276;0.4;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.20000000000000007;0.0;0.3660149997115376;0.0;0.0;0.48300749985576874;1.0
