;GO:0006281;GO:0033540;GO:0007131;GO:0006283;GO:0000733;GO:0046697;GO:0030308;GO:0010812;GO:0071375;GO:0032206;GO:0006296;GO:0006293;GO:0006294;GO:0007141;GO:0042144;GO:0002098;GO:0006699;GO:0042148;GO:0050680;GO:0031860;GO:0034058;GO:0036111;GO:0036112;GO:0035542;GO:0006260;GO:1904354;GO:0045944;GO:0006303;GO:0070192;GO:0045668;GO:0000165;GO:0031338;GO:0034968;GO:0003309;GO:0001649;GO:0036109;GO:0031297;GO:0016233;GO:0071559;GO:0000729;GO:0008210;GO:0000724;GO:0007004;GO:0000722;GO:0008333;GO:0002076;GO:0008209;GO:0030511;GO:0090656;GO:0046939;GO:0032092;GO:0006361;GO:0006360;GO:0006366;GO:0000019;GO:0036292;GO:0006363;GO:0006886;GO:0006367;GO:0006368;GO:0032925;GO:0031954;GO:0071333;GO:0006914;GO:0045055;GO:0032006;GO:0010971;GO:0090305;GO:0034260;GO:0045859;GO:0000707;GO:0007066;GO:0006370;GO:0043433;GO:0045736;GO:0070911;GO:0051974;GO:0043967;GO:0043966;GO:0090630;GO:1902018;GO:0006623;GO:0043687;GO:1904837;GO:0000079;GO:0000122;GO:1902807;GO:0032508;GO:0033674;GO:0070816;GO:0006351;GO:0046329;GO:0006357;GO:0006625;GO:0048478;GO:0030036
GO:0036112;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.3660149997115376;0.43852901558847923;0.0;0.0;0.0;0.3356143810225276;0.0;0.6000000000000001;0.0;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.0;0.6000000000000001;0.48300749985576874;0.8;1.0;0.0;0.43852901558847923;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.6000000000000001;0.4;0.0;0.6000000000000001;0.48300749985576874;0.3660149997115376;0.3660149997115376;0.4;0.0;0.48300749985576874;0.48300749985576874;0.0;0.6000000000000001;0.48300749985576874;0.0;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.0;0.3081136762725405;0.6000000000000001;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.2830074998557688;0.48300749985576874;0.4;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.48300749985576874;0.6000000000000001;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.4;0.48300749985576874;0.0;0.0;0.0;0.3081136762725405;0.0;0.43852901558847923;0.6000000000000001;0.0;0.0;0.48300749985576874;0.6000000000000001;0.43852901558847923
GO:0035542;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.48300749985576874;0.0;0.5356143810225276;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;1.0;0.0;0.48300749985576874;0.3660149997115376;0.0;0.0;0.48300749985576874;0.48300749985576874;1.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.3356143810225276;0.3660149997115376;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.0;0.4;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.0;0.0;0.43852901558847923;0.4;0.0;0.5356143810225276;0.4;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.0;0.3660149997115376;0.0;0.0;0.3356143810225276;0.5356143810225276;0.0;0.0;0.0;0.48300749985576874;0.3660149997115376;0.4;0.0;0.3660149997115376;0.3660149997115376;0.0;0.4;0.4;0.0;0.48300749985576874;0.0
GO:0006260;0.8;0.4;0.6000000000000001;0.6000000000000001;0.8;0.0;0.0;0.0;0.3660149997115376;0.0;0.6830074998557688;0.0;0.5356143810225276;0.5356143810225276;0.4;0.6000000000000001;0.5356143810225276;0.8;0.0;0.8;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;1.0;0.0;0.0;0.6000000000000001;0.5356143810225276;0.0;0.5356143810225276;0.0;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.8;0.6830074998557688;0.0;0.8;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.6830074998557688;0.0;0.5356143810225276;0.5356143810225276;0.0;0.8;0.43852901558847923;0.0;0.6830074998557688;0.6830074998557688;0.6830074998557688;0.0;0.3356143810225276;0.6830074998557688;0.0;0.6830074998557688;0.6830074998557688;0.0;0.0;0.3081136762725405;0.5356143810225276;0.43852901558847923;0.0;0.0;0.6830074998557688;0.0;0.0;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.0;0.0;0.6000000000000001;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.3356143810225276;0.0;0.48300749985576874;0.8;0.0;0.0;0.48300749985576874;0.8;0.48300749985576874
GO:1904354;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.6830074998557688;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;1.0;0.4;0.0;0.0;0.43852901558847923;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.4;0.43852901558847923;0.0;0.0;0.43852901558847923;0.3660149997115376;0.0;0.0;0.4;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.3356143810225276;0.4;0.0;0.0;0.3660149997115376;0.3081136762725405;0.0;0.48300749985576874;0.3660149997115376;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.6000000000000001;0.0;0.0;0.3356143810225276;0.5356143810225276;0.0;0.0;0.0;0.3660149997115376;0.48300749985576874;0.3660149997115376;0.0;0.3660149997115376;0.4;0.0;0.3356143810225276;0.43852901558847923;0.0;0.5356143810225276;0.0
GO:0045944;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.3660149997115376;0.0;0.5356143810225276;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.4;1.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.4;0.0;0.0;0.0;0.0;0.0;0.2830074998557688;0.0;0.0;0.2830074998557688;0.0;0.2599120563717816;0.2830074998557688;0.0;0.0;0.2830074998557688;0.4;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.4;0.2599120563717816;0.0;0.0;0.3356143810225276;0.3356143810225276;0.0;0.4;0.3660149997115376;0.0;0.0;0.0;0.6000000000000001;0.3660149997115376;0.0;0.48300749985576874;0.0;0.0;0.2599120563717816;0.3356143810225276;0.0;0.0;0.0;0.3660149997115376;0.8;0.3081136762725405;0.0;0.3660149997115376;0.8;0.0;0.3081136762725405;1.0;0.0;0.43852901558847923;0.0
GO:0006303;0.8;0.3356143810225276;0.48300749985576874;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.3660149997115376;0.0;0.5356143810225276;0.0;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.48300749985576874;0.3660149997115376;0.6000000000000001;0.0;0.6000000000000001;0.4;0.3660149997115376;0.3660149997115376;0.0;0.6000000000000001;0.0;0.0;1.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.43852901558847923;0.4;0.4;0.43852901558847923;0.6000000000000001;0.5356143810225276;0.4;0.6000000000000001;0.43852901558847923;0.8;0.48300749985576874;0.5356143810225276;0.0;0.43852901558847923;0.43852901558847923;0.0;0.6000000000000001;0.3660149997115376;0.0;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.0;0.2830074998557688;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.3081136762725405;0.43852901558847923;0.3660149997115376;0.0;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.0;0.0;0.6000000000000001;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.2830074998557688;0.0;0.4;0.48300749985576874;0.0;0.0;0.4;0.6000000000000001;0.4
GO:0070192;0.5356143810225276;0.43852901558847923;0.8;0.43852901558847923;0.6000000000000001;0.8;0.0;0.0;0.48300749985576874;0.0;0.8;0.0;0.8;0.8;0.5356143810225276;0.8;0.48300749985576874;0.8;0.0;0.8;0.8;0.48300749985576874;0.48300749985576874;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;1.0;0.0;0.8;0.0;0.8;0.8;0.8;0.6000000000000001;0.8;0.6000000000000001;0.0;0.8;0.6000000000000001;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.0;0.8;0.6000000000000001;0.0;0.8;0.48300749985576874;0.0;0.8;0.8;0.8;0.0;0.6000000000000001;0.8;0.0;0.8;0.8;0.0;0.0;0.4;0.6830074998557688;0.6000000000000001;0.0;0.0;0.48300749985576874;0.0;0.0;0.8;1.0;0.8;0.0;0.0;0.43852901558847923;0.0;0.8;0.8;0.0;0.0;0.0;0.48300749985576874;0.8;0.0;0.0;0.0;0.6000000000000001;0.0;0.43852901558847923;0.8;0.0;0.0;0.8;0.8;0.6830074998557688
GO:0045668;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.6000000000000001;0.0;0.4;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.43852901558847923;0.3660149997115376;0.0;0.0;1.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.3356143810225276;0.0;0.3081136762725405;0.3356143810225276;0.0;0.0;0.3356143810225276;0.48300749985576874;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.3660149997115376;0.3081136762725405;0.0;0.0;0.43852901558847923;0.4;0.0;0.6000000000000001;0.4;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.43852901558847923;0.0;0.0;0.3081136762725405;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.0;0.3660149997115376;0.3660149997115376;0.0;0.4;0.4;0.0;0.43852901558847923;0.0
GO:0000165;0.5356143810225276;0.43852901558847923;0.8;0.43852901558847923;0.5356143810225276;0.0;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.4;0.8;0.8;0.8;0.8;0.5356143810225276;0.8;0.48300749985576874;0.8;0.48300749985576874;0.8;0.8;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.3660149997115376;0.43852901558847923;0.8;0.48300749985576874;1.0;0.5356143810225276;0.8;0.8;0.8;0.6000000000000001;0.8;0.43852901558847923;0.0;0.8;0.6000000000000001;0.43852901558847923;0.4;0.43852901558847923;0.0;0.8;0.6000000000000001;0.48300749985576874;0.8;0.6000000000000001;0.48300749985576874;0.8;0.8;0.8;0.4;0.43852901558847923;0.8;0.0;0.8;0.8;0.43852901558847923;0.3660149997115376;0.4;0.6830074998557688;0.6000000000000001;0.43852901558847923;0.4;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.8;0.8;0.8;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.8;0.8;0.4;0.43852901558847923;0.0;0.6000000000000001;0.8;0.48300749985576874;0.3660149997115376;0.4;0.43852901558847923;0.43852901558847923;0.6830074998557688;0.8;0.4;0.4;0.8;0.8;0.6830074998557688
GO:0031338;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.5356143810225276;0.0;0.6000000000000001;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;1.0;0.0;0.5356143810225276;0.4;0.0;0.0;0.5356143810225276;0.5356143810225276;1.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.3356143810225276;0.3660149997115376;0.0;0.0;0.3660149997115376;0.5356143810225276;0.0;0.0;0.4;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.4;0.3356143810225276;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.5356143810225276;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.4;0.0;0.0;0.3356143810225276;0.6000000000000001;0.0;0.0;0.0;0.5356143810225276;0.4;0.43852901558847923;0.0;0.4;0.4;0.0;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.0
GO:0034968;0.5356143810225276;0.43852901558847923;0.8;0.43852901558847923;0.5356143810225276;0.0;0.0;0.0;0.48300749985576874;0.0;0.8;0.0;0.8;0.8;0.6000000000000001;0.8;0.48300749985576874;0.8;0.0;0.8;0.8;0.48300749985576874;0.48300749985576874;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.8;0.0;0.8;0.0;1.0;0.8;0.8;0.6000000000000001;0.8;0.48300749985576874;0.0;0.8;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.0;0.8;0.6000000000000001;0.0;0.8;0.48300749985576874;0.0;0.8;0.8;0.8;0.0;0.48300749985576874;0.8;0.0;0.8;0.8;0.0;0.0;0.4;0.6830074998557688;0.6000000000000001;0.0;0.0;0.48300749985576874;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.43852901558847923;0.0;0.8;0.8;0.0;0.0;0.0;0.6000000000000001;0.8;0.0;0.0;0.0;0.48300749985576874;0.0;0.5356143810225276;0.8;0.0;0.0;0.8;0.8;0.6830074998557688
GO:0003309;0.48300749985576874;0.4;0.8;0.4;0.48300749985576874;0.8;0.0;0.0;0.48300749985576874;0.0;0.8;0.0;0.8;0.8;0.48300749985576874;0.8;0.48300749985576874;0.8;0.0;0.8;0.8;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.4;0.8;0.0;0.8;0.0;0.8;1.0;0.8;0.5356143810225276;0.8;0.43852901558847923;0.0;0.8;0.48300749985576874;0.4;0.4;0.43852901558847923;0.0;0.8;0.48300749985576874;0.0;0.8;0.43852901558847923;0.0;0.8;0.8;0.8;0.0;0.4;0.8;0.0;0.8;0.8;0.0;0.0;0.3660149997115376;0.6000000000000001;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.4;0.0;0.8;0.8;0.0;0.0;0.0;0.43852901558847923;0.8;0.0;0.0;0.0;0.4;0.0;0.4;0.8;0.0;0.0;0.8;0.8;0.6000000000000001
GO:0001649;0.48300749985576874;0.4;0.8;0.4;0.48300749985576874;0.8;0.0;0.0;0.48300749985576874;0.0;0.8;0.0;0.8;0.8;0.48300749985576874;0.8;0.48300749985576874;0.8;0.0;0.8;0.8;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.4;0.8;0.0;0.8;0.0;0.8;0.8;1.0;0.5356143810225276;0.8;0.43852901558847923;0.0;0.8;0.48300749985576874;0.4;0.4;0.43852901558847923;0.0;0.8;0.48300749985576874;0.0;0.8;0.43852901558847923;0.0;0.8;0.8;0.8;0.0;0.4;0.8;0.0;0.8;0.8;0.0;0.0;0.3660149997115376;0.6000000000000001;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.4;0.0;0.8;0.8;0.0;0.0;0.0;0.43852901558847923;0.8;0.0;0.0;0.0;0.4;0.0;0.4;0.8;0.0;0.0;0.8;0.8;0.6000000000000001
GO:0036109;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.43852901558847923;0.5356143810225276;0.0;0.0;0.0;0.4;0.0;0.6830074998557688;0.0;0.6000000000000001;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.5356143810225276;0.6830074998557688;0.0;0.6830074998557688;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.6000000000000001;0.0;0.6000000000000001;0.0;0.6000000000000001;0.5356143810225276;0.5356143810225276;1.0;0.6830074998557688;0.48300749985576874;0.0;0.6830074998557688;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.0;0.6000000000000001;0.6000000000000001;0.0;0.6830074998557688;0.48300749985576874;0.0;0.6830074998557688;0.6000000000000001;0.6000000000000001;0.0;0.3660149997115376;0.6830074998557688;0.0;0.6830074998557688;0.6830074998557688;0.0;0.0;0.3356143810225276;0.6000000000000001;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.0;0.0;0.43852901558847923;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.3660149997115376;0.0;0.43852901558847923;0.6000000000000001;0.0;0.0;0.5356143810225276;0.6830074998557688;0.5356143810225276
GO:0031297;0.8;0.48300749985576874;0.8;0.6000000000000001;0.8;0.0;0.0;0.0;0.48300749985576874;0.0;0.8;0.0;0.8;0.8;0.5356143810225276;0.8;0.6000000000000001;0.8;0.0;0.8;0.8;0.6000000000000001;0.6000000000000001;0.0;0.8;0.0;0.0;0.6000000000000001;0.8;0.0;0.8;0.0;0.8;0.8;0.8;0.6830074998557688;1.0;0.6830074998557688;0.0;0.8;0.6830074998557688;0.6000000000000001;0.6000000000000001;0.6830074998557688;0.0;0.8;0.6830074998557688;0.0;0.8;0.5356143810225276;0.0;0.8;0.8;0.8;0.0;0.43852901558847923;0.8;0.0;0.8;0.8;0.0;0.0;0.4;0.6830074998557688;0.6000000000000001;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.6000000000000001;0.0;0.8;0.8;0.0;0.0;0.0;0.6000000000000001;0.8;0.0;0.0;0.0;0.43852901558847923;0.0;0.5356143810225276;0.8;0.0;0.0;0.8;0.8;0.6830074998557688
GO:0016233;0.6830074998557688;0.3660149997115376;0.5356143810225276;0.5356143810225276;0.6830074998557688;0.0;0.3660149997115376;0.3660149997115376;0.3081136762725405;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.4;0.6830074998557688;0.3356143810225276;0.6830074998557688;0.43852901558847923;0.4;0.4;0.3660149997115376;0.6830074998557688;0.43852901558847923;0.2830074998557688;0.5356143810225276;0.6000000000000001;0.3356143810225276;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.6830074998557688;1.0;0.0;0.6830074998557688;0.48300749985576874;0.5356143810225276;0.6830074998557688;0.8;0.0;0.43852901558847923;0.48300749985576874;0.3356143810225276;0.6830074998557688;0.4;0.3660149997115376;0.6000000000000001;0.5356143810225276;0.5356143810225276;0.3081136762725405;0.48300749985576874;0.6000000000000001;0.0;0.6000000000000001;0.6000000000000001;0.3356143810225276;0.2599120563717816;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.3356143810225276;0.2830074998557688;0.6000000000000001;0.4;0.3356143810225276;0.43852901558847923;0.6000000000000001;0.5356143810225276;0.4;0.3356143810225276;0.5356143810225276;0.3356143810225276;0.48300749985576874;0.48300749985576874;0.3081136762725405;0.3356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.3356143810225276;0.2830074998557688;0.2830074998557688;0.48300749985576874;0.3356143810225276;0.43852901558847923;0.5356143810225276;0.2830074998557688;0.3081136762725405;0.43852901558847923;0.6830074998557688;0.48300749985576874
GO:0071559;0.48300749985576874;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000729;0.8;0.48300749985576874;0.8;0.6000000000000001;0.8;0.0;0.0;0.0;0.48300749985576874;0.0;0.8;0.0;0.8;0.8;0.5356143810225276;0.8;0.6000000000000001;0.8;0.0;0.8;0.8;0.6000000000000001;0.6000000000000001;0.0;0.8;0.0;0.0;0.6000000000000001;0.8;0.0;0.8;0.0;0.8;0.8;0.8;0.6830074998557688;0.8;0.6830074998557688;0.0;1.0;0.6830074998557688;0.6000000000000001;0.6000000000000001;0.6830074998557688;0.0;0.8;0.6830074998557688;0.0;0.8;0.5356143810225276;0.0;0.8;0.8;0.8;0.0;0.43852901558847923;0.8;0.0;0.8;0.8;0.0;0.0;0.4;0.6830074998557688;0.6000000000000001;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.6000000000000001;0.0;0.8;0.8;0.0;0.0;0.0;0.6000000000000001;0.8;0.0;0.0;0.0;0.43852901558847923;0.0;0.5356143810225276;0.8;0.0;0.0;0.8;0.8;0.6830074998557688
GO:0008210;0.5356143810225276;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.5356143810225276;0.0;0.3660149997115376;0.3660149997115376;0.4;0.48300749985576874;0.6830074998557688;0.48300749985576874;0.6000000000000001;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.6830074998557688;0.6830074998557688;0.3356143810225276;0.6830074998557688;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.5356143810225276;0.43852901558847923;0.2830074998557688;0.43852901558847923;0.6000000000000001;0.3356143810225276;0.6000000000000001;0.3660149997115376;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.6000000000000001;0.6830074998557688;0.48300749985576874;0.0;0.6830074998557688;1.0;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.0;0.6000000000000001;0.8;0.3356143810225276;0.6830074998557688;0.48300749985576874;0.3660149997115376;0.6830074998557688;0.6000000000000001;0.6000000000000001;0.3081136762725405;0.3660149997115376;0.6830074998557688;0.0;0.6830074998557688;0.6830074998557688;0.3356143810225276;0.2599120563717816;0.3660149997115376;0.6000000000000001;0.48300749985576874;0.3356143810225276;0.2830074998557688;0.5356143810225276;0.4;0.3356143810225276;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.4;0.3356143810225276;0.43852901558847923;0.3356143810225276;0.6000000000000001;0.6000000000000001;0.3081136762725405;0.3356143810225276;0.0;0.48300749985576874;0.48300749985576874;0.3356143810225276;0.2830074998557688;0.2830074998557688;0.3660149997115376;0.3356143810225276;0.43852901558847923;0.6000000000000001;0.2830074998557688;0.3081136762725405;0.48300749985576874;0.6830074998557688;0.5356143810225276
GO:0000724;0.8;0.3356143810225276;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.3660149997115376;0.0;0.5356143810225276;0.0;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.48300749985576874;0.3660149997115376;0.6000000000000001;0.0;0.6000000000000001;0.4;0.3660149997115376;0.3660149997115376;0.0;0.6000000000000001;0.0;0.0;0.8;0.43852901558847923;0.0;0.43852901558847923;0.0;0.43852901558847923;0.4;0.4;0.43852901558847923;0.6000000000000001;0.5356143810225276;0.4;0.6000000000000001;0.43852901558847923;1.0;0.48300749985576874;0.6000000000000001;0.0;0.43852901558847923;0.43852901558847923;0.0;0.6000000000000001;0.3660149997115376;0.0;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.0;0.2830074998557688;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.3081136762725405;0.43852901558847923;0.3660149997115376;0.0;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.0;0.0;0.6000000000000001;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.2830074998557688;0.0;0.4;0.48300749985576874;0.0;0.0;0.4;0.6000000000000001;0.4
GO:0007004;0.6000000000000001;0.3356143810225276;0.48300749985576874;0.48300749985576874;0.6000000000000001;0.0;0.3356143810225276;0.3356143810225276;0.2830074998557688;0.43852901558847923;0.5356143810225276;0.4;0.4;0.4;0.4;0.48300749985576874;0.48300749985576874;0.6000000000000001;0.3081136762725405;0.6000000000000001;0.4;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.6000000000000001;0.4;0.2599120563717816;0.48300749985576874;0.5356143810225276;0.3081136762725405;0.4;0.3356143810225276;0.43852901558847923;0.4;0.4;0.43852901558847923;0.6000000000000001;0.6830074998557688;0.0;0.6000000000000001;0.43852901558847923;0.48300749985576874;1.0;0.6830074998557688;0.0;0.4;0.43852901558847923;0.3081136762725405;0.6000000000000001;0.4;0.3356143810225276;0.6000000000000001;0.5356143810225276;0.5356143810225276;0.2830074998557688;0.43852901558847923;0.6000000000000001;0.0;0.6000000000000001;0.6000000000000001;0.3081136762725405;0.23852901558847928;0.4;0.43852901558847923;0.3356143810225276;0.3081136762725405;0.2599120563717816;0.5356143810225276;0.3660149997115376;0.3081136762725405;0.4;0.5356143810225276;0.48300749985576874;0.3660149997115376;0.3081136762725405;0.48300749985576874;0.3081136762725405;0.43852901558847923;0.43852901558847923;0.2830074998557688;0.3081136762725405;0.0;0.43852901558847923;0.4;0.3081136762725405;0.2599120563717816;0.2599120563717816;0.43852901558847923;0.3081136762725405;0.4;0.6000000000000001;0.2599120563717816;0.2830074998557688;0.4;0.6000000000000001;0.43852901558847923
GO:0000722;0.6830074998557688;0.3660149997115376;0.6000000000000001;0.5356143810225276;0.6830074998557688;0.0;0.3660149997115376;0.3660149997115376;0.3081136762725405;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.4;0.6830074998557688;0.3356143810225276;0.6830074998557688;0.43852901558847923;0.4;0.4;0.3660149997115376;0.6830074998557688;0.43852901558847923;0.2830074998557688;0.5356143810225276;0.6000000000000001;0.3356143810225276;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.6830074998557688;0.8;0.0;0.6830074998557688;0.48300749985576874;0.6000000000000001;0.6830074998557688;1.0;0.0;0.43852901558847923;0.48300749985576874;0.3356143810225276;0.6830074998557688;0.4;0.3660149997115376;0.6000000000000001;0.5356143810225276;0.5356143810225276;0.3081136762725405;0.48300749985576874;0.6000000000000001;0.0;0.6000000000000001;0.6000000000000001;0.3356143810225276;0.2599120563717816;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.3356143810225276;0.2830074998557688;0.6000000000000001;0.4;0.3356143810225276;0.43852901558847923;0.6000000000000001;0.5356143810225276;0.4;0.3356143810225276;0.5356143810225276;0.3356143810225276;0.48300749985576874;0.48300749985576874;0.3081136762725405;0.3356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.3356143810225276;0.2830074998557688;0.2830074998557688;0.48300749985576874;0.3356143810225276;0.43852901558847923;0.5356143810225276;0.2830074998557688;0.3081136762725405;0.43852901558847923;0.6830074998557688;0.48300749985576874
