;GO:1902230;GO:1902430;GO:0002282;GO:0006883;GO:0042730;GO:0051092;GO:0045766;GO:1902998;GO:1902949;GO:0006957;GO:0002830;GO:0031638;GO:0006958;GO:0001867;GO:0043032;GO:0051607;GO:0032760;GO:0032689;GO:0010575;GO:0007186;GO:0032286;GO:0000902;GO:1903573;GO:0050729;GO:0043312;GO:1902004;GO:0006898;GO:1902847;GO:0010828;GO:0002686;GO:1905908;GO:0006888;GO:1905907;GO:0001798;GO:0010628;GO:0051131;GO:0001836;GO:0010866;GO:0010469;GO:0032436;GO:0032755;GO:0032753;GO:0032754;GO:0045429;GO:0038172;GO:0090197;GO:0097191;GO:0045944;GO:0009615;GO:0043687;GO:0001970;GO:0045745;GO:0002576;GO:0051024;GO:0051025;GO:0030449;GO:0043691;GO:0010951;GO:0032463;GO:0032464;GO:0048260;GO:0051788;GO:0016579;GO:1905892;GO:0061740;GO:0061741;GO:0090201;GO:0006351;GO:1905895;GO:1901216;GO:0006631;GO:0001774;GO:2000427;GO:0032736;GO:0045087;GO:0001934;GO:0006508;GO:0002826;GO:0050900;GO:0019730;GO:0017038;GO:0010884
GO:1903573;0.3417099416999735;0.13839445927415203;0.0;0.036692364793703955;0.2611260707055071;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.1492331351584338;0.1492331351584338;0.0;0.1492331351584338;0.1492331351584338;0.047799631016701725;0.0;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.047799631016701725;0.0;0.0;1.0;0.2611260707055071;0.0;0.047799631016701725;0.0;0.1492331351584338;0.042064647228987374;0.13839445927415203;0.047799631016701725;0.0;0.13839445927415203;0.2611260707055071;0.042064647228987374;0.0;0.0;0.047799631016701725;0.1492331351584338;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.2611260707055071;0.1492331351584338;0.0;0.047799631016701725;0.13839445927415203;0.2611260707055071;0.0;0.13839445927415203;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.0;0.0;0.250245473135147;0.0;0.0;0.250245473135147;0.0;0.250245473135147;0.047799631016701725;0.0;0.0;0.047799631016701725;0.042064647228987374;0.0;0.047799631016701725;0.0;0.250245473135147;0.0;0.0;0.0;0.042064647228987374
GO:0050729;0.2611260707055071;0.042064647228987374;0.0;0.036692364793703955;0.31604190962270823;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.21066859409381297;0.21066859409381297;0.0;0.21066859409381297;0.21066859409381297;0.11511873865597294;0.0;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.0;0.0;0.2611260707055071;1.0;0.0;0.11511873865597294;0.0;0.1492331351584338;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.0;0.042064647228987374;0.5086442807250322;0.11511873865597294;0.0;0.0;0.042064647228987374;0.1492331351584338;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.0;0.0;0.38873827313952897;0.21066859409381297;0.0;0.11511873865597294;0.042064647228987374;0.38873827313952897;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.0;0.1492331351584338;0.0;0.0;0.1492331351584338;0.0;0.1492331351584338;0.11511873865597294;0.0;0.0;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.0;0.1492331351584338;0.0;0.0;0.0;0.11511873865597294
GO:0043312;0.0;0.0;0.3621435382722763;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.29045087053624835;0.0;0.0;0.29045087053624835;0.29045087053624835;0.0;0.29045087053624835;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;1.0;0.0;0.23890105842610806;0.0;0.0;0.0;0.0;0.23890105842610806;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.33382621846353866;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.14698621595948655;0.14698621595948655;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.35241340190297943;0.0;0.0;0.20709043845653538;0.0;0.0;0.0;0.20709043845653538;0.20709043845653538;0.14698621595948655;0.0
GO:1902004;0.047799631016701725;0.7043725077703151;0.0;0.036692364793703955;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.12755981097713553;0.24457446477495315;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.11511873865597294;0.12755981097713553;0.0;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.047799631016701725;0.0;0.0;0.047799631016701725;0.11511873865597294;0.0;1.0;0.0;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.24457446477495315;0.0;0.1890450431733396;0.11511873865597294;0.17825033928423412;0.0;0.0;0.10648035217448149;0.047799631016701725;0.24457446477495315;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.1816892161000484;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.1816892161000484;0.0;0.0;0.24457446477495315;0.12755981097713553;0.0;0.12755981097713553;0.047799631016701725;0.1890450431733396;0.0;0.1890450431733396;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.12755981097713553;0.0;0.0;0.12755981097713553;0.11511873865597294;0.0;0.24457446477495315;0.0;0.042064647228987374;0.0;0.0;0.0;0.11511873865597294
GO:0006898;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23890105842610806;0.0;1.0;0.0;0.0;0.0;0.0;0.23890105842610806;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23890105842610806;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0
GO:1902847;0.1786822519641151;0.047799631016701725;0.0;0.036692364793703955;0.1492331351584338;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.1492331351584338;0.1492331351584338;0.0;0.1492331351584338;0.1492331351584338;0.047799631016701725;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.0;0.0;0.1492331351584338;0.1492331351584338;0.0;0.047799631016701725;0.0;1.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.1492331351584338;0.042064647228987374;0.0;0.0;0.047799631016701725;0.1786822519641151;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.1492331351584338;0.1786822519641151;0.0;0.047799631016701725;0.047799631016701725;0.1492331351584338;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.1492331351584338;0.0;0.0;0.1786822519641151;0.0;0.1492331351584338;0.047799631016701725;0.0;0.0;0.047799631016701725;0.042064647228987374;0.0;0.047799631016701725;0.0;0.1492331351584338;0.0;0.0;0.0;0.042064647228987374
GO:0010828;0.042064647228987374;0.042064647228987374;0.0;0.036692364793703955;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.0;0.0;0.042064647228987374;0.11511873865597294;0.0;0.11511873865597294;0.0;0.042064647228987374;1.0;0.19673256925640645;0.11511873865597294;0.0;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.3033452914461477;0.042064647228987374;0.11511873865597294;0.0;0.0;0.11511873865597294;0.11511873865597294;0.0;0.3033452914461477;0.23542160760630382;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.3033452914461477;0.0;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.11511873865597294;0.0;0.0;0.3033452914461477;0.11511873865597294;0.0;0.11511873865597294;0.0;0.042064647228987374;0.0;0.0;0.0;0.19673256925640645
GO:0002686;0.13839445927415203;0.13839445927415203;0.0;0.036692364793703955;0.12804570306913615;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.2515269417723919;0.2515269417723919;0.0;0.2515269417723919;0.2515269417723919;0.2515269417723919;0.0;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.047799631016701725;0.0;0.0;0.13839445927415203;0.042064647228987374;0.0;0.047799631016701725;0.0;0.047799631016701725;0.19673256925640645;1.0;0.047799631016701725;0.0;0.13839445927415203;0.2515269417723919;0.042064647228987374;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.19673256925640645;0.047799631016701725;0.047799631016701725;0.0;0.0;0.2515269417723919;0.047799631016701725;0.0;0.2515269417723919;0.38719244885860515;0.2515269417723919;0.0;0.13839445927415203;0.13839445927415203;0.047799631016701725;0.19673256925640645;0.0;0.0;0.13839445927415203;0.0;0.0;0.13839445927415203;0.0;0.13839445927415203;0.047799631016701725;0.0;0.0;0.19673256925640645;0.042064647228987374;0.0;0.047799631016701725;0.0;0.38719244885860515;0.0;0.0;0.0;0.19673256925640645
GO:1905908;0.047799631016701725;0.1890450431733396;0.0;0.036692364793703955;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.27776606418114075;0.24457446477495315;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.11511873865597294;0.12755981097713553;0.0;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.047799631016701725;0.0;0.0;0.047799631016701725;0.11511873865597294;0.0;0.24457446477495315;0.0;0.047799631016701725;0.11511873865597294;0.047799631016701725;1.0;0.0;0.7873145257091445;0.11511873865597294;0.17825033928423412;0.0;0.0;0.10648035217448149;0.047799631016701725;0.24457446477495315;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.1816892161000484;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.1816892161000484;0.0;0.0;0.24457446477495315;0.12755981097713553;0.0;0.12755981097713553;0.047799631016701725;0.1890450431733396;0.0;0.1890450431733396;0.20397374928165476;0.27776606418114075;0.27776606418114075;0.0;0.0;0.047799631016701725;0.0;0.0;0.20397374928165476;0.0;0.047799631016701725;0.12755981097713553;0.0;0.0;0.27776606418114075;0.11511873865597294;0.0;0.24457446477495315;0.0;0.042064647228987374;0.0;0.0;0.0;0.11511873865597294
GO:0006888;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23890105842610806;0.0;0.23890105842610806;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23890105842610806;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2515948343026044;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0
GO:1905907;0.13839445927415203;0.2861723721390697;0.0;0.036692364793703955;0.12804570306913615;0.10900961301269105;0.042064647228987374;0.20397374928165476;0.1890450431733396;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.0;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.047799631016701725;0.0;0.0;0.13839445927415203;0.042064647228987374;0.0;0.1890450431733396;0.0;0.047799631016701725;0.042064647228987374;0.13839445927415203;0.7873145257091445;0.0;1.0;0.042064647228987374;0.10567815125427765;0.0;0.0;0.10648035217448149;0.047799631016701725;0.1890450431733396;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.10900961301269105;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.10900961301269105;0.0;0.0;0.1890450431733396;0.047799631016701725;0.0;0.047799631016701725;0.13839445927415203;0.1890450431733396;0.0;0.2861723721390697;0.33784985744367846;0.20397374928165476;0.20397374928165476;0.0;0.0;0.13839445927415203;0.0;0.0;0.33784985744367846;0.0;0.13839445927415203;0.047799631016701725;0.0;0.0;0.20397374928165476;0.042064647228987374;0.0;0.1890450431733396;0.0;0.12804570306913615;0.0;0.0;0.0;0.042064647228987374
GO:0001798;0.2611260707055071;0.042064647228987374;0.0;0.036692364793703955;0.31604190962270823;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.3226259128089404;0.3226259128089404;0.0;0.3226259128089404;0.3226259128089404;0.28985679281760435;0.0;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.0;0.0;0.2611260707055071;0.5086442807250322;0.0;0.11511873865597294;0.0;0.1492331351584338;0.11511873865597294;0.2515269417723919;0.11511873865597294;0.0;0.042064647228987374;1.0;0.11511873865597294;0.0;0.0;0.042064647228987374;0.1492331351584338;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.0;0.0;0.48751175608309416;0.21066859409381297;0.0;0.4633338898762799;0.38220218632940633;0.48751175608309416;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.0;0.1492331351584338;0.0;0.0;0.1492331351584338;0.0;0.1492331351584338;0.11511873865597294;0.0;0.0;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.0;0.49604003480066305;0.0;0.0;0.0;0.11511873865597294
GO:0010628;0.042064647228987374;0.10567815125427765;0.0;0.036692364793703955;0.042064647228987374;0.1356691921375081;0.11511873865597294;0.11511873865597294;0.17825033928423412;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.0;0.0;0.042064647228987374;0.11511873865597294;0.0;0.17825033928423412;0.0;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.17825033928423412;0.0;0.10567815125427765;0.11511873865597294;1.0;0.0;0.0;0.09795404577404272;0.042064647228987374;0.17825033928423412;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.17111199477934044;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.2298366916985153;0.0;0.0;0.2298366916985153;0.11511873865597294;0.0;0.11511873865597294;0.042064647228987374;0.1356691921375081;0.0;0.10567815125427765;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.11511873865597294;0.0;0.0;0.11511873865597294;0.11511873865597294;0.0;0.17825033928423412;0.0;0.042064647228987374;0.0;0.0;0.0;0.11511873865597294
GO:0051131;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.12408495164008174;0.12408495164008174;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.12408495164008174;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0
GO:0001836;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.12408495164008174;0.12408495164008174;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12408495164008174;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0
GO:0010866;0.047799631016701725;0.10648035217448149;0.0;0.036692364793703955;0.042064647228987374;0.14212163039839543;0.042064647228987374;0.047799631016701725;0.10648035217448149;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.0;0.0;0.047799631016701725;0.042064647228987374;0.0;0.10648035217448149;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.10648035217448149;0.0;0.10648035217448149;0.042064647228987374;0.09795404577404272;0.0;0.0;1.0;0.047799631016701725;0.10648035217448149;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.14212163039839543;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.14212163039839543;0.0;0.0;0.10648035217448149;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.10648035217448149;0.0;0.10648035217448149;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.042064647228987374;0.0;0.10648035217448149;0.0;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374
GO:0010469;0.1786822519641151;0.047799631016701725;0.0;0.036692364793703955;0.1492331351584338;0.17530917548795347;0.042064647228987374;0.047799631016701725;0.17530917548795347;0.1492331351584338;0.1492331351584338;0.0;0.1492331351584338;0.1492331351584338;0.047799631016701725;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.0;0.0;0.1492331351584338;0.1492331351584338;0.0;0.047799631016701725;0.0;0.1786822519641151;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.1492331351584338;0.042064647228987374;0.0;0.0;0.047799631016701725;1.0;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.1492331351584338;0.1786822519641151;0.0;0.047799631016701725;0.047799631016701725;0.1492331351584338;0.0;0.17530917548795347;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.1492331351584338;0.0;0.0;0.1786822519641151;0.0;0.1492331351584338;0.047799631016701725;0.0;0.0;0.047799631016701725;0.042064647228987374;0.0;0.047799631016701725;0.0;0.1492331351584338;0.0;0.0;0.0;0.042064647228987374
GO:0032436;0.047799631016701725;0.1890450431733396;0.0;0.036692364793703955;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.12755981097713553;0.25118815347651524;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.11511873865597294;0.12755981097713553;0.0;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.047799631016701725;0.0;0.0;0.047799631016701725;0.11511873865597294;0.0;0.24457446477495315;0.0;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.24457446477495315;0.0;0.1890450431733396;0.11511873865597294;0.17825033928423412;0.0;0.0;0.10648035217448149;0.047799631016701725;1.0;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.1816892161000484;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.1816892161000484;0.0;0.0;0.4029163868994108;0.12755981097713553;0.0;0.12755981097713553;0.047799631016701725;0.3162972907616533;0.0;0.3162972907616533;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.12755981097713553;0.0;0.0;0.12755981097713553;0.11511873865597294;0.0;0.25118815347651524;0.0;0.042064647228987374;0.0;0.0;0.0;0.11511873865597294
GO:0032755;0.042064647228987374;0.042064647228987374;0.0;0.036692364793703955;0.18922943134840794;0.11511873865597294;0.24944431948534626;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.3897819566140353;0.3422028587648819;0.3897819566140353;0.042064647228987374;0.0;0.0;0.042064647228987374;0.11511873865597294;0.0;0.11511873865597294;0.0;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.0;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;1.0;0.3897819566140353;0.3897819566140353;0.11511873865597294;0.042064647228987374;0.3897819566140353;0.042064647228987374;0.11511873865597294;0.0;0.0;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.11511873865597294;0.0;0.0;0.11511873865597294;0.3897819566140353;0.0;0.11511873865597294;0.0;0.042064647228987374;0.0;0.0;0.0;0.11511873865597294
GO:0032753;0.042064647228987374;0.042064647228987374;0.0;0.036692364793703955;0.18922943134840794;0.11511873865597294;0.24944431948534626;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.3897819566140353;0.3422028587648819;0.3897819566140353;0.042064647228987374;0.0;0.0;0.042064647228987374;0.11511873865597294;0.0;0.11511873865597294;0.0;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.0;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.3897819566140353;1.0;0.3897819566140353;0.11511873865597294;0.042064647228987374;0.3897819566140353;0.042064647228987374;0.11511873865597294;0.0;0.0;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.11511873865597294;0.0;0.0;0.11511873865597294;0.3897819566140353;0.0;0.11511873865597294;0.0;0.042064647228987374;0.0;0.0;0.0;0.11511873865597294
GO:0032754;0.042064647228987374;0.042064647228987374;0.0;0.036692364793703955;0.18922943134840794;0.11511873865597294;0.24944431948534626;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.3897819566140353;0.3422028587648819;0.3897819566140353;0.042064647228987374;0.0;0.0;0.042064647228987374;0.11511873865597294;0.0;0.11511873865597294;0.0;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.0;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.3897819566140353;0.3897819566140353;1.0;0.11511873865597294;0.042064647228987374;0.3897819566140353;0.042064647228987374;0.11511873865597294;0.0;0.0;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.11511873865597294;0.0;0.0;0.11511873865597294;0.3897819566140353;0.0;0.11511873865597294;0.0;0.042064647228987374;0.0;0.0;0.0;0.11511873865597294
GO:0045429;0.047799631016701725;0.10900961301269105;0.0;0.16702085169111647;0.16702085169111647;0.14212163039839543;0.11511873865597294;0.12755981097713553;0.1816892161000484;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.11511873865597294;0.12755981097713553;0.0;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.047799631016701725;0.0;0.0;0.047799631016701725;0.11511873865597294;0.0;0.1816892161000484;0.0;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.1816892161000484;0.0;0.10900961301269105;0.11511873865597294;0.17111199477934044;0.0;0.0;0.14212163039839543;0.047799631016701725;0.1816892161000484;0.11511873865597294;0.11511873865597294;0.11511873865597294;1.0;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.23160877878580344;0.0;0.0;0.1816892161000484;0.12755981097713553;0.0;0.12755981097713553;0.047799631016701725;0.10900961301269105;0.0;0.10900961301269105;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.12755981097713553;0.0;0.0;0.12755981097713553;0.11511873865597294;0.0;0.1816892161000484;0.0;0.042064647228987374;0.0;0.0;0.0;0.16702085169111647
GO:0038172;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.036692364793703955;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.12659489728285286;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.047799631016701725;1.0;0.047799631016701725;0.2052608479739753;0.047799631016701725;0.0;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.01468324974140624;0.047799631016701725;0.0;0.0;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.0;0.047799631016701725;0.0;0.042064647228987374;0.01468324974140624;0.0;0.0;0.042064647228987374
