;GO:0060124;GO:0060003;GO:0030073;GO:0006882;GO:0006366;GO:0022008;GO:0043267;GO:0043547;GO:0048715;GO:0006878;GO:0001821;GO:0071651;GO:0002878;GO:0070445;GO:0016055;GO:0010976;GO:0010656;GO:0051968;GO:0051205;GO:2000050;GO:0034260;GO:0015680;GO:0090263;GO:0043950;GO:0007189;GO:0008277;GO:0007218;GO:0045860;GO:0046034;GO:0010469;GO:0019433;GO:0032755;GO:0015677;GO:0008285;GO:0008284;GO:0045786;GO:0090274;GO:0008202;GO:0007595;GO:0045944;GO:0000122;GO:0045471;GO:0030326;GO:0032386;GO:0060253;GO:0060134;GO:0007565;GO:0021520;GO:0001541;GO:0001662;GO:0007204;GO:0002865;GO:0071385;GO:0097755;GO:0070374;GO:0050427;GO:0030036
GO:0008202;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0
GO:0007595;0.4;0.3660149997115376;0.8;0.4;0.0;0.0;0.43852901558847923;0.43852901558847923;0.8;0.3660149997115376;0.6830074998557688;0.4;0.3660149997115376;0.8;0.8;0.8;0.3660149997115376;0.43852901558847923;0.8;0.43852901558847923;0.5356143810225276;0.8;0.4;0.4;0.8;0.48300749985576874;0.8;0.4;0.0;0.6000000000000001;0.0;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.4;0.0;1.0;0.3660149997115376;0.3660149997115376;0.0;0.0;0.48300749985576874;0.8;0.8;0.0;0.0;0.0;0.0;0.3356143810225276;0.4;0.0;0.8;0.3660149997115376;0.0;0.0
GO:0045944;0.3356143810225276;0.0;0.3660149997115376;0.21862188087829626;0.0;0.0;0.3356143810225276;0.2830074998557688;0.3660149997115376;0.20000000000000007;0.0;0.3660149997115376;0.2830074998557688;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.3081136762725405;0.4;0.0;0.3356143810225276;0.4;0.0;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.4;0.0;0.3660149997115376;0.0;0.4;0.0;0.4;0.43852901558847923;0.4;0.3356143810225276;0.0;0.3660149997115376;1.0;0.8;0.0;0.0;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;0.0;0.18250743174993223;0.3081136762725405;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0
GO:0000122;0.3081136762725405;0.0;0.3660149997115376;0.21862188087829626;0.0;0.0;0.4;0.2830074998557688;0.3660149997115376;0.20000000000000007;0.0;0.3081136762725405;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.0;0.3356143810225276;0.48300749985576874;0.0;0.3081136762725405;0.3081136762725405;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.0;0.3660149997115376;0.0;0.3356143810225276;0.0;0.48300749985576874;0.4;0.48300749985576874;0.3081136762725405;0.0;0.3660149997115376;0.8;1.0;0.0;0.0;0.3660149997115376;0.43852901558847923;0.4;0.0;0.0;0.0;0.0;0.18250743174993223;0.3660149997115376;0.0;0.3660149997115376;0.3081136762725405;0.0;0.0
GO:0045471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0
GO:0030326;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032386;0.48300749985576874;0.0;0.48300749985576874;0.2830074998557688;0.0;0.0;0.6000000000000001;0.3660149997115376;0.48300749985576874;0.2599120563717816;0.0;0.4;0.3660149997115376;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.43852901558847923;0.0;0.43852901558847923;0.5356143810225276;0.0;0.4;0.4;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.3356143810225276;0.0;0.48300749985576874;0.0;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.3660149997115376;0.3660149997115376;0.0;0.0;1.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.23852901558847928;0.4;0.0;0.48300749985576874;0.3660149997115376;0.0;0.0
GO:0060253;0.4;0.0;0.8;0.4;0.0;0.0;0.48300749985576874;0.43852901558847923;0.8;0.3660149997115376;0.0;0.4;0.4;0.8;0.8;0.8;0.48300749985576874;0.43852901558847923;0.0;0.43852901558847923;0.6000000000000001;0.0;0.4;0.4;0.8;0.48300749985576874;0.8;0.4;0.0;0.6000000000000001;0.0;0.43852901558847923;0.0;1.0;0.6830074998557688;0.6830074998557688;0.4;0.0;0.8;0.3660149997115376;0.43852901558847923;0.0;0.0;0.48300749985576874;1.0;0.8;0.0;0.0;0.0;0.0;0.3356143810225276;0.43852901558847923;0.0;0.8;0.3660149997115376;0.0;0.0
GO:0060134;0.3660149997115376;0.0;0.8;0.4;0.0;0.0;0.48300749985576874;0.43852901558847923;0.8;0.3660149997115376;0.0;0.4;0.6000000000000001;0.8;0.8;0.8;0.4;0.43852901558847923;0.0;0.48300749985576874;0.6000000000000001;0.0;0.43852901558847923;0.43852901558847923;0.8;0.5356143810225276;0.8;0.4;0.0;0.6000000000000001;0.0;0.43852901558847923;0.0;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.3660149997115376;0.0;0.8;0.3660149997115376;0.4;0.0;0.0;0.48300749985576874;0.8;1.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.6000000000000001;0.0;0.8;0.4;0.0;0.0
GO:0007565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.8;0.6000000000000001;0.0;0.0;0.0;0.8;0.0;0.0;0.0
GO:0021520;0.0;0.0;0.8;0.43852901558847923;0.8;0.8;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.6000000000000001;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;1.0;0.8;0.0;0.3660149997115376;0.0;0.4;0.0;0.0;0.6000000000000001;0.6830074998557688
GO:0001541;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001662;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;1.0;0.0;0.0;0.3356143810225276;0.6000000000000001;0.0;0.0;0.0
GO:0007204;0.23852901558847928;0.0;0.3660149997115376;0.6000000000000001;0.3356143810225276;0.3356143810225276;0.21862188087829626;0.21862188087829626;0.3356143810225276;0.5356143810225276;0.0;0.20000000000000007;0.18250743174993223;0.3356143810225276;0.3660149997115376;0.3356143810225276;0.18250743174993223;0.21862188087829626;0.0;0.21862188087829626;0.2599120563717816;0.0;0.20000000000000007;0.20000000000000007;0.3660149997115376;0.23852901558847928;0.3660149997115376;0.20000000000000007;0.3081136762725405;0.2830074998557688;0.23852901558847928;0.21862188087829626;0.0;0.23852901558847928;0.23852901558847928;0.23852901558847928;0.23852901558847928;0.0;0.3356143810225276;0.18250743174993223;0.18250743174993223;0.0;0.0;0.23852901558847928;0.3356143810225276;0.3356143810225276;0.0;0.3660149997115376;0.0;0.0;1.0;0.20000000000000007;0.21862188087829626;0.3356143810225276;0.18250743174993223;0.3081136762725405;0.3356143810225276
GO:0002865;0.3081136762725405;0.0;0.4;0.23852901558847928;0.0;0.0;0.43852901558847923;0.3081136762725405;0.4;0.21862188087829626;0.0;0.3356143810225276;0.8;0.4;0.4;0.4;0.3660149997115376;0.3660149997115376;0.0;0.43852901558847923;0.5356143810225276;0.0;0.4;0.4;0.4;0.48300749985576874;0.4;0.2830074998557688;0.0;0.48300749985576874;0.0;0.3660149997115376;0.0;0.48300749985576874;0.4;0.48300749985576874;0.3081136762725405;0.0;0.4;0.3081136762725405;0.3660149997115376;0.0;0.0;0.4;0.43852901558847923;0.6000000000000001;0.0;0.0;0.0;0.0;0.20000000000000007;1.0;0.0;0.4;0.3660149997115376;0.0;0.0
GO:0071385;0.0;0.0;0.4;0.2599120563717816;0.4;0.4;0.0;0.0;0.0;0.23852901558847928;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.3356143810225276;0.0;0.2599120563717816;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.3356143810225276;0.21862188087829626;0.0;1.0;0.0;0.0;0.3356143810225276;0.3660149997115376
GO:0097755;0.3660149997115376;0.0;0.8;0.4;0.0;0.0;0.43852901558847923;0.43852901558847923;0.8;0.3660149997115376;0.0;0.4;0.3660149997115376;0.8;0.8;0.8;0.3660149997115376;0.43852901558847923;0.0;0.43852901558847923;0.5356143810225276;0.0;0.4;0.4;0.8;0.48300749985576874;0.8;0.4;0.0;0.6000000000000001;0.0;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.0;0.8;0.3660149997115376;0.3660149997115376;0.0;0.0;0.48300749985576874;0.8;0.8;0.8;0.0;0.0;0.6000000000000001;0.3356143810225276;0.4;0.0;1.0;0.3660149997115376;0.0;0.0
GO:0070374;0.43852901558847923;0.0;0.3660149997115376;0.21862188087829626;0.0;0.0;0.3356143810225276;0.2830074998557688;0.3660149997115376;0.20000000000000007;0.0;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.4;0.3081136762725405;0.48300749985576874;0.0;0.48300749985576874;0.4;0.0;0.5356143810225276;0.6830074998557688;0.3660149997115376;0.5356143810225276;0.3660149997115376;0.6830074998557688;0.0;0.5356143810225276;0.0;0.4;0.0;0.4;0.48300749985576874;0.4;0.43852901558847923;0.0;0.3660149997115376;0.3660149997115376;0.3081136762725405;0.0;0.0;0.3660149997115376;0.3660149997115376;0.4;0.0;0.0;0.0;0.0;0.18250743174993223;0.3660149997115376;0.0;0.3660149997115376;1.0;0.0;0.0
GO:0050427;0.0;0.0;0.6000000000000001;0.3660149997115376;0.6000000000000001;0.5356143810225276;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.6000000000000001;0.0;0.8;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.3081136762725405;0.0;0.3356143810225276;0.0;0.0;1.0;0.5356143810225276
GO:0030036;0.0;0.0;0.6830074998557688;0.4;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.6830074998557688;0.0;0.5356143810225276;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.3356143810225276;0.0;0.3660149997115376;0.0;0.0;0.5356143810225276;1.0
