;GO:0036492;GO:0016925;GO:0039520;GO:0015031;GO:1904613;GO:1901223;GO:1990253;GO:0050796;GO:0045892;GO:0045010;GO:0034587;GO:0032688;GO:0006695;GO:0007266;GO:0042147;GO:0006853;GO:1902603;GO:0000077;GO:0048010;GO:1990138;GO:0050680;GO:0071407;GO:0050687;GO:0043408;GO:0032792;GO:1900273;GO:0006260;GO:0045665;GO:0038095;GO:0043124;GO:0045944;GO:1902616;GO:0000398;GO:0002223;GO:0030888;GO:0006814;GO:0000165;GO:0031338;GO:0019221;GO:0010633;GO:0032147;GO:0050852;GO:0030522;GO:0006270;GO:0031295;GO:0000209;GO:0000724;GO:0002230;GO:0009306;GO:0030239;GO:0006703;GO:0071264;GO:0018242;GO:0070973;GO:0031047;GO:0018243;GO:2001238;GO:0030512;GO:0007050;GO:0018108;GO:0061098;GO:0051051;GO:0006366;GO:0046777;GO:0008543;GO:0006886;GO:0002286;GO:0043666;GO:0023014;GO:0032922;GO:0032527;GO:0051607;GO:0035873;GO:0060392;GO:0060394;GO:1905515;GO:0006499;GO:0007616;GO:0006888;GO:0051694;GO:0071320;GO:0015913;GO:0018105;GO:0015730;GO:0090630;GO:2001271;GO:0043046;GO:0043687;GO:0006469;GO:0006613;GO:0010719;GO:0048741;GO:0000082;GO:0035459;GO:0034644;GO:0035616;GO:0016311;GO:0035335;GO:0007281;GO:0035970;GO:0006351;GO:0044828;GO:0031098;GO:1904322;GO:0006470;GO:0006355;GO:0048743;GO:0006357;GO:0060733;GO:0006511;GO:0002821;GO:0006909;GO:0034356;GO:0002949;GO:0030277;GO:0070895;GO:0032057;GO:0016266;GO:0070417;GO:0030036;GO:0019933;GO:0035722
GO:0038095;0.4;0.4;0.8;0.0;0.5356143810225276;0.4;0.48300749985576874;0.43852901558847923;0.4;0.8;0.4;0.4;0.0;0.8;0.0;0.0;0.0;0.5356143810225276;0.8;0.8;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.8;1.0;0.4;0.3660149997115376;0.0;0.8;0.8;0.4;0.0;0.8;0.48300749985576874;0.8;0.48300749985576874;0.3660149997115376;0.8;0.8;0.8;0.6000000000000001;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.6830074998557688;0.8;0.6000000000000001;0.48300749985576874;0.8;0.0;0.6830074998557688;0.8;0.4;0.4;0.8;0.43852901558847923;0.3660149997115376;0.5356143810225276;0.8;0.43852901558847923;0.8;0.0;0.8;0.43852901558847923;0.8;0.6830074998557688;0.0;0.0;0.0;0.4;0.4;0.8;0.8;0.0;0.0;0.3660149997115376;0.5356143810225276;0.0;0.43852901558847923;0.0;0.4;0.3356143810225276;0.8;0.48300749985576874;0.4;0.0;0.48300749985576874;0.8;0.8;0.8;0.43852901558847923;0.8;0.5356143810225276;0.43852901558847923;0.8;0.43852901558847923;0.8;0.8;0.8;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.4;0.4;0.48300749985576874;0.8;0.48300749985576874;0.0;0.3660149997115376;0.8;0.8;0.43852901558847923;0.48300749985576874;0.8;0.6000000000000001;0.6830074998557688;0.8;0.8
GO:0043124;0.2830074998557688;0.0;0.4;0.0;0.0;0.8;0.0;0.43852901558847923;0.4;0.4;0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.4;0.4;0.0;0.48300749985576874;0.0;0.5356143810225276;0.6830074998557688;0.48300749985576874;0.43852901558847923;0.0;0.4;0.4;1.0;0.3081136762725405;0.0;0.0;0.4;0.3356143810225276;0.0;0.4;0.43852901558847923;0.4;0.48300749985576874;0.2599120563717816;0.4;0.43852901558847923;0.0;0.3356143810225276;0.0;0.0;0.4;0.0;0.0;0.3081136762725405;0.2830074998557688;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.0;0.2599120563717816;0.5356143810225276;0.0;0.0;0.4;0.0;0.0;0.3356143810225276;0.43852901558847923;0.3660149997115376;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.2830074998557688;0.3660149997115376;0.0;0.0;0.3356143810225276;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.0;0.0;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.0;0.0;0.0;0.4;0.4
GO:0045944;0.4;0.0;0.4;0.0;0.0;0.3081136762725405;0.0;0.3660149997115376;0.6830074998557688;0.3660149997115376;0.0;0.3081136762725405;0.0;0.3660149997115376;0.0;0.0;0.0;0.3081136762725405;0.3660149997115376;0.0;0.3660149997115376;0.0;0.3660149997115376;0.3660149997115376;0.5356143810225276;0.4;0.0;0.3660149997115376;0.3660149997115376;0.3081136762725405;1.0;0.0;0.0;0.3660149997115376;0.3081136762725405;0.0;0.3660149997115376;0.4;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.4;0.0;0.3356143810225276;0.0;0.0;0.3356143810225276;0.0;0.0;0.2830074998557688;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.0;0.3660149997115376;0.4;0.0;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.4;0.6000000000000001;0.0;0.0;0.0;0.3081136762725405;0.3356143810225276;0.0;0.0;0.0;0.0;0.2830074998557688;0.0;0.0;0.0;0.0;0.2599120563717816;0.2830074998557688;0.0;0.0;0.3356143810225276;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0;0.8;0.3660149997115376;1.0;0.48300749985576874;0.0;0.4;0.0;0.0;0.0;0.4;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;0.3660149997115376
GO:1902616;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.2830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000398;0.43852901558847923;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.8;0.5356143810225276;0.0;0.5356143810225276;0.8;0.0;0.0;0.0;0.48300749985576874;0.8;0.8;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.8;0.0;0.0;0.0;1.0;0.8;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.8;0.8;0.8;0.0;0.4;0.48300749985576874;0.0;0.6000000000000001;0.8;0.6000000000000001;0.43852901558847923;0.8;0.0;0.6000000000000001;0.8;0.0;0.0;0.8;0.48300749985576874;0.0;0.0;0.8;0.48300749985576874;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.3356143810225276;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.0;0.8;0.5356143810225276;0.0;0.0;0.0;0.8;0.8;0.8;0.43852901558847923;0.8;0.5356143810225276;0.48300749985576874;0.8;0.48300749985576874;0.8;0.0;0.8;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.48300749985576874;0.8;0.0;0.0;0.4;0.8;0.0;0.0;0.3356143810225276;0.8;0.5356143810225276;0.6000000000000001;0.8;0.8
GO:0002223;0.4;0.4;0.8;0.0;0.5356143810225276;0.4;0.48300749985576874;0.43852901558847923;0.4;0.8;0.4;0.4;0.0;0.8;0.0;0.0;0.0;0.5356143810225276;0.8;0.8;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.8;0.8;0.4;0.3660149997115376;0.0;0.8;1.0;0.4;0.0;0.8;0.48300749985576874;0.8;0.48300749985576874;0.3660149997115376;0.8;0.8;0.8;0.6000000000000001;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.6830074998557688;0.8;0.6000000000000001;0.48300749985576874;0.8;0.0;0.6830074998557688;0.8;0.4;0.4;0.8;0.43852901558847923;0.3660149997115376;0.5356143810225276;0.8;0.43852901558847923;0.8;0.0;0.8;0.43852901558847923;0.8;0.6830074998557688;0.0;0.6000000000000001;0.0;0.4;0.4;0.8;0.8;0.0;0.0;0.3660149997115376;0.5356143810225276;0.0;0.43852901558847923;0.0;0.4;0.3356143810225276;0.8;0.48300749985576874;0.4;0.0;0.48300749985576874;0.8;0.8;0.8;0.43852901558847923;0.8;0.5356143810225276;0.43852901558847923;0.8;0.43852901558847923;0.8;0.8;0.8;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.4;0.4;0.48300749985576874;0.8;0.48300749985576874;0.0;0.3660149997115376;0.8;0.8;0.43852901558847923;0.48300749985576874;0.8;0.6000000000000001;0.6830074998557688;0.8;0.8
GO:0030888;0.2830074998557688;0.0;0.4;0.0;0.0;0.3356143810225276;0.0;0.4;0.3356143810225276;0.4;0.0;0.3356143810225276;0.0;0.4;0.0;0.0;0.0;0.3356143810225276;0.4;0.0;0.48300749985576874;0.0;0.43852901558847923;0.3660149997115376;0.4;0.3660149997115376;0.0;0.4;0.4;0.3356143810225276;0.3081136762725405;0.0;0.0;0.4;1.0;0.0;0.4;0.43852901558847923;0.4;0.4;0.2599120563717816;0.4;0.43852901558847923;0.0;0.5356143810225276;0.0;0.0;0.4;0.0;0.0;0.3081136762725405;0.2830074998557688;0.0;0.0;0.3356143810225276;0.0;0.3356143810225276;0.3660149997115376;0.4;0.0;0.2599120563717816;0.43852901558847923;0.0;0.0;0.4;0.0;0.0;0.3356143810225276;0.43852901558847923;0.3660149997115376;0.0;0.0;0.0;0.3356143810225276;0.3356143810225276;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.2830074998557688;0.3081136762725405;0.0;0.0;0.2830074998557688;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.0;0.0;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.4;0.3081136762725405;0.0;0.0;0.0;0.4;0.4
GO:0006814;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.2830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000165;0.6000000000000001;0.48300749985576874;0.8;0.0;0.5356143810225276;0.4;0.48300749985576874;0.48300749985576874;0.4;0.8;0.4;0.4;0.43852901558847923;0.8;0.0;0.0;0.0;0.5356143810225276;0.8;0.8;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.8;0.8;0.4;0.3660149997115376;0.0;0.8;0.8;0.4;0.0;1.0;0.5356143810225276;0.8;0.48300749985576874;0.3660149997115376;0.8;0.8;0.8;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.6830074998557688;0.8;0.6000000000000001;0.48300749985576874;0.8;0.0;0.6830074998557688;0.8;0.4;0.43852901558847923;0.8;0.6830074998557688;0.3660149997115376;0.5356143810225276;0.8;0.6830074998557688;0.8;0.0;0.8;0.43852901558847923;1.0;0.6830074998557688;0.0;0.0;0.0;0.4;0.4;0.8;0.8;0.0;0.0;0.3660149997115376;0.5356143810225276;0.0;0.6830074998557688;0.0;0.4;0.3660149997115376;0.8;0.6000000000000001;0.4;0.0;0.48300749985576874;0.8;0.8;0.8;0.43852901558847923;0.8;0.5356143810225276;0.5356143810225276;0.8;0.5356143810225276;0.8;0.8;0.8;0.5356143810225276;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.4;0.5356143810225276;0.8;0.43852901558847923;0.0;0.3660149997115376;0.8;0.8;0.48300749985576874;0.48300749985576874;0.8;0.6000000000000001;0.6830074998557688;0.8;0.8
GO:0031338;0.3660149997115376;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.5356143810225276;0.43852901558847923;0.5356143810225276;0.0;0.4;0.0;0.48300749985576874;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.5356143810225276;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.4;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.5356143810225276;1.0;0.5356143810225276;0.48300749985576874;0.3356143810225276;0.48300749985576874;0.6000000000000001;0.0;0.4;0.0;0.0;0.43852901558847923;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0;0.4;0.0;0.43852901558847923;0.48300749985576874;0.5356143810225276;0.0;0.3356143810225276;0.6830074998557688;0.0;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.3356143810225276;0.4;0.0;0.0;0.3660149997115376;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.6000000000000001;0.0;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.4;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874
GO:0019221;0.4;0.4;0.8;0.0;0.5356143810225276;0.4;0.48300749985576874;0.48300749985576874;0.4;0.8;0.4;0.4;0.0;0.8;0.0;0.0;0.0;0.5356143810225276;0.8;0.8;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.8;0.8;0.4;0.3660149997115376;0.0;0.8;0.8;0.4;0.0;0.8;0.5356143810225276;1.0;0.48300749985576874;0.3660149997115376;0.8;0.8;0.8;0.6000000000000001;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.6830074998557688;0.8;0.6000000000000001;0.48300749985576874;0.8;0.0;0.6830074998557688;0.8;0.4;0.43852901558847923;0.8;0.43852901558847923;0.3660149997115376;0.5356143810225276;0.8;0.43852901558847923;0.8;0.0;0.8;0.43852901558847923;0.8;0.6830074998557688;0.0;0.0;0.0;0.4;0.4;0.8;0.8;0.0;0.0;0.3660149997115376;0.5356143810225276;0.0;0.43852901558847923;0.0;0.4;0.3660149997115376;0.8;0.48300749985576874;0.4;0.0;0.48300749985576874;0.8;0.8;0.8;0.43852901558847923;0.8;0.5356143810225276;0.43852901558847923;0.8;0.43852901558847923;0.8;0.8;0.8;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.4;0.5356143810225276;0.8;0.43852901558847923;0.0;0.3660149997115376;0.8;0.8;0.48300749985576874;0.48300749985576874;0.8;0.6000000000000001;0.6830074998557688;0.8;1.0
GO:0010633;0.3081136762725405;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.4;0.48300749985576874;0.48300749985576874;0.0;0.6000000000000001;0.0;0.48300749985576874;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.5356143810225276;0.0;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.0;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.0;0.0;0.48300749985576874;0.4;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;1.0;0.3081136762725405;0.48300749985576874;0.48300749985576874;0.0;0.4;0.0;0.0;0.43852901558847923;0.0;0.0;0.3660149997115376;0.3081136762725405;0.0;0.0;0.43852901558847923;0.0;0.4;0.48300749985576874;0.5356143810225276;0.0;0.3081136762725405;0.6830074998557688;0.0;0.0;0.48300749985576874;0.0;0.0;0.3660149997115376;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.3356143810225276;0.4;0.0;0.0;0.3660149997115376;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.43852901558847923;0.4;0.4;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.4;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874
GO:0032147;0.3356143810225276;0.0;0.3660149997115376;0.0;0.0;0.2599120563717816;0.0;0.3081136762725405;0.3356143810225276;0.3660149997115376;0.0;0.2599120563717816;0.0;0.3660149997115376;0.0;0.0;0.0;0.2599120563717816;0.3660149997115376;0.0;0.3081136762725405;0.0;0.3081136762725405;0.6000000000000001;0.3660149997115376;0.3356143810225276;0.0;0.3660149997115376;0.3660149997115376;0.2599120563717816;0.3660149997115376;0.0;0.0;0.3660149997115376;0.2599120563717816;0.0;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.3081136762725405;1.0;0.3660149997115376;0.3660149997115376;0.0;0.3081136762725405;0.0;0.0;0.2830074998557688;0.0;0.0;0.2830074998557688;0.4;0.0;0.0;0.3081136762725405;0.0;0.3081136762725405;0.2830074998557688;0.3660149997115376;0.0;0.8;0.3356143810225276;0.0;0.0;0.3660149997115376;0.0;0.0;0.48300749985576874;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;0.2599120563717816;0.5356143810225276;0.0;0.0;0.0;0.0;0.23852901558847928;0.0;0.0;0.0;0.0;0.43852901558847923;0.2830074998557688;0.0;0.0;0.6830074998557688;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0;0.3660149997115376;0.3356143810225276;0.3356143810225276;0.6000000000000001;0.0;0.3081136762725405;0.0;0.0;0.0;0.4;0.3356143810225276;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376;0.3660149997115376
GO:0050852;0.4;0.4;0.8;0.0;0.5356143810225276;0.4;0.48300749985576874;0.43852901558847923;0.4;0.8;0.4;0.4;0.0;0.8;0.0;0.0;0.0;0.5356143810225276;0.8;0.8;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.8;0.8;0.4;0.3660149997115376;0.0;0.8;0.8;0.4;0.0;0.8;0.48300749985576874;0.8;0.48300749985576874;0.3660149997115376;1.0;0.8;0.8;0.6000000000000001;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.6830074998557688;0.8;0.6000000000000001;0.48300749985576874;0.8;0.0;0.6830074998557688;0.8;0.4;0.4;0.8;0.43852901558847923;0.3660149997115376;0.5356143810225276;0.8;0.43852901558847923;0.8;0.0;0.8;0.43852901558847923;0.8;0.6830074998557688;0.0;0.6000000000000001;0.0;0.4;0.4;0.8;0.8;0.0;0.0;0.3660149997115376;0.5356143810225276;0.0;0.43852901558847923;0.0;0.4;0.3356143810225276;0.8;0.48300749985576874;0.4;0.0;0.48300749985576874;0.8;0.8;0.8;0.43852901558847923;0.8;0.5356143810225276;0.43852901558847923;0.8;0.43852901558847923;0.8;0.8;0.8;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.4;0.4;0.48300749985576874;0.8;0.48300749985576874;0.0;0.3660149997115376;0.8;0.8;0.43852901558847923;0.48300749985576874;0.8;0.6000000000000001;0.6830074998557688;0.8;0.8
GO:0030522;0.4;0.4;0.8;0.0;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.8;0.4;0.4;0.0;0.8;0.0;0.0;0.0;0.5356143810225276;0.8;0.8;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.8;0.8;0.43852901558847923;0.4;0.0;0.8;0.8;0.43852901558847923;0.0;0.8;0.6000000000000001;0.8;0.48300749985576874;0.3660149997115376;0.8;1.0;0.8;0.6000000000000001;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.6830074998557688;0.8;0.6000000000000001;0.48300749985576874;0.8;0.0;0.6830074998557688;0.8;0.43852901558847923;0.48300749985576874;0.8;0.43852901558847923;0.3660149997115376;0.5356143810225276;0.8;0.43852901558847923;0.8;0.0;0.8;0.43852901558847923;0.8;0.6830074998557688;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.8;0.8;0.0;0.0;0.4;0.5356143810225276;0.0;0.43852901558847923;0.0;0.4;0.4;0.8;0.48300749985576874;0.4;0.0;0.5356143810225276;0.8;0.8;0.8;0.43852901558847923;0.8;0.5356143810225276;0.43852901558847923;0.8;0.43852901558847923;0.8;0.8;0.8;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.6000000000000001;0.8;0.43852901558847923;0.0;0.3660149997115376;0.8;0.8;0.5356143810225276;0.48300749985576874;0.8;0.6000000000000001;0.6830074998557688;0.8;0.8
GO:0006270;0.48300749985576874;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.0;0.0;0.8;0.6000000000000001;0.0;0.5356143810225276;0.8;0.0;0.0;0.0;0.5356143810225276;0.8;0.8;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.8;0.8;1.0;0.0;0.43852901558847923;0.6000000000000001;0.0;0.6830074998557688;0.8;0.6830074998557688;0.48300749985576874;0.8;0.0;0.6830074998557688;0.8;0.0;0.0;0.8;0.5356143810225276;0.0;0.0;0.8;0.5356143810225276;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.3660149997115376;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.0;0.8;0.6000000000000001;0.0;0.0;0.0;0.8;0.8;0.8;0.43852901558847923;0.8;0.6000000000000001;0.5356143810225276;0.8;0.5356143810225276;0.8;0.0;0.8;0.5356143810225276;0.6000000000000001;0.0;0.0;0.0;0.48300749985576874;0.8;0.0;0.0;0.43852901558847923;0.8;0.0;0.0;0.48300749985576874;0.8;0.6000000000000001;0.6830074998557688;0.8;0.8
GO:0031295;0.3081136762725405;0.0;0.6000000000000001;0.0;0.0;0.3356143810225276;0.0;0.3660149997115376;0.3356143810225276;0.6000000000000001;0.0;0.3356143810225276;0.0;0.6000000000000001;0.0;0.0;0.0;0.4;0.6000000000000001;0.0;0.3660149997115376;0.0;0.4;0.3660149997115376;0.4;0.4;0.0;0.6000000000000001;0.6000000000000001;0.3356143810225276;0.3356143810225276;0.0;0.0;0.6000000000000001;0.5356143810225276;0.0;0.6000000000000001;0.4;0.6000000000000001;0.4;0.3081136762725405;0.6000000000000001;0.6000000000000001;0.0;1.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.3660149997115376;0.0;0.0;0.48300749985576874;0.0;0.3660149997115376;0.3356143810225276;0.6000000000000001;0.0;0.3081136762725405;0.43852901558847923;0.0;0.0;0.6000000000000001;0.0;0.6830074998557688;0.3660149997115376;0.6000000000000001;0.5356143810225276;0.0;0.6000000000000001;0.0;0.3356143810225276;0.3356143810225276;0.0;0.0;0.0;0.0;0.2830074998557688;0.0;0.0;0.0;0.0;0.3356143810225276;0.2830074998557688;0.0;0.0;0.3356143810225276;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.3660149997115376;0.4;0.3356143810225276;0.4;0.0;0.48300749985576874;0.0;0.0;0.0;0.6000000000000001;0.3660149997115376;0.2830074998557688;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001
GO:0000209;0.43852901558847923;0.6830074998557688;0.0;0.0;0.2830074998557688;0.0;0.2599120563717816;0.0;0.0;0.3660149997115376;0.3081136762725405;0.0;0.2830074998557688;0.3660149997115376;0.0;0.0;0.0;0.2830074998557688;0.3660149997115376;0.3660149997115376;0.0;0.2830074998557688;0.0;0.0;0.0;0.0;0.4;0.0;0.3660149997115376;0.0;0.0;0.0;0.4;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.0;1.0;0.3356143810225276;0.0;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.2599120563717816;0.43852901558847923;0.0;0.3356143810225276;0.43852901558847923;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.0;0.4;0.48300749985576874;0.3660149997115376;0.0;0.3356143810225276;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.43852901558847923;0.0;0.0;0.20000000000000007;0.2830074998557688;0.0;0.48300749985576874;0.0;0.0;0.0;0.3660149997115376;0.5356143810225276;0.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.23852901558847928;0.43852901558847923;0.3356143810225276;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.4;0.0;0.3660149997115376;0.2830074998557688;0.5356143810225276;0.0;0.0;0.0;0.2599120563717816;0.43852901558847923;0.0;0.0;0.2599120563717816;0.4;0.0;0.0;0.2599120563717816;0.43852901558847923;0.3081136762725405;0.3356143810225276;0.3660149997115376;0.3660149997115376
