;GO:0036376;GO:0032692;GO:1904179;GO:0009313;GO:0006682;GO:0042136;GO:1902714;GO:0003333;GO:0009436;GO:0019481;GO:0019482;GO:0071417;GO:0050435;GO:0035435;GO:0042426;GO:0046628;GO:1904064;GO:0065003;GO:0050728;GO:0006212;GO:0006210;GO:1903017;GO:1904985;GO:0046500;GO:1904468;GO:0006579;GO:0007269;GO:0090181;GO:0032715;GO:0006569;GO:0001558;GO:2000649;GO:0034971;GO:0035543;GO:0015711;GO:0051259;GO:0072615;GO:0036112;GO:0045429;GO:0090314;GO:0046477;GO:0022900;GO:0043124;GO:0045944;GO:0008206;GO:0043401;GO:0006544;GO:0032703;GO:0072488;GO:0071398;GO:1990822;GO:0043252;GO:0033477;GO:0035774;GO:0032787;GO:1905695;GO:0034162;GO:0070858;GO:0055089;GO:0008295;GO:0045956;GO:0046135;GO:0071267;GO:0010804;GO:0010248;GO:0050900;GO:0051957;GO:0018003;GO:0015812;GO:0032414;GO:0015811;GO:0015874;GO:2001250;GO:0015872;GO:0006487;GO:0006520;GO:1901787;GO:0045329;GO:0046415;GO:0006367;GO:0006637;GO:0051289;GO:0015747;GO:0035356;GO:0015760;GO:0032088;GO:0034142;GO:0038185;GO:0043312;GO:0042742;GO:0007589;GO:1990573;GO:0097055;GO:0007219;GO:0010628;GO:0051692;GO:0001080;GO:0015879;GO:0015697;GO:2001275;GO:0034255;GO:1905004;GO:0000122;GO:0006855;GO:0019265;GO:0071638;GO:0015721;GO:0016139;GO:1905012;GO:0007043;GO:0006633;GO:0006479;GO:0071222;GO:0043066;GO:0045087;GO:0006749;GO:0006508;GO:0015739;GO:0035725;GO:0033388;GO:0050666
GO:0043124;0.0;0.12804570306913615;0.042064647228987374;0.0;0.0;0.036692364793703955;0.13839445927415203;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.1786822519641151;0.042064647228987374;0.0;0.250245473135147;0.0;0.0;0.036692364793703955;0.13839445927415203;0.0;0.13839445927415203;0.0;0.036692364793703955;0.042064647228987374;0.12804570306913615;0.0;0.047799631016701725;0.042064647228987374;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.042064647228987374;0.0;0.0;1.0;0.047799631016701725;0.0;0.047799631016701725;0.036692364793703955;0.12804570306913615;0.0;0.0;0.0;0.0;0.0;0.16845680521671735;0.0;0.047799631016701725;0.1492331351584338;0.13839445927415203;0.036692364793703955;0.0;0.047799631016701725;0.0;0.0;0.274741083875601;0.0;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.12804570306913615;0.1492331351584338;0.047799631016701725;0.0;0.0;0.036692364793703955;0.0;0.0;0.047799631016701725;0.042064647228987374;0.0;0.047799631016701725;0.0;0.0;0.1492331351584338;0.047799631016701725;0.0;0.13839445927415203;0.0;0.036692364793703955;0.12804570306913615;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.13839445927415203;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725
GO:0045944;0.0;0.042064647228987374;0.11511873865597294;0.0;0.0;0.036692364793703955;0.047799631016701725;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.12755981097713553;0.11511873865597294;0.0;0.042064647228987374;0.0;0.0;0.036692364793703955;0.14212163039839543;0.0;0.047799631016701725;0.0;0.036692364793703955;0.10648035217448149;0.042064647228987374;0.0;0.047799631016701725;0.042064647228987374;0.0;0.12755981097713553;0.0;0.0;0.0;0.0;0.23160877878580344;0.11511873865597294;0.0;0.0;0.047799631016701725;1.0;0.0;0.047799631016701725;0.036692364793703955;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.12755981097713553;0.0;0.23160877878580344;0.11511873865597294;0.14212163039839543;0.036692364793703955;0.0;0.12755981097713553;0.0;0.0;0.047799631016701725;0.0;0.0;0.11511873865597294;0.0;0.0;0.11511873865597294;0.0;0.0;0.1816892161000484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.15831211565824807;0.11511873865597294;0.047799631016701725;0.0;0.0;0.036692364793703955;0.0;0.0;0.047799631016701725;0.2298366916985153;0.0;0.25309998657954436;0.0;0.0;0.12755981097713553;0.10900961301269105;0.0;0.193449319138058;0.0;0.036692364793703955;0.042064647228987374;0.0;0.0;0.14416800614326972;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.10900961301269105
GO:0008206;0.0;0.0;0.0;0.06927734236639929;0.27271733917935304;0.06886689890529227;0.0;0.0;0.365604090407221;0.304136849461119;0.304136849461119;0.01468324974140624;0.06886689890529227;0.0;0.06886689890529227;0.0;0.0;0.01468324974140624;0.0;0.2355376372194388;0.2355376372194388;0.0;0.0;0.06886689890529227;0.0;0.06886689890529227;0.01468324974140624;0.0;0.0;0.304136849461119;0.0;0.0;0.06927734236639929;0.0;0.0;0.01468324974140624;0.01468324974140624;0.06886689890529227;0.0;0.0;0.27271733917935304;0.06886689890529227;0.0;0.0;1.0;0.01468324974140624;0.304136849461119;0.0;0.0;0.01468324974140624;0.0;0.0;0.06886689890529227;0.0;0.365604090407221;0.0;0.01468324974140624;0.0;0.0;0.06886689890529227;0.0;0.2355376372194388;0.304136849461119;0.0;0.0;0.01468324974140624;0.0;0.06927734236639929;0.0;0.0;0.0;0.0;0.0;0.0;0.06927734236639929;0.304136849461119;0.06886689890529227;0.06886689890529227;0.2922540922411925;0.12997132148022705;0.06886689890529227;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.06501482195767329;0.01468324974140624;0.0;0.06927734236639929;0.01468324974140624;0.0;0.0;0.0;0.0;0.365604090407221;0.0;0.0;0.304136849461119;0.0;0.0;0.06501482195767329;0.0;0.01468324974140624;0.365604090407221;0.06927734236639929;0.01468324974140624;0.0;0.0;0.06886689890529227;0.06927734236639929;0.0;0.0;0.304136849461119;0.0
GO:0043401;0.0;0.042064647228987374;0.042064647228987374;0.0;0.01468324974140624;0.036692364793703955;0.047799631016701725;0.0;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.0;0.036692364793703955;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.036692364793703955;0.042064647228987374;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;1.0;0.036692364793703955;0.042064647228987374;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.12659489728285286;0.047799631016701725;0.036692364793703955;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.0;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.0;0.042064647228987374;0.0;0.0;0.047799631016701725;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.036692364793703955;0.0;0.047799631016701725;0.12659489728285286;0.12659489728285286;0.01468324974140624;0.0;0.036692364793703955;0.01468324974140624;0.0;0.12659489728285286;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.0;0.036692364793703955;0.042064647228987374;0.0;0.0;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.047799631016701725
GO:0006544;0.0;0.036692364793703955;0.036692364793703955;0.06927734236639929;0.1237146889194086;0.5386288701206177;0.036692364793703955;0.0;0.304136849461119;0.44880524223943946;0.5386288701206177;0.01468324974140624;0.1237146889194086;0.0;0.5386288701206177;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.34692172298670104;0.2355376372194388;0.036692364793703955;0.036692364793703955;0.34692172298670104;0.036692364793703955;0.1237146889194086;0.4340444084350962;0.036692364793703955;0.036692364793703955;0.44880524223943946;0.036692364793703955;0.036692364793703955;0.1237146889194086;0.036692364793703955;0.0;0.01468324974140624;0.01468324974140624;0.06886689890529227;0.4340444084350962;0.036692364793703955;0.1237146889194086;0.06886689890529227;0.036692364793703955;0.036692364793703955;0.304136849461119;0.036692364793703955;1.0;0.036692364793703955;0.0;0.01468324974140624;0.0;0.0;0.1237146889194086;0.16702085169111647;0.304136849461119;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.16702085169111647;0.1237146889194086;0.036692364793703955;0.2355376372194388;0.44880524223943946;0.036692364793703955;0.0;0.01468324974140624;0.036692364793703955;0.1237146889194086;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.1237146889194086;0.40937833083349984;0.06886689890529227;0.1237146889194086;0.2922540922411925;0.07548231845693805;0.06886689890529227;0.01468324974140624;0.0;0.16702085169111647;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.0;0.16702085169111647;0.01468324974140624;0.1237146889194086;0.036692364793703955;0.036692364793703955;0.06927734236639929;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.304136849461119;0.036692364793703955;0.0;0.6988425073500255;0.036692364793703955;0.0;0.06501482195767329;0.036692364793703955;0.01468324974140624;0.304136849461119;0.1237146889194086;0.01468324974140624;0.036692364793703955;0.0;0.1237146889194086;0.1237146889194086;0.0;0.0;0.44880524223943946;0.036692364793703955
GO:0032703;0.0;0.4402956465236597;0.18922943134840794;0.0;0.0;0.036692364793703955;0.4402956465236597;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.042064647228987374;0.042064647228987374;0.0;0.12804570306913615;0.0;0.0;0.036692364793703955;0.12804570306913615;0.0;0.4402956465236597;0.0;0.036692364793703955;0.042064647228987374;0.4402956465236597;0.0;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.12804570306913615;0.042064647228987374;0.0;0.042064647228987374;0.036692364793703955;1.0;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.12804570306913615;0.036692364793703955;0.0;0.042064647228987374;0.0;0.0;0.12804570306913615;0.0;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.0;0.0;0.036692364793703955;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.12804570306913615;0.0;0.036692364793703955;0.4402956465236597;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.12804570306913615;0.0;0.0;0.0;0.0;0.0;0.0;0.042064647228987374
GO:0072488;0.3410563925561192;0.0;0.0;0.0;0.0;0.0;0.0;0.3035708264725047;0.0;0.0;0.0;0.0;0.0;0.3035708264725047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2671917332720723;0.0;0.23717602614496414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3035708264725047;0.2671917332720723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3035708264725047;0.0;0.0;0.0;0.2671917332720723;0.0;0.2671917332720723;0.23717602614496414;0.0;0.5846975112214915;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2671917332720723;0.0;0.14698621595948655;0.0;0.0;0.0;0.14698621595948655;0.0;0.14698621595948655;0.3410563925561192;0.0;0.0;0.0;0.0;0.0;0.5846975112214915;0.5846975112214915;0.0;0.0;0.0;0.0;0.272550487440867;0.0;0.0;0.2671917332720723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2671917332720723;0.3410563925561192;0.0;0.0
GO:0071398;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.26838521347675653;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;1.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.11807622278079505;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.2473380912762773;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.39163442808277504;0.0;0.11807622278079505;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0
GO:1990822;0.3035708264725047;0.0;0.0;0.0;0.0;0.0;0.0;0.5625821915764114;0.0;0.0;0.0;0.0;0.0;0.43649924850417293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3844177262349106;0.0;0.23717602614496414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3035708264725047;0.0;1.0;0.3844177262349106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3035708264725047;0.0;0.0;0.0;0.525959488009994;0.0;0.525959488009994;0.23717602614496414;0.0;0.2671917332720723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3844177262349106;0.0;0.21812588790229387;0.0;0.0;0.0;0.14698621595948655;0.0;0.14698621595948655;0.3035708264725047;0.0;0.0;0.0;0.0;0.0;0.2671917332720723;0.2671917332720723;0.0;0.0;0.0;0.0;0.272550487440867;0.0;0.0;0.4289194782195439;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4289194782195439;0.3035708264725047;0.0;0.0
GO:0043252;0.2671917332720723;0.0;0.0;0.0;0.0;0.0;0.0;0.3844177262349106;0.0;0.0;0.0;0.0;0.0;0.3582167568548244;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3844177262349106;0.0;0.21812588790229387;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2671917332720723;0.0;0.3844177262349106;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2671917332720723;0.0;0.0;0.0;0.3844177262349106;0.0;0.3844177262349106;0.21812588790229387;0.0;0.2671917332720723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3844177262349106;0.0;0.21812588790229387;0.0;0.0;0.0;0.14698621595948655;0.0;0.14698621595948655;0.2671917332720723;0.0;0.0;0.0;0.0;0.0;0.2671917332720723;0.2671917332720723;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.3844177262349106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3844177262349106;0.2671917332720723;0.0;0.0
GO:0033477;0.0;0.0;0.0;0.06501482195767329;0.1237146889194086;0.06886689890529227;0.0;0.0;0.06886689890529227;0.1237146889194086;0.1237146889194086;0.01468324974140624;0.1237146889194086;0.0;0.1237146889194086;0.0;0.0;0.01468324974140624;0.0;0.1237146889194086;0.1237146889194086;0.0;0.0;0.39882463755424497;0.0;0.1237146889194086;0.01468324974140624;0.0;0.0;0.1237146889194086;0.0;0.0;0.1237146889194086;0.0;0.0;0.01468324974140624;0.01468324974140624;0.39882463755424497;0.0;0.0;0.1237146889194086;0.06886689890529227;0.0;0.0;0.06886689890529227;0.01468324974140624;0.1237146889194086;0.0;0.0;0.01468324974140624;0.0;0.0;1.0;0.0;0.06886689890529227;0.0;0.01468324974140624;0.0;0.0;0.1237146889194086;0.0;0.1237146889194086;0.39882463755424497;0.0;0.0;0.01468324974140624;0.0;0.1237146889194086;0.0;0.0;0.0;0.0;0.0;0.0;0.1237146889194086;0.1237146889194086;0.39882463755424497;0.1237146889194086;0.1237146889194086;0.07548231845693805;0.39882463755424497;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.1237146889194086;0.01468324974140624;0.0;0.06886689890529227;0.01468324974140624;0.0;0.0;0.0;0.0;0.1237146889194086;0.0;0.0;0.1237146889194086;0.0;0.0;0.06501482195767329;0.0;0.01468324974140624;0.06886689890529227;0.1237146889194086;0.01468324974140624;0.0;0.0;0.4677337120236658;0.1237146889194086;0.0;0.0;0.1237146889194086;0.0
GO:0035774;0.0;0.042064647228987374;0.11511873865597294;0.0;0.0;0.16702085169111647;0.38244600073093926;0.0;0.0;0.0;0.16702085169111647;0.0;0.0;0.0;0.16702085169111647;0.24096127213516677;0.3033452914461477;0.0;0.1492331351584338;0.0;0.0;0.036692364793703955;0.047799631016701725;0.0;0.38244600073093926;0.0;0.16702085169111647;0.042064647228987374;0.042064647228987374;0.0;0.047799631016701725;0.23542160760630382;0.0;0.3033452914461477;0.0;0.0;0.0;0.0;0.16702085169111647;0.3903078194331372;0.0;0.0;0.16845680521671735;0.12755981097713553;0.0;0.047799631016701725;0.16702085169111647;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.12755981097713553;0.21066859409381297;0.047799631016701725;0.16702085169111647;0.0;0.39740208203551036;0.0;0.0;0.16845680521671735;0.0;0.0;0.3033452914461477;0.0;0.0;0.3033452914461477;0.0;0.0;0.12755981097713553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16702085169111647;0.0;0.047799631016701725;0.21066859409381297;0.047799631016701725;0.0;0.0;0.16702085169111647;0.0;0.0;0.047799631016701725;0.11511873865597294;0.0;0.12755981097713553;0.0;0.0;0.3033452914461477;0.047799631016701725;0.0;0.047799631016701725;0.0;0.16702085169111647;0.042064647228987374;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725
GO:0032787;0.0;0.0;0.0;0.06501482195767329;0.06886689890529227;0.06886689890529227;0.0;0.0;0.365604090407221;0.304136849461119;0.304136849461119;0.01468324974140624;0.06886689890529227;0.0;0.06886689890529227;0.0;0.0;0.01468324974140624;0.0;0.2355376372194388;0.2355376372194388;0.0;0.0;0.06886689890529227;0.0;0.06886689890529227;0.01468324974140624;0.0;0.0;0.304136849461119;0.0;0.0;0.06886689890529227;0.0;0.0;0.01468324974140624;0.01468324974140624;0.06886689890529227;0.0;0.0;0.06886689890529227;0.06886689890529227;0.0;0.0;0.365604090407221;0.01468324974140624;0.304136849461119;0.0;0.0;0.01468324974140624;0.0;0.0;0.06886689890529227;0.0;1.0;0.0;0.01468324974140624;0.0;0.0;0.06886689890529227;0.0;0.2355376372194388;0.304136849461119;0.0;0.0;0.01468324974140624;0.0;0.06886689890529227;0.0;0.0;0.0;0.0;0.0;0.0;0.06886689890529227;0.304136849461119;0.06886689890529227;0.06886689890529227;0.2922540922411925;0.06886689890529227;0.06886689890529227;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.06501482195767329;0.01468324974140624;0.0;0.06886689890529227;0.01468324974140624;0.0;0.0;0.0;0.0;0.365604090407221;0.0;0.0;0.304136849461119;0.0;0.0;0.06501482195767329;0.0;0.01468324974140624;0.365604090407221;0.06886689890529227;0.01468324974140624;0.0;0.0;0.06886689890529227;0.06501482195767329;0.0;0.0;0.304136849461119;0.0
GO:1905695;0.0;0.042064647228987374;0.11511873865597294;0.0;0.0;0.036692364793703955;0.047799631016701725;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.12755981097713553;0.11511873865597294;0.0;0.042064647228987374;0.0;0.0;0.036692364793703955;0.14212163039839543;0.0;0.047799631016701725;0.0;0.036692364793703955;0.39882463755424497;0.042064647228987374;0.0;0.047799631016701725;0.042064647228987374;0.0;0.12755981097713553;0.0;0.0;0.0;0.0;0.23160877878580344;0.11511873865597294;0.0;0.0;0.047799631016701725;0.23160877878580344;0.0;0.047799631016701725;0.036692364793703955;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.12755981097713553;0.0;1.0;0.11511873865597294;0.4765311168439102;0.036692364793703955;0.0;0.12755981097713553;0.0;0.0;0.047799631016701725;0.0;0.0;0.11511873865597294;0.0;0.0;0.11511873865597294;0.0;0.0;0.17811780918080672;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.14212163039839543;0.11511873865597294;0.047799631016701725;0.0;0.0;0.036692364793703955;0.0;0.0;0.047799631016701725;0.17111199477934044;0.0;0.23160877878580344;0.0;0.0;0.12755981097713553;0.10577604256148812;0.0;0.14212163039839543;0.0;0.036692364793703955;0.042064647228987374;0.0;0.0;0.23617816366413516;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.10648035217448149
GO:0034162;0.0;0.042064647228987374;0.11511873865597294;0.0;0.01468324974140624;0.036692364793703955;0.047799631016701725;0.0;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.0;0.036692364793703955;0.21066859409381297;0.11511873865597294;0.01468324974140624;0.32510388282920627;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.036692364793703955;0.042064647228987374;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.11511873865597294;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.11511873865597294;0.11511873865597294;0.01468324974140624;0.01468324974140624;0.1492331351584338;0.11511873865597294;0.01468324974140624;0.12659489728285286;0.036692364793703955;0.042064647228987374;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.21066859409381297;0.01468324974140624;0.11511873865597294;1.0;0.047799631016701725;0.036692364793703955;0.01468324974140624;0.11511873865597294;0.01468324974140624;0.01468324974140624;0.1492331351584338;0.0;0.20709043845653538;0.11511873865597294;0.01468324974140624;0.0;0.11511873865597294;0.0;0.0;0.11511873865597294;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.036692364793703955;0.0;0.047799631016701725;0.5432265022520768;0.12659489728285286;0.20709043845653538;0.0;0.036692364793703955;0.01468324974140624;0.0;0.12659489728285286;0.11511873865597294;0.01468324974140624;0.11511873865597294;0.0;0.0;0.21066859409381297;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.0;0.036692364793703955;0.042064647228987374;0.0;0.0;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.20709043845653538;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.047799631016701725
GO:0070858;0.0;0.12804570306913615;0.042064647228987374;0.0;0.0;0.036692364793703955;0.13839445927415203;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.047799631016701725;0.042064647228987374;0.0;0.12804570306913615;0.0;0.0;0.036692364793703955;0.5120539328906056;0.0;0.13839445927415203;0.0;0.036692364793703955;0.5211111826069968;0.12804570306913615;0.0;0.047799631016701725;0.042064647228987374;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.14212163039839543;0.042064647228987374;0.0;0.0;0.13839445927415203;0.14212163039839543;0.0;0.047799631016701725;0.036692364793703955;0.12804570306913615;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.4765311168439102;0.047799631016701725;1.0;0.036692364793703955;0.0;0.047799631016701725;0.0;0.0;0.13839445927415203;0.0;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.0;0.5146879005871877;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.14212163039839543;0.047799631016701725;0.047799631016701725;0.0;0.0;0.036692364793703955;0.0;0.0;0.047799631016701725;0.09795404577404272;0.0;0.14212163039839543;0.0;0.0;0.047799631016701725;0.38293538010001654;0.0;0.24937783908455946;0.0;0.036692364793703955;0.12804570306913615;0.0;0.0;0.5146879005871877;0.0;0.0;0.0;0.0;0.13839445927415203;0.0;0.0;0.0;0.0;0.0;0.0;0.5146879005871877
GO:0055089;0.0;0.036692364793703955;0.036692364793703955;0.0;0.0;0.16702085169111647;0.036692364793703955;0.0;0.0;0.0;0.16702085169111647;0.0;0.0;0.0;0.16702085169111647;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.0;0.16702085169111647;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.16702085169111647;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.16702085169111647;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.16702085169111647;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;1.0;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5111908046206115;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.16702085169111647;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.0;0.16702085169111647;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.0;0.036692364793703955
