;GO:0036376;GO:0032692;GO:1904179;GO:0009313;GO:0006682;GO:0042136;GO:1902714;GO:0003333;GO:0009436;GO:0019481;GO:0019482;GO:0071417;GO:0050435;GO:0035435;GO:0042426;GO:0046628;GO:1904064;GO:0065003;GO:0050728;GO:0006212;GO:0006210;GO:1903017;GO:1904985;GO:0046500;GO:1904468;GO:0006579;GO:0007269;GO:0090181;GO:0032715;GO:0006569;GO:0001558;GO:2000649;GO:0034971;GO:0035543;GO:0015711;GO:0051259;GO:0072615;GO:0036112;GO:0045429;GO:0090314;GO:0046477;GO:0022900;GO:0043124;GO:0045944;GO:0008206;GO:0043401;GO:0006544;GO:0032703;GO:0072488;GO:0071398;GO:1990822;GO:0043252;GO:0033477;GO:0035774;GO:0032787;GO:1905695;GO:0034162;GO:0070858;GO:0055089;GO:0008295;GO:0045956;GO:0046135;GO:0071267;GO:0010804;GO:0010248;GO:0050900;GO:0051957;GO:0018003;GO:0015812;GO:0032414;GO:0015811;GO:0015874;GO:2001250;GO:0015872;GO:0006487;GO:0006520;GO:1901787;GO:0045329;GO:0046415;GO:0006367;GO:0006637;GO:0051289;GO:0015747;GO:0035356;GO:0015760;GO:0032088;GO:0034142;GO:0038185;GO:0043312;GO:0042742;GO:0007589;GO:1990573;GO:0097055;GO:0007219;GO:0010628;GO:0051692;GO:0001080;GO:0015879;GO:0015697;GO:2001275;GO:0034255;GO:1905004;GO:0000122;GO:0006855;GO:0019265;GO:0071638;GO:0015721;GO:0016139;GO:1905012;GO:0007043;GO:0006633;GO:0006479;GO:0071222;GO:0043066;GO:0045087;GO:0006749;GO:0006508;GO:0015739;GO:0035725;GO:0033388;GO:0050666
GO:0046135;0.0;0.0;0.0;0.1578947368421053;0.16129032258064513;0.09756097560975607;0.0;0.0;0.2222222222222222;0.28;0.2093023255813954;0.04347826086956519;0.21621621621621623;0.0;0.25531914893617025;0.0;0.0;0.05128205128205132;0.0;0.5714285714285714;0.6;0.0;0.0;0.1282051282051282;0.0;0.36111111111111116;0.04255319148936165;0.0;0.0;0.3928571428571429;0.0;0.0;0.1428571428571429;0.0;0.0;0.050000000000000044;0.039215686274509776;0.11627906976744184;0.0;0.0;0.28846153846153844;0.10810810810810811;0.0;0.0;0.19047619047619047;0.050000000000000044;0.19565217391304346;0.0;0.0;0.04166666666666663;0.0;0.0;0.18918918918918914;0.0;0.1578947368421053;0.0;0.03389830508474578;0.0;0.0;0.16326530612244894;0.0;1.0;0.14754098360655743;0.0;0.0;0.050000000000000044;0.0;0.16326530612244894;0.0;0.0;0.0;0.0;0.0;0.0;0.1777777777777778;0.23684210526315785;0.12195121951219512;0.18181818181818177;0.32432432432432434;0.24489795918367352;0.125;0.046511627906976716;0.0;0.045454545454545414;0.0;0.0;0.03389830508474578;0.04878048780487809;0.036363636363636376;0.0;0.0;0.036363636363636376;0.125;0.050000000000000044;0.0;0.2142857142857143;0.023255813953488413;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.15254237288135597;0.0;0.0;0.25;0.0;0.04878048780487809;0.14;0.1777777777777778;0.038461538461538436;0.0;0.0;0.19999999999999996;0.16216216216216217;0.0;0.0;0.17543859649122806;0.0
GO:0071267;0.0;0.0;0.0;0.09999999999999998;0.19999999999999996;0.15384615384615385;0.0;0.0;0.19565217391304346;0.28;0.33333333333333337;0.04347826086956519;0.1842105263157895;0.0;0.13461538461538458;0.0;0.0;0.05128205128205132;0.0;0.1785714285714286;0.1636363636363637;0.0;0.0;0.18918918918918914;0.0;0.16666666666666663;0.04255319148936165;0.0;0.0;0.21875;0.0;0.0;0.1428571428571429;0.0;0.0;0.050000000000000044;0.039215686274509776;0.1428571428571429;0.0;0.0;0.13559322033898302;0.10810810810810811;0.0;0.0;0.25;0.050000000000000044;0.375;0.0;0.0;0.04166666666666663;0.0;0.0;0.2222222222222222;0.0;0.2571428571428571;0.0;0.03389830508474578;0.0;0.0;0.23913043478260865;0.0;0.14754098360655743;1.0;0.0;0.0;0.050000000000000044;0.0;0.16326530612244894;0.0;0.0;0.0;0.0;0.0;0.0;0.1777777777777778;0.34285714285714286;0.15000000000000002;0.2682926829268293;0.22499999999999998;0.196078431372549;0.15384615384615385;0.046511627906976716;0.0;0.045454545454545414;0.0;0.0;0.03389830508474578;0.04878048780487809;0.036363636363636376;0.0;0.0;0.036363636363636376;0.21621621621621623;0.050000000000000044;0.0;0.1333333333333333;0.023255813953488413;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.5454545454545454;0.0;0.0;0.0714285714285714;0.0;0.04878048780487809;0.3902439024390244;0.1777777777777778;0.038461538461538436;0.0;0.0;0.19999999999999996;0.16216216216216217;0.0;0.0;0.36734693877551017;0.0
GO:0010804;0.0;0.16666666666666663;0.11538461538461542;0.0;0.0;0.07407407407407407;0.1333333333333333;0.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.0;0.04878048780487809;0.2857142857142857;0.09999999999999998;0.0;0.24;0.0;0.0;0.07692307692307687;0.1875;0.0;0.12765957446808507;0.0;0.06451612903225812;0.125;0.16666666666666663;0.0;0.19047619047619047;0.09375;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.10256410256410253;0.07499999999999996;0.0;0.0;0.6363636363636364;0.07999999999999996;0.0;0.18181818181818177;0.05405405405405406;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.13725490196078427;0.0;0.09302325581395354;0.125;0.1428571428571429;0.07999999999999996;0.0;0.11764705882352944;0.0;0.0;1.0;0.0;0.0;0.09375;0.0;0.0;0.08571428571428574;0.0;0.0;0.09756097560975607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0714285714285714;0.0;0.13157894736842102;0.125;0.17391304347826086;0.0;0.0;0.07999999999999996;0.0;0.0;0.18181818181818177;0.12;0.0;0.05882352941176472;0.0;0.0;0.1470588235294118;0.16000000000000003;0.0;0.12244897959183676;0.0;0.040000000000000036;0.15384615384615385;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.13793103448275867
GO:0010248;0.4375;0.0;0.0;0.0;0.0;0.0;0.0;0.4117647058823529;0.0;0.0;0.0;0.0;0.0;0.5384615384615384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705888;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.19047619047619047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6363636363636364;0.0;0.368421052631579;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.3125;0.0;0.26315789473684215;0.33333333333333337;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4545454545454546;0.0;0.36363636363636365;0.0;0.0;0.0;0.16000000000000003;0.0;0.36363636363636365;0.31818181818181823;0.0;0.0;0.0;0.0;0.0;0.3571428571428571;0.41666666666666663;0.0;0.0;0.0;0.0;0.625;0.0;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3846153846153846;0.5;0.0;0.0
GO:0050900;0.0;0.0;0.0;0.0;0.04761904761904767;0.1333333333333333;0.0;0.0;0.07999999999999996;0.05882352941176472;0.09090909090909094;0.11111111111111116;0.1333333333333333;0.0;0.06896551724137934;0.0;0.0;0.18181818181818177;0.0;0.05555555555555558;0.05882352941176472;0.0;0.0;0.1428571428571429;0.0;0.10526315789473684;0.10526315789473684;0.0;0.0;0.04166666666666663;0.0;0.0;0.05882352941176472;0.0;0.0;0.16666666666666663;0.08695652173913049;0.11111111111111116;0.0;0.0;0.05405405405405406;0.18181818181818177;0.0;0.0;0.09999999999999998;0.16666666666666663;0.07999999999999996;0.0;0.0;0.09999999999999998;0.0;0.0;0.1428571428571429;0.0;0.1428571428571429;0.0;0.09999999999999998;0.0;0.0;0.07407407407407407;0.0;0.050000000000000044;0.050000000000000044;0.0;0.0;1.0;0.0;0.07407407407407407;0.0;0.0;0.0;0.0;0.0;0.0;0.08695652173913049;0.11764705882352944;0.125;0.09090909090909094;0.10526315789473684;0.06451612903225812;0.1333333333333333;0.1333333333333333;0.0;0.125;0.0;0.0;0.09999999999999998;0.15384615384615385;0.11538461538461542;0.0;0.0;0.07407407407407407;0.0;0.16666666666666663;0.0;0.09523809523809523;0.03448275862068961;0.0;0.0;0.0;0.0;0.05555555555555558;0.0;0.0;0.052631578947368474;0.0;0.0;0.0;0.0;0.15384615384615385;0.07407407407407407;0.08695652173913049;0.08333333333333337;0.0;0.18181818181818177;0.11111111111111116;0.0;0.0;0.0;0.05405405405405406;0.0
GO:0051957;0.0;0.13636363636363635;0.18181818181818177;0.0;0.0;0.08333333333333337;0.11627906976744184;0.0;0.0;0.0;0.06451612903225812;0.0;0.0;0.0;0.052631578947368474;0.13793103448275867;0.4285714285714286;0.0;0.12;0.0;0.0;0.08695652173913049;0.09375;0.0;0.11111111111111116;0.0;0.0714285714285714;0.1428571428571429;0.13636363636363635;0.0;0.1578947368421053;0.23076923076923073;0.0;0.23333333333333328;0.0;0.0;0.0;0.0;0.11111111111111116;0.21212121212121215;0.0;0.0;0.09999999999999998;0.08510638297872342;0.0;0.15000000000000002;0.05882352941176472;0.13636363636363635;0.0;0.0;0.0;0.0;0.0;0.14583333333333337;0.0;0.09999999999999998;0.10526315789473684;0.0714285714285714;0.09090909090909094;0.0;0.25;0.0;0.0;0.09375;0.0;0.0;1.0;0.0;0.0;0.34615384615384615;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07999999999999996;0.0;0.08108108108108103;0.10526315789473684;0.1428571428571429;0.0;0.0;0.09090909090909094;0.0;0.0;0.15000000000000002;0.19047619047619047;0.0;0.06153846153846154;0.0;0.0;0.24137931034482762;0.13043478260869568;0.0;0.061224489795918324;0.0;0.04255319148936165;0.125;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111116
GO:0018003;0.0;0.0;0.0;0.14814814814814814;0.1568627450980392;0.1428571428571429;0.0;0.0;0.1351351351351351;0.18604651162790697;0.25806451612903225;0.06060606060606055;0.28;0.0;0.17948717948717952;0.0;0.0;0.07692307692307687;0.0;0.1777777777777778;0.18604651162790697;0.0;0.0;0.1923076923076923;0.0;0.24137931034482762;0.05882352941176472;0.0;0.0;0.14035087719298245;0.0;0.0;0.4571428571428572;0.0;0.0;0.07407407407407407;0.052631578947368474;0.16666666666666663;0.0;0.0;0.17391304347826086;0.16666666666666663;0.0;0.0;0.19354838709677424;0.07407407407407407;0.23529411764705888;0.0;0.0;0.05714285714285716;0.0;0.0;0.29166666666666663;0.0;0.1923076923076923;0.0;0.04347826086956519;0.0;0.0;0.18918918918918914;0.0;0.16326530612244894;0.16326530612244894;0.0;0.0;0.07407407407407407;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.3076923076923077;0.1785714285714286;0.21875;0.24137931034482762;0.19999999999999996;0.18518518518518523;0.06666666666666665;0.0;0.06451612903225812;0.0;0.0;0.04347826086956519;0.0714285714285714;0.04761904761904767;0.0;0.0;0.04761904761904767;0.18518518518518523;0.07407407407407407;0.0;0.1875;0.0273972602739726;0.0;0.0;0.0;0.0;0.15217391304347827;0.0;0.0;0.17021276595744683;0.0;0.0;0.10344827586206895;0.0;0.0714285714285714;0.1578947368421053;0.6;0.05128205128205132;0.0;0.0;0.25;0.36363636363636365;0.0;0.0;0.17391304347826086;0.0
GO:0015812;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.631578947368421;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21739130434782605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.23076923076923073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3157894736842105;0.0;0.5714285714285714;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3125;0.0;0.0;0.0;1.0;0.0;0.631578947368421;0.3529411764705882;0.0;0.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6428571428571428;0.0;0.2941176470588235;0.0;0.0;0.0;0.125;0.0;0.2222222222222222;0.16129032258064513;0.0;0.0;0.0;0.0;0.0;0.368421052631579;0.4117647058823529;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.6875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666667;0.21739130434782605;0.0;0.0
GO:0032414;0.0;0.12;0.16000000000000003;0.0;0.0;0.07407407407407407;0.10869565217391308;0.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.0;0.04878048780487809;0.125;0.65;0.0;0.1071428571428571;0.0;0.0;0.16666666666666663;0.08571428571428574;0.0;0.10416666666666663;0.0;0.06451612903225812;0.125;0.12;0.0;0.13636363636363635;0.5217391304347826;0.0;0.21212121212121215;0.0;0.0;0.0;0.0;0.10256410256410253;0.19444444444444442;0.0;0.0;0.09090909090909094;0.07999999999999996;0.0;0.13043478260869568;0.05405405405405406;0.12;0.0;0.0;0.0;0.0;0.0;0.13725490196078427;0.0;0.09302325581395354;0.09756097560975607;0.06666666666666665;0.07999999999999996;0.0;0.22580645161290325;0.0;0.0;0.08571428571428574;0.0;0.0;0.34615384615384615;0.0;0.0;1.0;0.0;0.0;0.09756097560975607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0714285714285714;0.0;0.10256410256410253;0.09756097560975607;0.125;0.0;0.0;0.07999999999999996;0.0;0.0;0.13043478260869568;0.16666666666666663;0.0;0.05882352941176472;0.0;0.0;0.30000000000000004;0.11538461538461542;0.0;0.05769230769230771;0.0;0.040000000000000036;0.11111111111111116;0.0;0.0;0.07692307692307687;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.0;0.0;0.09999999999999998
GO:0015811;0.1785714285714286;0.0;0.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14814814814814814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4117647058823529;0.0;0.2068965517241379;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.5;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26315789473684215;0.0;0.0;0.0;0.631578947368421;0.0;1.0;0.30000000000000004;0.0;0.30434782608695654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5294117647058824;0.0;0.25;0.0;0.0;0.0;0.11428571428571432;0.0;0.19047619047619047;0.1470588235294118;0.0;0.0;0.0;0.0;0.0;0.31818181818181823;0.35;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.1923076923076923;0.0;0.0
GO:0015874;0.19047619047619047;0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4545454545454546;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.0;0.2727272727272727;0.41666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.0;0.0;0.0;0.3529411764705882;0.0;0.30000000000000004;1.0;0.0;0.6923076923076923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.41666666666666663;0.0;0.0;0.0;0.14814814814814814;0.0;0.3076923076923077;0.14814814814814814;0.0;0.0;0.0;0.0;0.0;0.4;0.46153846153846156;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.21052631578947367;0.0;0.0
GO:2001250;0.0;0.09375;0.125;0.0;0.0;0.05882352941176472;0.07407407407407407;0.0;0.0;0.0;0.04878048780487809;0.0;0.0;0.0;0.04166666666666663;0.16216216216216217;0.11111111111111116;0.0;0.08571428571428574;0.0;0.0;0.06060606060606055;0.21621621621621623;0.0;0.0714285714285714;0.0;0.052631578947368474;0.2142857142857143;0.09375;0.0;0.1428571428571429;0.07692307692307687;0.0;0.14634146341463417;0.0;0.0;0.0;0.0;0.3157894736842105;0.08695652173913049;0.0;0.0;0.10256410256410253;0.27083333333333337;0.0;0.13793103448275867;0.045454545454545414;0.09375;0.0;0.0;0.0;0.0;0.0;0.10169491525423724;0.0;0.2558139534883721;0.1063829787234043;0.19565217391304346;0.0625;0.0;0.15384615384615385;0.0;0.0;0.09756097560975607;0.0;0.0;0.10526315789473684;0.0;0.0;0.09756097560975607;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05714285714285716;0.0;0.19047619047619047;0.1063829787234043;0.1333333333333333;0.0;0.0;0.0625;0.0;0.0;0.13793103448275867;0.2068965517241379;0.0;0.2153846153846154;0.0;0.0;0.15000000000000002;0.2857142857142857;0.0;0.14814814814814814;0.0;0.03508771929824561;0.08823529411764708;0.0;0.0;0.32432432432432434;0.0;0.0;0.0;0.0;0.12121212121212122;0.0;0.0;0.0;0.0;0.0;0.0;0.4285714285714286
GO:0015872;0.26086956521739135;0.0;0.0;0.0;0.0;0.0;0.0;0.30434782608695654;0.0;0.0;0.0;0.0;0.0;0.23809523809523814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17391304347826086;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4285714285714286;0.0;0.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.28;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.0;0.0;0.0;0.35;0.0;0.30434782608695654;0.6923076923076923;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4666666666666667;0.0;0.3125;0.0;0.0;0.0;0.12903225806451613;0.0;0.23529411764705888;0.2068965517241379;0.0;0.0;0.0;0.0;0.0;0.5625;0.6428571428571428;0.0;0.0;0.0;0.0;0.3571428571428571;0.0;0.0;0.368421052631579;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.2857142857142857;0.0;0.0
GO:0006487;0.0;0.0;0.0;0.17391304347826086;0.17021276595744683;0.16666666666666663;0.0;0.0;0.1515151515151515;0.20512820512820518;0.2962962962962963;0.06896551724137934;0.33333333333333337;0.0;0.19999999999999996;0.0;0.0;0.09090909090909094;0.0;0.19512195121951215;0.20512820512820518;0.0;0.0;0.2272727272727273;0.0;0.28;0.06666666666666665;0.0;0.0;0.15094339622641506;0.0;0.0;0.46875;0.0;0.0;0.08695652173913049;0.05882352941176472;0.1923076923076923;0.0;0.0;0.19047619047619047;0.19999999999999996;0.0;0.0;0.2222222222222222;0.08695652173913049;0.2666666666666667;0.0;0.0;0.06451612903225812;0.0;0.0;0.35;0.0;0.2272727272727273;0.0;0.04761904761904767;0.0;0.0;0.21212121212121215;0.0;0.1777777777777778;0.1777777777777778;0.0;0.0;0.08695652173913049;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.36363636363636365;0.20833333333333337;0.25;0.28;0.2222222222222222;0.21739130434782605;0.07692307692307687;0.0;0.07407407407407407;0.0;0.0;0.04761904761904767;0.08333333333333337;0.052631578947368474;0.0;0.0;0.052631578947368474;0.21739130434782605;0.08695652173913049;0.0;0.2142857142857143;0.02898550724637683;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.18604651162790697;0.0;0.0;0.12;0.0;0.08333333333333337;0.17647058823529416;0.7142857142857143;0.05714285714285716;0.0;0.0;0.29166666666666663;0.4444444444444444;0.0;0.0;0.19047619047619047;0.0
GO:0006520;0.0;0.0;0.0;0.23529411764705888;0.19512195121951215;0.2222222222222222;0.0;0.0;0.3913043478260869;0.4137931034482759;0.7058823529411764;0.08695652173913049;0.4666666666666667;0.0;0.24137931034482762;0.0;0.0;0.125;0.0;0.2647058823529411;0.28125;0.0;0.0;0.3125;0.0;0.368421052631579;0.08333333333333337;0.0;0.0;0.2790697674418605;0.0;0.0;0.24242424242424243;0.0;0.0;0.11764705882352944;0.0714285714285714;0.25;0.0;0.0;0.2222222222222222;0.2857142857142857;0.0;0.0;0.5882352941176471;0.11764705882352944;0.6;0.0;0.0;0.07999999999999996;0.0;0.0;0.5;0.0;0.75;0.0;0.05555555555555558;0.0;0.0;0.2592592592592593;0.0;0.23684210526315785;0.34285714285714286;0.0;0.0;0.11764705882352944;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;1.0;0.2777777777777778;0.31818181818181823;0.5294117647058824;0.22580645161290325;0.2941176470588235;0.09999999999999998;0.0;0.09523809523809523;0.0;0.0;0.05555555555555558;0.11111111111111116;0.0625;0.0;0.0;0.0625;0.2941176470588235;0.11764705882352944;0.0;0.2727272727272727;0.031746031746031744;0.0;0.0;0.0;0.0;0.34375;0.0;0.0;0.36363636363636365;0.0;0.0;0.1578947368421053;0.0;0.11111111111111116;0.41666666666666663;0.36363636363636365;0.06896551724137934;0.0;0.0;0.38888888888888884;0.4285714285714286;0.0;0.0;0.375;0.0
GO:1901787;0.0;0.0;0.0;0.17647058823529416;0.11627906976744184;0.23529411764705888;0.0;0.0;0.1923076923076923;0.1428571428571429;0.21739130434782605;0.09090909090909094;0.3125;0.0;0.16666666666666663;0.0;0.0;0.1333333333333333;0.0;0.1351351351351351;0.1428571428571429;0.0;0.0;0.6666666666666667;0.0;0.25;0.08695652173913049;0.0;0.0;0.10204081632653061;0.0;0.0;0.1428571428571429;0.0;0.0;0.125;0.07407407407407407;0.8461538461538461;0.0;0.0;0.13157894736842102;0.3076923076923077;0.0;0.0;0.23809523809523814;0.125;0.1923076923076923;0.0;0.0;0.08333333333333337;0.0;0.0;0.4285714285714286;0.0;0.33333333333333337;0.0;0.05714285714285716;0.0;0.0;0.1785714285714286;0.0;0.12195121951219512;0.15000000000000002;0.0;0.0;0.125;0.0;0.1785714285714286;0.0;0.0;0.0;0.0;0.0;0.0;0.20833333333333337;0.2777777777777778;1.0;0.21739130434782605;0.25;0.15625;0.9090909090909091;0.10526315789473684;0.0;0.09999999999999998;0.0;0.0;0.05714285714285716;0.11764705882352944;0.06451612903225812;0.0;0.0;0.06451612903225812;0.16666666666666663;0.125;0.0;0.2272727272727273;0.032258064516129004;0.0;0.0;0.0;0.0;0.1351351351351351;0.0;0.0;0.1282051282051282;0.0;0.0;0.16666666666666663;0.0;0.11764705882352944;0.1785714285714286;0.20833333333333337;0.0714285714285714;0.0;0.0;0.4117647058823529;0.1875;0.0;0.0;0.13157894736842102;0.0
GO:0045329;0.0;0.0;0.0;0.13043478260869568;0.31707317073170727;0.2857142857142857;0.0;0.0;0.15625;0.17948717948717952;0.2592592592592593;0.0714285714285714;0.42105263157894735;0.0;0.28125;0.0;0.0;0.09523809523809523;0.0;0.19999999999999996;0.21052631578947367;0.0;0.0;0.23809523809523814;0.0;0.40909090909090906;0.06896551724137934;0.0;0.0;0.15384615384615385;0.0;0.0;0.17948717948717952;0.0;0.0;0.09090909090909094;0.06060606060606055;0.19999999999999996;0.0;0.0;0.19512195121951215;0.21052631578947367;0.0;0.0;0.18518518518518523;0.09090909090909094;0.23333333333333328;0.0;0.0;0.06666666666666665;0.0;0.0;0.368421052631579;0.0;0.23809523809523814;0.0;0.04878048780487809;0.0;0.0;0.56;0.0;0.18181818181818177;0.2682926829268293;0.0;0.0;0.09090909090909094;0.0;0.21875;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.31818181818181823;0.21739130434782605;1.0;0.34782608695652173;0.34375;0.2272727272727273;0.07999999999999996;0.0;0.07692307692307687;0.0;0.0;0.04878048780487809;0.08695652173913049;0.05405405405405406;0.0;0.0;0.05405405405405406;0.42105263157894735;0.09090909090909094;0.0;0.1785714285714286;0.02941176470588236;0.0;0.0;0.0;0.0;0.37142857142857144;0.0;0.0;0.28205128205128205;0.0;0.0;0.125;0.0;0.08695652173913049;0.25806451612903225;0.25;0.05882352941176472;0.0;0.0;0.36363636363636365;0.25;0.0;0.0;0.4;0.0
GO:0046415;0.0;0.0;0.0;0.15000000000000002;0.18604651162790697;0.19999999999999996;0.0;0.0;0.2592592592592593;0.2647058823529411;0.40909090909090906;0.07999999999999996;0.5;0.0;0.2666666666666667;0.0;0.0;0.11111111111111116;0.0;0.36363636363636365;0.3870967741935484;0.0;0.0;0.2777777777777778;0.0;0.4;0.07692307692307687;0.0;0.0;0.2954545454545454;0.0;0.0;0.19444444444444442;0.0;0.0;0.10526315789473684;0.06666666666666665;0.2272727272727273;0.0;0.0;0.21052631578947367;0.25;0.0;0.0;0.38095238095238093;0.10526315789473684;0.36;0.0;0.0;0.07407407407407407;0.0;0.0;0.4375;0.0;0.4375;0.0;0.052631578947368474;0.0;0.0;0.2857142857142857;0.0;0.32432432432432434;0.22499999999999998;0.0;0.0;0.10526315789473684;0.0;0.24137931034482762;0.0;0.0;0.0;0.0;0.0;0.0;0.28;0.5294117647058824;0.25;0.34782608695652173;1.0;0.33333333333333337;0.26315789473684215;0.09090909090909094;0.0;0.08695652173913049;0.0;0.0;0.052631578947368474;0.09999999999999998;0.05882352941176472;0.0;0.0;0.05882352941176472;0.26315789473684215;0.10526315789473684;0.0;0.19999999999999996;0.03076923076923077;0.0;0.0;0.0;0.0;0.40625;0.0;0.0;0.23684210526315785;0.0;0.0;0.1428571428571429;0.0;0.09999999999999998;0.24137931034482762;0.28;0.06451612903225812;0.0;0.0;0.42105263157894735;0.2941176470588235;0.0;0.0;0.2777777777777778;0.0
