;GO:0003091;GO:0090336;GO:0036378;GO:0042737;GO:0009750;GO:0042738;GO:0042572;GO:0042376;GO:0042574;GO:0046697;GO:0042377;GO:0043542;GO:0090050;GO:0045766;GO:0050873;GO:0071498;GO:0043154;GO:0031915;GO:0016098;GO:0051926;GO:0051968;GO:0071456;GO:0070207;GO:0010575;GO:0033138;GO:0042307;GO:0031394;GO:0032088;GO:0008631;GO:0043312;GO:0046466;GO:0009404;GO:0046427;GO:0071284;GO:1990776;GO:0001516;GO:0032355;GO:0006809;GO:0031622;GO:0033327;GO:0016125;GO:0071407;GO:0030336;GO:0071449;GO:0045429;GO:0033280;GO:0042759;GO:0008285;GO:0055078;GO:0045907;GO:0045786;GO:0008202;GO:1901687;GO:0000038;GO:1902219;GO:0090271;GO:0045986;GO:0045987;GO:0048661;GO:0071471;GO:0097267;GO:0034605;GO:0042360;GO:0002933;GO:0042361;GO:0019221;GO:0051384;GO:2000377;GO:0034644;GO:0070542;GO:0070301;GO:0032304;GO:0032227;GO:0071318;GO:0032305;GO:0071636;GO:0036101;GO:0008210;GO:0090362;GO:0061304;GO:0009822;GO:0033629;GO:0019371;GO:0071260;GO:0008209;GO:0019373;GO:0019372;GO:0006749;GO:0043065;GO:0006706;GO:0097756;GO:0032496;GO:0034356;GO:0030199;GO:0010243
GO:0071456;0.0;0.0;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.0;0.4;0.5356143810225276;0.0;0.0;0.43852901558847923;0.8;0.0;0.0;0.4;0.0;0.0;1.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.5356143810225276;0.43852901558847923;0.5356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.3356143810225276;0.48300749985576874;0.43852901558847923;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.6000000000000001;0.0;0.48300749985576874;0.4;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.3356143810225276;0.8;0.48300749985576874;0.43852901558847923;0.4;0.6000000000000001;0.4;0.0;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.0;0.0;0.5356143810225276;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.3356143810225276;0.3660149997115376;0.48300749985576874;0.0;0.0;0.0;0.6000000000000001;0.3081136762725405;0.48300749985576874;0.48300749985576874
GO:0070207;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.8;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.43852901558847923;0.8;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0;0.0;0.5356143810225276;1.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.48300749985576874;0.6000000000000001;0.0;0.43852901558847923;0.0;0.4;0.0;0.5356143810225276;0.0;0.8;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.8;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.8;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.0;0.3356143810225276;0.6000000000000001;0.0
GO:0010575;0.3660149997115376;0.43852901558847923;0.3356143810225276;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.0;0.0;0.3356143810225276;0.4;0.0;0.4;0.48300749985576874;0.0;0.0;1.0;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.3356143810225276;0.6000000000000001;0.0;0.0;0.0;0.4;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.2830074998557688;0.6000000000000001;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;0.8;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.4;0.4;0.0;0.48300749985576874;0.8;0.0;0.3356143810225276;0.8;0.0;0.0;0.43852901558847923;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.0
GO:0033138;0.2830074998557688;0.4;0.2599120563717816;0.0;0.0;0.0;0.2599120563717816;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.3660149997115376;0.0;0.0;0.3356143810225276;0.3081136762725405;0.0;0.3081136762725405;0.4;0.0;0.0;0.3660149997115376;1.0;0.3356143810225276;0.4;0.3356143810225276;0.3356143810225276;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.2599120563717816;0.3660149997115376;0.0;0.0;0.0;0.3356143810225276;0.0;0.48300749985576874;0.0;0.0;0.4;0.21862188087829626;0.3660149997115376;0.4;0.0;0.0;0.0;0.3356143810225276;0.3660149997115376;0.3081136762725405;0.3660149997115376;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.0;0.0;0.0;0.3081136762725405;0.3356143810225276;0.0;0.3660149997115376;0.3660149997115376;0.0;0.2599120563717816;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.0;0.2599120563717816;0.0;0.0;0.0;0.4;0.0;0.3356143810225276;0.0;0.0;0.0;0.0
GO:0042307;0.3356143810225276;0.4;0.3081136762725405;0.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.3081136762725405;0.3660149997115376;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.43852901558847923;0.3356143810225276;1.0;0.3356143810225276;0.4;0.4;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.3081136762725405;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;0.0;0.4;0.0;0.0;0.4;0.2599120563717816;0.43852901558847923;0.4;0.0;0.0;0.0;0.3356143810225276;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.43852901558847923;0.3660149997115376;0.0;0.5356143810225276;0.43852901558847923;0.0;0.3081136762725405;0.43852901558847923;0.0;0.0;0.4;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.0
GO:0031394;0.2830074998557688;0.4;0.2599120563717816;0.0;0.0;0.0;0.2599120563717816;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.3660149997115376;0.0;0.0;0.3081136762725405;0.3081136762725405;0.0;0.3081136762725405;0.4;0.0;0.0;0.3660149997115376;0.4;0.3356143810225276;1.0;0.3660149997115376;0.3356143810225276;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.2599120563717816;0.3660149997115376;0.0;0.0;0.0;0.3356143810225276;0.0;0.6000000000000001;0.0;0.0;0.4;0.21862188087829626;0.3660149997115376;0.4;0.0;0.0;0.0;0.3356143810225276;0.3660149997115376;0.3081136762725405;0.3660149997115376;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.0;0.0;0.0;0.3081136762725405;0.3356143810225276;0.0;0.3660149997115376;0.3660149997115376;0.0;0.2599120563717816;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.0;0.2599120563717816;0.0;0.0;0.0;0.4;0.0;0.3356143810225276;0.0;0.0;0.0;0.0
GO:0032088;0.4;0.4;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.5356143810225276;0.43852901558847923;0.0;0.0;0.43852901558847923;0.3356143810225276;0.4;0.3660149997115376;1.0;0.48300749985576874;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.0;0.6000000000000001;0.3081136762725405;0.48300749985576874;0.6000000000000001;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.5356143810225276;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.4;0.0;0.48300749985576874;0.0;0.0;0.0;0.0
GO:0008631;0.5356143810225276;0.4;0.6000000000000001;0.6000000000000001;0.0;0.8;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.0;0.48300749985576874;0.8;0.3660149997115376;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.3660149997115376;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.8;0.43852901558847923;0.3356143810225276;0.4;0.3356143810225276;0.48300749985576874;1.0;0.8;0.5356143810225276;0.6830074998557688;0.3660149997115376;0.48300749985576874;0.0;0.4;0.0;0.5356143810225276;0.48300749985576874;0.8;0.0;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.4;0.0;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.8;0.48300749985576874;0.0;0.5356143810225276;0.5356143810225276;0.4;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.6000000000000001;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.8;0.0;0.48300749985576874;0.43852901558847923;0.0;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.0;0.5356143810225276;0.48300749985576874;0.8;0.5356143810225276;0.6000000000000001;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.4;0.0;0.8;0.0;0.3660149997115376;0.6000000000000001;0.0
GO:0043312;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.8;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.43852901558847923;0.8;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0;0.0;0.5356143810225276;0.8;0.0;0.0;0.0;0.0;0.0;0.8;1.0;0.48300749985576874;0.6000000000000001;0.0;0.43852901558847923;0.0;0.4;0.0;0.5356143810225276;0.0;0.8;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.8;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.8;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.0;0.3356143810225276;0.5356143810225276;0.0
GO:0046466;0.0;0.0;0.5356143810225276;0.6830074998557688;0.0;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.4;0.43852901558847923;0.0;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;1.0;0.6000000000000001;0.0;0.3660149997115376;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.48300749985576874;0.5356143810225276;0.4;0.0;0.3660149997115376;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.4;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.5356143810225276;0.0;0.0;0.3356143810225276;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.6000000000000001;0.5356143810225276;0.0;0.0;0.6000000000000001;0.0;0.6830074998557688;0.4;0.5356143810225276;0.48300749985576874;0.6000000000000001;0.5356143810225276;0.0;0.6830074998557688;0.0;0.0;0.3356143810225276;0.43852901558847923;0.0
GO:0009404;0.0;0.0;0.6830074998557688;0.6830074998557688;0.0;0.6000000000000001;0.6830074998557688;0.6000000000000001;0.6830074998557688;0.0;0.5356143810225276;0.6000000000000001;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.6000000000000001;0.6000000000000001;1.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.6000000000000001;0.0;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.6830074998557688;0.6000000000000001;0.5356143810225276;0.6830074998557688;0.0;0.0;0.4;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.6830074998557688;0.0;0.0;0.6000000000000001;0.0;0.8;0.48300749985576874;0.6830074998557688;0.43852901558847923;0.48300749985576874;0.6830074998557688;0.0;0.48300749985576874;0.0;0.0;0.4;0.5356143810225276;0.0
GO:0046427;0.3081136762725405;0.4;0.2830074998557688;0.0;0.0;0.0;0.2830074998557688;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.4;0.0;0.0;0.3081136762725405;0.3660149997115376;0.0;0.3356143810225276;0.48300749985576874;0.0;0.0;0.4;0.3356143810225276;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2830074998557688;0.4;0.0;0.0;0.0;0.3356143810225276;0.0;0.4;0.0;0.0;0.4;0.23852901558847928;0.4;0.4;0.0;0.0;0.0;0.48300749985576874;0.4;0.3356143810225276;0.4;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.4;0.0;0.0;0.0;0.3356143810225276;0.4;0.0;0.4;0.4;0.0;0.2830074998557688;0.4;0.0;0.0;0.3660149997115376;0.0;0.0;0.2830074998557688;0.0;0.0;0.0;0.4;0.0;0.3660149997115376;0.0;0.0;0.0;0.0
GO:0071284;0.0;0.0;0.4;0.4;0.3660149997115376;0.43852901558847923;0.4;0.3660149997115376;0.4;0.0;0.3356143810225276;0.43852901558847923;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.0;0.3356143810225276;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.0;1.0;0.4;0.2830074998557688;0.48300749985576874;0.3660149997115376;0.0;0.43852901558847923;0.0;0.5356143810225276;0.0;0.48300749985576874;0.0;0.48300749985576874;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.2830074998557688;0.48300749985576874;0.4;0.3660149997115376;0.3356143810225276;0.48300749985576874;0.3660149997115376;0.0;0.3660149997115376;0.48300749985576874;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.3081136762725405;0.4;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.43852901558847923;0.4;0.2830074998557688;0.3081136762725405;0.4;0.0;0.0;0.0;0.48300749985576874;0.2599120563717816;0.4;0.48300749985576874
GO:1990776;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;1.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.3660149997115376;0.6000000000000001;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.6830074998557688
GO:0001516;0.0;0.0;0.43852901558847923;0.4;0.0;0.4;0.4;0.3660149997115376;0.43852901558847923;0.0;0.3356143810225276;0.4;0.0;0.0;0.3081136762725405;0.3356143810225276;0.0;0.0;0.4;0.0;0.0;0.3356143810225276;0.4;0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.43852901558847923;0.43852901558847923;0.0;0.2830074998557688;0.0;1.0;0.0;0.43852901558847923;0.0;0.4;0.43852901558847923;0.3081136762725405;0.0;0.2830074998557688;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.5356143810225276;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.4;0.0;0.0;0.2599120563717816;0.0;0.3081136762725405;0.0;0.0;0.3081136762725405;0.0;0.0;0.5356143810225276;0.43852901558847923;0.0;0.0;0.4;0.0;0.6000000000000001;0.3081136762725405;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.4;0.0;0.43852901558847923;0.0;0.0;0.3356143810225276;0.3356143810225276;0.0
GO:0032355;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.6830074998557688;0.0;1.0;0.0;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.4;0.8;0.6000000000000001;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.6830074998557688
GO:0006809;0.43852901558847923;0.3081136762725405;0.6830074998557688;0.6830074998557688;0.0;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.43852901558847923;0.5356143810225276;0.2830074998557688;0.3356143810225276;0.4;0.43852901558847923;0.2830074998557688;0.48300749985576874;0.43852901558847923;0.3356143810225276;0.3356143810225276;0.43852901558847923;0.5356143810225276;0.3356143810225276;0.2599120563717816;0.3081136762725405;0.2599120563717816;0.3660149997115376;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.6000000000000001;0.2830074998557688;0.3660149997115376;0.0;0.43852901558847923;0.0;1.0;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.4;0.3356143810225276;0.3660149997115376;0.5356143810225276;0.0;0.48300749985576874;0.3660149997115376;0.3356143810225276;0.5356143810225276;0.3660149997115376;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.3081136762725405;0.4;0.3356143810225276;0.3356143810225276;0.3356143810225276;0.4;0.4;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.0;0.3660149997115376;0.3356143810225276;0.0;0.4;0.3356143810225276;0.3356143810225276;0.4;0.3356143810225276;0.3356143810225276;0.43852901558847923;0.5356143810225276;0.3356143810225276;0.0;0.6000000000000001;0.3660149997115376;0.6000000000000001;0.4;0.5356143810225276;0.4;0.43852901558847923;0.5356143810225276;0.3081136762725405;0.43852901558847923;0.5356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.0
GO:0031622;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.0;0.0;0.3356143810225276;0.5356143810225276;0.0;0.4;0.48300749985576874;0.0;0.0;0.6000000000000001;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.43852901558847923;1.0;0.0;0.0;0.0;0.4;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.3660149997115376;0.6000000000000001;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.0;0.4;0.4;0.0;0.48300749985576874;0.6000000000000001;0.0;0.43852901558847923;0.6000000000000001;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.0;0.0
GO:0033327;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.8;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.8;0.43852901558847923;0.8;0.0;0.0;0.6830074998557688;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0;0.0;0.5356143810225276;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.48300749985576874;0.6000000000000001;0.0;0.43852901558847923;0.0;0.4;0.0;0.5356143810225276;0.0;1.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.8;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.8;0.48300749985576874;0.0;0.8;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.0;0.3356143810225276;0.5356143810225276;0.0
GO:0016125;0.0;0.0;0.6000000000000001;0.48300749985576874;0.0;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;1.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.8;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.8;0.0;0.0;0.5356143810225276;0.0;0.6830074998557688;0.0;0.8;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.0;0.8;0.0;0.0;0.4;0.0;0.0
GO:0071407;0.0;0.0;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.4;0.43852901558847923;0.0;0.3660149997115376;0.48300749985576874;0.0;0.0;0.4;0.5356143810225276;0.0;0.0;0.3660149997115376;0.0;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.4;0.48300749985576874;0.0;0.5356143810225276;0.5356143810225276;0.3081136762725405;0.8;0.4;0.0;0.48300749985576874;0.0;1.0;0.0;0.6000000000000001;0.0;0.8;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.3081136762725405;0.5356143810225276;0.43852901558847923;0.4;0.3660149997115376;0.5356143810225276;0.6000000000000001;0.0;0.4;0.6000000000000001;0.6000000000000001;0.0;0.0;1.0;0.0;0.0;0.3356143810225276;0.43852901558847923;0.0;0.0;0.4;0.0;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.3081136762725405;0.3356143810225276;0.43852901558847923;0.0;0.0;0.0;0.6000000000000001;0.2830074998557688;0.43852901558847923;0.6830074998557688
GO:0030336;0.3660149997115376;0.4;0.3356143810225276;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.4;0.0;0.0;0.43852901558847923;0.4;0.0;0.48300749985576874;0.4;0.0;0.0;0.4;0.3356143810225276;0.3660149997115376;0.3356143810225276;0.5356143810225276;0.43852901558847923;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.3356143810225276;0.4;0.0;0.0;0.0;1.0;0.0;0.4;0.0;0.0;0.6000000000000001;0.2830074998557688;0.43852901558847923;0.6000000000000001;0.0;0.0;0.0;0.4;0.4;0.48300749985576874;0.4;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.4;0.4;0.0;0.3356143810225276;0.4;0.0;0.0;0.5356143810225276;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.4;0.0;0.43852901558847923;0.0;0.0;0.0;0.0
GO:0071449;0.0;0.0;0.4;0.4;0.48300749985576874;0.48300749985576874;0.4;0.3660149997115376;0.4;0.0;0.3356143810225276;0.48300749985576874;0.0;0.0;0.3660149997115376;0.6000000000000001;0.0;0.0;0.3356143810225276;0.0;0.0;0.6000000000000001;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.43852901558847923;0.0;0.48300749985576874;0.5356143810225276;0.2830074998557688;0.6000000000000001;0.3660149997115376;0.0;0.48300749985576874;0.0;0.6000000000000001;0.0;1.0;0.0;0.6000000000000001;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.3081136762725405;0.6000000000000001;0.4;0.3660149997115376;0.3356143810225276;0.48300749985576874;0.48300749985576874;0.0;0.3660149997115376;0.6000000000000001;0.6000000000000001;0.0;0.0;0.6830074998557688;0.0;0.0;0.3356143810225276;0.4;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.43852901558847923;0.4;0.3081136762725405;0.3356143810225276;0.4;0.0;0.0;0.0;0.6000000000000001;0.2599120563717816;0.4;0.6830074998557688
