;GO:0008380;GO:0090336;GO:1990090;GO:0015031;GO:0007179;GO:0006487;GO:0045721;GO:0006686;GO:0043547;GO:0000188;GO:0050873;GO:0050796;GO:0002710;GO:0032966;GO:0071333;GO:0044320;GO:0010976;GO:0032486;GO:0030148;GO:0033210;GO:0050728;GO:0006491;GO:0043312;GO:0000226;GO:0038180;GO:0030217;GO:0006888;GO:0045860;GO:0010507;GO:0071320;GO:2001214;GO:0010469;GO:0098868;GO:0019953;GO:0090114;GO:0043123;GO:0008203;GO:0046513;GO:1901888;GO:0000122;GO:0051346;GO:0097421;GO:0000281;GO:0048024;GO:0016310;GO:0035335;GO:1905451;GO:2001242;GO:0044829;GO:0035690;GO:0044828;GO:0006351;GO:0006112;GO:0006355;GO:0046326;GO:0006397;GO:0061028;GO:0050860;GO:0044791;GO:0071222;GO:0046330;GO:0043066;GO:0070374;GO:0006909;GO:0050868;GO:0070972;GO:2000301
GO:0098868;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0019953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0090114;0.8;0.0;0.5356143810225276;0.0;0.8;0.8;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.8;0.48300749985576874;0.8;0.0;0.48300749985576874;0.8;0.6000000000000001;0.8;0.8;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.8;0.0;0.48300749985576874;0.4;0.0;0.0;0.0;0.5356143810225276;0.0;0.8;0.5356143810225276;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043123;0.0;0.43852901558847923;0.0;0.0;0.4;0.0;0.3660149997115376;0.0;0.3081136762725405;0.48300749985576874;0.0;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.2830074998557688;0.0;0.43852901558847923;0.4;0.0;0.4;0.43852901558847923;0.0;0.0;0.0;0.4;0.0;0.0;0.3356143810225276;0.3660149997115376;0.0;0.48300749985576874;0.6000000000000001;0.0;0.0;0.0;1.0;0.0;0.0;0.43852901558847923;0.3081136762725405;0.3356143810225276;0.0;0.0;0.3356143810225276;0.0;0.0;0.6000000000000001;0.6830074998557688;0.4;0.0;0.4;0.0;0.0;0.3660149997115376;0.4;0.0;0.0;0.48300749985576874;0.4;0.0;0.6000000000000001;0.3660149997115376;0.6830074998557688;0.0;0.3356143810225276;0.0;0.4
GO:0008203;0.6000000000000001;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.43852901558847923;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0046513;0.5356143810225276;0.0;0.3356143810225276;0.0;0.48300749985576874;0.6000000000000001;0.0;0.8;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.2830074998557688;0.3356143810225276;0.0;0.48300749985576874;1.0;0.48300749985576874;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;1.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.4;0.0;0.5356143810225276;0.43852901558847923;0.0;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1901888;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.0;0.4;0.3660149997115376;0.0;0.5356143810225276;0.4;0.48300749985576874;0.3660149997115376;0.0;0.6000000000000001;0.5356143810225276;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;1.0;0.4;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.43852901558847923;0.48300749985576874;0.4;0.0;0.43852901558847923;0.0;0.48300749985576874
GO:0000122;0.0;0.3356143810225276;0.0;0.0;0.3660149997115376;0.0;0.6000000000000001;0.0;0.2830074998557688;0.3356143810225276;0.0;0.3660149997115376;0.3356143810225276;0.5356143810225276;0.2599120563717816;0.0;0.3660149997115376;0.3660149997115376;0.0;0.3660149997115376;0.4;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.3356143810225276;0.48300749985576874;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.4;1.0;0.3081136762725405;0.0;0.0;0.5356143810225276;0.0;0.0;0.3356143810225276;0.3356143810225276;0.3660149997115376;0.0;0.3660149997115376;0.0;0.0;0.8;0.3081136762725405;0.0;0.0;0.4;0.3660149997115376;0.0;0.3081136762725405;0.4;0.3081136762725405;0.0;0.3660149997115376;0.0;0.4
GO:0051346;0.0;0.3356143810225276;0.0;0.0;0.48300749985576874;0.0;0.3660149997115376;0.0;0.6830074998557688;0.43852901558847923;0.0;0.3660149997115376;0.3081136762725405;0.3660149997115376;0.3356143810225276;0.0;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.3660149997115376;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.3356143810225276;0.0;0.3660149997115376;0.6000000000000001;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.43852901558847923;0.3081136762725405;1.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.3660149997115376;0.3660149997115376;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.3660149997115376;0.3356143810225276;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.3081136762725405;0.3356143810225276;0.3081136762725405;0.0;0.3356143810225276;0.0;0.3356143810225276
GO:0097421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000281;0.8;0.0;0.5356143810225276;0.0;0.8;0.8;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.4;0.48300749985576874;0.0;0.8;0.5356143810225276;0.8;0.0;0.5356143810225276;0.8;0.6830074998557688;0.8;0.8;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;1.0;0.0;0.5356143810225276;0.43852901558847923;0.0;0.0;0.0;0.6000000000000001;0.0;0.8;0.5356143810225276;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048024;0.0;0.3660149997115376;0.0;0.0;0.4;0.0;0.43852901558847923;0.0;0.3081136762725405;0.3081136762725405;0.0;0.4;0.3081136762725405;0.43852901558847923;0.2830074998557688;0.0;0.4;0.4;0.0;0.4;0.3660149997115376;0.0;0.0;0.0;0.4;0.0;0.0;0.3660149997115376;0.43852901558847923;0.0;0.4;0.4;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.43852901558847923;0.5356143810225276;0.3356143810225276;0.0;0.0;1.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.4;0.0;0.4;0.0;0.0;0.6830074998557688;0.3356143810225276;0.0;0.0;0.3660149997115376;0.4;0.0;0.3356143810225276;0.3660149997115376;0.3356143810225276;0.0;0.3356143810225276;0.0;0.3660149997115376
GO:0016310;0.5356143810225276;0.0;0.3660149997115376;0.0;0.5356143810225276;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;0.4;0.0;0.0;0.0;0.3081136762725405;0.3660149997115376;0.0;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.4;0.43852901558847923;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;1.0;0.6000000000000001;0.0;0.0;0.0;0.43852901558847923;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0035335;0.48300749985576874;0.0;0.3081136762725405;0.0;0.43852901558847923;0.6000000000000001;0.0;0.48300749985576874;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.2599120563717816;0.3081136762725405;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.4;0.4;0.43852901558847923;0.4;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.4;0.0;0.3660149997115376;0.4;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.6000000000000001;1.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.4;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1905451;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.4;0.0;0.3356143810225276;0.4;0.0;0.43852901558847923;0.48300749985576874;0.4;0.3081136762725405;0.0;0.5356143810225276;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.3356143810225276;0.3660149997115376;0.0;0.48300749985576874;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.5356143810225276;0.3356143810225276;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.0;1.0;0.5356143810225276;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.4;0.48300749985576874;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.48300749985576874;0.3660149997115376;0.5356143810225276;0.0;0.43852901558847923;0.0;0.43852901558847923
GO:2001242;0.0;0.4;0.0;0.0;0.43852901558847923;0.0;0.4;0.0;0.3356143810225276;0.5356143810225276;0.0;0.48300749985576874;0.4;0.4;0.3081136762725405;0.0;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.3081136762725405;0.4;0.0;0.43852901558847923;0.6830074998557688;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.48300749985576874;0.3356143810225276;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.0;0.5356143810225276;1.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.4;0.3660149997115376;0.0;0.0;0.5356143810225276;0.43852901558847923;0.0;0.5356143810225276;0.6830074998557688;0.6000000000000001;0.0;0.3660149997115376;0.0;0.43852901558847923
GO:0044829;0.0;0.4;0.0;0.0;0.8;0.0;0.43852901558847923;0.0;0.43852901558847923;0.3356143810225276;0.0;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.0;0.8;0.8;0.0;0.8;0.43852901558847923;0.0;0.0;0.0;0.8;0.0;0.0;0.4;0.4;0.0;0.43852901558847923;0.6000000000000001;0.0;0.8;0.0;0.4;0.0;0.0;0.5356143810225276;0.3660149997115376;0.48300749985576874;0.0;0.0;0.4;0.0;0.0;0.43852901558847923;0.43852901558847923;1.0;0.0;0.8;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.43852901558847923;0.8;0.0;0.3660149997115376;0.4;0.3660149997115376;0.0;0.4;0.0;0.4
GO:0035690;0.5356143810225276;0.0;0.6000000000000001;0.0;0.6000000000000001;0.6000000000000001;0.0;0.4;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.0;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.0;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.43852901558847923;0.3660149997115376;0.0;0.0;0.0;1.0;0.0;0.5356143810225276;0.43852901558847923;0.0;0.0;0.5356143810225276;0.6000000000000001;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0044828;0.0;0.4;0.0;0.0;0.8;0.0;0.43852901558847923;0.0;0.43852901558847923;0.3356143810225276;0.0;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.0;0.8;0.8;0.0;0.8;0.43852901558847923;0.0;0.0;0.0;0.8;0.0;0.0;0.4;0.4;0.0;0.43852901558847923;0.6000000000000001;0.0;0.8;0.0;0.4;0.0;0.0;0.5356143810225276;0.3660149997115376;0.48300749985576874;0.0;0.0;0.4;0.0;0.0;0.43852901558847923;0.43852901558847923;0.8;0.0;1.0;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.43852901558847923;0.8;0.0;0.3660149997115376;0.4;0.3660149997115376;0.0;0.4;0.0;0.4
GO:0006351;0.8;0.0;0.5356143810225276;0.0;0.8;0.8;0.0;0.5356143810225276;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.8;0.6000000000000001;0.8;0.0;0.6000000000000001;0.8;0.6000000000000001;0.8;0.8;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.5356143810225276;0.0;0.0;0.0;0.0;0.8;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276;0.0;1.0;0.6000000000000001;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006112;0.6000000000000001;0.0;0.4;0.0;0.5356143810225276;0.6000000000000001;0.0;0.43852901558847923;0.0;0.0;0.4;0.0;0.0;0.0;0.3081136762725405;0.3660149997115376;0.0;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.4;0.0;0.0;0.0;0.43852901558847923;0.0;0.6000000000000001;1.0;0.0;0.0;0.6000000000000001;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006355;0.0;0.4;0.0;0.0;0.43852901558847923;0.0;0.6000000000000001;0.0;0.3356143810225276;0.3356143810225276;0.0;0.43852901558847923;0.3356143810225276;0.5356143810225276;0.3081136762725405;0.0;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.4;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.48300749985576874;0.8;0.3660149997115376;0.0;0.0;0.6830074998557688;0.0;0.0;0.4;0.4;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;1.0;0.3660149997115376;0.0;0.0;0.4;0.43852901558847923;0.0;0.3660149997115376;0.4;0.3660149997115376;0.0;0.3660149997115376;0.0;0.4
GO:0046326;0.0;0.4;0.0;0.0;0.4;0.0;0.3660149997115376;0.0;0.3081136762725405;0.2830074998557688;0.0;0.4;0.3081136762725405;0.3660149997115376;0.2830074998557688;0.0;0.4;0.4;0.0;0.4;0.3660149997115376;0.0;0.0;0.0;0.4;0.0;0.0;0.3081136762725405;0.3356143810225276;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.4;0.0;0.0;0.43852901558847923;0.3081136762725405;0.3356143810225276;0.0;0.0;0.3356143810225276;0.0;0.0;0.48300749985576874;0.3660149997115376;0.4;0.0;0.4;0.0;0.0;0.3660149997115376;1.0;0.0;0.0;0.3660149997115376;0.4;0.0;0.3356143810225276;0.3356143810225276;0.3660149997115376;0.0;0.3356143810225276;0.0;0.4
GO:0006397;0.8;0.0;0.5356143810225276;0.0;0.8;0.8;0.0;0.5356143810225276;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.8;0.6000000000000001;0.8;0.0;0.6000000000000001;0.8;0.6000000000000001;0.8;0.8;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.5356143810225276;0.0;0.0;0.0;0.0;0.8;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276;0.0;0.8;0.6000000000000001;0.0;0.0;1.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0061028;0.8;0.0;0.5356143810225276;0.0;0.8;0.8;0.0;0.48300749985576874;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.4;0.48300749985576874;0.0;0.8;0.5356143810225276;0.8;0.0;0.5356143810225276;0.8;0.6830074998557688;0.8;0.8;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.6000000000000001;0.0;0.8;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.8;0.8;0.0;0.5356143810225276;0.43852901558847923;0.0;0.0;0.0;0.6000000000000001;0.0;0.8;0.5356143810225276;0.0;0.0;0.8;1.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0050860;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.3356143810225276;0.48300749985576874;0.0;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.3081136762725405;0.0;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.5356143810225276;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.3081136762725405;0.43852901558847923;0.0;0.4;0.6000000000000001;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.4;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.0;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.4;0.3660149997115376;0.0;0.0;1.0;0.43852901558847923;0.0;0.4;0.43852901558847923;0.43852901558847923;0.0;0.5356143810225276;0.0;0.48300749985576874
GO:0044791;0.0;0.4;0.0;0.0;0.8;0.0;0.43852901558847923;0.0;0.43852901558847923;0.3356143810225276;0.0;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.0;0.8;0.8;0.0;0.8;0.43852901558847923;0.0;0.0;0.0;0.8;0.0;0.0;0.4;0.4;0.0;0.43852901558847923;0.6000000000000001;0.0;0.8;0.0;0.4;0.0;0.0;0.5356143810225276;0.3660149997115376;0.48300749985576874;0.0;0.0;0.4;0.0;0.0;0.43852901558847923;0.43852901558847923;0.8;0.0;0.8;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.43852901558847923;1.0;0.0;0.3660149997115376;0.4;0.3660149997115376;0.0;0.4;0.0;0.4
GO:0071222;0.8;0.0;0.6000000000000001;0.0;0.8;0.8;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.0;0.8;0.48300749985576874;0.8;0.0;0.48300749985576874;0.8;0.6000000000000001;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.8;0.0;0.48300749985576874;0.4;0.0;0.0;0.0;0.6830074998557688;0.0;0.8;0.5356143810225276;0.0;0.0;0.8;0.8;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0046330;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.2830074998557688;0.48300749985576874;0.0;0.4;0.3081136762725405;0.3356143810225276;0.2599120563717816;0.0;0.3660149997115376;0.3660149997115376;0.0;0.3660149997115376;0.4;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.6000000000000001;0.3660149997115376;0.0;0.4;0.48300749985576874;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.43852901558847923;0.3081136762725405;0.3081136762725405;0.0;0.0;0.3356143810225276;0.0;0.0;0.48300749985576874;0.5356143810225276;0.3660149997115376;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.3356143810225276;0.0;0.0;0.4;0.3660149997115376;0.0;1.0;0.3660149997115376;0.6830074998557688;0.0;0.3356143810225276;0.0;0.3660149997115376
GO:0043066;0.0;0.4;0.0;0.0;0.4;0.0;0.48300749985576874;0.0;0.3081136762725405;0.3660149997115376;0.0;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.2830074998557688;0.0;0.4;0.4;0.0;0.4;0.43852901558847923;0.0;0.0;0.0;0.4;0.0;0.0;0.3081136762725405;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.48300749985576874;0.4;0.3356143810225276;0.0;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.6830074998557688;0.4;0.0;0.4;0.0;0.0;0.4;0.3356143810225276;0.0;0.0;0.43852901558847923;0.4;0.0;0.3660149997115376;1.0;0.3356143810225276;0.0;0.43852901558847923;0.0;0.48300749985576874
GO:0070374;0.0;0.4;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.2830074998557688;0.5356143810225276;0.0;0.4;0.3356143810225276;0.3356143810225276;0.2599120563717816;0.0;0.4;0.3660149997115376;0.0;0.3660149997115376;0.4;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.6830074998557688;0.3660149997115376;0.0;0.43852901558847923;0.5356143810225276;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.4;0.3081136762725405;0.3081136762725405;0.0;0.0;0.3356143810225276;0.0;0.0;0.5356143810225276;0.6000000000000001;0.3660149997115376;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0;0.43852901558847923;0.3660149997115376;0.0;0.6830074998557688;0.3356143810225276;1.0;0.0;0.3081136762725405;0.0;0.3660149997115376
GO:0006909;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3356143810225276;0.0
GO:0050868;0.0;0.3660149997115376;0.0;0.0;0.4;0.0;0.43852901558847923;0.0;0.3081136762725405;0.3356143810225276;0.0;0.4;0.43852901558847923;0.43852901558847923;0.2830074998557688;0.0;0.4;0.4;0.0;0.4;0.43852901558847923;0.0;0.0;0.0;0.4;0.0;0.0;0.2830074998557688;0.43852901558847923;0.0;0.4;0.4;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.0;0.0;0.3356143810225276;0.0;0.0;0.43852901558847923;0.3660149997115376;0.4;0.0;0.4;0.0;0.0;0.3660149997115376;0.3356143810225276;0.0;0.0;0.5356143810225276;0.4;0.0;0.3356143810225276;0.43852901558847923;0.3081136762725405;0.0;1.0;0.0;0.43852901558847923
GO:0070972;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;1.0;0.0
GO:2000301;0.0;0.4;0.0;0.0;0.4;0.0;0.48300749985576874;0.0;0.3081136762725405;0.4;0.0;0.5356143810225276;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.0;0.4;0.4;0.0;0.4;0.43852901558847923;0.0;0.0;0.0;0.4;0.0;0.0;0.3081136762725405;0.48300749985576874;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.4;0.0;0.0;0.48300749985576874;0.4;0.3356143810225276;0.0;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.43852901558847923;0.4;0.0;0.4;0.0;0.0;0.4;0.4;0.0;0.0;0.48300749985576874;0.4;0.0;0.3660149997115376;0.48300749985576874;0.3660149997115376;0.0;0.43852901558847923;0.0;1.0
