;GO:0006281;GO:0008380;GO:0014065;GO:0007096;GO:0015031;GO:0045445;GO:0042177;GO:0008543;GO:0006366;GO:0021954;GO:0043388;GO:0008306;GO:0006367;GO:0045843;GO:0006368;GO:0032968;GO:0022011;GO:0035914;GO:0045892;GO:0000183;GO:0006914;GO:0060928;GO:0044242;GO:0070446;GO:0034983;GO:0071456;GO:0071219;GO:0017148;GO:0042789;GO:0061086;GO:0007221;GO:1900425;GO:0042147;GO:0043434;GO:1900226;GO:0001881;GO:0006412;GO:0048012;GO:0043161;GO:0007219;GO:0050684;GO:0010507;GO:0070827;GO:1900195;GO:0061433;GO:0007032;GO:0008284;GO:1900036;GO:0006342;GO:0006468;GO:0045944;GO:0045747;GO:0006348;GO:1900119;GO:0043524;GO:0000122;GO:0051147;GO:0034728;GO:0043491;GO:0006977;GO:0034605;GO:0051781;GO:0071872;GO:0010831;GO:0001649;GO:2000178;GO:2000777;GO:0045191;GO:0051987;GO:0010793;GO:0051028;GO:2000378;GO:0007281;GO:0045836;GO:0006471;GO:0006351;GO:0045599;GO:0061428;GO:0006397;GO:0090042;GO:0006479;GO:0060213;GO:0006357;GO:0010801;GO:0035729;GO:0045087;GO:0031641;GO:0034599;GO:0070933;GO:0070932
GO:0070446;0.0;0.0;0.10526315789473684;0.10526315789473684;0.0;0.0;0.1111111111111111;0.10526315789473684;0.0;0.0;0.125;0.0;0.0;0.5555555555555556;0.0;0.08695652173913043;0.0;0.0;0.47619047619047616;0.08695652173913043;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5263157894736842;0.0;0.45454545454545453;0.08695652173913043;0.4444444444444444;0.0;0.0;0.5555555555555556;0.0;0.0;0.10526315789473684;0.0;0.11764705882352941;0.10526315789473684;0.5555555555555556;0.0;0.6;0.0;0.0;0.625;0.4444444444444444;0.09090909090909091;0.0;0.09090909090909091;0.1111111111111111;0.08695652173913043;0.42105263157894735;0.5263157894736842;0.45454545454545453;0.5;0.0;0.11764705882352941;0.09090909090909091;0.0;0.5;0.0;0.42105263157894735;0.0;0.8235294117647058;0.08695652173913043;0.1;0.4444444444444444;0.1;0.0;0.5882352941176471;0.0;0.10526315789473684;0.0;0.0;0.7058823529411765;0.08333333333333333;0.0;0.0;0.0;0.36363636363636365;0.09523809523809523;0.47619047619047616;0.0;0.0;0.7058823529411765;0.0;0.0;0.0
GO:0034983;0.5555555555555556;0.42105263157894735;0.21052631578947367;0.0;0.0;0.13333333333333333;0.0;0.21052631578947367;0.38095238095238093;0.25;0.0;0.0;0.4;0.0;0.4;0.0;0.25;0.13333333333333333;0.0;0.17391304347826086;0.4;0.21052631578947367;0.375;0.0;1.0;0.23529411764705882;0.125;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.5882352941176471;0.6666666666666666;0.21052631578947367;0.5;0.23529411764705882;0.0;0.0;0.26666666666666666;0.0;0.23529411764705882;0.25;0.0;0.0;0.18181818181818182;0.7777777777777778;0.0;0.0;0.17391304347826086;0.0;0.0;0.0;0.0;0.25;0.23529411764705882;0.18181818181818182;0.25;0.0;0.21052631578947367;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.7777777777777778;0.4;0.0;0.16666666666666666;0.42105263157894735;0.9;0.7368421052631579;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.26666666666666666;0.8571428571428571;0.8571428571428571
GO:0071456;0.5333333333333333;0.125;0.25;0.0;0.0;0.16666666666666666;0.0;0.25;0.1111111111111111;0.3076923076923077;0.0;0.0;0.23529411764705882;0.0;0.23529411764705882;0.0;0.3076923076923077;0.16666666666666666;0.0;0.2;0.3333333333333333;0.25;0.3076923076923077;0.0;0.23529411764705882;1.0;0.46153846153846156;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.14285714285714285;0.13333333333333333;0.25;0.23529411764705882;0.2857142857142857;0.0;0.0;0.3333333333333333;0.0;0.5714285714285714;0.3076923076923077;0.0;0.0;0.21052631578947367;0.26666666666666666;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.3076923076923077;0.2857142857142857;0.42105263157894735;0.6153846153846154;0.0;0.375;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.26666666666666666;0.11764705882352941;0.0;0.38095238095238093;0.125;0.23529411764705882;0.25;0.0;0.0;0.0;0.42857142857142855;0.5;0.0;0.6666666666666666;0.2222222222222222;0.2222222222222222
GO:0071219;0.42857142857142855;0.13333333333333333;0.13333333333333333;0.0;0.0;0.18181818181818182;0.0;0.13333333333333333;0.11764705882352941;0.16666666666666666;0.0;0.0;0.125;0.0;0.125;0.0;0.16666666666666666;0.18181818181818182;0.0;0.10526315789473684;0.18181818181818182;0.13333333333333333;0.16666666666666666;0.0;0.125;0.46153846153846156;1.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.15384615384615385;0.14285714285714285;0.13333333333333333;0.125;0.15384615384615385;0.0;0.0;0.18181818181818182;0.0;0.46153846153846156;0.16666666666666666;0.0;0.0;0.1111111111111111;0.14285714285714285;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.16666666666666666;0.15384615384615385;0.1111111111111111;0.5;0.0;0.5333333333333333;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.14285714285714285;0.125;0.0;0.1;0.13333333333333333;0.125;0.13333333333333333;0.0;0.0;0.0;0.6153846153846154;0.36363636363636365;0.0;0.5454545454545454;0.11764705882352941;0.11764705882352941
GO:0017148;0.0;0.0;0.1111111111111111;0.4444444444444444;0.0;0.0;0.8235294117647058;0.1111111111111111;0.0;0.0;0.26666666666666666;0.0;0.0;0.47058823529411764;0.0;0.6363636363636364;0.0;0.0;0.8;0.7272727272727273;0.0;0.0;0.0;0.5263157894736842;0.0;0.0;0.0;1.0;0.0;0.7619047619047619;0.36363636363636365;0.47058823529411764;0.0;0.0;0.5882352941176471;0.0;0.0;0.1111111111111111;0.0;0.5;0.6666666666666666;0.7058823529411765;0.0;0.42105263157894735;0.0;0.0;0.5333333333333333;0.47058823529411764;0.7619047619047619;0.0;0.6666666666666666;0.47058823529411764;0.7272727272727273;0.4444444444444444;0.5555555555555556;0.7619047619047619;0.5333333333333333;0.0;0.5;0.47619047619047616;0.0;0.5333333333333333;0.0;0.4444444444444444;0.0;0.625;0.6363636363636364;0.5263157894736842;0.47058823529411764;0.631578947368421;0.0;0.75;0.0;0.4444444444444444;0.0;0.0;0.625;0.6956521739130435;0.0;0.0;0.0;0.5714285714285714;0.7;0.8;0.0;0.0;0.5;0.0;0.0;0.0
GO:0042789;0.4;0.09523809523809523;0.09523809523809523;0.0;0.0;0.11764705882352941;0.0;0.09523809523809523;0.9565217391304348;0.1111111111111111;0.0;0.0;0.36363636363636365;0.0;0.36363636363636365;0.0;0.1111111111111111;0.11764705882352941;0.0;0.08;0.11764705882352941;0.09523809523809523;0.2222222222222222;0.0;0.36363636363636365;0.10526315789473684;0.1111111111111111;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.4;0.09523809523809523;0.36363636363636365;0.10526315789473684;0.0;0.0;0.11764705882352941;0.0;0.10526315789473684;0.1111111111111111;0.0;0.0;0.08333333333333333;0.4;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.1111111111111111;0.10526315789473684;0.08333333333333333;0.1111111111111111;0.0;0.09523809523809523;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.4;0.36363636363636365;0.0;0.07692307692307693;0.38095238095238093;0.36363636363636365;0.38095238095238093;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.11764705882352941;0.08695652173913043;0.08695652173913043
GO:0061086;0.0;0.0;0.09523809523809523;0.5714285714285714;0.0;0.0;0.7;0.09523809523809523;0.0;0.0;0.2222222222222222;0.0;0.0;0.4;0.0;0.4;0.0;0.0;0.5217391304347826;0.48;0.0;0.0;0.0;0.45454545454545453;0.0;0.0;0.0;0.7619047619047619;0.0;1.0;0.32;0.4;0.0;0.0;0.6;0.0;0.0;0.09523809523809523;0.0;0.42105263157894735;0.47619047619047616;0.6;0.0;0.36363636363636365;0.0;0.0;0.4444444444444444;0.4;0.5;0.0;0.4166666666666667;0.4;0.48;0.38095238095238093;0.47619047619047616;0.5;0.4444444444444444;0.0;0.42105263157894735;0.4166666666666667;0.0;0.4444444444444444;0.0;0.38095238095238093;0.0;0.5263157894736842;0.56;0.45454545454545453;0.4;0.45454545454545453;0.0;0.631578947368421;0.0;0.5714285714285714;0.0;0.0;0.5263157894736842;0.07692307692307693;0.0;0.0;0.0;0.4166666666666667;0.43478260869565216;0.782608695652174;0.0;0.0;0.42105263157894735;0.0;0.0;0.0
GO:0007221;0.0;0.0;0.09090909090909091;0.36363636363636365;0.0;0.0;0.2857142857142857;0.09090909090909091;0.0;0.0;0.21052631578947367;0.0;0.0;0.2857142857142857;0.0;0.9230769230769231;0.0;0.0;0.8333333333333334;0.07692307692307693;0.0;0.0;0.0;0.08695652173913043;0.0;0.0;0.0;0.36363636363636365;0.0;0.32;1.0;0.2857142857142857;0.0;0.0;0.38095238095238093;0.0;0.0;0.09090909090909091;0.0;0.1;0.5454545454545454;0.38095238095238093;0.0;0.34782608695652173;0.0;0.0;0.42105263157894735;0.38095238095238093;0.08;0.0;0.96;0.38095238095238093;0.07692307692307693;0.36363636363636365;0.36363636363636365;0.88;0.42105263157894735;0.0;0.1;0.32;0.0;0.42105263157894735;0.0;0.36363636363636365;0.0;0.4;0.07692307692307693;0.2608695652173913;0.38095238095238093;0.5217391304347826;0.0;0.4;0.0;0.36363636363636365;0.0;0.0;0.4;0.07407407407407407;0.0;0.0;0.0;0.32;0.9166666666666666;0.3333333333333333;0.0;0.0;0.4;0.0;0.0;0.0
GO:1900425;0.0;0.0;0.11764705882352941;0.35294117647058826;0.0;0.0;0.5;0.11764705882352941;0.0;0.0;0.2857142857142857;0.0;0.0;0.5;0.0;0.2857142857142857;0.0;0.0;0.42105263157894735;0.09523809523809523;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.47058823529411764;0.0;0.4;0.2857142857142857;1.0;0.0;0.0;0.5;0.0;0.0;0.11764705882352941;0.0;0.13333333333333333;0.35294117647058826;0.5;0.0;0.4444444444444444;0.0;0.0;0.42857142857142855;0.5;0.1;0.0;0.3;0.5;0.09523809523809523;0.35294117647058826;0.47058823529411764;0.4;0.42857142857142855;0.0;0.13333333333333333;0.4;0.0;0.42857142857142855;0.0;0.35294117647058826;0.0;0.5333333333333333;0.09523809523809523;0.3333333333333333;0.375;0.3333333333333333;0.0;0.5333333333333333;0.0;0.35294117647058826;0.0;0.0;0.5333333333333333;0.09090909090909091;0.0;0.0;0.0;0.3;0.3157894736842105;0.42105263157894735;0.0;0.0;0.4;0.0;0.0;0.0
GO:0042147;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043434;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.6153846153846154;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.3076923076923077;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19047619047619047;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.3333333333333333;0.0;0.5;0.0;0.0
GO:1900226;0.0;0.0;0.11764705882352941;0.5882352941176471;0.0;0.0;0.5;0.11764705882352941;0.0;0.0;0.2857142857142857;0.0;0.0;0.5;0.0;0.2857142857142857;0.0;0.0;0.5263157894736842;0.09523809523809523;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.5882352941176471;0.0;0.6;0.38095238095238093;0.5;0.0;0.0;1.0;0.0;0.0;0.11764705882352941;0.0;0.13333333333333333;0.35294117647058826;0.625;0.0;0.4444444444444444;0.0;0.0;0.5714285714285714;0.5;0.1;0.0;0.4;0.5;0.09523809523809523;0.47058823529411764;0.5882352941176471;0.5;0.5714285714285714;0.0;0.13333333333333333;0.5;0.0;0.5714285714285714;0.0;0.47058823529411764;0.0;0.6666666666666666;0.09523809523809523;0.3333333333333333;0.5;0.3333333333333333;0.0;0.6666666666666666;0.0;0.5882352941176471;0.0;0.0;0.6666666666666666;0.09090909090909091;0.0;0.0;0.0;0.4;0.42105263157894735;0.5263157894736842;0.0;0.0;0.5333333333333333;0.0;0.0;0.0
GO:0001881;0.6666666666666666;0.125;0.125;0.0;0.0;0.16666666666666666;0.0;0.125;0.1111111111111111;0.15384615384615385;0.0;0.0;0.11764705882352941;0.0;0.11764705882352941;0.0;0.15384615384615385;0.16666666666666666;0.0;0.1;0.16666666666666666;0.125;0.15384615384615385;0.0;0.5882352941176471;0.14285714285714285;0.15384615384615385;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.13333333333333333;0.125;0.11764705882352941;0.14285714285714285;0.0;0.0;0.16666666666666666;0.0;0.14285714285714285;0.15384615384615385;0.0;0.0;0.10526315789473684;0.6666666666666666;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.15384615384615385;0.14285714285714285;0.10526315789473684;0.15384615384615385;0.0;0.125;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.6666666666666666;0.11764705882352941;0.0;0.09523809523809523;0.125;0.5882352941176471;0.625;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.16666666666666666;0.1111111111111111;0.1111111111111111
GO:0006412;0.5;0.11764705882352941;0.11764705882352941;0.0;0.0;0.15384615384615385;0.0;0.11764705882352941;0.42105263157894735;0.14285714285714285;0.0;0.0;0.4444444444444444;0.0;0.4444444444444444;0.0;0.14285714285714285;0.15384615384615385;0.0;0.09523809523809523;0.15384615384615385;0.11764705882352941;0.2857142857142857;0.0;0.6666666666666666;0.13333333333333333;0.14285714285714285;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;1.0;0.11764705882352941;0.4444444444444444;0.13333333333333333;0.0;0.0;0.15384615384615385;0.0;0.13333333333333333;0.14285714285714285;0.0;0.0;0.1;0.75;0.0;0.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.14285714285714285;0.13333333333333333;0.1;0.14285714285714285;0.0;0.11764705882352941;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.75;0.4444444444444444;0.0;0.09090909090909091;0.47058823529411764;0.6666666666666666;0.47058823529411764;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.15384615384615385;0.10526315789473684;0.10526315789473684
GO:0048012;0.23529411764705882;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.0;0.14285714285714285;0.11764705882352941;0.1111111111111111;0.1;0.13333333333333333;0.13333333333333333;0.0;0.10526315789473684;0.11764705882352941;0.10526315789473684;0.09090909090909091;0.13333333333333333;0.14285714285714285;0.1;0.09090909090909091;0.2857142857142857;0.1111111111111111;0.26666666666666666;0.10526315789473684;0.21052631578947367;0.25;0.13333333333333333;0.1111111111111111;0.09523809523809523;0.09523809523809523;0.09090909090909091;0.11764705882352941;0.0;0.0;0.11764705882352941;0.125;0.11764705882352941;1.0;0.10526315789473684;0.125;0.1111111111111111;0.11764705882352941;0.14285714285714285;0.10526315789473684;0.25;0.13333333333333333;0.13333333333333333;0.11764705882352941;0.09523809523809523;0.23529411764705882;0.09523809523809523;0.11764705882352941;0.09090909090909091;0.1111111111111111;0.1111111111111111;0.09523809523809523;0.13333333333333333;0.13333333333333333;0.125;0.09523809523809523;0.26666666666666666;0.13333333333333333;0.2222222222222222;0.1111111111111111;0.14285714285714285;0.125;0.09090909090909091;0.10526315789473684;0.11764705882352941;0.10526315789473684;0.0;0.125;0.14285714285714285;0.1111111111111111;0.23529411764705882;0.10526315789473684;0.125;0.08695652173913043;0.1111111111111111;0.21052631578947367;0.1111111111111111;0.09523809523809523;0.1;0.1;0.25;0.0;0.125;0.2857142857142857;0.1;0.1
GO:0043161;0.5555555555555556;0.10526315789473684;0.10526315789473684;0.0;0.0;0.13333333333333333;0.0;0.10526315789473684;0.38095238095238093;0.125;0.0;0.0;0.3;0.0;0.3;0.0;0.125;0.13333333333333333;0.0;0.08695652173913043;0.5333333333333333;0.10526315789473684;0.5;0.0;0.5;0.23529411764705882;0.125;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.4444444444444444;0.10526315789473684;1.0;0.11764705882352941;0.0;0.0;0.13333333333333333;0.0;0.23529411764705882;0.125;0.0;0.0;0.09090909090909091;0.5555555555555556;0.0;0.0;0.08695652173913043;0.0;0.0;0.0;0.0;0.125;0.11764705882352941;0.09090909090909091;0.25;0.0;0.21052631578947367;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.5555555555555556;0.4;0.0;0.08333333333333333;0.42105263157894735;0.5;0.5263157894736842;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.26666666666666666;0.09523809523809523;0.09523809523809523
GO:0007219;0.26666666666666666;0.125;0.125;0.5;0.0;0.16666666666666666;0.13333333333333333;0.125;0.1111111111111111;0.15384615384615385;0.15384615384615385;0.0;0.11764705882352941;0.13333333333333333;0.11764705882352941;0.1;0.15384615384615385;0.16666666666666666;0.4444444444444444;0.1;0.3333333333333333;0.125;0.3076923076923077;0.11764705882352941;0.23529411764705882;0.2857142857142857;0.15384615384615385;0.5;0.10526315789473684;0.42105263157894735;0.1;0.13333333333333333;0.0;0.0;0.13333333333333333;0.14285714285714285;0.13333333333333333;0.125;0.11764705882352941;1.0;0.125;0.5333333333333333;0.16666666666666666;0.47058823529411764;0.2857142857142857;0.15384615384615385;0.6153846153846154;0.5333333333333333;0.10526315789473684;0.26666666666666666;0.10526315789473684;0.13333333333333333;0.1;0.5;0.5;0.10526315789473684;0.6153846153846154;0.15384615384615385;0.14285714285714285;0.10526315789473684;0.3076923076923077;0.6153846153846154;0.25;0.5;0.16666666666666666;0.5714285714285714;0.1;0.11764705882352941;0.5333333333333333;0.11764705882352941;0.0;0.5714285714285714;0.16666666666666666;0.125;0.26666666666666666;0.11764705882352941;0.5714285714285714;0.09523809523809523;0.125;0.23529411764705882;0.125;0.42105263157894735;0.1111111111111111;0.4444444444444444;0.2857142857142857;0.0;0.5714285714285714;0.3333333333333333;0.1111111111111111;0.1111111111111111
GO:0050684;0.0;0.0;0.1111111111111111;0.4444444444444444;0.0;0.0;0.5882352941176471;0.1111111111111111;0.0;0.0;0.26666666666666666;0.0;0.0;0.35294117647058826;0.0;0.5454545454545454;0.0;0.0;0.6;0.5454545454545454;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.6666666666666666;0.0;0.47619047619047616;0.5454545454545454;0.35294117647058826;0.0;0.0;0.35294117647058826;0.0;0.0;0.1111111111111111;0.0;0.125;1.0;0.47058823529411764;0.0;0.42105263157894735;0.0;0.0;0.5333333333333333;0.47058823529411764;0.5714285714285714;0.0;0.5714285714285714;0.35294117647058826;0.5454545454545454;0.4444444444444444;0.4444444444444444;0.5714285714285714;0.5333333333333333;0.0;0.125;0.2857142857142857;0.0;0.5333333333333333;0.0;0.4444444444444444;0.0;0.5;0.09090909090909091;0.5263157894736842;0.47058823529411764;0.631578947368421;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.5;0.5217391304347826;0.0;0.0;0.0;0.7619047619047619;0.6;0.5;0.0;0.0;0.5;0.0;0.0;0.0
GO:0010507;0.0;0.0;0.11764705882352941;0.47058823529411764;0.0;0.0;0.75;0.11764705882352941;0.0;0.0;0.2857142857142857;0.0;0.0;0.5;0.0;0.38095238095238093;0.0;0.0;0.631578947368421;0.5714285714285714;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.7058823529411765;0.0;0.6;0.38095238095238093;0.5;0.0;0.0;0.625;0.0;0.0;0.11764705882352941;0.0;0.5333333333333333;0.47058823529411764;1.0;0.0;0.4444444444444444;0.0;0.0;0.5714285714285714;0.5;0.6;0.0;0.5;0.5;0.5714285714285714;0.47058823529411764;0.5882352941176471;0.6;0.5714285714285714;0.0;0.5333333333333333;0.5;0.0;0.5714285714285714;0.0;0.47058823529411764;0.0;0.6666666666666666;0.09523809523809523;0.5555555555555556;0.5;0.4444444444444444;0.0;0.8;0.0;0.47058823529411764;0.0;0.0;0.6666666666666666;0.09090909090909091;0.0;0.0;0.0;0.6;0.5263157894736842;0.631578947368421;0.0;0.0;0.5333333333333333;0.0;0.0;0.0
GO:0070827;0.3076923076923077;0.14285714285714285;0.14285714285714285;0.0;0.0;0.2;0.0;0.14285714285714285;0.125;0.18181818181818182;0.0;0.0;0.13333333333333333;0.0;0.13333333333333333;0.0;0.18181818181818182;0.2;0.0;0.1111111111111111;0.4;0.14285714285714285;0.36363636363636365;0.0;0.26666666666666666;0.3333333333333333;0.18181818181818182;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.15384615384615385;0.14285714285714285;0.13333333333333333;0.16666666666666666;0.0;0.0;1.0;0.0;0.3333333333333333;0.18181818181818182;0.0;0.0;0.11764705882352941;0.3076923076923077;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.18181818181818182;0.16666666666666666;0.11764705882352941;0.36363636363636365;0.0;0.2857142857142857;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.3076923076923077;0.13333333333333333;0.0;0.10526315789473684;0.14285714285714285;0.26666666666666666;0.14285714285714285;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.4;0.125;0.125
GO:1900195;0.0;0.0;0.10526315789473684;0.42105263157894735;0.0;0.0;0.3333333333333333;0.10526315789473684;0.0;0.0;0.25;0.0;0.0;0.4444444444444444;0.0;0.34782608695652173;0.0;0.0;0.38095238095238093;0.08695652173913043;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.42105263157894735;0.0;0.36363636363636365;0.34782608695652173;0.4444444444444444;0.0;0.0;0.4444444444444444;0.0;0.0;0.10526315789473684;0.0;0.47058823529411764;0.42105263157894735;0.4444444444444444;0.0;1.0;0.0;0.0;0.625;0.5555555555555556;0.09090909090909091;0.0;0.36363636363636365;0.5555555555555556;0.08695652173913043;0.5263157894736842;0.42105263157894735;0.36363636363636365;0.625;0.0;0.47058823529411764;0.36363636363636365;0.0;0.625;0.0;0.631578947368421;0.0;0.47058823529411764;0.08695652173913043;0.4;0.5555555555555556;0.3;0.0;0.47058823529411764;0.0;0.5263157894736842;0.0;0.0;0.5882352941176471;0.08333333333333333;0.0;0.0;0.0;0.45454545454545453;0.38095238095238093;0.38095238095238093;0.0;0.0;0.47058823529411764;0.0;0.0;0.0
GO:0061433;0.5333333333333333;0.125;0.25;0.0;0.0;0.16666666666666666;0.0;0.25;0.1111111111111111;0.3076923076923077;0.0;0.0;0.23529411764705882;0.0;0.23529411764705882;0.0;0.3076923076923077;0.16666666666666666;0.0;0.2;0.3333333333333333;0.25;0.3076923076923077;0.0;0.23529411764705882;0.5714285714285714;0.46153846153846156;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.14285714285714285;0.13333333333333333;0.25;0.23529411764705882;0.2857142857142857;0.0;0.0;0.3333333333333333;0.0;1.0;0.3076923076923077;0.0;0.0;0.21052631578947367;0.26666666666666666;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.3076923076923077;0.2857142857142857;0.42105263157894735;0.6153846153846154;0.0;0.375;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.26666666666666666;0.11764705882352941;0.0;0.38095238095238093;0.125;0.23529411764705882;0.25;0.0;0.0;0.0;0.42857142857142855;0.5;0.0;0.6666666666666666;0.2222222222222222;0.2222222222222222
GO:0007032;0.2857142857142857;0.13333333333333333;0.13333333333333333;0.0;0.0;0.18181818181818182;0.0;0.13333333333333333;0.11764705882352941;0.16666666666666666;0.0;0.0;0.125;0.0;0.125;0.0;0.16666666666666666;0.18181818181818182;0.0;0.10526315789473684;0.36363636363636365;0.13333333333333333;0.3333333333333333;0.0;0.25;0.3076923076923077;0.16666666666666666;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.14285714285714285;0.13333333333333333;0.125;0.15384615384615385;0.0;0.0;0.18181818181818182;0.0;0.3076923076923077;1.0;0.0;0.0;0.1111111111111111;0.2857142857142857;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.16666666666666666;0.15384615384615385;0.1111111111111111;0.3333333333333333;0.0;0.26666666666666666;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.2857142857142857;0.125;0.0;0.1;0.13333333333333333;0.25;0.13333333333333333;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.36363636363636365;0.11764705882352941;0.11764705882352941
GO:0008284;0.0;0.0;0.13333333333333333;0.5333333333333333;0.0;0.0;0.42857142857142855;0.13333333333333333;0.0;0.0;0.3333333333333333;0.0;0.0;0.42857142857142855;0.0;0.42105263157894735;0.0;0.0;0.47058823529411764;0.10526315789473684;0.0;0.0;0.0;0.625;0.0;0.0;0.0;0.5333333333333333;0.0;0.4444444444444444;0.42105263157894735;0.42857142857142855;0.0;0.0;0.5714285714285714;0.0;0.0;0.13333333333333333;0.0;0.6153846153846154;0.5333333333333333;0.5714285714285714;0.0;0.625;0.0;0.0;1.0;0.7142857142857143;0.1111111111111111;0.0;0.5555555555555556;0.7142857142857143;0.10526315789473684;0.6666666666666666;0.5333333333333333;0.4444444444444444;0.6666666666666666;0.0;0.6153846153846154;0.4444444444444444;0.0;0.8333333333333334;0.0;0.6666666666666666;0.0;0.7692307692307693;0.10526315789473684;0.375;0.7142857142857143;0.375;0.0;0.6153846153846154;0.0;0.6666666666666666;0.0;0.0;0.6153846153846154;0.1;0.0;0.0;0.0;0.5555555555555556;0.47058823529411764;0.47058823529411764;0.0;0.0;0.6153846153846154;0.0;0.0;0.0
