;GO:0007094;GO:0043988;GO:0007098;GO:0035281;GO:0044314;GO:0007019;GO:0000212;GO:0075733;GO:0045893;GO:0000060;GO:0034501;GO:0007091;GO:0019886;GO:0071539;GO:0036089;GO:0040001;GO:0060236;GO:0006334;GO:0000077;GO:0071480;GO:0051256;GO:0045540;GO:1990138;GO:0006606;GO:0045143;GO:0006607;GO:0000070;GO:0032436;GO:0010389;GO:1902570;GO:0090435;GO:0007077;GO:1904355;GO:0090398;GO:0006303;GO:0000281;GO:0032147;GO:0051307;GO:0030521;GO:0010994;GO:0031577;GO:0070979;GO:0000724;GO:0000056;GO:0000055;GO:0019054;GO:0002903;GO:0035404;GO:0010800;GO:0085020;GO:0007080;GO:0051315;GO:0007051;GO:0032092;GO:0061015;GO:0007052;GO:0046777;GO:0045842;GO:0000018;GO:0007057;GO:0045840;GO:0032091;GO:0043547;GO:0044878;GO:0035519;GO:0072425;GO:0010458;GO:0010972;GO:1900182;GO:0045739;GO:0007062;GO:1901673;GO:1901796;GO:1904668;GO:0007100;GO:0006259;GO:0045736;GO:0051973;GO:0006405;GO:0070194;GO:0071168;GO:0006409;GO:0031145;GO:0016321;GO:0018105;GO:0016567;GO:0090307;GO:0010586;GO:1900195;GO:0046039;GO:0006342;GO:0006468;GO:0000122;GO:0097421;GO:0000086;GO:0006977;GO:0000082;GO:0032465;GO:0034644;GO:0032466;GO:0032467;GO:0045875;GO:0046604;GO:0046605;GO:0006511;GO:0001578;GO:0043066;GO:0097711;GO:0006508;GO:0032212;GO:0070534;GO:0051754;GO:0030951
GO:0000281;0.8;0.8;0.8;0.0;0.3356143810225276;0.6000000000000001;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.5356143810225276;0.43852901558847923;0.8;0.0;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.43852901558847923;1.0;0.0;0.8;0.8;0.8;0.6830074998557688;0.3356143810225276;0.43852901558847923;0.0;0.0;0.0;0.0;0.8;0.0;0.3356143810225276;0.8;0.8;0.8;0.0;0.0;0.8;0.43852901558847923;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.3356143810225276;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.8;0.8;0.43852901558847923;0.4;0.8;0.4;0.0;0.3660149997115376;0.8;0.48300749985576874;0.0;0.0;0.8;0.8;0.8;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.8;0.6000000000000001;0.0;0.8;0.0;0.0;0.3356143810225276;0.8;0.6000000000000001
GO:0032147;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.2599120563717816;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.4;0.2830074998557688;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;1.0;0.0;0.3660149997115376;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.21862188087829626;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.3081136762725405;0.3660149997115376;0.0;0.3356143810225276;0.3660149997115376;0.48300749985576874;0.3660149997115376;0.0;0.4;0.0;0.2599120563717816;0.3356143810225276;0.4;0.0;0.2830074998557688;0.2830074998557688;0.5356143810225276;0.0;0.0;0.5356143810225276;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.3660149997115376;0.0;0.3081136762725405;0.0;0.0;0.4;0.0;0.3356143810225276;0.0;0.3081136762725405;0.3660149997115376;0.2830074998557688;0.3081136762725405;0.3081136762725405;0.0;0.0;0.2830074998557688;0.0;0.0;0.3660149997115376;0.0;0.0;0.0
GO:0051307;0.8;0.8;0.8;0.0;0.3356143810225276;0.6000000000000001;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.5356143810225276;0.43852901558847923;0.8;0.0;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.43852901558847923;0.8;0.0;1.0;0.8;0.8;0.6830074998557688;0.3356143810225276;0.43852901558847923;0.0;0.0;0.0;0.0;0.8;0.0;0.3356143810225276;0.8;0.8;0.8;0.0;0.0;0.8;0.43852901558847923;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.3356143810225276;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.8;0.8;0.43852901558847923;0.4;0.8;0.4;0.0;0.3660149997115376;0.8;0.48300749985576874;0.0;0.0;0.8;0.8;0.8;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.8;0.6000000000000001;0.0;0.8;0.0;0.0;0.3356143810225276;0.8;0.6000000000000001
GO:0030521;0.8;0.8;0.8;0.0;0.3356143810225276;0.6000000000000001;0.8;0.0;0.4;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.43852901558847923;0.8;0.5356143810225276;0.43852901558847923;0.8;0.43852901558847923;0.8;0.0;0.8;0.0;0.8;0.3081136762725405;0.4;0.0;0.0;0.8;0.3660149997115376;0.6000000000000001;0.43852901558847923;0.8;0.3660149997115376;0.8;1.0;0.8;0.6830074998557688;0.3356143810225276;0.43852901558847923;0.0;0.0;0.0;0.3081136762725405;0.8;0.3081136762725405;0.3356143810225276;0.8;0.8;0.8;0.48300749985576874;0.0;0.8;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.8;0.4;0.48300749985576874;0.43852901558847923;0.8;0.3356143810225276;0.8;0.8;0.3660149997115376;0.48300749985576874;0.4;0.8;0.4;0.43852901558847923;0.4;0.8;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.0;0.6000000000000001;0.0;0.0;0.8;0.8;0.43852901558847923;0.4;0.8;0.4;0.3660149997115376;0.3660149997115376;0.8;0.48300749985576874;0.3660149997115376;0.0;0.8;0.8;0.8;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.4;0.3660149997115376;0.43852901558847923;0.8;0.6000000000000001;0.4;0.8;0.0;0.3660149997115376;0.3356143810225276;0.8;0.6000000000000001
GO:0010994;0.8;0.8;0.8;0.0;0.3356143810225276;0.6000000000000001;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.5356143810225276;0.43852901558847923;0.8;0.0;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.43852901558847923;0.8;0.0;0.8;0.8;1.0;0.6830074998557688;0.3356143810225276;0.43852901558847923;0.0;0.0;0.0;0.0;0.8;0.0;0.3356143810225276;0.8;0.8;0.8;0.0;0.0;0.8;0.43852901558847923;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.3356143810225276;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.8;0.8;0.43852901558847923;0.4;0.8;0.4;0.0;0.3660149997115376;0.8;0.48300749985576874;0.0;0.0;0.8;0.8;0.8;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.8;0.6000000000000001;0.0;0.8;0.0;0.0;0.3356143810225276;0.8;0.6000000000000001
GO:0031577;0.8;0.6830074998557688;0.6830074998557688;0.0;0.3081136762725405;0.5356143810225276;0.6830074998557688;0.0;0.3660149997115376;0.0;0.0;0.6830074998557688;0.0;0.0;0.6830074998557688;0.6830074998557688;0.5356143810225276;0.6830074998557688;0.6830074998557688;0.4;0.6830074998557688;0.3660149997115376;0.6830074998557688;0.0;0.6830074998557688;0.0;0.6830074998557688;0.3081136762725405;0.48300749985576874;0.0;0.0;0.6830074998557688;0.3356143810225276;0.5356143810225276;0.4;0.6830074998557688;0.3081136762725405;0.6830074998557688;0.6830074998557688;0.6830074998557688;1.0;0.3081136762725405;0.4;0.0;0.0;0.0;0.3660149997115376;0.6830074998557688;0.3081136762725405;0.3081136762725405;0.6830074998557688;0.6830074998557688;0.6830074998557688;0.4;0.0;0.6830074998557688;0.4;0.43852901558847923;0.4;0.6830074998557688;0.48300749985576874;0.4;0.3660149997115376;0.6830074998557688;0.3081136762725405;0.6830074998557688;0.6830074998557688;0.5356143810225276;0.4;0.4;0.6830074998557688;0.48300749985576874;0.4;0.3356143810225276;0.6830074998557688;0.5356143810225276;0.6830074998557688;0.3660149997115376;0.0;0.5356143810225276;0.0;0.0;0.6830074998557688;0.6830074998557688;0.4;0.3660149997115376;0.6830074998557688;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.6830074998557688;0.43852901558847923;0.4;0.0;0.6830074998557688;0.6830074998557688;0.6830074998557688;0.5356143810225276;0.4;0.6000000000000001;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.5356143810225276;0.6830074998557688;0.5356143810225276;0.48300749985576874;0.6830074998557688;0.0;0.3660149997115376;0.3081136762725405;0.6830074998557688;0.5356143810225276
GO:0070979;0.3356143810225276;0.3660149997115376;0.3356143810225276;0.0;0.8;0.2830074998557688;0.3356143810225276;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.3356143810225276;0.3356143810225276;0.0;0.3356143810225276;0.2599120563717816;0.21862188087829626;0.3356143810225276;0.0;0.3356143810225276;0.0;0.3356143810225276;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.2830074998557688;0.3081136762725405;0.3356143810225276;0.0;0.3356143810225276;0.3356143810225276;0.3356143810225276;0.3081136762725405;1.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.4;0.0;0.8;0.3356143810225276;0.3356143810225276;0.3356143810225276;0.0;0.0;0.3356143810225276;0.43852901558847923;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.3356143810225276;0.8;0.3356143810225276;0.3356143810225276;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.3356143810225276;0.4;0.0;0.0;0.0;0.2830074998557688;0.0;0.0;0.4;0.3356143810225276;0.43852901558847923;0.8;0.3356143810225276;0.2830074998557688;0.0;0.2599120563717816;0.3356143810225276;0.48300749985576874;0.0;0.0;0.3356143810225276;0.3356143810225276;0.3356143810225276;0.0;0.21862188087829626;0.0;0.0;0.0;0.0;0.0;0.4;0.2830074998557688;0.0;0.3356143810225276;0.4;0.0;0.8;0.3356143810225276;0.2830074998557688
GO:0000724;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.3081136762725405;0.3660149997115376;0.43852901558847923;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.6000000000000001;0.3356143810225276;0.43852901558847923;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.5356143810225276;0.8;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.4;0.3081136762725405;1.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.3081136762725405;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.3081136762725405;0.6000000000000001;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.6830074998557688;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.5356143810225276;0.43852901558847923;0.4;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.0;0.3081136762725405;0.43852901558847923;0.43852901558847923;0.0;0.0;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.3660149997115376;0.0;0.43852901558847923;0.43852901558847923;0.0;0.3081136762725405;0.43852901558847923;0.3660149997115376
GO:0000056;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.8;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.5356143810225276;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0
GO:0000055;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.8;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;1.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.5356143810225276;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0
GO:0019054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002903;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2830074998557688;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.3356143810225276;0.0;0.0;0.2830074998557688;0.0;0.0;0.0;0.0;0.0;0.23852901558847928;0.3081136762725405;0.0;0.0;0.0;0.2599120563717816;0.0;0.0;0.0;0.21862188087829626;0.0;0.3081136762725405;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.23852901558847928;0.0;0.0;0.0;0.0;0.2599120563717816;0.0;0.0;0.0;0.2830074998557688;0.3081136762725405;0.0;0.3081136762725405;0.2599120563717816;0.23852901558847928;0.3356143810225276;0.0;0.43852901558847923;0.0;0.3356143810225276;0.3081136762725405;0.3081136762725405;0.0;0.3081136762725405;0.3081136762725405;0.21862188087829626;0.0;0.0;0.4;0.2830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2830074998557688;0.0;0.3081136762725405;0.0;0.3081136762725405;0.0;0.0;0.43852901558847923;0.0;0.3660149997115376;0.0;0.4;0.3356143810225276;0.3660149997115376;0.2830074998557688;0.3356143810225276;0.0;0.0;0.6830074998557688;0.0;0.0;0.2830074998557688;0.0;0.0;0.0
GO:0035404;0.8;1.0;0.8;0.0;0.4;0.6830074998557688;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.5356143810225276;0.43852901558847923;0.8;0.0;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.43852901558847923;0.8;0.0;0.8;0.8;0.8;0.6830074998557688;0.4;0.43852901558847923;0.0;0.0;0.0;0.0;1.0;0.0;0.4;0.8;0.8;0.8;0.0;0.0;0.8;0.6830074998557688;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.4;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.6000000000000001;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.8;0.8;1.0;0.48300749985576874;0.8;0.4;0.0;0.3660149997115376;0.8;0.8;0.0;0.0;0.8;0.8;0.8;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.8;0.6000000000000001;0.0;0.8;0.5356143810225276;0.0;0.4;0.8;0.6000000000000001
GO:0010800;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.2830074998557688;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.3081136762725405;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.6830074998557688;0.0;0.3081136762725405;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.23852901558847928;0.0;1.0;0.0;0.0;0.0;0.0;0.2599120563717816;0.0;0.0;0.0;0.3356143810225276;0.4;0.0;0.3660149997115376;0.2599120563717816;0.23852901558847928;0.3081136762725405;0.0;0.4;0.0;0.2830074998557688;0.3660149997115376;0.43852901558847923;0.0;0.3081136762725405;0.3081136762725405;0.48300749985576874;0.0;0.0;0.48300749985576874;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.3356143810225276;0.0;0.3356143810225276;0.0;0.0;0.4;0.0;0.3660149997115376;0.0;0.3356143810225276;0.4;0.3081136762725405;0.3356143810225276;0.3356143810225276;0.0;0.0;0.3081136762725405;0.0;0.0;0.4;0.0;0.0;0.0
GO:0085020;0.3356143810225276;0.3660149997115376;0.3356143810225276;0.0;0.8;0.2830074998557688;0.3356143810225276;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.3356143810225276;0.3356143810225276;0.0;0.3356143810225276;0.2599120563717816;0.21862188087829626;0.3356143810225276;0.0;0.3356143810225276;0.0;0.3356143810225276;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.2830074998557688;0.3081136762725405;0.3356143810225276;0.0;0.3356143810225276;0.3356143810225276;0.3356143810225276;0.3081136762725405;0.8;0.3081136762725405;0.0;0.0;0.0;0.0;0.4;0.0;1.0;0.3356143810225276;0.3356143810225276;0.3356143810225276;0.0;0.0;0.3356143810225276;0.43852901558847923;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.3356143810225276;0.8;0.3356143810225276;0.3356143810225276;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.3356143810225276;0.4;0.0;0.0;0.0;0.2830074998557688;0.0;0.0;0.4;0.3356143810225276;0.43852901558847923;0.8;0.3356143810225276;0.2830074998557688;0.0;0.2599120563717816;0.3356143810225276;0.48300749985576874;0.0;0.0;0.3356143810225276;0.3356143810225276;0.3356143810225276;0.0;0.21862188087829626;0.0;0.0;0.0;0.0;0.0;0.4;0.2830074998557688;0.0;0.3356143810225276;0.4;0.0;0.8;0.3356143810225276;0.2830074998557688
GO:0007080;0.8;0.8;0.8;0.8;0.3356143810225276;0.6000000000000001;0.8;0.8;0.0;0.8;0.43852901558847923;0.8;0.0;0.4;0.8;0.8;0.0;0.8;0.5356143810225276;0.43852901558847923;0.8;0.0;0.8;0.8;0.8;0.8;0.8;0.0;0.0;0.48300749985576874;0.48300749985576874;0.8;0.0;0.6000000000000001;0.43852901558847923;0.8;0.0;0.8;0.8;0.8;0.6830074998557688;0.3356143810225276;0.43852901558847923;0.8;0.8;0.0;0.0;0.8;0.0;0.3356143810225276;1.0;0.8;0.8;0.0;0.8;0.8;0.43852901558847923;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.3356143810225276;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.6000000000000001;0.0;0.0;0.8;0.6000000000000001;0.48300749985576874;0.8;0.8;0.8;0.43852901558847923;0.4;0.8;0.4;0.0;0.3660149997115376;0.8;0.48300749985576874;0.0;0.0;0.8;0.8;0.8;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.8;0.6000000000000001;0.0;0.8;0.0;0.0;0.3356143810225276;0.8;0.6000000000000001
GO:0051315;0.8;0.8;0.8;0.0;0.3356143810225276;0.6000000000000001;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.5356143810225276;0.43852901558847923;0.8;0.0;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.43852901558847923;0.8;0.0;0.8;0.8;0.8;0.6830074998557688;0.3356143810225276;0.43852901558847923;0.0;0.0;0.0;0.0;0.8;0.0;0.3356143810225276;0.8;1.0;0.8;0.0;0.0;0.8;0.43852901558847923;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.3356143810225276;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.8;0.8;0.43852901558847923;0.4;0.8;0.4;0.0;0.3660149997115376;0.8;0.48300749985576874;0.0;0.0;0.8;0.8;0.8;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.8;0.6000000000000001;0.0;0.8;0.0;0.0;0.3356143810225276;0.8;0.6000000000000001
GO:0007051;0.8;0.8;0.8;0.0;0.3356143810225276;0.6830074998557688;1.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.5356143810225276;0.43852901558847923;0.8;0.0;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.43852901558847923;0.8;0.0;0.8;0.8;0.8;0.6830074998557688;0.3356143810225276;0.43852901558847923;0.0;0.0;0.0;0.0;0.8;0.0;0.3356143810225276;0.8;0.8;1.0;0.0;0.0;1.0;0.43852901558847923;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.3356143810225276;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.8;0.8;0.43852901558847923;0.4;0.8;0.4;0.0;0.3660149997115376;0.8;0.48300749985576874;0.0;0.0;0.8;0.8;0.8;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.8;0.0;0.0;0.3356143810225276;0.8;0.8
GO:0032092;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.3356143810225276;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.2599120563717816;0.3356143810225276;0.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.2599120563717816;0.0;0.2599120563717816;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.3081136762725405;0.3660149997115376;0.0;0.3356143810225276;0.8;0.5356143810225276;0.48300749985576874;0.0;0.5356143810225276;0.0;0.3081136762725405;0.4;0.3356143810225276;0.0;0.3356143810225276;0.3660149997115376;0.48300749985576874;0.0;0.0;0.3660149997115376;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.48300749985576874;0.0;0.3081136762725405;0.0;0.0;0.5356143810225276;0.0;0.4;0.0;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.3081136762725405;0.3660149997115376;0.0;0.0;0.3356143810225276;0.0;0.0;0.3081136762725405;0.0;0.0;0.0
GO:0061015;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.8;0.43852901558847923;0.0;0.0;0.4;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.48300749985576874;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0
GO:0007052;0.8;0.8;0.8;0.0;0.3356143810225276;0.6000000000000001;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.5356143810225276;0.43852901558847923;0.8;0.0;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.43852901558847923;0.8;0.0;0.8;0.8;0.8;0.6830074998557688;0.3356143810225276;0.43852901558847923;0.0;0.0;0.0;0.0;0.8;0.0;0.3356143810225276;0.8;0.8;1.0;0.0;0.0;1.0;0.43852901558847923;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.3356143810225276;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.8;0.8;0.43852901558847923;0.4;1.0;0.4;0.0;0.3660149997115376;0.8;0.48300749985576874;0.0;0.0;0.8;0.8;0.8;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.8;0.6830074998557688;0.0;0.8;0.0;0.0;0.3356143810225276;0.8;0.6830074998557688
