;GO:0007050;GO:1902230;GO:0035520;GO:0006284;GO:0051291;GO:0051092;GO:1905705;GO:0030307;GO:0051289;GO:0045892;GO:0045893;GO:0010977;GO:0071333;GO:0043154;GO:0010976;GO:0010972;GO:0045859;GO:0065003;GO:0060271;GO:0090263;GO:0051260;GO:1905515;GO:0006898;GO:1903779;GO:0042304;GO:0045019;GO:0043280;GO:0010629;GO:0006729;GO:0014047;GO:0042438;GO:0042759;GO:1902017;GO:0006388;GO:0045586;GO:0006468;GO:0045944;GO:0045746;GO:0061512;GO:0000122;GO:0097421;GO:0034644;GO:0070588;GO:0035735;GO:0071356;GO:0016236;GO:0060575;GO:0006351;GO:0090200;GO:0051281;GO:0006633;GO:0006357;GO:0006511;GO:0019370;GO:1990830;GO:0002943;GO:0048675;GO:0010803;GO:2001236;GO:2000785;GO:0097756;GO:0032496;GO:0015813;GO:0035721
GO:0097421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0034644;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.1111111111111111;0.0;0.08333333333333333;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.18181818181818182;0.1;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0
GO:0070588;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.0;1.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.1111111111111111
GO:0035735;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.25;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.1111111111111111;1.0;0.14285714285714285;0.2;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071356;0.14285714285714285;0.0;0.0;0.2;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.125;0.0;0.09090909090909091;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.14285714285714285;1.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.1;0.0;0.14285714285714285;0.08333333333333333;0.7142857142857143;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.375;0.0;0.14285714285714285
GO:0016236;0.2;0.0;0.09090909090909091;0.2222222222222222;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.16666666666666666;0.125;0.2222222222222222;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.2;0.1111111111111111;1.0;0.0;0.0;0.0;0.0;0.25;0.0;0.5;0.2;0.1111111111111111;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2
GO:0060575;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006351;0.0;0.0;0.3333333333333333;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.2;0.2857142857142857;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.3333333333333333;0.0;0.6;0.2857142857142857;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0090200;0.2727272727272727;0.5;0.0;0.0;0.0;0.3;0.0;0.4444444444444444;0.0;0.23076923076923078;0.25;0.36363636363636365;0.07142857142857142;0.5454545454545454;0.5;0.23076923076923078;0.23076923076923078;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.375;0.2727272727272727;0.25;0.7;0.16666666666666666;0.0;0.0;0.0;0.0;0.5;0.0;0.23076923076923078;0.0;0.23076923076923078;0.4444444444444444;0.0;0.21428571428571427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.4;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.625;0.5;0.0;0.0;0.0;0.0
GO:0051281;0.0;0.3333333333333333;0.0;0.0;0.0;0.3;0.0;0.5714285714285714;0.0;0.2727272727272727;0.36363636363636365;0.0;0.2;0.2727272727272727;0.4444444444444444;0.2727272727272727;0.2727272727272727;0.0;0.0;0.4;0.0;0.0;0.0;0.25;0.3333333333333333;0.25;0.4;0.2;0.0;0.0;0.0;0.0;0.3;0.0;0.2727272727272727;0.0;0.3333333333333333;0.3;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;1.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.3;0.3;0.3;0.0;0.0;0.0;0.0
GO:0006633;0.16666666666666666;0.0;0.2;0.2222222222222222;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.14285714285714285;0.375;0.8333333333333334;0.0;0.3333333333333333;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.16666666666666666;0.1;0.25;0.0;0.3333333333333333;0.0;0.0;1.0;0.0;0.3333333333333333;0.5555555555555556;0.1;0.3333333333333333;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666
GO:0006357;0.0;0.2727272727272727;0.0;0.0;0.0;0.6;0.0;0.3;0.0;0.75;0.75;0.0;0.07692307692307693;0.23076923076923078;0.0;0.23076923076923078;0.3333333333333333;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.2222222222222222;0.5555555555555556;0.5;0.23076923076923078;0.625;0.0;0.0;0.0;0.0;0.2;0.0;0.23076923076923078;0.0;0.875;0.25;0.0;0.875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.2727272727272727;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.2;0.0;0.0;0.0;0.0
GO:0006511;0.0;0.0;0.375;0.42857142857142855;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.25;0.2;0.2857142857142857;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.5;0.0;0.6;0.0;0.0;0.3333333333333333;0.0;1.0;0.2857142857142857;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0019370;0.0;0.0;0.16666666666666666;0.18181818181818182;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.1111111111111111;0.3333333333333333;0.5;0.0;0.2857142857142857;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.2;0.0;0.2857142857142857;0.0;0.0;0.5555555555555556;0.0;0.2857142857142857;1.0;0.08333333333333333;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1990830;0.14285714285714285;0.0;0.0;0.2;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.125;0.0;0.09090909090909091;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.14285714285714285;0.7142857142857143;0.1111111111111111;0.0;0.0;0.0;0.0;0.1;0.0;0.14285714285714285;0.08333333333333333;1.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.375;0.0;0.14285714285714285
GO:0002943;0.0;0.0;0.3333333333333333;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.2;0.2857142857142857;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.3333333333333333;0.0;0.0;0.2857142857142857;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048675;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.25;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.2;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.14285714285714285;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0010803;0.0;0.3333333333333333;0.0;0.0;0.0;0.2222222222222222;0.0;0.3333333333333333;0.0;0.25;0.25;0.0;0.08333333333333333;0.25;0.0;0.25;0.25;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.42857142857142855;0.3;0.2727272727272727;0.25;0.2;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.25;0.0;0.23076923076923078;0.5;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.3;0.0;0.25;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.2222222222222222;0.0;0.0;0.0;0.0
GO:2001236;0.0;0.5555555555555556;0.0;0.0;0.0;0.2222222222222222;0.0;0.3333333333333333;0.0;0.25;0.25;0.0;0.08333333333333333;0.6;0.0;0.25;0.25;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.42857142857142855;0.3;0.2727272727272727;0.6;0.2;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.25;0.0;0.23076923076923078;0.5;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.625;0.3;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.5;1.0;0.2222222222222222;0.0;0.0;0.0;0.0
GO:2000785;0.0;0.3;0.0;0.0;0.0;0.25;0.0;0.4444444444444444;0.0;0.2;0.2;0.4;0.09090909090909091;0.25;0.4;0.25;0.3333333333333333;0.0;0.0;0.2;0.0;0.0;0.0;0.2857142857142857;0.4;0.36363636363636365;0.25;0.2222222222222222;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.25;0.0;0.18181818181818182;0.2222222222222222;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.3;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.2222222222222222;1.0;0.0;0.0;0.0;0.0
GO:0097756;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
GO:0032496;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
GO:0015813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.7777777777777778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
GO:0035721;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.25;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.1111111111111111;0.0;0.14285714285714285;0.2;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
