;GO:0060441;GO:0007172;GO:0040036;GO:0014068;GO:1905065;GO:0021955;GO:0030072;GO:0007173;GO:0022408;GO:0007097;GO:0007179;GO:0006883;GO:0006685;GO:0043542;GO:0022009;GO:0002244;GO:0045766;GO:0001300;GO:0032967;GO:0030509;GO:0001947;GO:0010613;GO:0019367;GO:0034626;GO:0034625;GO:0031953;GO:0030148;GO:0051964;GO:0060396;GO:0010594;GO:0043552;GO:0007224;GO:1900024;GO:0000226;GO:0046621;GO:0006898;GO:0003222;GO:0010629;GO:0048010;GO:0051893;GO:0007219;GO:0045860;GO:0010507;GO:0048013;GO:0070278;GO:0017015;GO:0051897;GO:0010862;GO:0030336;GO:0016567;GO:0030335;GO:0008360;GO:2000060;GO:1903543;GO:0008284;GO:0003273;GO:0001570;GO:0038096;GO:0003198;GO:1905007;GO:0045944;GO:0001890;GO:0045667;GO:0000165;GO:0007229;GO:0050771;GO:2000811;GO:0001569;GO:0038007;GO:0071559;GO:0009584;GO:0006351;GO:0038083;GO:0042761;GO:0045879;GO:0097084;GO:0030513;GO:0071260;GO:0043066;GO:0045087;GO:0006508;GO:0031960;GO:0016266;GO:2000304
GO:0030148;0.0;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.0;0.5356143810225276;0.3356143810225276;0.6830074998557688;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.0;0.43852901558847923;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.0;1.0;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.6000000000000001;0.4;0.6000000000000001;0.0;0.5356143810225276;0.0;0.4;0.0;0.0;0.6000000000000001;0.0;0.6830074998557688;0.0
GO:0051964;0.0;0.8;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.0;0.8;0.8;0.5356143810225276;0.0;0.8;0.4;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.8;0.0;0.48300749985576874;0.0;0.0;0.0;0.4;0.0;1.0;0.8;0.5356143810225276;0.43852901558847923;0.8;0.5356143810225276;0.0;0.6830074998557688;0.0;0.0;0.48300749985576874;0.8;0.5356143810225276;0.8;0.43852901558847923;0.48300749985576874;0.8;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.0;0.48300749985576874;0.6830074998557688;0.3660149997115376;0.6000000000000001;0.5356143810225276;0.0;0.0;0.8;0.0;0.48300749985576874;0.4;0.0;0.5356143810225276;0.8;0.8;0.8;0.43852901558847923;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.5356143810225276
GO:0060396;0.0;0.8;0.48300749985576874;0.4;0.43852901558847923;0.8;0.8;0.8;0.48300749985576874;0.0;0.8;0.43852901558847923;0.48300749985576874;0.8;0.8;0.8;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.8;0.0;0.43852901558847923;0.43852901558847923;0.4;0.4;0.3356143810225276;0.5356143810225276;0.8;1.0;0.48300749985576874;0.4;0.8;0.48300749985576874;0.6830074998557688;0.48300749985576874;0.0;0.0;0.43852901558847923;0.8;0.43852901558847923;0.8;0.4;0.4;0.8;0.8;0.43852901558847923;0.4;0.4;0.43852901558847923;0.4;0.43852901558847923;0.6000000000000001;0.3356143810225276;0.48300749985576874;0.48300749985576874;0.8;0.8;0.8;0.8;0.43852901558847923;0.3660149997115376;0.0;0.48300749985576874;0.8;0.8;0.8;0.3660149997115376;0.0;0.8;0.0;0.0;0.8;0.4;0.48300749985576874;0.43852901558847923;0.8;0.4;0.5356143810225276;0.4;0.0;0.0;0.0;0.8;0.4
GO:0010594;0.0;0.48300749985576874;0.48300749985576874;0.4;0.5356143810225276;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.2830074998557688;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.48300749985576874;0.0;0.5356143810225276;0.0;0.0;0.0;0.3356143810225276;0.0;0.5356143810225276;0.48300749985576874;1.0;0.4;0.48300749985576874;0.48300749985576874;0.0;0.6000000000000001;0.0;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.3356143810225276;0.4;0.48300749985576874;0.0;0.43852901558847923;0.4;0.4;0.6830074998557688;0.0;0.6830074998557688;0.48300749985576874;0.3356143810225276;0.48300749985576874;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.5356143810225276;0.3660149997115376;0.0;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.4
GO:0043552;0.0;0.4;0.4;0.4;0.43852901558847923;0.0;0.4;0.4;0.4;0.0;0.4;0.23852901558847928;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.5356143810225276;0.4;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.4;0.4;1.0;0.4;0.4;0.0;0.4;0.0;0.0;0.43852901558847923;0.4;0.3660149997115376;0.4;0.6830074998557688;0.4;0.4;0.0;0.3660149997115376;0.4;0.5356143810225276;0.3660149997115376;0.0;0.43852901558847923;0.4;0.4;0.48300749985576874;0.48300749985576874;0.0;0.0;0.4;0.0;0.43852901558847923;0.43852901558847923;0.0;0.4;0.4;0.4;0.4;0.3081136762725405;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.4;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.5356143810225276
GO:0007224;0.0;0.8;0.5356143810225276;0.4;0.43852901558847923;0.8;0.8;0.8;0.48300749985576874;0.0;0.8;0.43852901558847923;0.48300749985576874;0.8;0.8;0.8;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.8;0.0;0.43852901558847923;0.43852901558847923;0.4;0.4;0.3660149997115376;0.5356143810225276;0.8;0.8;0.48300749985576874;0.4;1.0;0.48300749985576874;0.6830074998557688;0.48300749985576874;0.0;0.0;0.43852901558847923;0.8;0.48300749985576874;0.8;0.4;0.43852901558847923;0.8;0.8;0.48300749985576874;0.4;0.4;0.43852901558847923;0.4;0.43852901558847923;0.6000000000000001;0.3660149997115376;0.48300749985576874;0.5356143810225276;0.8;0.8;0.8;0.8;0.43852901558847923;0.3660149997115376;0.0;0.5356143810225276;0.8;0.8;0.8;0.4;0.0;0.8;0.0;0.0;0.8;0.4;0.48300749985576874;0.43852901558847923;0.8;0.4;0.5356143810225276;0.43852901558847923;0.0;0.0;0.0;0.8;0.43852901558847923
GO:1900024;0.0;0.48300749985576874;0.48300749985576874;0.4;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.6000000000000001;0.0;0.48300749985576874;0.2830074998557688;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.0;0.3356143810225276;0.0;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.4;0.48300749985576874;1.0;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.48300749985576874;0.6830074998557688;0.48300749985576874;0.3356143810225276;0.4;0.48300749985576874;0.0;0.43852901558847923;0.4;0.4;0.43852901558847923;0.0;0.43852901558847923;0.6830074998557688;0.3356143810225276;0.48300749985576874;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.3660149997115376;0.0;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.6830074998557688;0.3660149997115376;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.4
GO:0000226;0.0;0.6000000000000001;0.0;0.0;0.0;0.6830074998557688;0.6830074998557688;0.6830074998557688;0.0;0.0;0.6830074998557688;0.4;0.43852901558847923;0.6000000000000001;0.6830074998557688;0.6000000000000001;0.0;0.5356143810225276;0.0;0.6830074998557688;0.0;0.0;0.4;0.3660149997115376;0.3660149997115376;0.0;0.48300749985576874;0.0;0.6830074998557688;0.0;0.0;0.6830074998557688;0.0;1.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.6830074998557688;0.0;0.0;0.6830074998557688;0.6830074998557688;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.6830074998557688;0.6000000000000001;0.0;0.0;0.0;0.0;0.6830074998557688;0.6830074998557688;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.6000000000000001;0.3660149997115376;0.43852901558847923;0.0;0.6830074998557688;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.6830074998557688;0.0
GO:0046621;0.0;0.48300749985576874;0.48300749985576874;0.4;0.5356143810225276;0.0;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.0;0.48300749985576874;0.2830074998557688;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.48300749985576874;0.0;0.5356143810225276;0.0;0.0;0.0;0.4;0.0;0.6830074998557688;0.48300749985576874;0.6000000000000001;0.4;0.48300749985576874;0.48300749985576874;0.0;1.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.3356143810225276;0.48300749985576874;0.48300749985576874;0.0;0.43852901558847923;0.4;0.4;0.5356143810225276;0.0;0.43852901558847923;0.48300749985576874;0.3356143810225276;0.48300749985576874;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.5356143810225276;0.3660149997115376;0.0;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.4;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.4
GO:0006898;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0003222;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.6000000000000001;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0010629;0.0;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.4;0.0;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.0;0.43852901558847923;0.2599120563717816;0.0;0.0;0.0;0.0;0.4;0.0;0.48300749985576874;0.6000000000000001;0.0;0.4;0.0;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.5356143810225276;0.0;0.0;1.0;0.43852901558847923;0.4;0.43852901558847923;0.4;0.5356143810225276;0.43852901558847923;0.0;0.4;0.3660149997115376;0.4;0.48300749985576874;0.0;0.4;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.4;0.6000000000000001;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.4;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.48300749985576874
GO:0048010;0.0;0.8;0.48300749985576874;0.4;0.43852901558847923;0.8;0.8;0.8;0.48300749985576874;0.0;0.8;0.43852901558847923;0.48300749985576874;0.8;0.8;0.8;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.8;0.0;0.43852901558847923;0.43852901558847923;0.4;0.4;0.3356143810225276;0.5356143810225276;0.8;0.8;0.48300749985576874;0.4;0.8;0.48300749985576874;0.6830074998557688;0.48300749985576874;0.0;0.0;0.43852901558847923;1.0;0.43852901558847923;0.8;0.4;0.4;0.8;0.8;0.43852901558847923;0.4;0.4;0.43852901558847923;0.4;0.43852901558847923;0.6000000000000001;0.3356143810225276;0.48300749985576874;0.48300749985576874;0.8;0.8;0.8;0.8;0.43852901558847923;0.3660149997115376;0.0;0.48300749985576874;0.8;0.8;0.8;0.3660149997115376;0.0;0.8;0.0;0.0;0.8;0.4;0.48300749985576874;0.43852901558847923;0.8;0.4;0.5356143810225276;0.4;0.0;0.0;0.0;0.8;0.4
GO:0051893;0.0;0.48300749985576874;0.5356143810225276;0.4;0.4;0.0;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.0;0.43852901558847923;0.2599120563717816;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.43852901558847923;0.0;0.4;0.0;0.0;0.0;0.3660149997115376;0.0;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.6830074998557688;0.0;0.43852901558847923;0.0;0.0;0.4;0.43852901558847923;1.0;0.48300749985576874;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.4;0.4;0.43852901558847923;0.0;0.43852901558847923;0.6000000000000001;0.3660149997115376;0.5356143810225276;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.3660149997115376;0.0;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.4;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.4;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.48300749985576874
GO:0007219;0.0;0.8;0.5356143810225276;0.4;0.43852901558847923;0.8;0.8;0.8;0.48300749985576874;0.0;0.8;0.43852901558847923;0.48300749985576874;0.8;0.8;0.8;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.8;0.0;0.43852901558847923;0.43852901558847923;0.4;0.4;0.3660149997115376;0.5356143810225276;0.8;0.8;0.48300749985576874;0.4;0.8;0.48300749985576874;0.6830074998557688;0.48300749985576874;0.0;0.0;0.43852901558847923;0.8;0.48300749985576874;1.0;0.4;0.43852901558847923;0.8;0.8;0.48300749985576874;0.4;0.4;0.43852901558847923;0.4;0.43852901558847923;0.6000000000000001;0.3660149997115376;0.48300749985576874;0.5356143810225276;0.8;0.8;0.8;0.8;0.43852901558847923;0.3660149997115376;0.0;0.5356143810225276;0.8;0.8;0.8;0.4;0.0;0.8;0.0;0.0;0.8;0.4;0.48300749985576874;0.43852901558847923;0.8;0.4;0.5356143810225276;0.43852901558847923;0.0;0.0;0.0;0.8;0.43852901558847923
GO:0045860;0.0;0.4;0.3660149997115376;0.3356143810225276;0.3356143810225276;0.0;0.4;0.4;0.3356143810225276;0.0;0.4;0.23852901558847928;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.4;0.4;0.0;0.3356143810225276;0.0;0.0;0.0;0.6000000000000001;0.0;0.43852901558847923;0.4;0.3356143810225276;0.6830074998557688;0.4;0.3356143810225276;0.0;0.3356143810225276;0.0;0.0;0.4;0.4;0.3356143810225276;0.4;1.0;0.3660149997115376;0.4;0.0;0.3356143810225276;0.3356143810225276;0.8;0.3081136762725405;0.0;0.3660149997115376;0.4;0.48300749985576874;0.3660149997115376;0.43852901558847923;0.0;0.0;0.4;0.0;0.3660149997115376;0.4;0.0;0.3660149997115376;0.4;0.4;0.4;0.2830074998557688;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.3356143810225276;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.43852901558847923
GO:0010507;0.0;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.3660149997115376;0.0;0.4;0.4;0.5356143810225276;0.0;0.4;0.23852901558847928;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.43852901558847923;0.4;0.0;0.3660149997115376;0.0;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.4;0.4;0.4;0.43852901558847923;0.4;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.4;0.43852901558847923;0.43852901558847923;0.3660149997115376;1.0;0.4;0.0;0.43852901558847923;0.3660149997115376;0.4;0.48300749985576874;0.0;0.4;0.43852901558847923;0.48300749985576874;0.4;0.48300749985576874;0.0;0.0;0.4;0.0;0.4;0.4;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.3660149997115376;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.48300749985576874
GO:0048013;0.0;0.8;0.48300749985576874;0.4;0.43852901558847923;0.8;0.8;0.8;0.48300749985576874;0.0;0.8;0.43852901558847923;0.48300749985576874;0.8;0.8;0.8;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.8;0.0;0.43852901558847923;0.43852901558847923;0.4;0.4;0.3356143810225276;0.5356143810225276;0.8;0.8;0.48300749985576874;0.4;0.8;0.48300749985576874;0.6830074998557688;0.48300749985576874;0.0;0.0;0.43852901558847923;0.8;0.43852901558847923;0.8;0.4;0.4;1.0;0.8;0.43852901558847923;0.4;0.4;0.43852901558847923;0.4;0.43852901558847923;0.6000000000000001;0.3356143810225276;0.48300749985576874;0.48300749985576874;0.8;0.8;0.8;0.8;0.43852901558847923;0.3660149997115376;0.0;0.48300749985576874;0.8;0.8;0.8;0.3660149997115376;0.0;0.8;0.0;0.0;0.8;0.4;0.48300749985576874;0.43852901558847923;0.8;0.4;0.5356143810225276;0.4;0.0;0.0;0.0;0.8;0.4
GO:0070278;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.8;0.8;0.43852901558847923;0.48300749985576874;0.8;0.8;0.8;0.0;0.6000000000000001;0.0;0.8;0.0;0.0;0.43852901558847923;0.4;0.4;0.0;0.5356143810225276;0.0;0.8;0.0;0.0;0.8;0.0;0.6830074998557688;0.0;0.48300749985576874;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.8;1.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.4;0.48300749985576874;0.0;0.8;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.8;0.0
GO:0017015;0.0;0.6830074998557688;0.6830074998557688;0.5356143810225276;0.4;0.0;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.0;0.43852901558847923;0.2599120563717816;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.4;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.0;1.0;0.5356143810225276;0.6830074998557688;0.43852901558847923;0.0;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.43852901558847923;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.3660149997115376;0.0;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.4;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.6830074998557688;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.43852901558847923
GO:0051897;0.0;0.6000000000000001;0.6000000000000001;0.8;0.43852901558847923;0.0;0.4;0.4;0.4;0.0;0.4;0.23852901558847928;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.4;0.0;0.43852901558847923;0.0;0.0;0.0;0.3081136762725405;0.0;0.43852901558847923;0.4;0.4;0.4;0.4;0.4;0.0;0.4;0.0;0.0;0.3660149997115376;0.4;0.4;0.4;0.3356143810225276;0.3660149997115376;0.4;0.0;0.5356143810225276;1.0;0.6000000000000001;0.3660149997115376;0.0;0.43852901558847923;0.4;0.3660149997115376;0.48300749985576874;0.5356143810225276;0.0;0.0;0.4;0.0;0.43852901558847923;0.3660149997115376;0.0;0.43852901558847923;0.4;0.4;0.4;0.3356143810225276;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.6000000000000001;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.43852901558847923
GO:0010862;0.0;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.43852901558847923;0.0;0.4;0.4;0.4;0.0;0.4;0.23852901558847928;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.4;0.0;0.43852901558847923;0.0;0.0;0.0;0.6000000000000001;0.0;0.43852901558847923;0.4;0.4;0.5356143810225276;0.4;0.4;0.0;0.4;0.0;0.0;0.4;0.4;0.4;0.4;0.8;0.4;0.4;0.0;0.6830074998557688;0.6000000000000001;1.0;0.3660149997115376;0.0;0.43852901558847923;0.4;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.0;0.0;0.4;0.0;0.43852901558847923;0.4;0.0;0.43852901558847923;0.4;0.4;0.4;0.3356143810225276;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.8;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.48300749985576874
GO:0030336;0.0;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.4;0.0;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.0;0.43852901558847923;0.2599120563717816;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.43852901558847923;0.0;0.4;0.0;0.0;0.0;0.4;0.0;0.48300749985576874;0.43852901558847923;0.6830074998557688;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.0;0.5356143810225276;0.0;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.3081136762725405;0.48300749985576874;0.43852901558847923;0.0;0.43852901558847923;0.3660149997115376;0.3660149997115376;1.0;0.0;0.8;0.43852901558847923;0.3356143810225276;0.43852901558847923;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.4;0.3356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.3660149997115376;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.4
GO:0016567;0.0;0.3660149997115376;0.0;0.0;0.0;0.4;0.4;0.4;0.0;0.0;0.4;0.2599120563717816;0.3660149997115376;0.3660149997115376;0.4;0.3660149997115376;0.0;0.3356143810225276;0.0;0.4;0.0;0.0;0.3081136762725405;0.2830074998557688;0.2830074998557688;0.0;0.4;0.0;0.4;0.0;0.0;0.4;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.0;0.4;0.4;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.4;0.3660149997115376;0.0;0.0;0.0;0.0;0.48300749985576874;0.4;0.0;0.0;0.0;0.4;0.0;0.0;0.43852901558847923;0.48300749985576874;0.3356143810225276;0.0;0.4;0.0;0.3081136762725405;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0
GO:0030335;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.2599120563717816;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.0;0.3356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.6830074998557688;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.4;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.4;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.8;0.0;1.0;0.43852901558847923;0.4;0.5356143810225276;0.6000000000000001;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.4;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.43852901558847923;0.0;0.4;0.0;0.0;0.0;0.0;0.48300749985576874
GO:0008360;0.0;0.6000000000000001;0.5356143810225276;0.4;0.48300749985576874;0.0;0.6000000000000001;0.6000000000000001;0.48300749985576874;0.0;0.6000000000000001;0.4;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.43852901558847923;0.6000000000000001;0.0;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;0.0;0.6830074998557688;0.6000000000000001;0.48300749985576874;0.4;0.6000000000000001;0.6830074998557688;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.4;0.43852901558847923;0.6000000000000001;0.0;0.48300749985576874;0.4;0.4;0.43852901558847923;0.0;0.43852901558847923;1.0;0.3660149997115376;0.48300749985576874;0.5356143810225276;0.0;0.0;0.6000000000000001;0.0;0.48300749985576874;0.3660149997115376;0.0;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.4;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.4;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.43852901558847923
