;GO:1903364;GO:0032691;GO:0009395;GO:0051491;GO:0043069;GO:0051092;GO:0090291;GO:0030307;GO:0002634;GO:0001666;GO:2000352;GO:0050832;GO:0032720;GO:1902042;GO:0002092;GO:0061043;GO:0050729;GO:0045779;GO:0032715;GO:0002523;GO:0032956;GO:0032959;GO:0072573;GO:0050848;GO:0070433;GO:0071803;GO:0051259;GO:0051017;GO:0038095;GO:0043124;GO:0006661;GO:0038096;GO:0044458;GO:0045824;GO:0002223;GO:0032703;GO:0001922;GO:0019221;GO:0048662;GO:0050691;GO:0050852;GO:0050853;GO:0018119;GO:0071947;GO:0010890;GO:0035372;GO:0002224;GO:0010803;GO:0050869;GO:0010886;GO:0030593;GO:0032496;GO:0019730;GO:0035523;GO:0032534;GO:0035089;GO:0055096;GO:0032495;GO:0007576;GO:0042059;GO:0006644;GO:0002677;GO:1990168;GO:0009749;GO:0002316;GO:0006914;GO:0034148;GO:0016055;GO:0072666;GO:0031397;GO:0051209;GO:0006919;GO:0019722;GO:2001244;GO:0010592;GO:0032480;GO:0034140;GO:0035871;GO:0032088;GO:0034144;GO:0032481;GO:0043312;GO:0006897;GO:0045736;GO:0042742;GO:0019432;GO:0034136;GO:0030177;GO:0010744;GO:0019433;GO:0032237;GO:0008360;GO:0034372;GO:0034371;GO:0070429;GO:0014002;GO:1902897;GO:0090197;GO:0000122;GO:0045471;GO:0070423;GO:0070301;GO:0070936;GO:0007043;GO:0006351;GO:0006633;GO:0002793;GO:0090091;GO:2000349;GO:0071222;GO:0043066;GO:0045087;GO:0006508;GO:0051593;GO:0030035;GO:0031122;GO:2000347;GO:0030036;GO:0070536;GO:0071108
GO:0051259;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;1.0;0.2041871440868109;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.2041871440868109;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.12408495164008174;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.2332416913641672;0.2332416913641672;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.2041871440868109;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.2041871440868109;0.12408495164008174;0.0;0.12408495164008174;0.01468324974140624;0.01468324974140624
GO:0051017;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.2041871440868109;1.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.2041871440868109;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.12408495164008174;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.12408495164008174;0.12408495164008174;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.2041871440868109;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.2041871440868109;0.3844177262349106;0.0;0.12408495164008174;0.01468324974140624;0.01468324974140624
GO:0038095;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.29114835073653533;0.0;0.047799631016701725;0.0;0.042064647228987374;0.1492331351584338;0.047799631016701725;0.1492331351584338;0.1492331351584338;0.042064647228987374;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.1492331351584338;0.1492331351584338;0.29114835073653533;0.047799631016701725;0.01468324974140624;0.01468324974140624;1.0;0.1492331351584338;0.01468324974140624;0.466061520668244;0.01468324974140624;0.29114835073653533;0.38293538010001654;0.042064647228987374;0.036692364793703955;0.2052608479739753;0.047799631016701725;0.2515269417723919;0.38293538010001654;0.38293538010001654;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.0;0.3613460286332002;0.1492331351584338;0.2515269417723919;0.042064647228987374;0.01468324974140624;0.0;0.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.12659489728285286;0.0;0.01468324974140624;0.1492331351584338;0.01468324974140624;0.1492331351584338;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.29114835073653533;0.2052608479739753;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.12659489728285286;0.1492331351584338;0.047799631016701725;0.042064647228987374;0.29114835073653533;0.01468324974140624;0.047799631016701725;0.29114835073653533;0.042064647228987374;0.01468324974140624;0.0;0.047799631016701725;0.0;0.01468324974140624;0.29114835073653533;0.1492331351584338;0.047799631016701725;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.29114835073653533;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.3613460286332002;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.1492331351584338;0.01468324974140624;0.047799631016701725;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0043124;0.047799631016701725;0.12804570306913615;0.0;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.1492331351584338;0.0;0.13839445927415203;0.0;0.12804570306913615;0.274741083875601;0.047799631016701725;0.1492331351584338;0.1492331351584338;0.12804570306913615;0.12804570306913615;0.0;0.047799631016701725;0.0;0.274741083875601;0.2326756683755529;0.361147619079207;0.047799631016701725;0.0;0.0;0.1492331351584338;1.0;0.0;0.1492331351584338;0.0;0.250245473135147;0.1492331351584338;0.12804570306913615;0.036692364793703955;0.047799631016701725;0.13839445927415203;0.1492331351584338;0.1492331351584338;0.1492331351584338;0.0;0.0;0.042064647228987374;0.0;0.1492331351584338;0.1786822519641151;0.13839445927415203;0.042064647228987374;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.274741083875601;0.0;0.250245473135147;0.0;0.0;0.0;0.0;0.274741083875601;0.047799631016701725;0.0;0.13839445927415203;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.2326756683755529;0.047799631016701725;0.12804570306913615;0.274741083875601;0.0;0.12804570306913615;0.274741083875601;0.042064647228987374;0.0;0.0;0.13839445927415203;0.0;0.0;0.274741083875601;0.1786822519641151;0.047799631016701725;0.0;0.042064647228987374;0.047799631016701725;0.0;0.0;0.361147619079207;0.0;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.0;0.1492331351584338;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.047799631016701725;0.274741083875601;0.0;0.13839445927415203;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0
GO:0006661;0.0;0.0;0.38318095066938823;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.35840955633323224;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;1.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.06927734236639929;0.06927734236639929;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.06927734236639929;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.38318095066938823;0.0;0.06927734236639929;0.0;0.01468324974140624;0.06886689890529227;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.06927734236639929;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.44290719502758785;0.0;0.0;0.0;0.38342711226356413;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.06927734236639929;0.01468324974140624;0.14450116634992752;0.34971930164174847;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.06927734236639929;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.06927734236639929;0.06927734236639929
GO:0038096;0.11511873865597294;0.042064647228987374;0.01468324974140624;0.11511873865597294;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.11511873865597294;0.29114835073653533;0.0;0.047799631016701725;0.0;0.042064647228987374;0.1492331351584338;0.11511873865597294;0.1492331351584338;0.21066859409381297;0.042064647228987374;0.042064647228987374;0.20709043845653538;0.047799631016701725;0.01468324974140624;0.20709043845653538;0.1492331351584338;0.29114835073653533;0.11511873865597294;0.01468324974140624;0.01468324974140624;0.466061520668244;0.1492331351584338;0.01468324974140624;1.0;0.01468324974140624;0.29114835073653533;0.39057176820674416;0.042064647228987374;0.20709043845653538;0.2052608479739753;0.047799631016701725;0.2515269417723919;0.39057176820674416;0.39057176820674416;0.01468324974140624;0.01468324974140624;0.11511873865597294;0.0;0.367695780748326;0.1492331351584338;0.2515269417723919;0.11511873865597294;0.20709043845653538;0.0;0.20709043845653538;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.12659489728285286;0.0;0.01468324974140624;0.1492331351584338;0.01468324974140624;0.1492331351584338;0.01468324974140624;0.0;0.29045087053624835;0.01468324974140624;0.29114835073653533;0.2052608479739753;0.0;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.12659489728285286;0.21066859409381297;0.11511873865597294;0.042064647228987374;0.29114835073653533;0.01468324974140624;0.047799631016701725;0.29114835073653533;0.11511873865597294;0.29045087053624835;0.0;0.047799631016701725;0.0;0.01468324974140624;0.29114835073653533;0.21066859409381297;0.11511873865597294;0.01468324974140624;0.11511873865597294;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.29114835073653533;0.01468324974140624;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.0;0.367695780748326;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.11511873865597294;0.11511873865597294;0.1492331351584338;0.01468324974140624;0.047799631016701725;0.20709043845653538;0.0;0.0;0.01468324974140624;0.01468324974140624;0.11511873865597294;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0044458;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.2041871440868109;0.2041871440868109;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;1.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.20695866249713105;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.12408495164008174;0.12408495164008174;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.2041871440868109;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.41097899093519125;0.20695866249713105;0.0;0.20695866249713105;0.01468324974140624;0.01468324974140624
GO:0045824;0.042064647228987374;0.12804570306913615;0.0;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.29114835073653533;0.0;0.12804570306913615;0.0;0.12804570306913615;0.250245473135147;0.042064647228987374;0.2611260707055071;0.32510388282920627;0.12804570306913615;0.12804570306913615;0.0;0.042064647228987374;0.0;0.250245473135147;0.1492331351584338;0.397685014700051;0.042064647228987374;0.0;0.0;0.29114835073653533;0.250245473135147;0.0;0.29114835073653533;0.0;1.0;0.397685014700051;0.12804570306913615;0.036692364793703955;0.042064647228987374;0.12804570306913615;0.32510388282920627;0.29114835073653533;0.29114835073653533;0.0;0.0;0.042064647228987374;0.0;0.397685014700051;0.1492331351584338;0.38719244885860515;0.042064647228987374;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.250245473135147;0.0;0.4759204876092482;0.0;0.0;0.0;0.0;0.397685014700051;0.042064647228987374;0.0;0.12804570306913615;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.1492331351584338;0.042064647228987374;0.12804570306913615;0.397685014700051;0.0;0.12804570306913615;0.397685014700051;0.042064647228987374;0.0;0.0;0.12804570306913615;0.0;0.0;0.397685014700051;0.1492331351584338;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.397685014700051;0.0;0.042064647228987374;0.042064647228987374;0.12804570306913615;0.0;0.397685014700051;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.250245473135147;0.0;0.12804570306913615;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.0
GO:0002223;0.11511873865597294;0.042064647228987374;0.01468324974140624;0.11511873865597294;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.11511873865597294;0.29114835073653533;0.0;0.047799631016701725;0.0;0.042064647228987374;0.1492331351584338;0.11511873865597294;0.2611260707055071;0.3940665660283042;0.042064647228987374;0.042064647228987374;0.20709043845653538;0.047799631016701725;0.01468324974140624;0.20709043845653538;0.1492331351584338;0.397685014700051;0.11511873865597294;0.01468324974140624;0.01468324974140624;0.38293538010001654;0.1492331351584338;0.01468324974140624;0.39057176820674416;0.01468324974140624;0.397685014700051;1.0;0.042064647228987374;0.20709043845653538;0.2052608479739753;0.047799631016701725;0.32510388282920627;0.39057176820674416;0.39057176820674416;0.01468324974140624;0.01468324974140624;0.11511873865597294;0.0;0.47531348230829473;0.1492331351584338;0.2515269417723919;0.11511873865597294;0.20709043845653538;0.0;0.20709043845653538;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.12659489728285286;0.0;0.01468324974140624;0.1492331351584338;0.01468324974140624;0.32510388282920627;0.01468324974140624;0.0;0.20709043845653538;0.01468324974140624;0.397685014700051;0.2052608479739753;0.0;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.12659489728285286;0.21066859409381297;0.11511873865597294;0.042064647228987374;0.397685014700051;0.01468324974140624;0.047799631016701725;0.397685014700051;0.11511873865597294;0.20709043845653538;0.0;0.047799631016701725;0.0;0.01468324974140624;0.397685014700051;0.21066859409381297;0.11511873865597294;0.01468324974140624;0.11511873865597294;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.397685014700051;0.01468324974140624;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.0;0.47531348230829473;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.11511873865597294;0.11511873865597294;0.1492331351584338;0.01468324974140624;0.047799631016701725;0.20709043845653538;0.0;0.0;0.01468324974140624;0.01468324974140624;0.11511873865597294;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0032703;0.042064647228987374;0.4402956465236597;0.0;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.0;0.12804570306913615;0.0;0.4402956465236597;0.12804570306913615;0.042064647228987374;0.18922943134840794;0.042064647228987374;0.2868411840981557;0.4402956465236597;0.0;0.042064647228987374;0.0;0.12804570306913615;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.0;0.0;0.042064647228987374;0.12804570306913615;0.0;0.042064647228987374;0.0;0.12804570306913615;0.042064647228987374;1.0;0.036692364793703955;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.12804570306913615;0.0;0.12804570306913615;0.0;0.0;0.0;0.0;0.12804570306913615;0.042064647228987374;0.0;0.12804570306913615;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.4402956465236597;0.12804570306913615;0.0;0.12804570306913615;0.12804570306913615;0.3422028587648819;0.0;0.0;0.12804570306913615;0.0;0.0;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.12804570306913615;0.0;0.042064647228987374;0.3422028587648819;0.12804570306913615;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.12804570306913615;0.0;0.12804570306913615;0.0;0.0;0.0;0.0;0.0;0.18922943134840794;0.0;0.0;0.0
GO:0001922;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.16702085169111647;0.036692364793703955;0.20709043845653538;0.036692364793703955;0.0;0.20709043845653538;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.20709043845653538;0.0;0.036692364793703955;0.20709043845653538;0.036692364793703955;1.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.20709043845653538;0.20709043845653538;0.0;0.0;0.16702085169111647;0.0;0.20709043845653538;0.036692364793703955;0.036692364793703955;0.16702085169111647;0.20709043845653538;0.0;0.20709043845653538;0.0;0.036692364793703955;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.036692364793703955;0.0;0.0;0.20709043845653538;0.0;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.2564629227065741;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.20709043845653538;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.16702085169111647;0.0;0.0;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.20709043845653538;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.20709043845653538;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0
GO:0019221;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.0;0.047799631016701725;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.2052608479739753;0.047799631016701725;0.01468324974140624;0.2052608479739753;0.01468324974140624;0.042064647228987374;0.2052608479739753;0.042064647228987374;0.036692364793703955;1.0;0.047799631016701725;0.042064647228987374;0.2052608479739753;0.2052608479739753;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.0;0.12659489728285286;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.0;0.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.12659489728285286;0.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.2052608479739753;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.12659489728285286;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.0;0.047799631016701725;0.0;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.12659489728285286;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0048662;0.047799631016701725;0.12804570306913615;0.0;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.33566363481728667;0.047799631016701725;0.042064647228987374;0.0;0.13839445927415203;0.0;0.12804570306913615;0.13839445927415203;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.12804570306913615;0.12804570306913615;0.0;0.047799631016701725;0.0;0.13839445927415203;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.0;0.0;0.047799631016701725;0.13839445927415203;0.0;0.047799631016701725;0.0;0.12804570306913615;0.047799631016701725;0.12804570306913615;0.036692364793703955;0.047799631016701725;1.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.0;0.0;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.042064647228987374;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.13839445927415203;0.0;0.12804570306913615;0.0;0.0;0.0;0.0;0.13839445927415203;0.047799631016701725;0.0;0.13839445927415203;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.12804570306913615;0.13839445927415203;0.0;0.12804570306913615;0.13839445927415203;0.042064647228987374;0.0;0.0;0.13839445927415203;0.0;0.0;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.0;0.042064647228987374;0.047799631016701725;0.0;0.0;0.13839445927415203;0.0;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.047799631016701725;0.13839445927415203;0.0;0.13839445927415203;0.0;0.0;0.0;0.0;0.0;0.24636553155839747;0.0;0.0;0.0
GO:0050691;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.2515269417723919;0.0;0.042064647228987374;0.0;0.042064647228987374;0.1492331351584338;0.042064647228987374;0.2611260707055071;0.32510388282920627;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.0;0.5037338933213371;0.1492331351584338;0.32510388282920627;0.042064647228987374;0.0;0.0;0.2515269417723919;0.1492331351584338;0.0;0.2515269417723919;0.0;0.32510388282920627;0.32510388282920627;0.042064647228987374;0.036692364793703955;0.042064647228987374;0.042064647228987374;1.0;0.2515269417723919;0.2515269417723919;0.0;0.0;0.042064647228987374;0.0;0.32510388282920627;0.1492331351584338;0.2515269417723919;0.042064647228987374;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.1492331351584338;0.0;0.32510388282920627;0.0;0.0;0.0;0.0;0.32510388282920627;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.1492331351584338;0.042064647228987374;0.042064647228987374;0.32510388282920627;0.0;0.042064647228987374;0.32510388282920627;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.0;0.32510388282920627;0.1492331351584338;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.32510388282920627;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.32510388282920627;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.1492331351584338;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.0
GO:0050852;0.11511873865597294;0.042064647228987374;0.01468324974140624;0.11511873865597294;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.11511873865597294;0.29114835073653533;0.0;0.047799631016701725;0.0;0.042064647228987374;0.1492331351584338;0.11511873865597294;0.1492331351584338;0.21066859409381297;0.042064647228987374;0.042064647228987374;0.20709043845653538;0.047799631016701725;0.01468324974140624;0.20709043845653538;0.1492331351584338;0.29114835073653533;0.11511873865597294;0.01468324974140624;0.01468324974140624;0.38293538010001654;0.1492331351584338;0.01468324974140624;0.39057176820674416;0.01468324974140624;0.29114835073653533;0.39057176820674416;0.042064647228987374;0.20709043845653538;0.2052608479739753;0.047799631016701725;0.2515269417723919;1.0;0.441593085819954;0.01468324974140624;0.01468324974140624;0.11511873865597294;0.0;0.367695780748326;0.1492331351584338;0.2515269417723919;0.11511873865597294;0.20709043845653538;0.0;0.20709043845653538;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.12659489728285286;0.0;0.01468324974140624;0.1492331351584338;0.01468324974140624;0.1492331351584338;0.01468324974140624;0.0;0.20709043845653538;0.01468324974140624;0.29114835073653533;0.2052608479739753;0.0;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.12659489728285286;0.21066859409381297;0.11511873865597294;0.042064647228987374;0.29114835073653533;0.01468324974140624;0.047799631016701725;0.29114835073653533;0.11511873865597294;0.20709043845653538;0.0;0.047799631016701725;0.0;0.01468324974140624;0.29114835073653533;0.21066859409381297;0.11511873865597294;0.01468324974140624;0.11511873865597294;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.29114835073653533;0.01468324974140624;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.0;0.367695780748326;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.11511873865597294;0.11511873865597294;0.1492331351584338;0.01468324974140624;0.047799631016701725;0.20709043845653538;0.0;0.0;0.01468324974140624;0.01468324974140624;0.11511873865597294;0.01468324974140624;0.01468324974140624;0.01468324974140624
