;GO:0008584;GO:1901340;GO:0007052;GO:0006283;GO:0015031;GO:0006123;GO:0060404;GO:0000338;GO:0006366;GO:0051091;GO:0045132;GO:0070126;GO:0031398;GO:0070125;GO:0071456;GO:0035556;GO:0034140;GO:0042307;GO:1903894;GO:0007186;GO:0000902;GO:1902600;GO:0051260;GO:1990182;GO:0006412;GO:0070830;GO:1902175;GO:0035023;GO:0090630;GO:0000715;GO:0043123;GO:0045666;GO:0045944;GO:0043687;GO:0006103;GO:0000045;GO:0071277;GO:0051383;GO:0000281;GO:0070462;GO:0071479;GO:0032147;GO:0070301;GO:0035973;GO:0051988;GO:0032467;GO:0016579;GO:0007286;GO:0006351;GO:0034080;GO:0046328;GO:0006357;GO:0097352;GO:0043066;GO:0043065;GO:0030433;GO:0051315;GO:1903071
GO:0071479;0.0;0.0;0.48300749985576874;0.3660149997115376;0.0;0.48300749985576874;0.3356143810225276;0.3081136762725405;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.3356143810225276;0.4;0.48300749985576874;0.4;0.4;0.48300749985576874;0.3660149997115376;1.0;0.0;0.43852901558847923;0.3356143810225276;0.0;0.0;0.3081136762725405;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0
GO:0032147;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.0;0.3660149997115376;0.2830074998557688;0.3081136762725405;0.2830074998557688;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.23852901558847928;0.43852901558847923;0.0;0.3081136762725405;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.3356143810225276;0.3660149997115376;0.0;0.0;0.0;0.0;0.48300749985576874;0.3356143810225276;0.0;0.2830074998557688;0.3356143810225276;0.0;0.0;0.3660149997115376
GO:0070301;0.0;0.0;0.5356143810225276;0.43852901558847923;0.0;0.5356143810225276;0.3660149997115376;0.3081136762725405;0.48300749985576874;0.0;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.3660149997115376;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.43852901558847923;0.5356143810225276;0.4;0.43852901558847923;0.0;1.0;0.3660149997115376;0.0;0.0;0.3081136762725405;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0
GO:0035973;0.0;0.0;0.48300749985576874;0.3356143810225276;0.0;0.48300749985576874;0.3356143810225276;0.3081136762725405;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.4;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.3660149997115376;0.43852901558847923;0.48300749985576874;0.3356143810225276;0.4;0.48300749985576874;0.3660149997115376;0.3356143810225276;0.0;0.3660149997115376;1.0;0.0;0.0;0.3081136762725405;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.48300749985576874;0.0
GO:0051988;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.4;0.0;0.0;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.4;0.3356143810225276;0.0;0.43852901558847923;0.48300749985576874;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;1.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.43852901558847923
GO:0032467;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.43852901558847923;0.0;0.0;0.5356143810225276;0.4;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.3660149997115376;0.3081136762725405;0.0;0.48300749985576874;0.48300749985576874;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.6830074998557688;1.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.4;0.0;0.43852901558847923;0.5356143810225276;0.0;0.0;0.4
GO:0016579;0.0;0.0;0.43852901558847923;0.3660149997115376;0.0;0.48300749985576874;0.2830074998557688;0.8;0.5356143810225276;0.0;0.43852901558847923;0.43852901558847923;0.0;0.5356143810225276;0.3356143810225276;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.6000000000000001;0.4;0.43852901558847923;0.2830074998557688;0.3356143810225276;0.43852901558847923;0.3081136762725405;0.3081136762725405;0.0;0.3081136762725405;0.3081136762725405;0.0;0.0;1.0;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.6000000000000001;0.43852901558847923;0.0
GO:0007286;0.8;0.0;0.8;0.43852901558847923;0.0;0.8;0.48300749985576874;0.43852901558847923;0.8;0.0;0.8;0.8;0.0;0.8;0.6000000000000001;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.8;0.48300749985576874;0.6000000000000001;0.8;0.5356143810225276;0.48300749985576874;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.43852901558847923;1.0;0.8;0.8;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0
GO:0006351;0.0;0.0;0.8;0.48300749985576874;0.0;0.8;0.43852901558847923;0.5356143810225276;1.0;0.0;0.8;0.8;0.0;0.8;0.5356143810225276;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.8;0.43852901558847923;0.5356143810225276;0.8;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.5356143810225276;0.8;1.0;0.8;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0
GO:0034080;0.0;0.0;0.8;0.43852901558847923;0.0;0.8;0.5356143810225276;0.43852901558847923;0.8;0.0;0.8;0.8;0.0;0.8;0.6000000000000001;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.8;0.48300749985576874;0.8;0.8;0.6000000000000001;0.48300749985576874;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.43852901558847923;0.8;0.8;1.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0
GO:0046328;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.2830074998557688;0.0;0.5356143810225276;0.4;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.0;1.0;0.3660149997115376;0.0;0.4;0.4;0.0;0.0;0.43852901558847923
GO:0006357;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.3081136762725405;0.2830074998557688;0.0;0.3356143810225276;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.0;0.3660149997115376;1.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0;0.3356143810225276
GO:0097352;0.0;0.0;0.8;0.43852901558847923;0.0;0.8;0.5356143810225276;0.43852901558847923;0.8;0.0;0.8;0.8;0.0;0.8;0.6000000000000001;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.8;0.48300749985576874;0.6830074998557688;0.8;0.5356143810225276;0.48300749985576874;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.43852901558847923;0.8;0.8;0.8;0.0;0.0;1.0;0.0;0.0;0.8;0.8;0.0
GO:0043066;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.3356143810225276;0.0;0.0;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.4;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.3356143810225276;0.2830074998557688;0.0;0.3660149997115376;0.4;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2830074998557688;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.0;0.4;0.3660149997115376;0.0;1.0;0.8;0.0;0.0;0.3660149997115376
GO:0043065;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.4;0.0;0.0;0.48300749985576874;0.3660149997115376;0.43852901558847923;0.4;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.3356143810225276;0.2830074998557688;0.0;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.0;0.4;0.3660149997115376;0.0;0.8;1.0;0.0;0.0;0.3660149997115376
GO:0030433;0.0;0.0;0.8;0.5356143810225276;0.0;0.8;0.48300749985576874;0.6000000000000001;0.8;0.0;0.8;0.8;0.0;0.8;0.6000000000000001;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.6000000000000001;0.6830074998557688;0.8;0.48300749985576874;0.6000000000000001;0.8;0.5356143810225276;0.48300749985576874;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.6000000000000001;0.8;0.8;0.8;0.0;0.0;0.8;0.0;0.0;1.0;0.8;0.0
GO:0051315;0.0;0.0;0.8;0.43852901558847923;0.0;0.8;0.48300749985576874;0.43852901558847923;0.8;0.0;0.8;0.8;0.0;0.8;0.6000000000000001;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.8;0.48300749985576874;0.6000000000000001;0.8;0.5356143810225276;0.48300749985576874;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.43852901558847923;0.8;0.8;0.8;0.0;0.0;0.8;0.0;0.0;0.8;1.0;0.0
GO:1903071;0.0;0.2830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.43852901558847923;0.3356143810225276;0.3356143810225276;0.5356143810225276;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.3081136762725405;0.2599120563717816;0.0;0.48300749985576874;0.3660149997115376;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.0;0.43852901558847923;0.3356143810225276;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0;1.0
