;GO:0016525;GO:0060441;GO:0014068;GO:0090336;GO:0008584;GO:0060480;GO:0042572;GO:0006366;GO:0045446;GO:0022008;GO:0045647;GO:0002244;GO:0060644;GO:0050872;GO:2000439;GO:0050873;GO:0031954;GO:0045893;GO:0035115;GO:0070327;GO:0060272;GO:0036120;GO:0048008;GO:0043312;GO:0060435;GO:0071560;GO:0090190;GO:0001759;GO:0030099;GO:0010469;GO:0050767;GO:0043406;GO:0035264;GO:0060065;GO:0008284;GO:0006144;GO:0045944;GO:0048538;GO:0048661;GO:0000122;GO:0050730;GO:0071230;GO:0034968;GO:0051781;GO:0071673;GO:0048146;GO:0033599;GO:0070301;GO:0072126;GO:0010870;GO:0060574;GO:0045639;GO:0006351;GO:0044267;GO:0043457;GO:0048704;GO:0006357;GO:0060535;GO:0001658;GO:0070374;GO:0043065;GO:0010720;GO:0032332;GO:0030512
GO:0045944;0.3356143810225276;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0;0.2830074998557688;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.3660149997115376;0.0;0.4;1.0;0.0;0.3081136762725405;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.4;0.43852901558847923;0.0;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;1.0;0.0;0.4;0.8;0.3660149997115376;0.0;0.0;0.43852901558847923;0.4;0.4;0.3660149997115376;0.0;0.4;0.5356143810225276;0.0;0.4;0.0;0.0;0.43852901558847923;0.0;1.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.4;0.4;0.3356143810225276
GO:0048538;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.6830074998557688;0.8;0.0;0.0;0.0;0.6830074998557688;0.8;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0
GO:0048661;0.4;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.0;0.0;1.0;0.0;0.4;0.0;1.0;0.3660149997115376;0.4;0.0;0.0;0.6830074998557688;0.48300749985576874;0.8;0.6000000000000001;0.0;0.6830074998557688;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;0.48300749985576874;0.0;0.4;0.0;0.0;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.43852901558847923
GO:0000122;0.3660149997115376;0.0;0.3081136762725405;0.3356143810225276;0.0;0.0;0.2830074998557688;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.3081136762725405;0.0;0.3356143810225276;0.6830074998557688;0.0;0.3081136762725405;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.3356143810225276;0.3660149997115376;0.0;0.3660149997115376;0.3660149997115376;0.3081136762725405;0.0;0.0;0.4;0.0;0.8;0.0;0.3660149997115376;1.0;0.3660149997115376;0.0;0.0;0.4;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.0;0.3356143810225276;0.48300749985576874;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;1.0;0.0;0.0;0.3081136762725405;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.4
GO:0050730;0.3356143810225276;0.0;0.3356143810225276;0.3660149997115376;0.0;0.0;0.2830074998557688;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.3081136762725405;0.0;0.6830074998557688;0.4;0.0;0.3081136762725405;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.3356143810225276;0.3660149997115376;0.0;0.4;0.4;0.6000000000000001;0.0;0.0;0.43852901558847923;0.0;0.3660149997115376;0.0;0.4;0.3660149997115376;1.0;0.0;0.0;0.43852901558847923;0.3356143810225276;0.4;0.4;0.0;0.3660149997115376;0.48300749985576874;0.0;0.4;0.0;0.0;0.48300749985576874;0.0;0.4;0.0;0.0;0.6000000000000001;0.3660149997115376;0.4;0.4;0.3660149997115376
GO:0071230;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.5356143810225276;0.48300749985576874;0.0;0.6830074998557688;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;1.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0034968;0.0;0.0;0.0;0.0;0.0;0.8;0.6000000000000001;0.8;0.8;0.8;0.0;0.8;0.8;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.8;0.8;0.0;0.5356143810225276;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;1.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.8;0.0;0.8;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051781;0.43852901558847923;0.0;0.5356143810225276;0.6000000000000001;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.0;0.4;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.0;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.0;0.0;0.8;0.0;0.43852901558847923;0.0;0.6830074998557688;0.4;0.43852901558847923;0.0;0.0;1.0;0.5356143810225276;0.6830074998557688;0.5356143810225276;0.0;0.6000000000000001;0.6830074998557688;0.0;0.6830074998557688;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.6000000000000001;0.6830074998557688;0.6830074998557688;0.48300749985576874
GO:0071673;0.4;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.5356143810225276;0.0;0.3660149997115376;0.43852901558847923;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.0;0.5356143810225276;0.0;0.4;0.0;0.48300749985576874;0.3356143810225276;0.3356143810225276;0.0;0.0;0.5356143810225276;1.0;0.48300749985576874;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.4;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.4
GO:0048146;0.4;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.0;0.0;1.0;0.0;0.4;0.0;0.8;0.3660149997115376;0.4;0.0;0.0;0.6830074998557688;0.48300749985576874;1.0;0.6000000000000001;0.0;0.6830074998557688;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;0.48300749985576874;0.0;0.4;0.0;0.0;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.43852901558847923
GO:0033599;0.6000000000000001;0.0;0.4;0.48300749985576874;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.4;0.0;0.3660149997115376;0.4;0.0;0.4;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.48300749985576874;0.6830074998557688;0.3660149997115376;0.0;0.0;0.6830074998557688;0.0;0.3660149997115376;0.0;0.6000000000000001;0.3660149997115376;0.4;0.0;0.0;0.5356143810225276;0.43852901558847923;0.6000000000000001;1.0;0.0;0.6000000000000001;0.48300749985576874;0.0;0.6000000000000001;0.0;0.0;0.48300749985576874;0.0;0.4;0.0;0.0;0.3660149997115376;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.43852901558847923
GO:0070301;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.0;0.5356143810225276;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.5356143810225276;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0072126;0.6000000000000001;0.0;0.43852901558847923;0.5356143810225276;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.4;0.43852901558847923;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.6000000000000001;0.6830074998557688;0.0;0.43852901558847923;0.5356143810225276;0.4;0.0;0.0;0.8;0.0;0.4;0.0;0.6830074998557688;0.3356143810225276;0.3660149997115376;0.0;0.0;0.6000000000000001;0.48300749985576874;0.6830074998557688;0.6000000000000001;0.0;1.0;0.5356143810225276;0.0;0.6000000000000001;0.0;0.0;0.43852901558847923;0.0;0.3660149997115376;0.0;0.0;0.4;0.48300749985576874;0.6000000000000001;0.6000000000000001;0.4
GO:0010870;0.4;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.5356143810225276;0.6000000000000001;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.0;0.6830074998557688;0.0;0.5356143810225276;0.0;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.0;0.0;0.6830074998557688;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.0;0.5356143810225276;1.0;0.0;0.6000000000000001;0.0;0.0;0.6000000000000001;0.0;0.5356143810225276;0.0;0.0;0.48300749985576874;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.43852901558847923
GO:0060574;0.0;0.8;0.0;0.0;0.8;0.8;0.6000000000000001;0.8;0.8;0.8;0.0;0.8;0.8;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;0.8;0.0;0.8;0.5356143810225276;0.8;0.8;0.8;0.5356143810225276;0.0;0.6830074998557688;0.8;0.0;0.0;0.0;0.6830074998557688;0.8;0.0;0.5356143810225276;0.0;0.8;0.0;0.0;0.0;0.5356143810225276;0.8;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;1.0;0.0;0.8;0.6000000000000001;0.0;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0
GO:0045639;0.48300749985576874;0.0;0.48300749985576874;0.6830074998557688;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.6000000000000001;0.6830074998557688;0.0;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.0;0.0;0.6830074998557688;0.0;0.4;0.0;0.6000000000000001;0.3660149997115376;0.4;0.0;0.0;0.6830074998557688;0.48300749985576874;0.6000000000000001;0.6000000000000001;0.0;0.6000000000000001;0.6000000000000001;0.0;1.0;0.0;0.0;0.48300749985576874;0.0;0.4;0.0;0.0;0.43852901558847923;0.5356143810225276;0.8;0.8;0.43852901558847923
GO:0006351;0.0;0.0;0.0;0.0;0.0;0.8;0.6000000000000001;1.0;0.8;0.8;0.0;0.8;0.8;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.8;0.8;0.0;0.5356143810225276;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.8;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.8;0.0;1.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0044267;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.6830074998557688;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.4;0.6000000000000001;0.5356143810225276;0.0;0.4;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.6000000000000001;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.6000000000000001;0.0;0.6830074998557688;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043457;0.4;0.0;0.4;0.43852901558847923;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;0.0;0.43852901558847923;0.48300749985576874;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.4;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.4;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.0;0.0;0.5356143810225276;0.4;0.48300749985576874;0.48300749985576874;0.0;0.43852901558847923;0.6000000000000001;0.0;0.48300749985576874;0.0;0.0;1.0;0.0;0.48300749985576874;0.0;0.0;0.4;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.43852901558847923
GO:0048704;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.8;0.0;1.0;0.0;0.0;0.0;0.8;0.0;0.0;0.6830074998557688;0.8;0.0;0.0;0.0;0.6830074998557688;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;1.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0
GO:0006357;0.3660149997115376;0.0;0.3356143810225276;0.3660149997115376;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.3356143810225276;0.0;0.3660149997115376;0.8;0.0;0.3356143810225276;0.0;0.0;0.4;0.0;0.0;0.0;0.3660149997115376;0.4;0.0;0.4;0.4;0.3356143810225276;0.0;0.0;0.43852901558847923;0.0;1.0;0.0;0.4;1.0;0.4;0.0;0.0;0.43852901558847923;0.3660149997115376;0.4;0.4;0.0;0.3660149997115376;0.5356143810225276;0.0;0.4;0.0;0.0;0.48300749985576874;0.0;1.0;0.0;0.0;0.3356143810225276;0.3660149997115376;0.4;0.4;0.3660149997115376
GO:0060535;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.6830074998557688;0.8;0.0;0.0;0.0;0.6830074998557688;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0
GO:0001658;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.6830074998557688;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.8;1.0;0.0;0.0;0.0;0.0;0.0
GO:0070374;0.3356143810225276;0.0;0.6830074998557688;0.4;0.0;0.0;0.2830074998557688;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.3660149997115376;0.0;0.6830074998557688;0.4;0.0;0.3081136762725405;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.4;0.43852901558847923;0.0;0.5356143810225276;0.3660149997115376;0.8;0.0;0.0;0.48300749985576874;0.0;0.3660149997115376;0.0;0.43852901558847923;0.3081136762725405;0.6000000000000001;0.0;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.0;0.4;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.4;0.0;0.3356143810225276;0.0;0.0;1.0;0.4;0.43852901558847923;0.43852901558847923;0.43852901558847923
GO:0043065;0.3660149997115376;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.4;0.0;0.4;0.4;0.0;0.3356143810225276;0.0;0.0;0.4;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;0.4;0.0;0.0;0.6000000000000001;0.0;0.3660149997115376;0.0;0.5356143810225276;0.3356143810225276;0.3660149997115376;0.0;0.0;0.6000000000000001;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.0;0.48300749985576874;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0;0.3660149997115376;0.0;0.0;0.4;1.0;0.5356143810225276;0.5356143810225276;0.4
GO:0010720;0.48300749985576874;0.0;0.48300749985576874;0.6830074998557688;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.6000000000000001;0.6830074998557688;0.0;0.48300749985576874;0.8;0.43852901558847923;0.0;0.0;0.6830074998557688;0.0;0.4;0.0;0.6000000000000001;0.3660149997115376;0.4;0.0;0.0;0.6830074998557688;0.48300749985576874;0.6000000000000001;0.5356143810225276;0.0;0.6000000000000001;0.6000000000000001;0.0;0.8;0.0;0.0;0.48300749985576874;0.0;0.4;0.0;0.0;0.43852901558847923;0.5356143810225276;1.0;0.8;0.43852901558847923
GO:0032332;0.48300749985576874;0.0;0.48300749985576874;0.6830074998557688;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.6000000000000001;0.6830074998557688;0.0;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.0;0.0;0.6830074998557688;0.0;0.4;0.0;0.6000000000000001;0.3660149997115376;0.4;0.0;0.0;0.6830074998557688;0.48300749985576874;0.6000000000000001;0.6000000000000001;0.0;0.6000000000000001;0.6000000000000001;0.0;0.8;0.0;0.0;0.48300749985576874;0.0;0.4;0.0;0.0;0.43852901558847923;0.5356143810225276;0.8;1.0;0.43852901558847923
GO:0030512;0.4;0.0;0.48300749985576874;0.4;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.3356143810225276;0.0;0.3356143810225276;0.3660149997115376;0.0;0.3356143810225276;0.0;0.0;0.4;0.0;0.0;0.0;0.3660149997115376;0.4;0.0;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.3356143810225276;0.0;0.43852901558847923;0.4;0.3660149997115376;0.0;0.0;0.48300749985576874;0.4;0.43852901558847923;0.43852901558847923;0.0;0.4;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.4;0.43852901558847923;0.43852901558847923;1.0
