;GO:0018108;GO:0021879;GO:0061098;GO:0090331;GO:0046777;GO:0060603;GO:0045124;GO:1900016;GO:0042531;GO:0002286;GO:0030224;GO:0036006;GO:0050712;GO:0030225;GO:0038145;GO:0043312;GO:0007342;GO:0045217;GO:0048015;GO:0050727;GO:0001916;GO:2000249;GO:0031623;GO:0071404;GO:0030335;GO:0008360;GO:0046718;GO:0014003;GO:0008285;GO:0008284;GO:0090197;GO:0051271;GO:0009414;GO:0002576;GO:0000165;GO:0009968;GO:0043171;GO:0010955;GO:0019221;GO:2000391;GO:0007169;GO:0046488;GO:0007166;GO:0030316;GO:0030913;GO:0043066;GO:0045087;GO:0070374;GO:0006508;GO:0070498;GO:2000660;GO:0071902;GO:2000661
GO:0007166;0.43852901558847923;0.8;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.0;0.6000000000000001;0.43852901558847923;0.3660149997115376;0.8;0.8;0.48300749985576874;0.4;0.8;0.8;0.8;0.8;0.5356143810225276;0.8;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.0;0.8;0.6000000000000001;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.0;0.5356143810225276;0.8;0.5356143810225276;0.6000000000000001;0.43852901558847923;1.0;0.4;0.8;0.48300749985576874;1.0;0.8;0.8;0.48300749985576874;0.0;0.4;0.0;0.8;0.43852901558847923;0.3660149997115376;0.43852901558847923
GO:0030316;0.4;0.8;0.0;0.0;0.4;0.8;0.0;0.0;0.0;0.8;0.8;0.43852901558847923;0.0;0.8;0.8;0.8;0.8;0.48300749985576874;0.8;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.4;0.8;0.0;0.5356143810225276;0.0;0.8;0.0;0.8;0.43852901558847923;0.8;1.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0
GO:0030913;0.43852901558847923;0.8;0.0;0.0;0.43852901558847923;0.8;0.0;0.0;0.0;0.8;0.8;0.48300749985576874;0.0;0.8;0.8;0.8;0.8;0.6830074998557688;0.8;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.8;0.0;0.6000000000000001;0.0;0.8;0.0;0.8;0.48300749985576874;0.8;0.8;1.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0
GO:0043066;0.0;0.0;0.2830074998557688;0.43852901558847923;0.0;0.0;0.4;0.43852901558847923;0.3081136762725405;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.4;0.4;0.3660149997115376;0.43852901558847923;0.0;0.0;0.4;0.43852901558847923;0.0;0.0;0.6000000000000001;0.48300749985576874;0.3660149997115376;0.6000000000000001;0.0;0.0;0.43852901558847923;0.5356143810225276;0.0;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.4;0.0;0.48300749985576874;0.0;0.0;1.0;0.0;0.3356143810225276;0.0;0.4;0.43852901558847923;0.2830074998557688;0.3660149997115376
GO:0045087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.43852901558847923;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0070374;0.0;0.0;0.6000000000000001;0.3356143810225276;0.0;0.0;0.3660149997115376;0.3660149997115376;0.6000000000000001;0.0;0.0;0.0;0.2830074998557688;0.0;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376;0.43852901558847923;0.4;0.3660149997115376;0.0;0.0;0.4;0.3660149997115376;0.0;0.0;0.4;0.48300749985576874;0.3660149997115376;0.4;0.0;0.0;0.3660149997115376;0.5356143810225276;0.0;0.4;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.0;0.4;0.0;0.0;0.3356143810225276;0.0;1.0;0.0;0.3660149997115376;0.43852901558847923;0.6000000000000001;0.5356143810225276
GO:0006508;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
GO:0070498;0.43852901558847923;0.8;0.3660149997115376;0.4;0.43852901558847923;0.0;0.6000000000000001;0.43852901558847923;0.3356143810225276;0.8;0.8;0.48300749985576874;0.3660149997115376;0.8;0.8;0.8;0.8;0.5356143810225276;0.8;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.0;0.8;0.48300749985576874;0.48300749985576874;0.4;0.48300749985576874;0.0;0.5356143810225276;0.8;0.48300749985576874;0.6000000000000001;0.3660149997115376;1.0;0.4;0.8;0.48300749985576874;0.8;0.8;0.8;0.4;0.0;0.3660149997115376;0.0;1.0;0.4;0.3660149997115376;0.4
GO:2000660;0.0;0.0;0.2599120563717816;0.4;0.0;0.0;0.4;0.48300749985576874;0.4;0.0;0.0;0.0;0.3660149997115376;0.0;0.4;0.0;0.0;0.0;0.4;0.48300749985576874;0.3660149997115376;0.4;0.0;0.0;0.3660149997115376;0.4;0.0;0.0;0.5356143810225276;0.43852901558847923;0.3356143810225276;0.5356143810225276;0.0;0.0;0.4;0.8;0.0;0.4;0.4;0.3356143810225276;0.4;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.4;1.0;0.2599120563717816;0.8
GO:0071902;0.0;0.0;0.8;0.2599120563717816;0.0;0.0;0.3660149997115376;0.2830074998557688;0.6000000000000001;0.0;0.0;0.0;0.23852901558847928;0.0;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376;0.3081136762725405;0.3081136762725405;0.3081136762725405;0.0;0.0;0.3356143810225276;0.3660149997115376;0.0;0.0;0.3356143810225276;0.4;0.3081136762725405;0.3356143810225276;0.0;0.0;0.3660149997115376;0.3081136762725405;0.0;0.4;0.3660149997115376;0.2830074998557688;0.3660149997115376;0.0;0.3660149997115376;0.0;0.0;0.2830074998557688;0.0;0.6000000000000001;0.0;0.3660149997115376;0.2599120563717816;1.0;0.3081136762725405
GO:2000661;0.0;0.0;0.3081136762725405;0.3660149997115376;0.0;0.0;0.4;0.4;0.48300749985576874;0.0;0.0;0.0;0.3081136762725405;0.0;0.4;0.0;0.0;0.0;0.4;0.48300749985576874;0.43852901558847923;0.4;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.43852901558847923;0.5356143810225276;0.4;0.43852901558847923;0.0;0.0;0.4;0.6000000000000001;0.0;0.3356143810225276;0.4;0.4;0.4;0.0;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.5356143810225276;0.0;0.4;0.8;0.3081136762725405;1.0
