;GO:0014068;GO:0035162;GO:0015031;GO:1901741;GO:0046854;GO:1902715;GO:1900017;GO:0090290;GO:0032729;GO:0019886;GO:0035556;GO:0035435;GO:1902043;GO:0051260;GO:0030098;GO:0030890;GO:2000484;GO:0051897;GO:0008285;GO:0008284;GO:0043123;GO:0097190;GO:0045787;GO:0045663;GO:0038096;GO:0045944;GO:0050850;GO:0032825;GO:0006814;GO:0030887;GO:0001766;GO:0046641;GO:0019221;GO:0015804;GO:0015889;GO:0050852;GO:0050731;GO:0070228;GO:0016358;GO:0030885;GO:0031295;GO:0031296;GO:0048304;GO:0045954;GO:0002863;GO:0032819;GO:0001934;GO:0032410;GO:0050900;GO:0032496;GO:0050868;GO:0050863;GO:0007172;GO:0045727;GO:1902475;GO:0009235;GO:0045840;GO:0060326;GO:0043029;GO:0050870;GO:0002438;GO:0002317;GO:0001504;GO:0031398;GO:0032760;GO:0019722;GO:0051965;GO:0030500;GO:0007186;GO:0042102;GO:0006898;GO:0042985;GO:0030217;GO:0045580;GO:0010629;GO:0010628;GO:0045066;GO:0031663;GO:0010469;GO:0050766;GO:0032753;GO:0035589;GO:0045589;GO:0051224;GO:0045070;GO:0050776;GO:0045638;GO:0007169;GO:0042089;GO:0007166;GO:0045879;GO:0007204;GO:0045085;GO:0045086;GO:0002669;GO:0048873;GO:0070098;GO:0045087;GO:0043066;GO:0071864;GO:0032733;GO:0071866
GO:0043123;0.8888888888888888;0.0;0.0;0.42105263157894735;0.0;0.4;0.5555555555555556;0.5882352941176471;0.5;0.0;0.5333333333333333;0.0;0.7;0.0;0.0;0.42105263157894735;0.4;0.8888888888888888;0.5333333333333333;0.6666666666666666;1.0;0.5333333333333333;0.6666666666666666;0.625;0.1;0.38095238095238093;0.8888888888888888;0.5263157894736842;0.0;0.47058823529411764;0.0;0.4;0.125;0.0;0.0;0.1;0.5;0.4444444444444444;0.0;0.5;0.42105263157894735;0.42105263157894735;0.38095238095238093;0.42105263157894735;0.5555555555555556;0.42105263157894735;0.5263157894736842;0.375;0.0;0.0;0.4444444444444444;0.47058823529411764;0.75;0.5555555555555556;0.0;0.0;0.5555555555555556;0.0;0.11764705882352941;0.4444444444444444;0.0;0.0;0.26666666666666666;0.5;0.47058823529411764;0.11764705882352941;0.47058823529411764;0.375;0.5333333333333333;0.42105263157894735;0.0;0.42105263157894735;0.0;0.4444444444444444;0.375;0.5;0.0;0.125;0.75;0.4444444444444444;0.5;0.1111111111111111;0.42105263157894735;0.35294117647058826;0.4444444444444444;0.5714285714285714;0.47058823529411764;0.11764705882352941;0.0;0.5333333333333333;0.7058823529411765;0.19047619047619047;0.4444444444444444;0.4444444444444444;0.4444444444444444;0.25;0.11764705882352941;0.0;0.47058823529411764;0.625;0.5;0.4444444444444444
GO:0097190;0.5333333333333333;0.0;0.0;0.5;0.26666666666666666;0.47058823529411764;0.13333333333333333;0.5714285714285714;0.15384615384615385;0.0;0.16666666666666666;0.0;0.47058823529411764;0.15384615384615385;0.16666666666666666;0.5;0.47058823529411764;0.5333333333333333;0.6666666666666666;0.6666666666666666;0.5333333333333333;1.0;0.6666666666666666;0.6153846153846154;0.11764705882352941;0.4444444444444444;0.5333333333333333;0.5;0.0;0.5714285714285714;0.3076923076923077;0.47058823529411764;0.15384615384615385;0.0;0.0;0.11764705882352941;0.47058823529411764;0.5333333333333333;0.15384615384615385;0.6153846153846154;0.125;0.125;0.1111111111111111;0.125;0.13333333333333333;0.5;0.5;0.15384615384615385;0.16666666666666666;0.0;0.5333333333333333;0.5714285714285714;0.15384615384615385;0.5333333333333333;0.0;0.3333333333333333;0.5333333333333333;0.16666666666666666;0.14285714285714285;0.5333333333333333;0.0;0.125;0.16666666666666666;0.47058823529411764;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.15384615384615385;0.16666666666666666;0.5;0.0;0.5;0.15384615384615385;0.5333333333333333;0.15384615384615385;0.15384615384615385;0.14285714285714285;0.15384615384615385;0.15384615384615385;0.5333333333333333;0.15384615384615385;0.13333333333333333;0.5;0.14285714285714285;0.13333333333333333;0.18181818181818182;0.5714285714285714;0.14285714285714285;0.0;0.16666666666666666;0.5714285714285714;0.2222222222222222;0.5333333333333333;0.5333333333333333;0.13333333333333333;0.15384615384615385;0.14285714285714285;0.0;0.5714285714285714;0.6153846153846154;0.15384615384615385;0.5333333333333333
GO:0045787;0.6666666666666666;0.0;0.0;0.625;0.0;0.5882352941176471;0.5333333333333333;0.7142857142857143;0.6153846153846154;0.0;0.6666666666666666;0.0;0.5882352941176471;0.0;0.0;0.625;0.5882352941176471;0.6666666666666666;0.6666666666666666;0.8333333333333334;0.6666666666666666;0.6666666666666666;1.0;0.7692307692307693;0.11764705882352941;0.5555555555555556;0.6666666666666666;0.625;0.0;0.7142857142857143;0.0;0.5882352941176471;0.6153846153846154;0.0;0.0;0.11764705882352941;0.5882352941176471;0.5333333333333333;0.0;0.6153846153846154;0.625;0.625;0.4444444444444444;0.5;0.5333333333333333;0.625;0.625;0.46153846153846156;0.0;0.0;0.5333333333333333;0.5714285714285714;0.6153846153846154;0.6666666666666666;0.0;0.0;0.8;0.0;0.14285714285714285;0.6666666666666666;0.0;0.0;0.3333333333333333;0.5882352941176471;0.5714285714285714;0.14285714285714285;0.7142857142857143;0.46153846153846156;0.6666666666666666;0.625;0.0;0.5;0.0;0.5333333333333333;0.46153846153846156;0.6153846153846154;0.0;0.6153846153846154;0.6153846153846154;0.6666666666666666;0.6153846153846154;0.13333333333333333;0.5;0.42857142857142855;0.5333333333333333;0.5454545454545454;0.5714285714285714;0.14285714285714285;0.0;0.6666666666666666;0.5714285714285714;0.2222222222222222;0.5333333333333333;0.6666666666666666;0.5333333333333333;0.3076923076923077;0.14285714285714285;0.0;0.5714285714285714;0.7692307692307693;0.6153846153846154;0.5333333333333333
GO:0045663;0.625;0.0;0.0;0.5882352941176471;0.0;0.5555555555555556;0.5;0.6666666666666666;0.5714285714285714;0.0;0.6153846153846154;0.0;0.5555555555555556;0.0;0.0;0.5882352941176471;0.5555555555555556;0.625;0.6153846153846154;0.7692307692307693;0.625;0.6153846153846154;0.7692307692307693;1.0;0.1111111111111111;0.5263157894736842;0.625;0.7058823529411765;0.0;0.6666666666666666;0.0;0.5555555555555556;0.5714285714285714;0.0;0.0;0.1111111111111111;0.5555555555555556;0.5;0.0;0.5714285714285714;0.5882352941176471;0.5882352941176471;0.5263157894736842;0.47058823529411764;0.5;0.5882352941176471;0.5882352941176471;0.42857142857142855;0.0;0.0;0.5;0.5333333333333333;0.5714285714285714;0.625;0.0;0.0;0.625;0.0;0.13333333333333333;0.625;0.0;0.0;0.3076923076923077;0.5555555555555556;0.5333333333333333;0.13333333333333333;0.6666666666666666;0.5714285714285714;0.6153846153846154;0.5882352941176471;0.0;0.47058823529411764;0.0;0.625;0.42857142857142855;0.5714285714285714;0.0;0.5714285714285714;0.5714285714285714;0.625;0.5714285714285714;0.125;0.5882352941176471;0.4;0.5;0.5;0.6666666666666666;0.13333333333333333;0.0;0.6153846153846154;0.5333333333333333;0.21052631578947367;0.5;0.625;0.625;0.2857142857142857;0.13333333333333333;0.0;0.5333333333333333;0.7142857142857143;0.5714285714285714;0.5
GO:0038096;0.1;0.0;0.0;0.09523809523809523;0.2;0.09090909090909091;0.1;0.10526315789473684;0.1111111111111111;0.11764705882352941;0.11764705882352941;0.0;0.09090909090909091;0.1111111111111111;0.11764705882352941;0.09523809523809523;0.09090909090909091;0.1;0.11764705882352941;0.11764705882352941;0.1;0.11764705882352941;0.11764705882352941;0.1111111111111111;1.0;0.08695652173913043;0.1;0.09523809523809523;0.0;0.10526315789473684;0.2222222222222222;0.09090909090909091;0.1111111111111111;0.0;0.0;0.09090909090909091;0.09090909090909091;0.1;0.1111111111111111;0.1111111111111111;0.09523809523809523;0.09523809523809523;0.08695652173913043;0.09523809523809523;0.6;0.09523809523809523;0.09523809523809523;0.1111111111111111;0.11764705882352941;0.0;0.1;0.10526315789473684;0.1111111111111111;0.1;0.0;0.23529411764705882;0.1;0.11764705882352941;0.10526315789473684;0.1;0.1111111111111111;0.09523809523809523;0.11764705882352941;0.09090909090909091;0.10526315789473684;0.10526315789473684;0.10526315789473684;0.1111111111111111;0.11764705882352941;0.09523809523809523;0.0;0.09523809523809523;0.1111111111111111;0.1;0.1111111111111111;0.1111111111111111;0.10526315789473684;0.1111111111111111;0.1111111111111111;0.1;0.1111111111111111;0.1;0.09523809523809523;0.10526315789473684;0.1;0.625;0.10526315789473684;0.10526315789473684;0.0;0.11764705882352941;0.10526315789473684;0.17391304347826086;0.1;0.1;0.1;0.1111111111111111;0.10526315789473684;0.125;0.10526315789473684;0.1111111111111111;0.1111111111111111;0.1
GO:0045944;0.38095238095238093;0.0;0.0;0.36363636363636365;0.0;0.34782608695652173;0.38095238095238093;0.5;0.42105263157894735;0.0;0.4444444444444444;0.0;0.34782608695652173;0.0;0.0;0.36363636363636365;0.34782608695652173;0.38095238095238093;0.4444444444444444;0.5555555555555556;0.38095238095238093;0.4444444444444444;0.5555555555555556;0.5263157894736842;0.08695652173913043;1.0;0.38095238095238093;0.36363636363636365;0.0;0.4;0.0;0.34782608695652173;0.42105263157894735;0.0;0.0;0.08695652173913043;0.5217391304347826;0.38095238095238093;0.0;0.42105263157894735;0.36363636363636365;0.36363636363636365;0.5;0.36363636363636365;0.38095238095238093;0.36363636363636365;0.5454545454545454;0.3157894736842105;0.0;0.0;0.38095238095238093;0.4;0.42105263157894735;0.6666666666666666;0.0;0.0;0.38095238095238093;0.0;0.1;0.38095238095238093;0.0;0.0;0.2222222222222222;0.5217391304347826;0.4;0.1;0.4;0.3157894736842105;0.4444444444444444;0.36363636363636365;0.0;0.6363636363636364;0.0;0.38095238095238093;0.631578947368421;0.7368421052631579;0.0;0.42105263157894735;0.42105263157894735;0.38095238095238093;0.42105263157894735;0.09523809523809523;0.36363636363636365;0.3;0.38095238095238093;0.35294117647058826;0.4;0.1;0.0;0.4444444444444444;0.4;0.16666666666666666;0.5714285714285714;0.6666666666666666;0.38095238095238093;0.21052631578947367;0.1;0.0;0.4;0.42105263157894735;0.42105263157894735;0.38095238095238093
GO:0050850;0.8888888888888888;0.0;0.0;0.42105263157894735;0.0;0.4;0.5555555555555556;0.5882352941176471;0.5;0.0;0.5333333333333333;0.0;0.7;0.0;0.0;0.42105263157894735;0.4;0.8888888888888888;0.5333333333333333;0.6666666666666666;0.8888888888888888;0.5333333333333333;0.6666666666666666;0.625;0.1;0.38095238095238093;1.0;0.5263157894736842;0.0;0.47058823529411764;0.0;0.4;0.125;0.0;0.0;0.1;0.5;0.4444444444444444;0.0;0.5;0.42105263157894735;0.42105263157894735;0.38095238095238093;0.42105263157894735;0.5555555555555556;0.42105263157894735;0.5263157894736842;0.375;0.0;0.0;0.4444444444444444;0.47058823529411764;0.75;0.5555555555555556;0.0;0.0;0.5555555555555556;0.0;0.11764705882352941;0.4444444444444444;0.0;0.0;0.26666666666666666;0.5;0.47058823529411764;0.11764705882352941;0.47058823529411764;0.375;0.5333333333333333;0.42105263157894735;0.0;0.42105263157894735;0.0;0.4444444444444444;0.375;0.5;0.0;0.125;0.75;0.4444444444444444;0.5;0.1111111111111111;0.42105263157894735;0.35294117647058826;0.4444444444444444;0.5714285714285714;0.47058823529411764;0.11764705882352941;0.0;0.5333333333333333;0.7058823529411765;0.19047619047619047;0.4444444444444444;0.4444444444444444;0.4444444444444444;0.25;0.11764705882352941;0.0;0.47058823529411764;0.625;0.5;0.4444444444444444
GO:0032825;0.5263157894736842;0.0;0.0;0.5;0.0;0.47619047619047616;0.5263157894736842;0.5555555555555556;0.5882352941176471;0.0;0.5;0.0;0.47619047619047616;0.0;0.0;0.8;0.47619047619047616;0.5263157894736842;0.5;0.625;0.5263157894736842;0.5;0.625;0.7058823529411765;0.09523809523809523;0.36363636363636365;0.5263157894736842;1.0;0.0;0.7777777777777778;0.0;0.7619047619047619;0.47058823529411764;0.0;0.0;0.09523809523809523;0.47619047619047616;0.42105263157894735;0.0;0.7058823529411765;0.8;0.8;0.7272727272727273;0.4;0.5263157894736842;0.9;0.5;0.35294117647058826;0.0;0.0;0.7368421052631579;0.7777777777777778;0.47058823529411764;0.5263157894736842;0.0;0.0;0.5263157894736842;0.0;0.1111111111111111;0.8421052631578947;0.0;0.0;0.25;0.47619047619047616;0.5555555555555556;0.4444444444444444;0.5555555555555556;0.47058823529411764;0.5;0.8;0.0;0.4;0.0;0.8421052631578947;0.35294117647058826;0.47058823529411764;0.0;0.47058823529411764;0.47058823529411764;0.5263157894736842;0.5882352941176471;0.42105263157894735;0.8;0.3333333333333333;0.42105263157894735;0.5333333333333333;0.5555555555555556;0.4444444444444444;0.0;0.5;0.4444444444444444;0.18181818181818182;0.42105263157894735;0.5263157894736842;0.5263157894736842;0.23529411764705882;0.4444444444444444;0.0;0.4444444444444444;0.5882352941176471;0.5882352941176471;0.42105263157894735
GO:0006814;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5882352941176471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.26666666666666666;0.0;0.0;0.4444444444444444;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5263157894736842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030887;0.47058823529411764;0.0;0.0;0.4444444444444444;0.0;0.42105263157894735;0.47058823529411764;0.625;0.5333333333333333;0.0;0.5714285714285714;0.0;0.42105263157894735;0.0;0.0;0.7777777777777778;0.42105263157894735;0.47058823529411764;0.5714285714285714;0.7142857142857143;0.47058823529411764;0.5714285714285714;0.7142857142857143;0.6666666666666666;0.10526315789473684;0.4;0.47058823529411764;0.7777777777777778;0.0;1.0;0.0;0.7368421052631579;0.13333333333333333;0.0;0.0;0.10526315789473684;0.5263157894736842;0.47058823529411764;0.0;0.9333333333333333;0.7777777777777778;0.7777777777777778;0.7;0.4444444444444444;0.5882352941176471;0.7777777777777778;0.5555555555555556;0.4;0.0;0.0;0.7058823529411765;0.75;0.13333333333333333;0.5882352941176471;0.0;0.0;0.5882352941176471;0.0;0.125;0.8235294117647058;0.0;0.0;0.2857142857142857;0.5263157894736842;0.5;0.125;0.5;0.4;0.5714285714285714;0.7777777777777778;0.0;0.4444444444444444;0.0;0.7058823529411765;0.4;0.5333333333333333;0.0;0.13333333333333333;0.26666666666666666;0.47058823529411764;0.5333333333333333;0.11764705882352941;0.6666666666666666;0.375;0.47058823529411764;0.6153846153846154;0.5;0.125;0.0;0.5714285714285714;0.5;0.2;0.47058823529411764;0.47058823529411764;0.5882352941176471;0.26666666666666666;0.125;0.0;0.5;0.6666666666666666;0.5333333333333333;0.47058823529411764
GO:0001766;0.0;0.0;0.26666666666666666;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.25;0.0;0.2857142857142857;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.26666666666666666;0.0;1.0;0.0;0.2857142857142857;0.23529411764705882;0.15384615384615385;0.2222222222222222;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.2857142857142857;0.0;0.2222222222222222;0.3076923076923077;0.0;0.3076923076923077;0.0;0.0;0.0;0.11764705882352941;0.3076923076923077;0.0;0.0;0.26666666666666666;0.0;0.0;0.3076923076923077;0.0;0.2857142857142857;0.0;0.14285714285714285;0.0;0.0;0.0;0.13333333333333333;0.2857142857142857;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.3076923076923077;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.0
GO:0046641;0.4;0.0;0.0;0.38095238095238093;0.0;0.36363636363636365;0.4;0.7368421052631579;0.4444444444444444;0.0;0.47058823529411764;0.0;0.36363636363636365;0.0;0.0;0.8571428571428571;0.36363636363636365;0.4;0.5882352941176471;0.7058823529411765;0.4;0.47058823529411764;0.5882352941176471;0.5555555555555556;0.09090909090909091;0.34782608695652173;0.4;0.7619047619047619;0.0;0.7368421052631579;0.0;1.0;0.4444444444444444;0.0;0.0;0.09090909090909091;0.45454545454545453;0.4;0.0;0.6666666666666666;0.8571428571428571;0.7619047619047619;0.6956521739130435;0.38095238095238093;0.5;0.8571428571428571;0.47619047619047616;0.3333333333333333;0.0;0.0;0.8;0.8421052631578947;0.4444444444444444;0.5;0.0;0.0;0.5;0.0;0.10526315789473684;0.9;0.0;0.0;0.23529411764705882;0.45454545454545453;0.42105263157894735;0.10526315789473684;0.42105263157894735;0.3333333333333333;0.47058823529411764;0.9523809523809523;0.0;0.38095238095238093;0.0;0.8;0.3333333333333333;0.4444444444444444;0.0;0.4444444444444444;0.4444444444444444;0.4;0.4444444444444444;0.1;0.7619047619047619;0.3157894736842105;0.4;0.5;0.42105263157894735;0.10526315789473684;0.0;0.47058823529411764;0.42105263157894735;0.17391304347826086;0.4;0.4;0.5;0.2222222222222222;0.10526315789473684;0.0;0.42105263157894735;0.6666666666666666;0.4444444444444444;0.4
GO:0019221;0.125;0.0;0.0;0.11764705882352941;0.25;0.4444444444444444;0.125;0.5333333333333333;0.14285714285714285;0.0;0.15384615384615385;0.0;0.4444444444444444;0.14285714285714285;0.15384615384615385;0.47058823529411764;0.4444444444444444;0.125;0.6153846153846154;0.6153846153846154;0.125;0.15384615384615385;0.6153846153846154;0.5714285714285714;0.1111111111111111;0.42105263157894735;0.125;0.47058823529411764;0.0;0.13333333333333333;0.2857142857142857;0.4444444444444444;1.0;0.0;0.0;0.1111111111111111;0.4444444444444444;0.5;0.14285714285714285;0.14285714285714285;0.11764705882352941;0.11764705882352941;0.10526315789473684;0.11764705882352941;0.125;0.11764705882352941;0.47058823529411764;0.14285714285714285;0.15384615384615385;0.0;0.125;0.13333333333333333;0.14285714285714285;0.5;0.0;0.3076923076923077;0.5;0.15384615384615385;0.13333333333333333;0.125;0.0;0.11764705882352941;0.15384615384615385;0.4444444444444444;0.13333333333333333;0.13333333333333333;0.13333333333333333;0.14285714285714285;0.15384615384615385;0.11764705882352941;0.0;0.47058823529411764;0.14285714285714285;0.5;0.14285714285714285;0.14285714285714285;0.13333333333333333;0.14285714285714285;0.14285714285714285;0.125;0.14285714285714285;0.125;0.47058823529411764;0.13333333333333333;0.125;0.16666666666666666;0.5333333333333333;0.13333333333333333;0.0;0.9230769230769231;0.13333333333333333;0.21052631578947367;0.125;0.125;0.125;0.14285714285714285;0.9333333333333333;0.0;0.5333333333333333;0.5714285714285714;0.14285714285714285;0.5
GO:0015804;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.631578947368421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.23529411764705882;0.0;0.0;1.0;0.625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8571428571428571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0015889;0.0;0.0;0.7142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.15384615384615385;0.0;0.0;0.625;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5882352941176471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0050852;0.1;0.0;0.0;0.09523809523809523;0.2;0.09090909090909091;0.1;0.10526315789473684;0.1111111111111111;0.11764705882352941;0.11764705882352941;0.0;0.09090909090909091;0.1111111111111111;0.11764705882352941;0.09523809523809523;0.09090909090909091;0.1;0.11764705882352941;0.11764705882352941;0.1;0.11764705882352941;0.11764705882352941;0.1111111111111111;0.09090909090909091;0.08695652173913043;0.1;0.09523809523809523;0.0;0.10526315789473684;0.2222222222222222;0.09090909090909091;0.1111111111111111;0.0;0.0;1.0;0.09090909090909091;0.1;0.1111111111111111;0.1111111111111111;0.09523809523809523;0.09523809523809523;0.08695652173913043;0.09523809523809523;0.6;0.09523809523809523;0.09523809523809523;0.1111111111111111;0.11764705882352941;0.0;0.1;0.10526315789473684;0.1111111111111111;0.1;0.0;0.23529411764705882;0.1;0.11764705882352941;0.10526315789473684;0.1;0.1111111111111111;0.09523809523809523;0.11764705882352941;0.09090909090909091;0.10526315789473684;0.10526315789473684;0.10526315789473684;0.1111111111111111;0.11764705882352941;0.09523809523809523;0.0;0.09523809523809523;0.1111111111111111;0.1;0.1111111111111111;0.1111111111111111;0.10526315789473684;0.1111111111111111;0.1111111111111111;0.1;0.1111111111111111;0.1;0.09523809523809523;0.10526315789473684;0.1;0.125;0.10526315789473684;0.10526315789473684;0.0;0.11764705882352941;0.10526315789473684;0.17391304347826086;0.1;0.1;0.1;0.1111111111111111;0.10526315789473684;0.125;0.10526315789473684;0.1111111111111111;0.1111111111111111;0.1
GO:0050731;0.5;0.0;0.0;0.47619047619047616;0.0;0.45454545454545453;0.4;0.5263157894736842;0.4444444444444444;0.0;0.47058823529411764;0.0;0.45454545454545453;0.0;0.0;0.47619047619047616;0.45454545454545453;0.5;0.47058823529411764;0.5882352941176471;0.5;0.47058823529411764;0.5882352941176471;0.5555555555555556;0.09090909090909091;0.5217391304347826;0.5;0.47619047619047616;0.0;0.5263157894736842;0.0;0.45454545454545453;0.4444444444444444;0.0;0.0;0.09090909090909091;1.0;0.4;0.0;0.4444444444444444;0.47619047619047616;0.47619047619047616;0.34782608695652173;0.38095238095238093;0.4;0.47619047619047616;0.9523809523809523;0.3333333333333333;0.0;0.0;0.4;0.42105263157894735;0.4444444444444444;0.8;0.0;0.0;0.5;0.0;0.10526315789473684;0.5;0.0;0.0;0.23529411764705882;0.8181818181818182;0.42105263157894735;0.42105263157894735;0.5263157894736842;0.3333333333333333;0.47058823529411764;0.47619047619047616;0.0;0.5714285714285714;0.0;0.4;0.5555555555555556;0.6666666666666666;0.0;0.4444444444444444;0.4444444444444444;0.5;0.4444444444444444;0.4;0.38095238095238093;0.3157894736842105;0.4;0.375;0.42105263157894735;0.42105263157894735;0.0;0.47058823529411764;0.42105263157894735;0.17391304347826086;0.6;0.7;0.4;0.2222222222222222;0.42105263157894735;0.0;0.42105263157894735;0.5555555555555556;0.4444444444444444;0.4
GO:0070228;0.4444444444444444;0.0;0.0;0.42105263157894735;0.0;0.4;0.3333333333333333;0.47058823529411764;0.375;0.0;0.5333333333333333;0.0;0.7;0.0;0.0;0.42105263157894735;0.4;0.4444444444444444;0.5333333333333333;0.5333333333333333;0.4444444444444444;0.5333333333333333;0.5333333333333333;0.5;0.1;0.38095238095238093;0.4444444444444444;0.42105263157894735;0.0;0.47058823529411764;0.0;0.4;0.5;0.0;0.0;0.1;0.4;1.0;0.0;0.5;0.10526315789473684;0.10526315789473684;0.2857142857142857;0.3157894736842105;0.3333333333333333;0.42105263157894735;0.42105263157894735;0.375;0.0;0.0;0.4444444444444444;0.47058823529411764;0.5;0.4444444444444444;0.0;0.0;0.4444444444444444;0.0;0.11764705882352941;0.4444444444444444;0.0;0.0;0.26666666666666666;0.4;0.35294117647058826;0.11764705882352941;0.23529411764705882;0.375;0.5333333333333333;0.42105263157894735;0.0;0.42105263157894735;0.0;0.4444444444444444;0.375;0.375;0.0;0.5;0.5;0.4444444444444444;0.375;0.1111111111111111;0.42105263157894735;0.35294117647058826;0.3333333333333333;0.42857142857142855;0.47058823529411764;0.11764705882352941;0.0;0.5333333333333333;0.47058823529411764;0.19047619047619047;0.4444444444444444;0.4444444444444444;0.3333333333333333;0.25;0.11764705882352941;0.0;0.8235294117647058;0.5;0.375;0.7777777777777778
GO:0016358;0.0;0.14285714285714285;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.14285714285714285;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.14285714285714285;0.0;0.0;0.1111111111111111;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.3076923076923077;0.0;0.15384615384615385;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.13333333333333333;0.14285714285714285;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.15384615384615385;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0
GO:0030885;0.5;0.0;0.0;0.47058823529411764;0.0;0.4444444444444444;0.375;0.5333333333333333;0.42857142857142855;0.0;0.6153846153846154;0.0;0.4444444444444444;0.0;0.0;0.7058823529411765;0.4444444444444444;0.5;0.6153846153846154;0.6153846153846154;0.5;0.6153846153846154;0.6153846153846154;0.5714285714285714;0.1111111111111111;0.42105263157894735;0.5;0.7058823529411765;0.0;0.9333333333333333;0.0;0.6666666666666666;0.14285714285714285;0.0;0.0;0.1111111111111111;0.4444444444444444;0.5;0.0;1.0;0.7058823529411765;0.7058823529411765;0.631578947368421;0.47058823529411764;0.5;0.7058823529411765;0.47058823529411764;0.42857142857142855;0.0;0.0;0.75;0.8;0.14285714285714285;0.5;0.0;0.0;0.5;0.0;0.13333333333333333;0.75;0.0;0.0;0.3076923076923077;0.4444444444444444;0.4;0.13333333333333333;0.26666666666666666;0.42857142857142855;0.6153846153846154;0.7058823529411765;0.0;0.47058823529411764;0.0;0.75;0.42857142857142855;0.42857142857142855;0.0;0.14285714285714285;0.2857142857142857;0.5;0.42857142857142855;0.125;0.7058823529411765;0.4;0.375;0.6666666666666666;0.5333333333333333;0.13333333333333333;0.0;0.6153846153846154;0.5333333333333333;0.21052631578947367;0.5;0.5;0.5;0.2857142857142857;0.13333333333333333;0.0;0.5333333333333333;0.5714285714285714;0.42857142857142855;0.5
