;GO:0045806;GO:0036499;GO:0034198;GO:0090650;GO:0036092;GO:1902237;GO:0046854;GO:0006366;GO:0006520;GO:0043267;GO:1903204;GO:0046855;GO:0006367;GO:0043547;GO:0007214;GO:1904417;GO:0036091;GO:0070086;GO:0050796;GO:0032922;GO:0045893;GO:0030308;GO:0006914;GO:0010976;GO:0032288;GO:0035556;GO:0010575;GO:0042789;GO:0006094;GO:0030182;GO:0009247;GO:0006334;GO:0042149;GO:0006654;GO:0051451;GO:0051056;GO:1990737;GO:0016567;GO:0008360;GO:0061395;GO:0043123;GO:0045786;GO:0042631;GO:0043525;GO:0045943;GO:0002576;GO:0043171;GO:0034644;GO:0030521;GO:0016311;GO:0051865;GO:1903351;GO:0000209;GO:0030163;GO:0007162;GO:0048305;GO:0002230;GO:0048666;GO:0006357;GO:1990440;GO:0007517;GO:0072673;GO:0006508;GO:2000786;GO:0032057;GO:0070059;GO:0031642;GO:2001311
GO:0048305;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.26376911423447535;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.2991519927136402;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;1.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624
GO:0002230;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.2611260707055071;0.0;0.0;0.0;0.042064647228987374;0.2611260707055071;0.0;0.0;0.036692364793703955;0.042064647228987374;0.5037338933213371;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1492331351584338;0.0;0.0;0.042064647228987374;0.042064647228987374;0.1492331351584338;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;1.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0
GO:0048666;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.1302612429746404;0.01468324974140624;0.0;0.01468324974140624;0.0;0.1890450431733396;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;1.0;0.0;0.01468324974140624;0.16985210689062205;0.1890450431733396;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624
GO:0006357;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.042064647228987374;0.047799631016701725;0.0;0.0;0.036692364793703955;0.047799631016701725;0.10577604256148812;0.193449319138058;0.0;0.047799631016701725;0.1356691921375081;0.15831211565824807;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.193449319138058;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.15831211565824807;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.042064647228987374;0.0;1.0;0.193449319138058;0.0;0.0;0.0;0.10577604256148812;0.14806647662370065;0.047799631016701725;0.047799631016701725;0.0
GO:1990440;0.047799631016701725;0.43986679854524563;0.24991089615047335;0.1912422969752877;0.01468324974140624;0.12755981097713553;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.047799631016701725;0.17811780918080672;0.648771469331787;0.0;0.047799631016701725;0.1356691921375081;0.25309998657954436;0.047799631016701725;0.01468324974140624;0.12755981097713553;0.01468324974140624;0.047799631016701725;0.11511873865597294;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.24991089615047335;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.43986679854524563;0.01468324974140624;0.047799631016701725;0.648771469331787;0.12755981097713553;0.047799631016701725;0.24991089615047335;0.12755981097713553;0.25309998657954436;0.01468324974140624;0.01468324974140624;0.1912422969752877;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.1912422969752877;0.01468324974140624;0.0;0.047799631016701725;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.193449319138058;1.0;0.0;0.01468324974140624;0.0;0.17811780918080672;0.24991089615047335;0.43986679854524563;0.047799631016701725;0.01468324974140624
GO:0007517;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16985210689062205;0.0;0.0;1.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0
GO:0072673;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.1302612429746404;0.01468324974140624;0.0;0.01468324974140624;0.0;0.1890450431733396;0.01468324974140624;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.1890450431733396;0.0;0.01468324974140624;0.1302612429746404;1.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624
GO:0006508;0.0;0.0;0.0;0.0;0.06927734236639929;0.0;0.06927734236639929;0.08547128021085358;0.1237146889194086;0.0;0.0;0.06927734236639929;0.08547128021085358;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05923137626096931;0.0;0.0;0.0;0.0;0.08547128021085358;0.06927734236639929;0.0;0.06927734236639929;0.0;0.0;0.06927734236639929;0.0;0.0;0.0;0.1468397877411918;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1237146889194086;0.0;0.0;0.05923137626096931;0.1468397877411918;0.0;0.1468397877411918;0.1468397877411918;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.06927734236639929
GO:2000786;0.20397374928165476;0.047799631016701725;0.0;0.0;0.0;0.12755981097713553;0.0;0.0;0.0;0.042064647228987374;0.047799631016701725;0.0;0.0;0.036692364793703955;0.047799631016701725;0.5795394388219839;0.17811780918080672;0.0;0.047799631016701725;0.09795404577404272;0.17811780918080672;0.20397374928165476;0.0;0.27776606418114075;0.0;0.047799631016701725;0.11511873865597294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.20397374928165476;0.17811780918080672;0.12755981097713553;0.047799631016701725;0.0;0.12755981097713553;0.17811780918080672;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.042064647228987374;0.0;0.10577604256148812;0.17811780918080672;0.0;0.0;0.0;1.0;0.10577604256148812;0.047799631016701725;0.047799631016701725;0.0
GO:0032057;0.13839445927415203;0.24991089615047335;0.24991089615047335;0.1912422969752877;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.12804570306913615;0.13839445927415203;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.047799631016701725;0.10577604256148812;0.24991089615047335;0.0;0.047799631016701725;0.1356691921375081;0.14806647662370065;0.13839445927415203;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.24991089615047335;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.24991089615047335;0.01468324974140624;0.047799631016701725;0.24991089615047335;0.047799631016701725;0.13839445927415203;0.24991089615047335;0.047799631016701725;0.14806647662370065;0.01468324974140624;0.01468324974140624;0.1912422969752877;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.1912422969752877;0.01468324974140624;0.0;0.13839445927415203;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.14806647662370065;0.24991089615047335;0.0;0.01468324974140624;0.0;0.10577604256148812;1.0;0.24991089615047335;0.13839445927415203;0.01468324974140624
GO:0070059;0.047799631016701725;0.43986679854524563;0.24991089615047335;0.1912422969752877;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.12659489728285286;0.047799631016701725;0.24991089615047335;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.24553006275393716;0.042064647228987374;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.24991089615047335;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.43986679854524563;0.01468324974140624;0.047799631016701725;0.24991089615047335;0.047799631016701725;0.047799631016701725;0.24991089615047335;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.1912422969752877;0.12659489728285286;0.01468324974140624;0.01468324974140624;0.1912422969752877;0.01468324974140624;0.0;0.047799631016701725;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.43986679854524563;0.0;0.01468324974140624;0.0;0.047799631016701725;0.24991089615047335;1.0;0.047799631016701725;0.01468324974140624
GO:0031642;0.13839445927415203;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.12804570306913615;0.13839445927415203;0.0;0.0;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.13839445927415203;0.0;0.3120402220030647;0.0;0.047799631016701725;0.18922943134840794;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.20397374928165476;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.13839445927415203;0.0;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.13839445927415203;0.047799631016701725;1.0;0.0
GO:2001311;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.40202569831268176;0.0;0.40202569831268176;0.06927734236639929;0.06927734236639929;0.0;0.0;0.30368378075566843;0.06927734236639929;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.06886689890529227;0.0;0.01468324974140624;0.01468324974140624;0.0;0.06927734236639929;0.06927734236639929;0.01468324974140624;0.3133982154259727;0.01468324974140624;0.01468324974140624;0.40202569831268176;0.01468324974140624;0.0;0.01468324974140624;0.06927734236639929;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.06886689890529227;0.01468324974140624;0.01468324974140624;0.22480199536001946;0.06927734236639929;0.01468324974140624;0.06927734236639929;0.06927734236639929;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.06927734236639929;0.0;0.01468324974140624;0.01468324974140624;0.0;1.0
