;GO:0045926;GO:2001054;GO:0061179;GO:0035162;GO:0045648;GO:0045766;GO:0051000;GO:0001701;GO:0030949;GO:0050715;GO:0051926;GO:0001947;GO:0032722;GO:0051248;GO:0033138;GO:0042789;GO:0016239;GO:0043518;GO:1903377;GO:1902166;GO:0042541;GO:0097411;GO:0016241;GO:0001837;GO:0035307;GO:0071407;GO:1900271;GO:2001198;GO:0008286;GO:0008284;GO:0038094;GO:0007595;GO:0045944;GO:0001892;GO:0045821;GO:0042832;GO:0002223;GO:0002578;GO:0051541;GO:0070101;GO:0001922;GO:0019221;GO:0043011;GO:0034329;GO:0035774;GO:0010870;GO:0030641;GO:0050731;GO:2000378;GO:0016579;GO:0022617;GO:2000392;GO:0046886;GO:1901653;GO:0044344;GO:1903715;GO:0043536;GO:0005978;GO:1990830;GO:0071542;GO:0050900;GO:0001938;GO:0032534;GO:0015991;GO:1900454;GO:0006366;GO:0045600;GO:0046777;GO:0008542;GO:0006089;GO:0061419;GO:0002320;GO:0045604;GO:0006879;GO:0030502;GO:0051289;GO:0035914;GO:0070244;GO:0043154;GO:0072540;GO:0071456;GO:0032007;GO:0010575;GO:1905875;GO:0033572;GO:0002292;GO:0002052;GO:0043312;GO:0006011;GO:0042102;GO:0042742;GO:1900625;GO:0010629;GO:0045064;GO:0001755;GO:0030330;GO:0032755;GO:0072539;GO:0030214;GO:0046716;GO:0061030;GO:0006065;GO:1902895;GO:0043687;GO:0002774;GO:0045591;GO:0000122;GO:0035973;GO:0045190;GO:0060574;GO:0060333;GO:0043619;GO:0060218;GO:1903599;GO:0060576;GO:0002666;GO:0071222;GO:0042130;GO:0043066;GO:0045087;GO:0030838;GO:0070374;GO:0071347;GO:0030033;GO:0034116;GO:0019255;GO:0019896
GO:0051926;0.12804570306913615;0.12804570306913615;0.3772119238002075;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.23542160760630382;1.0;0.0;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.0;0.042064647228987374;0.12804570306913615;0.12804570306913615;0.12804570306913615;0.0;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.036692364793703955;0.042064647228987374;0.0;0.042064647228987374;0.0;0.042064647228987374;0.12804570306913615;0.0;0.042064647228987374;0.036692364793703955;0.042064647228987374;0.0;0.0;0.23542160760630382;0.042064647228987374;0.036692364793703955;0.042064647228987374;0.12804570306913615;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.042064647228987374;0.19673256925640645;0.0;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.036692364793703955;0.12804570306913615;0.0;0.0;0.12804570306913615;0.12804570306913615;0.0;0.0;0.12804570306913615;0.042064647228987374;0.12804570306913615;0.0;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.12804570306913615;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.036692364793703955;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.12804570306913615;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.12804570306913615;0.12804570306913615;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.0
GO:0001947;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.1302612429746404;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032722;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.24944431948534626;0.24944431948534626;0.11511873865597294;0.0;0.11511873865597294;0.3897819566140353;0.042064647228987374;0.0;1.0;0.042064647228987374;0.11511873865597294;0.0;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.0;0.11511873865597294;0.0;0.042064647228987374;0.18922943134840794;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.036692364793703955;0.11511873865597294;0.0;0.11511873865597294;0.0;0.11511873865597294;0.042064647228987374;0.0;0.11511873865597294;0.036692364793703955;0.042064647228987374;0.0;0.0;0.11511873865597294;0.11511873865597294;0.036692364793703955;0.11511873865597294;0.042064647228987374;0.0;0.0;0.042064647228987374;0.11511873865597294;0.0;0.0;0.042064647228987374;0.24944431948534626;0.0;0.0;0.0;0.0;0.11511873865597294;0.042064647228987374;0.0;0.11511873865597294;0.0;0.11511873865597294;0.0;0.0;0.0;0.11511873865597294;0.0;0.18922943134840794;0.036692364793703955;0.18922943134840794;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.042064647228987374;0.3897819566140353;0.042064647228987374;0.0;0.0;0.24944431948534626;0.0;0.0;0.11511873865597294;0.0;0.11511873865597294;0.042064647228987374;0.0;0.0;0.042064647228987374;0.3897819566140353;0.0;0.0;0.036692364793703955;0.0;0.0;0.11511873865597294;0.0;0.042064647228987374;0.24944431948534626;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.11511873865597294;0.0;0.24944431948534626;0.0;0.042064647228987374;0.042064647228987374;0.0;0.11511873865597294;0.11511873865597294;0.0;0.0;0.11511873865597294;0.0;0.0
GO:0051248;0.12804570306913615;0.12804570306913615;0.12804570306913615;0.0;0.042064647228987374;0.042064647228987374;0.09795404577404272;0.0;0.042064647228987374;0.042064647228987374;0.12804570306913615;0.0;0.042064647228987374;1.0;0.1890450431733396;0.0;0.09795404577404272;0.12804570306913615;0.12804570306913615;0.12804570306913615;0.0;0.042064647228987374;0.09795404577404272;0.0;0.1890450431733396;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.036692364793703955;0.10900961301269105;0.0;0.10900961301269105;0.0;0.042064647228987374;0.12804570306913615;0.0;0.042064647228987374;0.036692364793703955;0.042064647228987374;0.0;0.0;0.042064647228987374;0.10567815125427765;0.036692364793703955;0.1890450431733396;0.18816457782507542;0.0;0.0;0.042064647228987374;0.09795404577404272;0.0;0.0;0.09795404577404272;0.042064647228987374;0.0;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.0;0.10900961301269105;0.0;0.042064647228987374;0.036692364793703955;0.12804570306913615;0.0;0.0;0.12804570306913615;0.2861723721390697;0.0;0.0;0.12804570306913615;0.042064647228987374;0.12804570306913615;0.0;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.19681204097214483;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.036692364793703955;0.0;0.0;0.10900961301269105;0.0;0.042064647228987374;0.042064647228987374;0.20539045317781315;0.0;0.0;0.0;0.042064647228987374;0.10900961301269105;0.0;0.09795404577404272;0.0;0.042064647228987374;0.0;0.12804570306913615;0.12804570306913615;0.0;0.042064647228987374;0.1890450431733396;0.0;0.0;0.042064647228987374;0.0;0.0
GO:0033138;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.0;0.12755981097713553;0.11511873865597294;0.17111199477934044;0.0;0.12755981097713553;0.12755981097713553;0.042064647228987374;0.0;0.11511873865597294;0.1890450431733396;1.0;0.0;0.17811780918080672;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.10577604256148812;0.0;0.28270809275848624;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.036692364793703955;0.1816892161000484;0.0;0.2924564268136258;0.0;0.11511873865597294;0.042064647228987374;0.0;0.12755981097713553;0.036692364793703955;0.047799631016701725;0.0;0.0;0.12755981097713553;0.17825033928423412;0.036692364793703955;0.2970121637671333;0.10577604256148812;0.0;0.0;0.047799631016701725;0.17811780918080672;0.0;0.0;0.10577604256148812;0.12755981097713553;0.0;0.0;0.0;0.0;0.12755981097713553;0.047799631016701725;0.0;0.11511873865597294;0.0;0.12755981097713553;0.0;0.0;0.0;0.1816892161000484;0.0;0.047799631016701725;0.036692364793703955;0.042064647228987374;0.0;0.0;0.047799631016701725;0.19885971868423638;0.0;0.0;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.0;0.0;0.12755981097713553;0.0;0.0;0.12755981097713553;0.0;0.11511873865597294;0.10567815125427765;0.0;0.0;0.047799631016701725;0.11511873865597294;0.0;0.0;0.036692364793703955;0.0;0.0;0.1816892161000484;0.0;0.047799631016701725;0.12755981097713553;0.10900961301269105;0.0;0.0;0.0;0.047799631016701725;0.10900961301269105;0.0;0.17811780918080672;0.0;0.11511873865597294;0.0;0.047799631016701725;0.047799631016701725;0.0;0.12755981097713553;0.2970121637671333;0.0;0.0;0.11511873865597294;0.0;0.0
GO:0042789;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.18244634003048496;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.10587402764930422;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.10587402764930422;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.18244634003048496;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.33659487123215237;0.0;0.10587402764930422;0.0;0.06886689890529227;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.13943261564481066;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.08547128021085358;0.01468324974140624;0.01468324974140624;0.18069967620565253;0.0;0.10587402764930422;0.01468324974140624;0.0;0.0;0.06886689890529227;0.15084348231066635;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.06886689890529227;0.01468324974140624
GO:0016239;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.0;0.12755981097713553;0.11511873865597294;0.17111199477934044;0.0;0.12755981097713553;0.12755981097713553;0.042064647228987374;0.0;0.11511873865597294;0.09795404577404272;0.17811780918080672;0.0;1.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.4815520067406112;0.0;0.17811780918080672;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.036692364793703955;0.17811780918080672;0.0;0.40381490008344384;0.0;0.11511873865597294;0.042064647228987374;0.0;0.12755981097713553;0.036692364793703955;0.047799631016701725;0.0;0.0;0.12755981097713553;0.17811780918080672;0.036692364793703955;0.17811780918080672;0.10577604256148812;0.0;0.0;0.047799631016701725;0.17811780918080672;0.0;0.0;0.10577604256148812;0.12755981097713553;0.0;0.0;0.0;0.0;0.12755981097713553;0.047799631016701725;0.0;0.11511873865597294;0.0;0.12755981097713553;0.0;0.0;0.0;0.17811780918080672;0.0;0.047799631016701725;0.036692364793703955;0.042064647228987374;0.0;0.0;0.047799631016701725;0.10577604256148812;0.0;0.0;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.0;0.0;0.12755981097713553;0.0;0.0;0.12755981097713553;0.0;0.11511873865597294;0.09795404577404272;0.0;0.0;0.047799631016701725;0.11511873865597294;0.0;0.0;0.036692364793703955;0.0;0.0;0.17811780918080672;0.0;0.047799631016701725;0.12755981097713553;0.10577604256148812;0.0;0.0;0.0;0.047799631016701725;0.10577604256148812;0.0;0.5249712668632919;0.0;0.11511873865597294;0.0;0.047799631016701725;0.047799631016701725;0.0;0.12755981097713553;0.17811780918080672;0.0;0.0;0.11511873865597294;0.0;0.0
GO:0043518;0.12804570306913615;0.13839445927415203;0.2667969813617204;0.0;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.0;0.1786822519641151;0.047799631016701725;0.12804570306913615;0.0;0.042064647228987374;0.12804570306913615;0.047799631016701725;0.0;0.047799631016701725;1.0;0.361147619079207;0.6555926693184434;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.16845680521671735;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.1492331351584338;0.036692364793703955;0.047799631016701725;0.0;0.047799631016701725;0.0;0.2611260707055071;0.12804570306913615;0.0;0.1786822519641151;0.036692364793703955;0.047799631016701725;0.0;0.0;0.16845680521671735;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.13839445927415203;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.16845680521671735;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.036692364793703955;0.12804570306913615;0.0;0.0;0.13839445927415203;0.13839445927415203;0.0;0.0;0.361147619079207;0.042064647228987374;0.13839445927415203;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.042064647228987374;0.12804570306913615;0.0;0.0;0.047799631016701725;0.042064647228987374;0.0;0.0;0.036692364793703955;0.0;0.0;0.047799631016701725;0.0;0.1492331351584338;0.047799631016701725;0.13839445927415203;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.042064647228987374;0.0;0.13839445927415203;0.13839445927415203;0.0;0.047799631016701725;0.2326756683755529;0.0;0.0;0.042064647228987374;0.0;0.0
GO:1903377;0.12804570306913615;0.304136849461119;0.2667969813617204;0.0;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.0;0.1786822519641151;0.047799631016701725;0.12804570306913615;0.0;0.042064647228987374;0.12804570306913615;0.047799631016701725;0.0;0.047799631016701725;0.361147619079207;1.0;0.5353113870997959;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.16845680521671735;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.1492331351584338;0.036692364793703955;0.047799631016701725;0.0;0.047799631016701725;0.0;0.2611260707055071;0.12804570306913615;0.0;0.1786822519641151;0.036692364793703955;0.047799631016701725;0.0;0.0;0.16845680521671735;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.13839445927415203;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.16845680521671735;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.036692364793703955;0.12804570306913615;0.0;0.0;0.304136849461119;0.304136849461119;0.0;0.0;0.361147619079207;0.042064647228987374;0.13839445927415203;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.042064647228987374;0.12804570306913615;0.0;0.0;0.047799631016701725;0.042064647228987374;0.0;0.0;0.036692364793703955;0.0;0.0;0.047799631016701725;0.0;0.1492331351584338;0.047799631016701725;0.13839445927415203;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.042064647228987374;0.0;0.13839445927415203;0.304136849461119;0.0;0.047799631016701725;0.2326756683755529;0.0;0.0;0.042064647228987374;0.0;0.0
GO:1902166;0.12804570306913615;0.304136849461119;0.2667969813617204;0.0;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.0;0.1786822519641151;0.047799631016701725;0.12804570306913615;0.0;0.042064647228987374;0.12804570306913615;0.047799631016701725;0.0;0.047799631016701725;0.6555926693184434;0.5353113870997959;1.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.16845680521671735;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.1492331351584338;0.036692364793703955;0.047799631016701725;0.0;0.047799631016701725;0.0;0.2611260707055071;0.12804570306913615;0.0;0.1786822519641151;0.036692364793703955;0.047799631016701725;0.0;0.0;0.16845680521671735;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.13839445927415203;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.16845680521671735;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.036692364793703955;0.12804570306913615;0.0;0.0;0.304136849461119;0.304136849461119;0.0;0.0;0.361147619079207;0.042064647228987374;0.13839445927415203;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.042064647228987374;0.12804570306913615;0.0;0.0;0.047799631016701725;0.042064647228987374;0.0;0.0;0.036692364793703955;0.0;0.0;0.047799631016701725;0.0;0.1492331351584338;0.047799631016701725;0.13839445927415203;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.042064647228987374;0.0;0.13839445927415203;0.304136849461119;0.0;0.047799631016701725;0.2326756683755529;0.0;0.0;0.042064647228987374;0.0;0.0
GO:0042541;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18244634003048496;0.0;0.0;0.0;0.0;1.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.1468397877411918;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.1468397877411918;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.18244634003048496;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.18244634003048496;0.0;0.1468397877411918;0.0;0.06886689890529227;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.07548231845693805;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.1237146889194086;0.01468324974140624;0.01468324974140624;0.14450116634992752;0.0;0.1468397877411918;0.01468324974140624;0.0;0.0;0.06886689890529227;0.10587402764930422;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.06886689890529227;0.01468324974140624
GO:0097411;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;1.0;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.12659489728285286;0.047799631016701725;0.12659489728285286;0.036692364793703955;0.047799631016701725;0.0;0.047799631016701725;0.0;0.12659489728285286;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.036692364793703955;0.12659489728285286;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.036692364793703955;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.0;0.042064647228987374;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.12659489728285286;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.12659489728285286;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.12659489728285286;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.01468324974140624
GO:0016241;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.042064647228987374;0.09795404577404272;0.0;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.0;0.042064647228987374;0.09795404577404272;0.10577604256148812;0.0;0.4815520067406112;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;1.0;0.0;0.10577604256148812;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.10577604256148812;0.0;0.3230347611601795;0.0;0.047799631016701725;0.042064647228987374;0.0;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.0;0.0;0.047799631016701725;0.10577604256148812;0.036692364793703955;0.10577604256148812;0.10577604256148812;0.0;0.0;0.047799631016701725;0.10577604256148812;0.0;0.0;0.10577604256148812;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.10577604256148812;0.0;0.047799631016701725;0.036692364793703955;0.042064647228987374;0.0;0.0;0.047799631016701725;0.10577604256148812;0.0;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.042064647228987374;0.09795404577404272;0.0;0.0;0.047799631016701725;0.042064647228987374;0.0;0.0;0.036692364793703955;0.0;0.0;0.10577604256148812;0.0;0.047799631016701725;0.047799631016701725;0.10577604256148812;0.0;0.0;0.0;0.047799631016701725;0.10577604256148812;0.0;0.41764454727201533;0.0;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.10577604256148812;0.0;0.0;0.042064647228987374;0.0;0.0
GO:0001837;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;1.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.1302612429746404;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.22804082589224092;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.22804082589224092;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.22804082589224092;0.0;0.01468324974140624;0.0;0.01468324974140624;0.22804082589224092;0.0;0.0;0.1890450431733396;0.01468324974140624;0.0;0.0;0.0;0.0;0.22804082589224092;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.22804082589224092;0.01468324974140624;0.01468324974140624;0.0;0.22804082589224092;0.01468324974140624;0.01468324974140624;0.22804082589224092;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.1890450431733396;0.01468324974140624;0.01468324974140624;0.22804082589224092;0.0;0.1890450431733396;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624
GO:0035307;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.0;0.12755981097713553;0.11511873865597294;0.17111199477934044;0.0;0.12755981097713553;0.12755981097713553;0.042064647228987374;0.0;0.11511873865597294;0.1890450431733396;0.28270809275848624;0.0;0.17811780918080672;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.10577604256148812;0.0;1.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.036692364793703955;0.1816892161000484;0.0;0.28270809275848624;0.0;0.11511873865597294;0.042064647228987374;0.0;0.12755981097713553;0.036692364793703955;0.047799631016701725;0.0;0.0;0.12755981097713553;0.17825033928423412;0.036692364793703955;0.28270809275848624;0.10577604256148812;0.0;0.0;0.047799631016701725;0.17811780918080672;0.0;0.0;0.10577604256148812;0.12755981097713553;0.0;0.0;0.0;0.0;0.12755981097713553;0.047799631016701725;0.0;0.11511873865597294;0.0;0.12755981097713553;0.0;0.0;0.0;0.1816892161000484;0.0;0.047799631016701725;0.036692364793703955;0.042064647228987374;0.0;0.0;0.047799631016701725;0.19885971868423638;0.0;0.0;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.0;0.0;0.12755981097713553;0.0;0.0;0.12755981097713553;0.0;0.11511873865597294;0.10567815125427765;0.0;0.0;0.047799631016701725;0.11511873865597294;0.0;0.0;0.036692364793703955;0.0;0.0;0.1816892161000484;0.0;0.047799631016701725;0.12755981097713553;0.10900961301269105;0.0;0.0;0.0;0.047799631016701725;0.10900961301269105;0.0;0.17811780918080672;0.0;0.11511873865597294;0.0;0.047799631016701725;0.047799631016701725;0.0;0.12755981097713553;0.28270809275848624;0.0;0.0;0.11511873865597294;0.0;0.0
