;GO:2000480;GO:0003091;GO:2000560;GO:0043949;GO:0034199;GO:0007213;GO:0046777;GO:1904778;GO:0045444;GO:0048639;GO:0043547;GO:0007215;GO:0007207;GO:0007603;GO:0031954;GO:2000438;GO:0045892;GO:0071377;GO:0045893;GO:0051482;GO:0035556;GO:0006171;GO:0007186;GO:0050805;GO:0030819;GO:0060316;GO:0007223;GO:0048009;GO:0007188;GO:0007189;GO:0008277;GO:0060158;GO:0043434;GO:0060236;GO:0060315;GO:0007616;GO:0005513;GO:0032516;GO:0071880;GO:0016042;GO:0097338;GO:0016322;GO:0018105;GO:0010389;GO:0007193;GO:0006182;GO:0019934;GO:0043647;GO:0045663;GO:0033081;GO:1901844;GO:0060466;GO:0006469;GO:0040019;GO:0051343;GO:0000086;GO:0060828;GO:0043011;GO:0045670;GO:0032465;GO:1900087;GO:1904322;GO:0007202;GO:0046488;GO:0006631;GO:0045634;GO:0021884;GO:0002027;GO:0032735;GO:0010801;GO:0097711;GO:0046330;GO:0035723;GO:2000344;GO:0010800;GO:0070498;GO:0010881;GO:0071902;GO:0035722
GO:0060158;0.0;0.0;0.25;0.0;0.0;0.0;0.125;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.14285714285714285;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0060236;0.21428571428571427;0.1;0.2727272727272727;0.3;0.2;0.3333333333333333;0.0;0.2;0.0;0.2222222222222222;0.09090909090909091;0.3333333333333333;0.0;0.3333333333333333;0.25;0.18181818181818182;0.2727272727272727;0.0;0.2727272727272727;0.14285714285714285;0.375;0.0;0.375;0.3333333333333333;0.23076923076923078;0.25;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;1.0;0.25;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.625;0.0;0.0;0.0;0.0;0.3333333333333333;0.2727272727272727;0.3333333333333333;0.45454545454545453;0.23076923076923078;0.2222222222222222;0.09090909090909091;0.0;0.3;0.0;0.3;0.625;0.5555555555555556;0.0;0.07142857142857142;0.0;0.0;0.3333333333333333;0.0;0.125;0.2;0.23076923076923078;0.0;0.2727272727272727;0.0;0.2;0.23076923076923078;0.0;0.0;0.21428571428571427;0.0
GO:0060315;0.23076923076923078;0.2222222222222222;0.36363636363636365;0.5555555555555556;0.26666666666666666;0.0;0.0;0.3;0.0;0.3333333333333333;0.18181818181818182;0.0;0.0;0.0;0.3333333333333333;0.25;0.25;0.0;0.2727272727272727;0.1111111111111111;0.2727272727272727;0.0;0.2727272727272727;0.4444444444444444;0.3333333333333333;0.7777777777777778;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.25;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.4444444444444444;0.21428571428571427;0.3;0.3333333333333333;0.2727272727272727;0.3333333333333333;0.18181818181818182;0.0;0.4;0.0;0.23076923076923078;0.2727272727272727;0.36363636363636365;0.0;0.14285714285714285;0.0;0.0;0.25;0.0;0.2857142857142857;0.3;0.26666666666666666;0.0;0.4166666666666667;0.0;0.3;0.3076923076923077;0.0;0.5;0.2857142857142857;0.0
GO:0007616;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0005513;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032516;0.42857142857142855;0.07692307692307693;0.46153846153846156;0.23076923076923078;0.5384615384615384;0.25;0.0;0.25;0.0;0.2727272727272727;0.625;0.25;0.0;0.25;0.6363636363636364;0.14285714285714285;0.3076923076923077;0.0;0.4166666666666667;0.1;0.2727272727272727;0.0;0.2727272727272727;0.25;0.5;0.2727272727272727;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.25;0.3333333333333333;0.0;0.0;1.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.36363636363636365;0.21428571428571427;0.25;0.2857142857142857;0.5;0.2727272727272727;0.625;0.0;0.23076923076923078;0.0;0.23076923076923078;0.2727272727272727;0.3076923076923077;0.0;0.45454545454545453;0.0;0.0;0.25;0.0;0.09090909090909091;0.25;0.5;0.0;0.5384615384615384;0.23076923076923078;0.25;0.6363636363636364;0.23076923076923078;0.0;0.5833333333333334;0.23076923076923078
GO:0071880;0.0;0.0;0.25;0.0;0.0;0.0;0.125;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;1.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.14285714285714285;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0016042;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.2;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0097338;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0016322;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.14285714285714285;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0018105;0.0;0.0;0.0;0.0;0.0;0.125;0.75;0.0;0.1;0.0;0.0;0.125;0.125;0.125;0.0;0.0;0.0;0.07692307692307693;0.0;0.125;0.125;0.3333333333333333;0.125;0.0;0.0;0.0;0.125;0.125;0.125;0.125;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.2222222222222222;0.0;0.125;1.0;0.0;0.125;0.3333333333333333;0.125;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.4;0.2222222222222222;0.0;0.125;0.0;0.0;0.0;0.125;0.0;0.125;0.0;0.0;0.125;0.125;0.0;0.125
GO:0010389;0.2;0.09090909090909091;0.25;0.2727272727272727;0.1875;0.3;0.0;0.18181818181818182;0.0;0.2;0.08333333333333333;0.3;0.0;0.3;0.23076923076923078;0.16666666666666666;0.25;0.0;0.25;0.125;0.3333333333333333;0.0;0.3333333333333333;0.3;0.21428571428571427;0.23076923076923078;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.625;0.23076923076923078;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3;0.25;0.3;0.4166666666666667;0.21428571428571427;0.2;0.08333333333333333;0.0;0.2727272727272727;0.0;0.2727272727272727;0.5555555555555556;0.6666666666666666;0.0;0.06666666666666667;0.0;0.0;0.3;0.0;0.1111111111111111;0.18181818181818182;0.21428571428571427;0.0;0.25;0.0;0.18181818181818182;0.21428571428571427;0.0;0.0;0.2;0.0
GO:0007193;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.14285714285714285;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006182;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7777777777777778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.3333333333333333;0.0;0.0;1.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.2727272727272727;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0019934;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.14285714285714285;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043647;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.5;0.0;0.0;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.42857142857142855;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045663;0.21428571428571427;0.1;0.4;0.3;0.2857142857142857;0.3333333333333333;0.0;0.3333333333333333;0.0;0.5714285714285714;0.09090909090909091;0.3333333333333333;0.0;0.3333333333333333;0.36363636363636365;0.18181818181818182;0.2727272727272727;0.0;0.3;0.14285714285714285;0.375;0.0;0.375;0.3333333333333333;0.36363636363636365;0.36363636363636365;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.3333333333333333;0.4444444444444444;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;1.0;0.4;0.3333333333333333;0.0;0.23076923076923078;0.5714285714285714;0.09090909090909091;0.0;0.3;0.0;0.4444444444444444;0.375;0.4;0.0;0.07142857142857142;0.0;0.0;0.5;0.0;0.125;0.3333333333333333;0.23076923076923078;0.0;0.2727272727272727;0.0;0.3333333333333333;0.3333333333333333;0.0;0.0;0.3076923076923077;0.0
GO:0033081;0.1875;0.08333333333333333;0.23076923076923078;0.25;0.17647058823529413;0.2727272727272727;0.0;0.16666666666666666;0.0;0.3;0.07692307692307693;0.2727272727272727;0.0;0.2727272727272727;0.21428571428571427;0.25;0.23076923076923078;0.0;0.23076923076923078;0.1111111111111111;0.3;0.0;0.3;0.2727272727272727;0.2;0.21428571428571427;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.2727272727272727;0.21428571428571427;0.0;0.0;0.21428571428571427;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.4;1.0;0.2727272727272727;0.0;0.2;0.3;0.07692307692307693;0.0;0.25;0.0;0.5;0.3;0.23076923076923078;0.0;0.0625;0.0;0.0;0.4;0.0;0.1;0.25;0.2;0.0;0.23076923076923078;0.0;0.16666666666666666;0.2;0.0;0.0;0.1875;0.0
GO:1901844;0.21428571428571427;0.1;0.2727272727272727;0.375;0.2;0.3333333333333333;0.0;0.2;0.0;0.2222222222222222;0.09090909090909091;0.3333333333333333;0.0;0.3333333333333333;0.25;0.18181818181818182;0.2727272727272727;0.0;0.2727272727272727;0.14285714285714285;0.375;0.0;0.375;0.42857142857142855;0.23076923076923078;0.3;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.3333333333333333;0.3;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.3333333333333333;0.2727272727272727;1.0;0.0;0.23076923076923078;0.3;0.09090909090909091;0.0;0.375;0.0;0.3;0.375;0.2727272727272727;0.0;0.07142857142857142;0.0;0.0;0.3333333333333333;0.0;0.6666666666666666;0.2727272727272727;0.23076923076923078;0.0;0.2727272727272727;0.0;0.2;0.23076923076923078;0.0;0.5454545454545454;0.21428571428571427;0.0
GO:0060466;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45454545454545453;0.3333333333333333;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.4166666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.26666666666666666;0.0;0.0;0.0;0.0
GO:0006469;0.7777777777777778;0.09090909090909091;0.35714285714285715;0.08333333333333333;0.6;0.0;0.0;0.08333333333333333;0.0;0.09090909090909091;0.3;0.0;0.0;0.0;0.6363636363636364;0.21428571428571427;0.4166666666666667;0.0;0.3076923076923077;0.125;0.0;0.0;0.0;0.3333333333333333;0.4;0.15384615384615385;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.23076923076923078;0.2727272727272727;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.21428571428571427;0.0;0.0;0.0;0.0;0.23076923076923078;0.2;0.23076923076923078;0.0;1.0;0.09090909090909091;0.3;0.0;0.21428571428571427;0.0;0.21428571428571427;0.25;0.2;0.0;0.23076923076923078;0.0;0.0;0.23076923076923078;0.0;0.1111111111111111;0.08333333333333333;0.8;0.0;0.5384615384615384;0.0;0.08333333333333333;0.6363636363636364;0.0;0.0;0.6666666666666666;0.0
GO:0040019;0.07692307692307693;0.1111111111111111;0.3;0.2222222222222222;0.21428571428571427;0.0;0.0;0.375;0.0;0.6666666666666666;0.1;0.0;0.0;0.0;0.2727272727272727;0.2;0.2;0.0;0.3333333333333333;0.16666666666666666;0.0;0.0;0.0;0.25;0.2727272727272727;0.3;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.2222222222222222;0.3333333333333333;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.5714285714285714;0.3;0.3;0.0;0.09090909090909091;1.0;0.1;0.0;0.2222222222222222;0.0;0.3333333333333333;0.25;0.3;0.0;0.07692307692307693;0.0;0.0;0.375;0.0;0.14285714285714285;0.5714285714285714;0.15384615384615385;0.0;0.2727272727272727;0.0;0.375;0.25;0.0;0.0;0.23076923076923078;0.0
GO:0051343;0.25;0.1;0.07692307692307693;0.09090909090909091;0.36363636363636365;0.0;0.0;0.09090909090909091;0.0;0.1;0.7142857142857143;0.0;0.0;0.0;0.07142857142857142;0.08333333333333333;0.08333333333333333;0.0;0.08333333333333333;0.14285714285714285;0.0;0.0;0.0;0.1;0.07142857142857142;0.3;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.09090909090909091;0.18181818181818182;0.0;0.0;0.625;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.09090909090909091;0.07692307692307693;0.09090909090909091;0.0;0.3;0.1;1.0;0.0;0.09090909090909091;0.0;0.08333333333333333;0.1;0.07692307692307693;0.0;0.5;0.0;0.0;0.1;0.0;0.125;0.09090909090909091;0.06666666666666667;0.0;0.07692307692307693;0.0;0.09090909090909091;0.06666666666666667;0.0;0.0;0.4;0.0
GO:0000086;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.14285714285714285;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0060828;0.2;0.1;0.25;0.5;0.1875;0.0;0.0;0.2;0.0;0.2222222222222222;0.09090909090909091;0.0;0.0;0.0;0.23076923076923078;0.18181818181818182;0.25;0.0;0.25;0.14285714285714285;0.3333333333333333;0.0;0.3333333333333333;0.375;0.21428571428571427;0.4;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.3;0.4;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.3;0.25;0.375;0.0;0.21428571428571427;0.2222222222222222;0.09090909090909091;0.0;1.0;0.0;0.2727272727272727;0.3333333333333333;0.25;0.0;0.07142857142857142;0.0;0.0;0.3;0.0;0.125;0.2;0.21428571428571427;0.0;0.36363636363636365;0.0;0.2;0.21428571428571427;0.0;0.0;0.07692307692307693;0.0
GO:0043011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045670;0.2;0.09090909090909091;0.25;0.2727272727272727;0.1875;0.3;0.0;0.18181818181818182;0.0;0.3333333333333333;0.08333333333333333;0.3;0.0;0.3;0.23076923076923078;0.2727272727272727;0.25;0.0;0.25;0.125;0.3333333333333333;0.0;0.3333333333333333;0.3;0.21428571428571427;0.23076923076923078;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.3;0.23076923076923078;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.4444444444444444;0.5;0.3;0.0;0.21428571428571427;0.3333333333333333;0.08333333333333333;0.0;0.2727272727272727;0.0;1.0;0.3333333333333333;0.25;0.0;0.06666666666666667;0.0;0.0;0.4444444444444444;0.0;0.1111111111111111;0.2727272727272727;0.21428571428571427;0.0;0.25;0.0;0.18181818181818182;0.21428571428571427;0.0;0.0;0.2;0.0
GO:0032465;0.23076923076923078;0.1111111111111111;0.3;0.3333333333333333;0.21428571428571427;0.375;0.0;0.2222222222222222;0.0;0.25;0.1;0.375;0.0;0.375;0.2727272727272727;0.2;0.3;0.0;0.3;0.16666666666666666;0.42857142857142855;0.0;0.42857142857142855;0.375;0.25;0.2727272727272727;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.625;0.2727272727272727;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.375;0.3;0.375;0.5;0.25;0.25;0.1;0.0;0.3333333333333333;0.0;0.3333333333333333;1.0;0.5;0.0;0.07692307692307693;0.0;0.0;0.375;0.0;0.14285714285714285;0.2222222222222222;0.25;0.0;0.3;0.0;0.2222222222222222;0.25;0.0;0.0;0.23076923076923078;0.0
GO:1900087;0.1875;0.08333333333333333;0.3333333333333333;0.25;0.25;0.2727272727272727;0.0;0.2727272727272727;0.0;0.3;0.07692307692307693;0.2727272727272727;0.0;0.2727272727272727;0.3076923076923077;0.15384615384615385;0.23076923076923078;0.0;0.25;0.1111111111111111;0.3;0.0;0.3;0.2727272727272727;0.3076923076923077;0.3076923076923077;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.5555555555555556;0.36363636363636365;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.4;0.23076923076923078;0.2727272727272727;0.5;0.2;0.3;0.07692307692307693;0.0;0.25;0.0;0.25;0.5;1.0;0.0;0.0625;0.0;0.0;0.2727272727272727;0.0;0.1;0.2727272727272727;0.2;0.0;0.23076923076923078;0.0;0.2727272727272727;0.2857142857142857;0.0;0.0;0.26666666666666666;0.0
GO:1904322;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.09090909090909091;0.0;0.125;0.0;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.0;0.0;0.0;0.4444444444444444;0.0;0.16666666666666666;0.16666666666666666;0.07692307692307693;0.16666666666666666;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.0;0.16666666666666666;0.375;0.0;0.0;0.0;0.3333333333333333;0.0;0.16666666666666666;0.0;0.5714285714285714;0.16666666666666666;0.09090909090909091;0.0;0.16666666666666666;0.07692307692307693;0.16666666666666666;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1;0.125;0.0;0.16666666666666666;0.0;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.16666666666666666;0.0;0.16666666666666666
GO:0007202;0.2;0.07692307692307693;0.0625;0.07142857142857142;0.2857142857142857;0.0;0.0;0.07142857142857142;0.0;0.07692307692307693;0.5;0.0;0.0;0.0;0.058823529411764705;0.06666666666666667;0.06666666666666667;0.0;0.06666666666666667;0.1;0.0;0.0;0.0;0.07692307692307693;0.058823529411764705;0.23076923076923078;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.07142857142857142;0.14285714285714285;0.0;0.0;0.45454545454545453;0.0;0.0;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.0;0.07142857142857142;0.0625;0.07142857142857142;0.0;0.23076923076923078;0.07692307692307693;0.5;0.0;0.07142857142857142;0.0;0.06666666666666667;0.07692307692307693;0.0625;0.0;1.0;0.0;0.0;0.07692307692307693;0.0;0.09090909090909091;0.07142857142857142;0.05555555555555555;0.0;0.0625;0.0;0.07142857142857142;0.05555555555555555;0.0;0.0;0.3076923076923077;0.0
GO:0046488;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.4;0.0;0.1111111111111111;0.0;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.08333333333333333;0.0;0.14285714285714285;0.14285714285714285;0.2727272727272727;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.375;0.0;0.14285714285714285;0.4;0.0;0.14285714285714285;0.2727272727272727;0.14285714285714285;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.1;0.0;1.0;0.42857142857142855;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.14285714285714285;0.0;0.14285714285714285
