;GO:0016601;GO:0060161;GO:0007173;GO:0051928;GO:0043547;GO:0003334;GO:0001701;GO:0072144;GO:0010459;GO:0010458;GO:0033574;GO:0070836;GO:0090303;GO:0007186;GO:0086004;GO:0045214;GO:0051260;GO:0003382;GO:0003065;GO:0007266;GO:1904706;GO:0009967;GO:1900029;GO:1901877;GO:0060314;GO:0030855;GO:0051016;GO:0007219;GO:0048251;GO:0051496;GO:0014829;GO:0010628;GO:0086092;GO:0034614;GO:0051259;GO:0051017;GO:0030335;GO:1902081;GO:0008360;GO:0035023;GO:1904753;GO:0008286;GO:0045785;GO:0006468;GO:0009615;GO:0048739;GO:0032868;GO:0019065;GO:0048741;GO:0071476;GO:0006816;GO:0030241;GO:0032467;GO:0030049;GO:0032060;GO:0086023;GO:0007088;GO:0032781;GO:0051480;GO:1901895;GO:0043410;GO:0007517;GO:0044791;GO:0006906;GO:0048278;GO:0001937;GO:0001938;GO:0036336;GO:0010881;GO:0030036;GO:0030512
GO:1902081;0.0;0.18181818181818182;0.0;0.6363636363636364;0.09090909090909091;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.2;0.0;0.3;0.0;0.0;0.0;0.2857142857142857;0.0;0.3;0.2222222222222222;0.2;0.1;0.4;0.0;0.25;0.0;0.0;0.16666666666666666;0.0;0.2;0.1111111111111111;0.0;0.0;0.0;0.2727272727272727;1.0;0.125;0.16666666666666666;0.2727272727272727;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.09090909090909091;0.06666666666666667;0.5454545454545454;0.18181818181818182;0.0;0.0;0.0;0.0;0.3;0.18181818181818182;0.0;0.36363636363636365;0.0;0.3
GO:0008360;0.0;0.1111111111111111;0.0;0.125;0.125;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.125;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.3;0.14285714285714285;0.4;0.14285714285714285;0.3333333333333333;0.0;0.36363636363636365;0.0;0.0;0.2727272727272727;0.0;0.125;0.4;0.0;0.0;0.0;0.125;0.125;1.0;0.1;0.1;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.4444444444444444;0.125;0.18181818181818182;0.1111111111111111;0.1111111111111111;0.0;0.0;0.0;0.0;0.3;0.3;0.0;0.0;0.0;0.3
GO:0035023;0.0;0.36363636363636365;0.0;0.16666666666666666;0.07692307692307693;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.2727272727272727;0.2727272727272727;0.25;0.0;0.0;0.0;0.2222222222222222;0.0;0.23076923076923078;0.4444444444444444;0.16666666666666666;0.08333333333333333;0.5;0.0;0.2;0.0;0.0;0.21428571428571427;0.0;0.16666666666666666;0.09090909090909091;0.0;0.0;0.0;0.23076923076923078;0.16666666666666666;0.1;1.0;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.25;0.07692307692307693;0.058823529411764705;0.14285714285714285;0.5;0.0;0.0;0.0;0.0;0.23076923076923078;0.23076923076923078;0.0;0.0;0.0;0.36363636363636365
GO:1904753;0.0;0.21428571428571427;0.0;0.23076923076923078;0.07692307692307693;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.16666666666666666;0.2727272727272727;0.36363636363636365;0.0;0.0;0.0;0.2222222222222222;0.0;0.3333333333333333;0.25;0.16666666666666666;0.08333333333333333;0.21428571428571427;0.0;0.2857142857142857;0.0;0.0;0.21428571428571427;0.0;0.16666666666666666;0.09090909090909091;0.0;0.0;0.0;0.5555555555555556;0.2727272727272727;0.1;0.2;1.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.25;0.07692307692307693;0.058823529411764705;0.23076923076923078;0.21428571428571427;0.0;0.2727272727272727;0.0;0.0;0.3333333333333333;0.23076923076923078;0.0;0.0;0.0;0.3333333333333333
GO:0008286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0
GO:0045785;0.0;0.375;0.0;0.42857142857142855;0.1111111111111111;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.42857142857142855;0.0;0.25;0.0;0.0;0.0;0.6;0.0;0.2222222222222222;0.5;0.42857142857142855;0.125;0.2222222222222222;0.0;0.18181818181818182;0.0;0.0;0.42857142857142855;0.0;0.42857142857142855;0.14285714285714285;0.0;0.0;0.0;0.42857142857142855;0.25;0.16666666666666666;0.2;0.2;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.25;0.1111111111111111;0.07692307692307693;0.2;0.375;0.0;0.0;0.0;0.0;0.2222222222222222;0.375;0.0;0.0;0.0;0.2222222222222222
GO:0006468;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.07142857142857142;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;1.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.1;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.07692307692307693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.125;0.0
GO:0009615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048739;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;1.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0
GO:0032868;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0019065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048741;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;1.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0
GO:0071476;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.16666666666666666;0.125;0.16666666666666666;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.1;0.0;0.16666666666666666;0.1111111111111111;0.0;0.16666666666666666;1.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.14285714285714285;0.0
GO:0006816;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030241;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0
GO:0032467;0.0;0.4;0.0;0.3333333333333333;0.09090909090909091;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.3333333333333333;0.375;0.3333333333333333;0.0;0.0;0.0;0.42857142857142855;0.0;0.3;0.5;0.3333333333333333;0.1;0.2727272727272727;0.0;0.25;0.3333333333333333;0.0;0.3333333333333333;0.0;0.3333333333333333;0.1111111111111111;0.0;0.0;0.0;0.4444444444444444;0.2;0.3333333333333333;0.25;0.25;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.625;0.09090909090909091;0.06666666666666667;0.16666666666666666;0.4;0.0;0.0;0.0;0.0;0.3;0.4444444444444444;0.0;0.0;0.0;0.3
GO:0030049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032060;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0086023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0
GO:0007088;0.0;0.2727272727272727;0.0;0.2;0.09090909090909091;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.2;0.375;0.3333333333333333;0.0;0.0;0.0;0.2857142857142857;0.0;0.3;0.3333333333333333;0.36363636363636365;0.1;0.2727272727272727;0.0;0.4166666666666667;0.3333333333333333;0.0;0.4166666666666667;0.0;0.2;0.1111111111111111;0.0;0.0;0.0;0.3;0.2;0.4444444444444444;0.25;0.25;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.625;0.0;0.0;0.0;1.0;0.09090909090909091;0.06666666666666667;0.16666666666666666;0.2727272727272727;0.0;0.0;0.0;0.0;0.3;0.3;0.0;0.0;0.0;0.3
GO:0032781;0.0;0.08333333333333333;0.0;0.09090909090909091;0.7142857142857143;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.09090909090909091;0.0;0.09090909090909091;0.0;0.0;0.0;0.14285714285714285;0.0;0.08333333333333333;0.1;0.09090909090909091;0.2222222222222222;0.18181818181818182;0.0;0.07142857142857142;0.0;0.0;0.07692307692307693;0.0;0.09090909090909091;0.1111111111111111;0.0;0.0;0.0;0.09090909090909091;0.09090909090909091;0.125;0.07692307692307693;0.07692307692307693;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.09090909090909091;1.0;0.06666666666666667;0.625;0.08333333333333333;0.0;0.0;0.0;0.0;0.08333333333333333;0.08333333333333333;0.0;0.0;0.0;0.08333333333333333
GO:0051480;0.1111111111111111;0.0625;0.1111111111111111;0.06666666666666667;0.06666666666666667;0.1111111111111111;0.0;0.1111111111111111;0.16666666666666666;0.1111111111111111;0.0;0.1111111111111111;0.06666666666666667;0.1111111111111111;0.06666666666666667;0.1111111111111111;0.0;0.1111111111111111;0.0;0.1111111111111111;0.0625;0.07142857142857142;0.06666666666666667;0.07142857142857142;0.15384615384615385;0.0;0.0625;0.1111111111111111;0.0;0.058823529411764705;0.0;0.06666666666666667;0.16666666666666666;0.08333333333333333;0.0;0.1111111111111111;0.06666666666666667;0.06666666666666667;0.18181818181818182;0.058823529411764705;0.058823529411764705;0.1111111111111111;0.07692307692307693;0.07692307692307693;0.0;0.1111111111111111;0.0;0.0;0.1111111111111111;0.08333333333333333;0.0;0.1111111111111111;0.06666666666666667;0.0;0.0;0.1111111111111111;0.06666666666666667;0.06666666666666667;1.0;0.0625;0.0625;0.0;0.0;0.0;0.0;0.0625;0.0625;0.0;0.1111111111111111;0.1;0.0625
GO:1901895;0.0;0.15384615384615385;0.0;0.5833333333333334;0.4444444444444444;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.16666666666666666;0.0;0.25;0.0;0.0;0.0;0.125;0.0;0.25;0.18181818181818182;0.16666666666666666;0.3333333333333333;0.6666666666666666;0.0;0.21428571428571427;0.0;0.0;0.14285714285714285;0.0;0.16666666666666666;0.1;0.0;0.0;0.0;0.23076923076923078;0.5454545454545454;0.1111111111111111;0.14285714285714285;0.23076923076923078;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.16666666666666666;0.625;0.0625;1.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.25;0.15384615384615385;0.0;0.5714285714285714;0.0;0.25
GO:0043410;0.0;0.5555555555555556;0.0;0.3;0.08333333333333333;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.4444444444444444;0.3;0.2727272727272727;0.0;0.0;0.0;0.375;0.0;0.25;0.7142857142857143;0.3;0.09090909090909091;0.5555555555555556;0.0;0.21428571428571427;0.0;0.0;0.3;0.0;0.45454545454545453;0.1;0.0;0.0;0.0;0.3;0.18181818181818182;0.1111111111111111;0.5;0.21428571428571427;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.2727272727272727;0.08333333333333333;0.0625;0.15384615384615385;1.0;0.0;0.2727272727272727;0.0;0.0;0.25;0.36363636363636365;0.0;0.0;0.0;0.4
GO:0007517;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0044791;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;1.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0
GO:0006906;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001937;0.0;0.25;0.0;0.18181818181818182;0.08333333333333333;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.18181818181818182;0.3333333333333333;0.3;0.0;0.0;0.0;0.25;0.0;0.5555555555555556;0.3;0.25;0.09090909090909091;0.25;0.0;0.3333333333333333;0.3;0.0;0.25;0.0;0.18181818181818182;0.1;0.0;0.0;0.0;0.2727272727272727;0.3;0.3;0.23076923076923078;0.3333333333333333;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.3;0.08333333333333333;0.0625;0.25;0.25;0.0;0.0;0.0;0.0;1.0;0.75;0.0;0.0;0.0;0.4
GO:0001938;0.0;0.36363636363636365;0.0;0.3;0.08333333333333333;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.3;0.3333333333333333;0.3;0.0;0.0;0.0;0.375;0.0;0.4;0.4444444444444444;0.3;0.09090909090909091;0.25;0.0;0.23076923076923078;0.3;0.0;0.3;0.0;0.3;0.1;0.0;0.0;0.0;0.4;0.18181818181818182;0.3;0.23076923076923078;0.23076923076923078;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.3;0.08333333333333333;0.0625;0.15384615384615385;0.36363636363636365;0.0;0.2727272727272727;0.0;0.0;0.75;1.0;0.0;0.0;0.0;0.2727272727272727
GO:0036336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
GO:0010881;0.0;0.0;0.0;0.5833333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.25;0.0
GO:0030036;0.25;0.0;0.25;0.0;0.0;0.25;0.0;0.25;0.0;0.25;0.0;0.25;0.0;0.25;0.0;0.75;0.0;0.25;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.25;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.125;0.0;0.25;0.0;0.0;0.25;0.14285714285714285;0.0;0.75;0.0;0.0;0.0;0.25;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;1.0;0.0
GO:0030512;0.0;0.4;0.0;0.18181818181818182;0.08333333333333333;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.3;0.3333333333333333;0.3;0.0;0.0;0.0;0.25;0.0;0.4;0.5;0.25;0.09090909090909091;0.4;0.0;0.3333333333333333;0.3;0.0;0.25;0.0;0.18181818181818182;0.1;0.0;0.0;0.0;0.2727272727272727;0.3;0.3;0.36363636363636365;0.3333333333333333;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.3;0.08333333333333333;0.0625;0.25;0.4;0.0;0.0;0.0;0.0;0.4;0.2727272727272727;0.0;0.0;0.0;1.0
