;GO:0007171;GO:0009790;GO:0014068;GO:0050718;GO:0045444;GO:0008625;GO:0006886;GO:0006686;GO:0051005;GO:0031954;GO:0002755;GO:0051607;GO:0016055;GO:2001183;GO:0090263;GO:0009247;GO:0048008;GO:0006897;GO:0045416;GO:0006895;GO:0038180;GO:0048011;GO:0007218;GO:0046398;GO:0019276;GO:0014902;GO:0030210;GO:0010469;GO:0098706;GO:0015677;GO:0030335;GO:0043406;GO:0055072;GO:0015014;GO:0061355;GO:0036151;GO:1904037;GO:0043123;GO:0006663;GO:0046513;GO:0061357;GO:0030206;GO:0050653;GO:0050730;GO:0071230;GO:0050650;GO:0050651;GO:0032868;GO:0051781;GO:0045078;GO:2000778;GO:0048146;GO:0032509;GO:0016310;GO:0034162;GO:1905373;GO:0045599;GO:0008333;GO:0046323;GO:0045356;GO:0007249;GO:0045359;GO:0001774;GO:0071260;GO:0001932;GO:0045087;GO:0070374;GO:0016064;GO:0034158;GO:0016266;GO:0030311
GO:0043123;0.3333333333333333;0.0;0.75;0.25;0.0;0.0;0.0;0.0;0.07692307692307693;0.3076923076923077;0.0;0.0;0.0;0.23076923076923078;0.5555555555555556;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.3;0.6666666666666666;0.06666666666666667;0.0;0.0;0.0;0.3333333333333333;1.0;0.0;0.0;0.5;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.4444444444444444;0.2727272727272727;0.2727272727272727;0.4;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.2727272727272727;0.0;0.3333333333333333;0.0;0.0;0.25;0.0;0.6666666666666666;0.0;0.0;0.0;0.0
GO:0006663;0.16666666666666666;0.0;0.0;0.0;0.125;0.16666666666666666;0.0;0.5714285714285714;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.42857142857142855;0.16666666666666666;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.2857142857142857;0.2857142857142857;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.16666666666666666;0.42857142857142855;0.0;0.0;1.0;0.5714285714285714;0.0;0.6666666666666666;0.5;0.0;0.1111111111111111;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.16666666666666666;0.5714285714285714;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.125;0.1111111111111111;0.0;0.0;0.0;0.0;0.16666666666666666;0.5;0.5714285714285714
GO:0046513;0.14285714285714285;0.0;0.0;0.0;0.1111111111111111;0.14285714285714285;0.0;0.7142857142857143;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.5714285714285714;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.25;0.25;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.14285714285714285;0.375;0.0;0.0;0.5714285714285714;1.0;0.0;0.5714285714285714;0.42857142857142855;0.0;0.1;0.4444444444444444;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.14285714285714285;0.7142857142857143;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.1111111111111111;0.1;0.0;0.0;0.0;0.0;0.14285714285714285;0.42857142857142855;0.5
GO:0061357;0.42857142857142855;0.0;0.5;0.6;0.0;0.0;0.0;0.0;0.09090909090909091;0.36363636363636365;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.375;0.4444444444444444;0.07692307692307693;0.0;0.0;0.0;0.4;0.5;0.0;0.0;1.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.5714285714285714;0.3333333333333333;0.6666666666666666;0.5;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.3333333333333333;0.3333333333333333;0.4;0.0;0.0;0.3;0.0;0.4444444444444444;0.0;0.0;0.0;0.0
GO:0030206;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.6666666666666666;0.5714285714285714;0.0;1.0;0.6666666666666666;0.0;0.16666666666666666;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.5714285714285714
GO:0050653;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.5;0.42857142857142855;0.0;0.6666666666666666;1.0;0.0;0.16666666666666666;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7142857142857143
GO:0050730;0.5833333333333334;0.0;0.23076923076923078;0.21428571428571427;0.0;0.0;0.0;0.0;0.07142857142857142;0.7;0.0;0.0;0.0;0.23076923076923078;0.23076923076923078;0.0;0.0;0.0;0.4166666666666667;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.25;0.6363636363636364;0.0625;0.0;0.0;0.0;0.23076923076923078;0.23076923076923078;0.0;0.0;0.2727272727272727;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3;0.4166666666666667;0.23076923076923078;0.2727272727272727;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.4166666666666667;0.2727272727272727;0.4166666666666667;0.0;0.0;0.875;0.0;0.6363636363636364;0.0;0.0;0.0;0.0
GO:0071230;0.16666666666666666;0.0;0.0;0.0;0.125;0.16666666666666666;0.0;0.1;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.1111111111111111;0.16666666666666666;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.125;0.125;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.0;0.0;0.0;0.1111111111111111;0.1;0.0;0.16666666666666666;0.16666666666666666;0.0;1.0;0.09090909090909091;0.09090909090909091;0.375;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.16666666666666666;0.1111111111111111;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.125;0.25;0.0;0.14285714285714285;0.0;0.1;0.16666666666666666;0.16666666666666666;0.1
GO:0050650;0.125;0.0;0.0;0.0;0.1;0.125;0.0;0.4444444444444444;0.0;0.0;0.125;0.0;0.125;0.0;0.0;0.5;0.125;0.0;0.0;0.0;0.125;0.125;0.125;0.3333333333333333;0.3333333333333333;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.125;0.3333333333333333;0.0;0.0;0.5;0.4444444444444444;0.0;0.5;0.5;0.0;0.09090909090909091;1.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.125;0.4444444444444444;0.0;0.0;0.0;0.0;0.125;0.0;0.1;0.09090909090909091;0.0;0.0;0.0;0.0;0.125;0.375;0.4444444444444444
GO:0050651;0.125;0.0;0.0;0.0;0.1;0.125;0.0;0.4444444444444444;0.0;0.0;0.125;0.0;0.125;0.0;0.0;0.5;0.125;0.0;0.0;0.0;0.125;0.125;0.125;0.3333333333333333;0.3333333333333333;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.125;0.3333333333333333;0.0;0.0;0.5;0.4444444444444444;0.0;0.5;0.5;0.0;0.09090909090909091;0.75;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.125;0.4444444444444444;0.0;0.0;0.0;0.0;0.125;0.0;0.1;0.09090909090909091;0.0;0.0;0.0;0.0;0.125;0.375;0.4444444444444444
GO:0032868;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.14285714285714285;0.0;0.1;0.0;0.0;0.0
GO:0051781;0.5;0.0;0.4444444444444444;0.4;0.0;0.0;0.0;0.0;0.09090909090909091;0.4;0.0;0.0;0.0;0.3;0.4444444444444444;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.5;0.4;0.07692307692307693;0.0;0.0;0.0;0.4444444444444444;0.4444444444444444;0.0;0.0;0.5714285714285714;0.0;0.0;0.3;0.0;0.0;0.0;0.0;1.0;0.4444444444444444;0.4444444444444444;0.5714285714285714;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.4444444444444444;0.375;0.4444444444444444;0.0;0.0;0.3333333333333333;0.0;0.4;0.0;0.0;0.0;0.0
GO:0045078;0.3333333333333333;0.0;0.2727272727272727;0.5;0.0;0.0;0.0;0.0;0.07692307692307693;0.5;0.0;0.0;0.0;0.4;0.2727272727272727;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.3;0.46153846153846156;0.06666666666666667;0.0;0.0;0.0;0.3333333333333333;0.2727272727272727;0.0;0.0;0.3333333333333333;0.0;0.0;0.4166666666666667;0.0;0.0;0.0;0.0;0.4444444444444444;1.0;0.5555555555555556;0.4;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.75;0.2727272727272727;0.75;0.0;0.0;0.45454545454545453;0.0;0.46153846153846156;0.0;0.0;0.0;0.0
GO:2000778;0.3333333333333333;0.0;0.2727272727272727;0.6666666666666666;0.0;0.0;0.0;0.0;0.07692307692307693;0.3076923076923077;0.0;0.0;0.0;0.5555555555555556;0.2727272727272727;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.3;0.25;0.06666666666666667;0.0;0.0;0.0;0.3333333333333333;0.2727272727272727;0.0;0.0;0.6666666666666666;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.4444444444444444;0.5555555555555556;1.0;0.4;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.5555555555555556;0.2727272727272727;0.5;0.0;0.0;0.25;0.0;0.25;0.0;0.0;0.0;0.0
GO:0048146;0.42857142857142855;0.0;0.4;0.36363636363636365;0.0;0.0;0.0;0.0;0.08333333333333333;0.36363636363636365;0.0;0.0;0.0;0.2727272727272727;0.4;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.4444444444444444;0.36363636363636365;0.07142857142857142;0.0;0.0;0.0;0.4;0.4;0.0;0.0;0.5;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.5714285714285714;0.4;0.4;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.4;0.3333333333333333;0.4;0.0;0.0;0.3;0.0;0.36363636363636365;0.0;0.0;0.0;0.0
GO:0032509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0016310;0.16666666666666666;0.0;0.0;0.0;0.125;0.16666666666666666;0.0;0.5;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.25;0.16666666666666666;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.5;0.5;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.16666666666666666;0.4444444444444444;0.0;0.0;0.4444444444444444;0.2222222222222222;0.0;0.3333333333333333;0.3333333333333333;0.0;0.1111111111111111;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.16666666666666666;0.5;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.125;0.1111111111111111;0.0;0.0;0.0;0.0;0.16666666666666666;0.3333333333333333;0.2222222222222222
GO:0034162;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.14285714285714285;0.0;0.0;0.0;0.0;0.16666666666666666;0.125;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;1.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285
GO:1905373;0.16666666666666666;0.0;0.0;0.0;0.125;0.16666666666666666;0.0;0.7142857142857143;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.5714285714285714;0.16666666666666666;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.375;0.375;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.16666666666666666;0.375;0.0;0.0;0.5714285714285714;0.7142857142857143;0.0;0.5714285714285714;0.5;0.0;0.1111111111111111;0.4444444444444444;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.16666666666666666;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.125;0.1111111111111111;0.0;0.0;0.0;0.0;0.16666666666666666;0.42857142857142855;0.5
GO:0045599;0.42857142857142855;0.0;0.2727272727272727;0.25;0.0;0.0;0.0;0.0;0.08333333333333333;0.25;0.0;0.0;0.0;0.4;0.2727272727272727;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.3;0.25;0.07142857142857142;0.0;0.0;0.0;0.2727272727272727;0.2727272727272727;0.0;0.0;0.3333333333333333;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.375;0.2727272727272727;0.2727272727272727;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2727272727272727;0.3333333333333333;0.2727272727272727;0.0;0.0;0.3;0.0;0.25;0.0;0.0;0.0;0.0
GO:0008333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0046323;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.2727272727272727;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045356;0.3333333333333333;0.0;0.2727272727272727;0.5;0.0;0.0;0.0;0.0;0.07692307692307693;0.5;0.0;0.0;0.0;0.4;0.2727272727272727;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.3;0.46153846153846156;0.06666666666666667;0.0;0.0;0.0;0.3333333333333333;0.2727272727272727;0.0;0.0;0.3333333333333333;0.0;0.0;0.4166666666666667;0.0;0.0;0.0;0.0;0.4444444444444444;0.75;0.5555555555555556;0.4;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;1.0;0.2727272727272727;0.75;0.0;0.0;0.45454545454545453;0.0;0.46153846153846156;0.0;0.0;0.0;0.0
GO:0007249;0.0;0.0;0.0;0.25;0.2;0.0;0.0;0.14285714285714285;0.0;0.25;0.0;0.0;0.0;0.2727272727272727;0.0;0.16666666666666666;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.16666666666666666;0.14285714285714285;0.3333333333333333;0.0;0.0;0.2727272727272727;0.16666666666666666;0.125;0.125;0.0;0.375;0.2727272727272727;0.2727272727272727;0.3333333333333333;0.0;0.16666666666666666;0.0;0.16666666666666666;0.3333333333333333;0.0;0.0;0.2727272727272727;1.0;0.0;0.2;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.14285714285714285
GO:0045359;0.3333333333333333;0.0;0.3333333333333333;0.45454545454545453;0.0;0.0;0.0;0.0;0.07692307692307693;0.5;0.0;0.0;0.0;0.36363636363636365;0.3333333333333333;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.36363636363636365;0.46153846153846156;0.06666666666666667;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0;0.0;0.4;0.0;0.0;0.4166666666666667;0.0;0.0;0.0;0.0;0.4444444444444444;0.75;0.5;0.4;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.75;0.0;1.0;0.0;0.0;0.45454545454545453;0.0;0.46153846153846156;0.0;0.0;0.0;0.0
GO:0001774;0.2;0.0;0.0;0.0;0.14285714285714285;0.2;0.0;0.1111111111111111;0.0;0.0;0.2;0.14285714285714285;0.2;0.0;0.0;0.125;0.2;0.0;0.0;0.0;0.2;0.2;0.2;0.14285714285714285;0.14285714285714285;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.125;0.1111111111111111;0.0;0.2;0.2;0.0;0.125;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.2;0.125;0.0;0.0;0.0;0.0;0.2;0.0;1.0;0.125;0.0;0.14285714285714285;0.0;0.1;0.2;0.2;0.1111111111111111
GO:0071260;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.1;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.125;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.1;0.0;0.0;0.0;0.0;0.25;0.09090909090909091;0.09090909090909091;0.125;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.125;1.0;0.0;0.16666666666666666;0.0;0.1111111111111111;0.0;0.0;0.1
GO:0001932;0.6363636363636364;0.0;0.25;0.23076923076923078;0.0;0.0;0.0;0.0;0.07692307692307693;0.7777777777777778;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.45454545454545453;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.2727272727272727;0.7;0.06666666666666667;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.3;0.0;0.0;0.875;0.0;0.0;0.0;0.0;0.3333333333333333;0.45454545454545453;0.25;0.3;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.45454545454545453;0.3;0.45454545454545453;0.0;0.0;1.0;0.0;0.7;0.0;0.0;0.0;0.0
GO:0045087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.16666666666666666;0.0;1.0;0.0;0.2857142857142857;0.0;0.0;0.0
GO:0070374;0.6153846153846154;0.0;0.6666666666666666;0.23076923076923078;0.0;0.0;0.0;0.0;0.07142857142857142;0.7272727272727273;0.0;0.0;0.0;0.21428571428571427;0.5;0.0;0.0;0.0;0.46153846153846156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.2727272727272727;0.7777777777777778;0.0625;0.0;0.0;0.0;0.3076923076923077;0.6666666666666666;0.0;0.0;0.4444444444444444;0.0;0.0;0.6363636363636364;0.0;0.0;0.0;0.0;0.4;0.46153846153846156;0.25;0.36363636363636365;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.46153846153846156;0.0;0.46153846153846156;0.0;0.0;0.7;0.0;1.0;0.0;0.0;0.0;0.0
GO:0016064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1111111111111111;0.0;0.2857142857142857;0.0;1.0;0.0;0.0;0.0
GO:0034158;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.14285714285714285;0.0;0.0;0.0;0.0;0.16666666666666666;0.125;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.14285714285714285
GO:0016266;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.42857142857142855;0.0;0.6;0.0;0.0;0.16666666666666666;0.375;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.42857142857142855
GO:0030311;0.14285714285714285;0.0;0.0;0.0;0.1111111111111111;0.14285714285714285;0.0;0.5;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.5714285714285714;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.375;0.375;0.0;0.625;0.0;0.0;0.0;0.0;0.0;0.0;0.7142857142857143;0.14285714285714285;0.375;0.0;0.0;0.5714285714285714;0.5;0.0;0.5714285714285714;0.7142857142857143;0.0;0.1;0.4444444444444444;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.14285714285714285;0.5;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.1111111111111111;0.1;0.0;0.0;0.0;0.0;0.14285714285714285;0.42857142857142855;1.0
