;GO:0014068;GO:0014067;GO:0046854;GO:0002244;GO:0045766;GO:0008589;GO:2000119;GO:0001701;GO:0048642;GO:0010811;GO:0050679;GO:0032720;GO:0043518;GO:0055062;GO:0002092;GO:0035790;GO:1900025;GO:0045930;GO:0009725;GO:0030539;GO:0048015;GO:2000647;GO:0071363;GO:2000802;GO:0010544;GO:0018146;GO:2000249;GO:0034614;GO:0051897;GO:0033128;GO:1902174;GO:2000780;GO:0008285;GO:0038091;GO:0045944;GO:0045668;GO:0002576;GO:0000165;GO:2000778;GO:0048146;GO:0019221;GO:0001649;GO:2000773;GO:0008210;GO:0048701;GO:0007517;GO:0070570;GO:1990830;GO:2000146;GO:2000144;GO:0030199;GO:0035924;GO:0030510;GO:2000147;GO:0007050;GO:0018108;GO:0045606;GO:0023019;GO:0046777;GO:0006366;GO:0048557;GO:0003253;GO:0060326;GO:2000679;GO:0042340;GO:0055003;GO:0032760;GO:2000276;GO:0071456;GO:0035115;GO:0035116;GO:0030500;GO:0035359;GO:0007186;GO:0032000;GO:2000051;GO:0043552;GO:0090263;GO:0002053;GO:0043433;GO:0032914;GO:0072378;GO:0000271;GO:0010628;GO:0010863;GO:0050920;GO:0033327;GO:0030335;GO:0035067;GO:0071639;GO:0000122;GO:0071230;GO:2000739;GO:0030326;GO:0009968;GO:0060628;GO:0010955;GO:0010952;GO:0060070;GO:0006351;GO:0007204;GO:0090090;GO:0043066;GO:0070373;GO:0070374;GO:0045880;GO:0006508;GO:0035567
GO:0033128;0.2830074998557688;0.3356143810225276;0.0;0.0;0.2830074998557688;0.3356143810225276;0.3081136762725405;0.0;0.3081136762725405;0.3081136762725405;0.3356143810225276;0.3081136762725405;0.4;0.20000000000000007;0.4;0.3081136762725405;0.43852901558847923;0.4;0.0;0.0;0.3081136762725405;0.4;0.0;0.2830074998557688;0.4;0.0;0.4;0.0;0.2830074998557688;1.0;0.2599120563717816;0.4;0.43852901558847923;0.3356143810225276;0.3356143810225276;0.4;0.0;0.3356143810225276;0.2830074998557688;0.3356143810225276;0.3356143810225276;0.0;0.4;0.23852901558847928;0.0;0.0;0.3660149997115376;0.0;0.4;0.3660149997115376;0.0;0.0;0.3660149997115376;0.3356143810225276;0.4;0.0;0.3081136762725405;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.23852901558847928;0.0;0.0;0.2599120563717816;0.3356143810225276;0.0;0.0;0.0;0.3081136762725405;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.43852901558847923;0.2830074998557688;0.3356143810225276;0.4;0.2599120563717816;0.0;0.0;0.4;0.20000000000000007;0.3356143810225276;0.0;0.3081136762725405;0.8;0.2599120563717816;0.4;0.0;0.3356143810225276;0.0;0.4;0.3660149997115376;0.5356143810225276;0.43852901558847923;0.3081136762725405;0.0;0.15041449731128298;0.3356143810225276;0.3660149997115376;0.6830074998557688;0.5356143810225276;0.3081136762725405;0.0;0.3081136762725405
GO:1902174;0.3660149997115376;0.3081136762725405;0.0;0.0;0.3660149997115376;0.3660149997115376;0.2830074998557688;0.0;0.2830074998557688;0.4;0.43852901558847923;0.2830074998557688;0.3660149997115376;0.21862188087829626;0.43852901558847923;0.3356143810225276;0.3356143810225276;0.3660149997115376;0.0;0.0;0.3356143810225276;0.3660149997115376;0.0;0.3660149997115376;0.3660149997115376;0.0;0.3660149997115376;0.0;0.3660149997115376;0.2599120563717816;1.0;0.3356143810225276;0.4;0.43852901558847923;0.3081136762725405;0.3660149997115376;0.0;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.0;0.3660149997115376;0.2599120563717816;0.0;0.0;0.4;0.0;0.3660149997115376;0.4;0.0;0.0;0.4;0.43852901558847923;0.3660149997115376;0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.2599120563717816;0.0;0.0;0.3356143810225276;0.3081136762725405;0.0;0.0;0.0;0.3356143810225276;0.3356143810225276;0.4;0.4;0.3081136762725405;0.3356143810225276;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.0;0.0;0.3660149997115376;0.21862188087829626;0.3660149997115376;0.0;0.4;0.2599120563717816;0.3356143810225276;0.2830074998557688;0.0;0.3660149997115376;0.0;0.3660149997115376;0.4;0.3081136762725405;0.3660149997115376;0.3356143810225276;0.0;0.16601499971153766;0.3081136762725405;0.6000000000000001;0.2830074998557688;0.3356143810225276;0.4;0.0;0.3356143810225276
GO:2000780;0.4;0.48300749985576874;0.0;0.0;0.3660149997115376;0.48300749985576874;0.4;0.0;0.4;0.4;0.43852901558847923;0.4;0.6830074998557688;0.2599120563717816;0.48300749985576874;0.4;0.48300749985576874;0.5356143810225276;0.0;0.0;0.4;0.5356143810225276;0.0;0.3660149997115376;0.5356143810225276;0.0;0.43852901558847923;0.0;0.4;0.4;0.3356143810225276;1.0;0.6000000000000001;0.43852901558847923;0.4;0.5356143810225276;0.0;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.0;0.6000000000000001;0.3081136762725405;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.4;0.0;0.0;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.0;0.4;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.3356143810225276;0.43852901558847923;0.0;0.0;0.0;0.4;0.5356143810225276;0.48300749985576874;0.4;0.48300749985576874;0.3660149997115376;0.4;0.43852901558847923;0.5356143810225276;0.3356143810225276;0.0;0.0;0.48300749985576874;0.2599120563717816;0.48300749985576874;0.0;0.4;0.4;0.3356143810225276;0.48300749985576874;0.0;0.43852901558847923;0.0;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.4;0.4;0.0;0.20000000000000007;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.0;0.4
GO:0008285;0.43852901558847923;0.5356143810225276;0.0;0.0;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.6830074998557688;0.48300749985576874;0.6830074998557688;0.3081136762725405;0.5356143810225276;0.48300749985576874;0.6000000000000001;0.6830074998557688;0.0;0.0;0.48300749985576874;1.0;0.0;0.43852901558847923;0.6830074998557688;0.0;0.5356143810225276;0.0;0.43852901558847923;0.43852901558847923;0.4;0.6000000000000001;1.0;0.6830074998557688;0.4;0.6830074998557688;0.0;0.5356143810225276;0.43852901558847923;0.6830074998557688;0.5356143810225276;0.0;0.6830074998557688;0.3660149997115376;0.0;0.0;0.6000000000000001;0.0;0.6830074998557688;0.48300749985576874;0.0;0.0;0.6000000000000001;0.5356143810225276;0.6830074998557688;0.0;0.48300749985576874;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.4;0.5356143810225276;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.6000000000000001;0.48300749985576874;0.5356143810225276;0.4;0.43852901558847923;0.6830074998557688;0.6830074998557688;0.4;0.0;0.0;0.43852901558847923;0.3081136762725405;0.5356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.4;0.48300749985576874;0.0;0.5356143810225276;0.0;0.6830074998557688;0.6000000000000001;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.0;0.23852901558847928;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.4;0.48300749985576874;0.0;0.48300749985576874
GO:0038091;0.48300749985576874;0.4;0.48300749985576874;0.8;0.48300749985576874;0.48300749985576874;0.4;0.0;0.4;0.5356143810225276;0.8;0.4;0.48300749985576874;0.3660149997115376;0.6000000000000001;0.8;0.43852901558847923;0.48300749985576874;0.0;0.0;0.8;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.6830074998557688;1.0;0.4;0.48300749985576874;0.5356143810225276;0.8;0.48300749985576874;0.8;0.8;0.8;0.48300749985576874;0.6000000000000001;0.0;0.0;0.8;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.5356143810225276;0.6000000000000001;0.8;0.43852901558847923;0.5356143810225276;0.8;0.43852901558847923;0.8;0.0;0.8;0.8;0.43852901558847923;0.5356143810225276;0.8;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.0;0.0;0.48300749985576874;0.43852901558847923;0.8;0.5356143810225276;0.4;0.43852901558847923;0.48300749985576874;0.8;0.5356143810225276;0.43852901558847923;0.0;0.0;0.48300749985576874;0.3660149997115376;0.5356143810225276;0.8;0.5356143810225276;0.3356143810225276;0.43852901558847923;0.3660149997115376;0.5356143810225276;0.48300749985576874;0.0;0.48300749985576874;0.5356143810225276;0.4;0.48300749985576874;0.8;0.8;0.3660149997115376;0.4;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.5356143810225276;0.0;0.8
GO:0045944;0.3660149997115376;0.3081136762725405;0.0;0.0;0.4;0.3660149997115376;0.3081136762725405;0.0;0.3081136762725405;0.43852901558847923;0.4;0.3081136762725405;0.3660149997115376;0.23852901558847928;0.6000000000000001;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.3660149997115376;0.3660149997115376;0.0;0.3660149997115376;0.0;0.3660149997115376;0.3356143810225276;0.3081136762725405;0.4;0.4;0.4;1.0;0.3660149997115376;0.0;0.3660149997115376;0.3660149997115376;0.4;0.3660149997115376;0.0;0.3660149997115376;0.2830074998557688;0.0;0.0;0.4;0.0;0.3660149997115376;0.8;0.0;0.0;0.8;0.43852901558847923;0.3660149997115376;0.0;0.4;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.2830074998557688;0.0;0.0;0.3660149997115376;0.3356143810225276;0.0;0.0;0.0;0.3660149997115376;0.3356143810225276;0.4;0.43852901558847923;0.3081136762725405;0.43852901558847923;0.3660149997115376;0.4;0.6000000000000001;0.3660149997115376;0.0;0.0;0.8;0.23852901558847928;0.4;0.0;0.4;0.3356143810225276;0.3660149997115376;0.8;0.0;0.3660149997115376;0.0;0.3660149997115376;0.4;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.0;0.18250743174993223;0.3081136762725405;0.3356143810225276;0.3081136762725405;0.3660149997115376;0.4;0.0;0.3660149997115376
GO:0045668;0.4;0.48300749985576874;0.0;0.0;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.0;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.5356143810225276;0.6000000000000001;0.2830074998557688;0.48300749985576874;0.43852901558847923;0.6000000000000001;0.6000000000000001;0.0;0.0;0.43852901558847923;0.6000000000000001;0.0;0.48300749985576874;0.6000000000000001;0.0;0.48300749985576874;0.0;0.4;0.4;0.3660149997115376;0.5356143810225276;0.6830074998557688;0.48300749985576874;0.3660149997115376;1.0;0.0;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.0;0.6000000000000001;0.3356143810225276;0.0;0.0;0.5356143810225276;0.0;0.6000000000000001;0.43852901558847923;0.0;0.0;0.5356143810225276;0.48300749985576874;0.6000000000000001;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.6830074998557688;0.5356143810225276;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.4;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.0;0.0;0.4;0.2830074998557688;0.48300749985576874;0.0;0.43852901558847923;0.4;0.43852901558847923;0.43852901558847923;0.0;0.6000000000000001;0.0;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.4;0.43852901558847923;0.0;0.21862188087829626;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.0;0.43852901558847923
GO:0002576;0.0;0.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.4;0.0;0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;1.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.3660149997115376;0.0;0.0;0.5356143810225276;0.3356143810225276;0.0;0.5356143810225276;0.3356143810225276;0.4;0.0;0.5356143810225276;0.5356143810225276;0.0;0.4;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.4;0.2830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276
GO:0000165;0.4;0.4;0.5356143810225276;0.8;0.43852901558847923;0.48300749985576874;0.4;0.0;0.4;0.48300749985576874;0.48300749985576874;0.4;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.8;0.43852901558847923;0.48300749985576874;0.0;0.0;0.8;0.48300749985576874;0.5356143810225276;0.4;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.4;0.3356143810225276;0.3660149997115376;0.43852901558847923;0.5356143810225276;0.8;0.3660149997115376;0.48300749985576874;0.5356143810225276;1.0;0.4;0.48300749985576874;0.8;0.8;0.48300749985576874;0.6000000000000001;0.0;0.0;0.8;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.6000000000000001;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.8;0.6830074998557688;0.43852901558847923;0.8;0.6830074998557688;0.8;0.0;0.8;0.8;0.43852901558847923;0.5356143810225276;0.8;0.4;0.48300749985576874;0.6000000000000001;0.0;0.0;0.48300749985576874;0.43852901558847923;0.8;0.43852901558847923;0.4;0.4;0.4;0.48300749985576874;0.5356143810225276;0.4;0.8;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.5356143810225276;0.8;0.43852901558847923;0.3356143810225276;0.4;0.3660149997115376;0.5356143810225276;0.48300749985576874;0.0;0.48300749985576874;0.5356143810225276;0.4;0.43852901558847923;0.8;0.8;0.3660149997115376;0.4;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.5356143810225276;0.8
GO:2000778;0.4;0.3356143810225276;0.0;0.0;0.5356143810225276;0.4;0.3356143810225276;0.0;0.4;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.4;0.2599120563717816;0.48300749985576874;0.4;0.3660149997115376;0.4;0.0;0.0;0.4;0.4;0.0;0.48300749985576874;0.4;0.0;0.4;0.0;0.4;0.2830074998557688;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.43852901558847923;0.0;0.4;1.0;0.48300749985576874;0.4;0.0;0.4;0.3081136762725405;0.0;0.0;0.43852901558847923;0.0;0.4;0.43852901558847923;0.0;0.0;0.43852901558847923;0.48300749985576874;0.4;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.6000000000000001;0.3660149997115376;0.0;0.0;0.0;0.48300749985576874;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.4;0.4;0.48300749985576874;0.43852901558847923;0.6000000000000001;0.0;0.0;0.43852901558847923;0.2599120563717816;0.43852901558847923;0.0;0.43852901558847923;0.2830074998557688;0.6000000000000001;0.3081136762725405;0.0;0.4;0.0;0.4;0.43852901558847923;0.3356143810225276;0.4;0.4;0.0;0.20000000000000007;0.3356143810225276;0.3660149997115376;0.3081136762725405;0.3660149997115376;0.43852901558847923;0.0;0.4
GO:0048146;0.48300749985576874;0.4;0.0;0.0;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.0;0.3660149997115376;0.5356143810225276;0.8;0.3660149997115376;0.48300749985576874;0.2830074998557688;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.0;0.0;0.43852901558847923;0.6000000000000001;0.0;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.0;0.48300749985576874;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.6830074998557688;0.8;0.4;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;1.0;0.48300749985576874;0.0;0.48300749985576874;0.3356143810225276;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.4;0.43852901558847923;0.48300749985576874;0.8;0.48300749985576874;0.43852901558847923;0.0;0.0;0.48300749985576874;0.2830074998557688;0.48300749985576874;0.0;0.5356143810225276;0.3356143810225276;0.43852901558847923;0.3660149997115376;0.0;0.48300749985576874;0.0;0.48300749985576874;0.5356143810225276;0.4;0.48300749985576874;0.43852901558847923;0.0;0.21862188087829626;0.4;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.5356143810225276;0.0;0.43852901558847923
GO:0019221;0.4;0.4;0.48300749985576874;0.8;0.43852901558847923;0.48300749985576874;0.4;0.0;0.4;0.48300749985576874;0.48300749985576874;0.4;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.8;0.43852901558847923;0.48300749985576874;0.0;0.0;0.8;0.48300749985576874;0.5356143810225276;0.4;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.4;0.3356143810225276;0.3660149997115376;0.43852901558847923;0.5356143810225276;0.8;0.3660149997115376;0.48300749985576874;0.5356143810225276;0.8;0.4;0.48300749985576874;1.0;0.8;0.48300749985576874;0.6000000000000001;0.0;0.0;0.8;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.6000000000000001;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.8;0.43852901558847923;0.43852901558847923;0.8;0.43852901558847923;0.8;0.0;0.8;0.8;0.43852901558847923;0.5356143810225276;0.8;0.4;0.48300749985576874;0.6000000000000001;0.0;0.0;0.48300749985576874;0.43852901558847923;0.8;0.43852901558847923;0.4;0.4;0.4;0.48300749985576874;0.5356143810225276;0.4;0.0;0.0;0.43852901558847923;0.3660149997115376;0.5356143810225276;0.8;0.43852901558847923;0.3356143810225276;0.4;0.3660149997115376;0.5356143810225276;0.48300749985576874;0.0;0.48300749985576874;0.5356143810225276;0.4;0.43852901558847923;0.8;0.8;0.3660149997115376;0.4;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.0;0.8
GO:0001649;0.0;0.0;0.43852901558847923;0.8;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.43852901558847923;0.8;0.0;0.0;0.8;1.0;0.0;0.48300749985576874;0.8;0.8;0.0;0.43852901558847923;0.0;0.0;0.5356143810225276;0.43852901558847923;0.0;0.0;0.8;0.4;0.0;0.8;0.4;0.8;0.8;0.8;0.8;0.0;0.48300749985576874;0.8;0.0;0.0;0.5356143810225276;0.8;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.8
GO:2000773;0.48300749985576874;0.6000000000000001;0.0;0.0;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.0;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.6830074998557688;0.3081136762725405;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.6000000000000001;0.0;0.0;0.48300749985576874;0.6000000000000001;0.0;0.4;0.6000000000000001;0.0;0.48300749985576874;0.0;0.48300749985576874;0.4;0.3660149997115376;0.6000000000000001;0.6830074998557688;0.48300749985576874;0.3660149997115376;0.6000000000000001;0.0;0.48300749985576874;0.4;0.48300749985576874;0.48300749985576874;0.0;1.0;0.3660149997115376;0.0;0.0;0.6830074998557688;0.0;0.6000000000000001;0.43852901558847923;0.0;0.0;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.0;0.48300749985576874;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.4;0.5356143810225276;0.0;0.0;0.0;0.48300749985576874;0.6830074998557688;0.5356143810225276;0.43852901558847923;0.6000000000000001;0.4;0.48300749985576874;0.48300749985576874;0.6830074998557688;0.4;0.0;0.0;0.43852901558847923;0.3081136762725405;0.6000000000000001;0.0;0.43852901558847923;0.4;0.4;0.43852901558847923;0.0;0.48300749985576874;0.0;0.8;0.5356143810225276;0.48300749985576874;0.4;0.48300749985576874;0.0;0.23852901558847928;0.6000000000000001;0.5356143810225276;0.5356143810225276;0.43852901558847923;0.5356143810225276;0.0;0.48300749985576874
GO:0008210;0.3081136762725405;0.3081136762725405;0.48300749985576874;0.48300749985576874;0.3356143810225276;0.3660149997115376;0.3081136762725405;0.0;0.3081136762725405;0.3660149997115376;0.3356143810225276;0.3081136762725405;0.3356143810225276;0.3356143810225276;0.3356143810225276;0.6000000000000001;0.3356143810225276;0.3356143810225276;0.0;0.0;0.6000000000000001;0.3356143810225276;0.43852901558847923;0.3081136762725405;0.3660149997115376;0.5356143810225276;0.3356143810225276;0.43852901558847923;0.3081136762725405;0.23852901558847928;0.2599120563717816;0.3081136762725405;0.3660149997115376;0.6000000000000001;0.2830074998557688;0.3356143810225276;0.43852901558847923;0.6000000000000001;0.3081136762725405;0.3356143810225276;0.6000000000000001;0.48300749985576874;0.3660149997115376;1.0;0.0;0.0;0.48300749985576874;0.4;0.3660149997115376;0.3356143810225276;0.48300749985576874;0.4;0.3660149997115376;0.3660149997115376;0.6000000000000001;0.43852901558847923;0.3356143810225276;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.0;0.6000000000000001;0.6000000000000001;0.3356143810225276;0.5356143810225276;0.6000000000000001;0.3081136762725405;0.3660149997115376;0.48300749985576874;0.0;0.0;0.3660149997115376;0.3356143810225276;0.6000000000000001;0.3081136762725405;0.3081136762725405;0.3081136762725405;0.3081136762725405;0.3356143810225276;0.4;0.3081136762725405;0.48300749985576874;0.48300749985576874;0.3356143810225276;0.2830074998557688;0.4;0.48300749985576874;0.3356143810225276;0.2599120563717816;0.3081136762725405;0.2830074998557688;0.43852901558847923;0.3356143810225276;0.0;0.3660149997115376;0.3660149997115376;0.2830074998557688;0.3356143810225276;0.6000000000000001;0.6000000000000001;0.3081136762725405;0.3081136762725405;0.3081136762725405;0.2830074998557688;0.2830074998557688;0.3356143810225276;0.5356143810225276;0.6000000000000001
GO:0048701;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007517;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0070570;0.43852901558847923;0.43852901558847923;0.0;0.0;0.43852901558847923;0.5356143810225276;0.4;0.0;0.4;0.48300749985576874;0.5356143810225276;0.4;0.6000000000000001;0.3660149997115376;0.5356143810225276;0.8;0.48300749985576874;0.5356143810225276;0.0;0.0;0.8;0.5356143810225276;0.0;0.43852901558847923;0.5356143810225276;0.0;0.5356143810225276;0.0;0.43852901558847923;0.3660149997115376;0.4;0.5356143810225276;0.6000000000000001;0.8;0.4;0.5356143810225276;0.0;0.8;0.43852901558847923;0.5356143810225276;0.8;0.0;0.6830074998557688;0.48300749985576874;0.0;0.0;1.0;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.6000000000000001;0.5356143810225276;0.8;0.0;0.48300749985576874;0.8;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.4;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.8;0.48300749985576874;0.43852901558847923;0.4;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.4;0.0;0.0;0.43852901558847923;0.3660149997115376;0.5356143810225276;0.0;0.48300749985576874;0.3660149997115376;0.4;0.4;0.0;0.5356143810225276;0.0;0.5356143810225276;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.8;0.0;0.3356143810225276;0.43852901558847923;0.48300749985576874;0.4;0.4;0.48300749985576874;0.0;0.8
GO:1990830;0.0;0.0;0.3356143810225276;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.6000000000000001;0.0;0.48300749985576874;0.0;0.6830074998557688;0.0;0.0;0.3660149997115376;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.4;0.0;0.0;0.0;1.0;0.0;0.0;0.4;0.6000000000000001;0.0;0.0;0.48300749985576874;0.3081136762725405;0.0;0.48300749985576874;0.3081136762725405;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.0;0.3660149997115376;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.2599120563717816;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874
