;GO:0006281;GO:0014068;GO:0014067;GO:0090331;GO:0007096;GO:0046854;GO:1900134;GO:0045124;GO:0000186;GO:0001545;GO:0032967;GO:0001666;GO:0045892;GO:0045893;GO:0030308;GO:0071498;GO:0048642;GO:0051482;GO:0017185;GO:0050715;GO:0050714;GO:0019369;GO:0035556;GO:0046628;GO:0036120;GO:0034220;GO:0048008;GO:0043114;GO:0045652;GO:0042542;GO:0009966;GO:0006334;GO:0051895;GO:0048011;GO:0048010;GO:0099553;GO:0051256;GO:0046475;GO:0048013;GO:0050847;GO:2000484;GO:0034614;GO:0071803;GO:0086098;GO:0051897;GO:2000641;GO:0043406;GO:0035025;GO:0033363;GO:0008285;GO:0008284;GO:0043123;GO:0038096;GO:0002223;GO:0043524;GO:0007229;GO:0071393;GO:0051385;GO:0071398;GO:2000811;GO:2000778;GO:0010757;GO:0034446;GO:0030241;GO:0010634;GO:0030520;GO:0016236;GO:0032148;GO:0050731;GO:0050974;GO:0031295;GO:0060491;GO:2000394;GO:0061108;GO:0002074;GO:0038083;GO:0051281;GO:1990830;GO:2001237;GO:0050900;GO:2000386;GO:0032496;GO:0010766;GO:0030199;GO:0033625;GO:0010641;GO:0007172;GO:0030194;GO:0061098;GO:0007173;GO:0007179;GO:0042177;GO:0048711;GO:0043149;GO:0060444;GO:0043547;GO:0031954;GO:0071850;GO:0043154;GO:0010737;GO:0035635;GO:0055003;GO:0072425;GO:0060291;GO:0071456;GO:0006919;GO:0051209;GO:2001243;GO:0051966;GO:1900182;GO:0060155;GO:0045737;GO:0046947;GO:0042628;GO:0060271;GO:0045214;GO:0043552;GO:0090263;GO:1904668;GO:0045217;GO:0046427;GO:0032757;GO:0010907;GO:0051057;GO:0010628;GO:0070236;GO:0030334;GO:0018105;GO:0051974;GO:0030335;GO:0016567;GO:0036035;GO:0036151;GO:0036152;GO:0060065;GO:0045907;GO:0045742;GO:0048739;GO:0009615;GO:0045987;GO:0032869;GO:0000122;GO:0003105;GO:0010951;GO:0010954;GO:0032463;GO:0014911;GO:0051902;GO:2000573;GO:0036149;GO:0035335;GO:2001286;GO:0007166;GO:0007200;GO:0007205;GO:0045879;GO:0048505;GO:0007567;GO:0070493;GO:0071222;GO:0048477;GO:0048873;GO:0045087;GO:0043065;GO:0070374;GO:0033146;GO:0032211
GO:0030199;0.43852901558847923;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.6000000000000001;0.3660149997115376;0.0;0.0;0.3660149997115376;0.6000000000000001;0.0;0.4;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.6000000000000001;0.6000000000000001;0.3356143810225276;0.6830074998557688;0.4;0.6000000000000001;0.6000000000000001;0.0;0.43852901558847923;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.6000000000000001;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.6000000000000001;0.6830074998557688;0.0;0.6000000000000001;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.3660149997115376;0.4;0.0;0.5356143810225276;0.0;0.0;0.0;1.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.6000000000000001;0.0;0.6000000000000001;0.0;0.6830074998557688;0.6000000000000001;0.0;0.48300749985576874;0.0;0.5356143810225276;0.0;0.0;0.0;0.6830074998557688;0.0;0.43852901558847923;0.0;0.6000000000000001;0.6830074998557688;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.3356143810225276;0.6000000000000001;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0
GO:0033625;0.0;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.3081136762725405;0.0;0.48300749985576874;0.0;0.3660149997115376;0.43852901558847923;0.5356143810225276;0.0;0.3660149997115376;0.48300749985576874;0.0;0.48300749985576874;0.5356143810225276;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.8;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.4;0.3660149997115376;0.0;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.4;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;0.43852901558847923;0.3356143810225276;0.0;0.0;0.5356143810225276;0.43852901558847923;0.0;0.3081136762725405;0.4;0.0;0.4;0.6000000000000001;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.0;0.3660149997115376;0.0;0.43852901558847923;0.0;0.4;0.0;1.0;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.4;0.43852901558847923;0.0;0.0;0.3356143810225276;0.4;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.0;0.0;0.5356143810225276;0.48300749985576874;0.0;0.4;0.43852901558847923;0.3660149997115376;0.4;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.0;0.4;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.3356143810225276;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.3356143810225276;0.48300749985576874;0.3356143810225276;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.0;0.0;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.4;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.4;0.4;0.3660149997115376
GO:0010641;0.0;0.6830074998557688;0.5356143810225276;0.4;0.4;0.0;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.0;0.48300749985576874;0.0;0.3660149997115376;0.43852901558847923;0.48300749985576874;0.0;0.3660149997115376;0.48300749985576874;0.0;0.48300749985576874;0.5356143810225276;0.0;0.48300749985576874;0.8;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.8;0.0;0.4;0.43852901558847923;0.43852901558847923;0.4;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.43852901558847923;0.6830074998557688;0.48300749985576874;0.6000000000000001;0.5356143810225276;0.0;0.48300749985576874;0.6000000000000001;0.6830074998557688;0.43852901558847923;0.43852901558847923;0.4;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;0.43852901558847923;0.3356143810225276;0.0;0.0;0.5356143810225276;0.43852901558847923;0.0;0.3081136762725405;0.4;0.0;0.4;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.4;0.0;0.48300749985576874;1.0;0.6830074998557688;0.5356143810225276;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.4;0.43852901558847923;0.0;0.0;0.3356143810225276;0.4;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.0;0.0;0.5356143810225276;0.6000000000000001;0.0;0.4;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.43852901558847923;0.6830074998557688;0.3356143810225276;0.0;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.6830074998557688;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.3356143810225276;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.6830074998557688;0.0;0.0;0.48300749985576874;0.0;0.3356143810225276;0.48300749985576874;0.3356143810225276;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.0;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.6000000000000001;0.6000000000000001;0.3356143810225276
GO:0007172;0.48300749985576874;0.6000000000000001;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.8;0.6000000000000001;0.48300749985576874;0.0;0.43852901558847923;0.0;0.4;0.4;0.5356143810225276;0.5356143810225276;0.4;0.8;0.4;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.8;0.6830074998557688;0.5356143810225276;0.0;0.8;0.8;0.48300749985576874;0.0;1.0;0.8;0.43852901558847923;0.8;0.8;0.43852901558847923;0.8;0.43852901558847923;0.8;0.8;0.4;0.48300749985576874;0.43852901558847923;0.8;0.6000000000000001;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.8;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.8;0.8;0.43852901558847923;0.8;0.48300749985576874;0.0;0.48300749985576874;0.4;0.4;0.3660149997115376;0.8;0.8;0.48300749985576874;0.8;0.5356143810225276;0.3356143810225276;0.3660149997115376;0.0;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.0;0.0;0.3660149997115376;0.48300749985576874;0.43852901558847923;0.6000000000000001;0.8;0.4;0.0;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.6830074998557688;1.0;0.5356143810225276;0.3660149997115376;0.8;0.8;0.43852901558847923;0.8;0.8;0.0;0.43852901558847923;0.3660149997115376;0.8;0.4;0.8;0.0;0.8;0.8;0.5356143810225276;0.5356143810225276;0.3660149997115376;0.8;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.8;0.48300749985576874;0.43852901558847923;0.0;0.8;0.8;0.4;0.6000000000000001;0.4;0.5356143810225276;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.4;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.8;0.48300749985576874;0.48300749985576874;0.0;0.8;0.6000000000000001;0.8;0.0;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.8;0.4;0.4;0.4;0.4;0.48300749985576874;0.43852901558847923;0.4;0.4;0.48300749985576874;0.8;0.8;0.8;0.6830074998557688;0.5356143810225276;0.0;0.8;0.8;0.8;0.8;0.0;0.43852901558847923;0.5356143810225276;0.6830074998557688;0.3660149997115376
GO:0030194;0.0;0.48300749985576874;0.43852901558847923;0.6000000000000001;0.4;0.0;0.48300749985576874;0.5356143810225276;0.4;0.0;0.5356143810225276;0.0;0.4;0.48300749985576874;0.48300749985576874;0.0;0.43852901558847923;0.5356143810225276;0.0;0.6000000000000001;0.5356143810225276;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.0;0.6000000000000001;0.0;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.0;0.0;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.0;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.4;0.0;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.4;0.48300749985576874;0.0;0.0;0.0;0.3660149997115376;0.5356143810225276;0.3356143810225276;0.0;0.0;0.6830074998557688;0.48300749985576874;0.0;0.3081136762725405;0.4;0.0;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;1.0;0.3356143810225276;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.0;0.0;0.3660149997115376;0.4;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.0;0.0;0.6000000000000001;0.5356143810225276;0.0;0.4;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.3356143810225276;0.0;0.43852901558847923;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.0;0.3660149997115376;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.48300749985576874;0.0;0.0;0.6000000000000001;0.0;0.3660149997115376;0.5356143810225276;0.3356143810225276;0.43852901558847923;0.4;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.0;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.4
GO:0061098;0.0;0.3081136762725405;0.2599120563717816;0.2599120563717816;0.2830074998557688;0.0;0.3660149997115376;0.3660149997115376;0.6830074998557688;0.0;0.3660149997115376;0.0;0.3356143810225276;0.4;0.3356143810225276;0.0;0.2599120563717816;0.4;0.0;0.3356143810225276;0.3660149997115376;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0;0.3660149997115376;0.3660149997115376;0.3081136762725405;0.0;0.3356143810225276;0.0;0.2830074998557688;0.3660149997115376;0.3660149997115376;0.23852901558847928;0.0;0.0;0.3660149997115376;0.3660149997115376;0.3081136762725405;0.0;0.3356143810225276;0.3660149997115376;0.3081136762725405;0.3356143810225276;0.6830074998557688;0.2599120563717816;0.0;0.3356143810225276;0.4;0.3081136762725405;0.3660149997115376;0.3660149997115376;0.2830074998557688;0.3660149997115376;0.0;0.0;0.0;0.2599120563717816;0.3081136762725405;0.3660149997115376;0.0;0.0;0.3356143810225276;0.3660149997115376;0.0;0.6830074998557688;1.0;0.0;0.3081136762725405;0.3356143810225276;0.3356143810225276;0.0;0.0;0.0;0.3660149997115376;0.0;0.2599120563717816;0.0;0.2830074998557688;0.0;0.2830074998557688;0.0;0.3356143810225276;0.3356143810225276;0.3660149997115376;0.3356143810225276;1.0;0.3660149997115376;0.3660149997115376;0.4;0.3660149997115376;0.0;0.0;0.48300749985576874;0.6830074998557688;0.3660149997115376;0.3081136762725405;0.3660149997115376;0.0;0.0;0.4;0.3356143810225276;0.0;0.3356143810225276;0.3660149997115376;0.2599120563717816;0.2830074998557688;0.3356143810225276;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.6000000000000001;0.3081136762725405;0.5356143810225276;0.0;0.2830074998557688;0.3081136762725405;0.4;0.3081136762725405;0.43852901558847923;0.3081136762725405;0.3081136762725405;0.0;0.48300749985576874;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.3081136762725405;0.0;0.0;0.3081136762725405;0.0;0.3081136762725405;0.4;0.3660149997115376;0.48300749985576874;0.2599120563717816;0.3081136762725405;0.3081136762725405;0.4;0.0;0.0;0.3081136762725405;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.2830074998557688;0.3356143810225276;0.0;0.3660149997115376;0.0;0.0;0.4;0.0;0.3356143810225276;0.6000000000000001;0.2830074998557688;0.3081136762725405
GO:0007173;0.5356143810225276;0.4;0.4;0.4;0.4;0.48300749985576874;0.8;0.6000000000000001;0.3356143810225276;0.0;0.43852901558847923;0.0;0.4;0.4;0.48300749985576874;0.6000000000000001;0.4;0.8;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.8;0.43852901558847923;0.5356143810225276;0.0;0.8;0.8;0.43852901558847923;0.0;0.5356143810225276;0.8;0.43852901558847923;0.8;0.8;0.4;0.8;0.48300749985576874;0.8;0.8;0.4;0.5356143810225276;0.43852901558847923;0.8;0.4;0.48300749985576874;0.3660149997115376;0.3356143810225276;0.8;0.48300749985576874;0.48300749985576874;0.4;0.8;0.8;0.4;0.8;0.5356143810225276;0.0;0.5356143810225276;0.3660149997115376;0.4;0.3356143810225276;0.8;0.8;0.48300749985576874;0.8;0.6000000000000001;0.3356143810225276;0.3356143810225276;0.0;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.0;0.0;0.4;0.48300749985576874;0.48300749985576874;0.4;0.8;0.4;0.0;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.8;0.48300749985576874;0.3660149997115376;1.0;0.8;0.43852901558847923;0.8;0.8;0.0;0.43852901558847923;0.3356143810225276;0.8;0.3660149997115376;0.8;0.0;0.8;0.8;0.43852901558847923;0.6000000000000001;0.3356143810225276;0.8;0.4;0.43852901558847923;0.48300749985576874;0.8;0.43852901558847923;0.5356143810225276;0.0;0.8;0.8;0.4;0.4;0.4;0.5356143810225276;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.4;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.4;0.8;0.48300749985576874;0.48300749985576874;0.0;0.8;0.4;0.8;0.0;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.8;0.4;0.3660149997115376;0.4;0.4;0.48300749985576874;0.4;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.8;0.8;0.8;0.43852901558847923;0.48300749985576874;0.0;0.8;0.8;0.8;0.8;0.0;0.4;0.3660149997115376;0.43852901558847923;0.3660149997115376
GO:0007179;0.5356143810225276;0.4;0.4;0.4;0.4;0.48300749985576874;0.8;0.6000000000000001;0.3356143810225276;0.0;0.43852901558847923;0.0;0.4;0.4;0.48300749985576874;0.6000000000000001;0.4;0.8;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.8;0.43852901558847923;0.5356143810225276;0.0;0.8;0.8;0.43852901558847923;0.0;0.5356143810225276;0.8;0.43852901558847923;0.8;0.8;0.4;0.8;0.48300749985576874;0.8;0.8;0.4;0.5356143810225276;0.43852901558847923;0.8;0.4;0.48300749985576874;0.3660149997115376;0.3356143810225276;0.8;0.48300749985576874;0.48300749985576874;0.4;0.8;0.8;0.4;0.8;0.5356143810225276;0.0;0.5356143810225276;0.3660149997115376;0.4;0.3356143810225276;0.8;0.8;0.48300749985576874;0.8;0.6000000000000001;0.3356143810225276;0.3356143810225276;0.0;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.0;0.0;0.4;0.48300749985576874;0.48300749985576874;0.4;0.8;0.4;0.0;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.8;0.48300749985576874;0.3660149997115376;0.8;1.0;0.43852901558847923;0.8;0.8;0.0;0.43852901558847923;0.3356143810225276;0.8;0.3660149997115376;0.8;0.0;0.8;0.8;0.43852901558847923;0.6000000000000001;0.3356143810225276;0.8;0.4;0.43852901558847923;0.48300749985576874;0.8;0.43852901558847923;0.5356143810225276;0.0;0.8;0.8;0.4;0.4;0.4;0.5356143810225276;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.4;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.4;0.8;0.48300749985576874;0.48300749985576874;0.0;0.8;0.4;0.8;0.0;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.8;0.4;0.3660149997115376;0.4;0.4;0.48300749985576874;0.4;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.8;0.8;0.8;0.43852901558847923;0.48300749985576874;0.0;0.8;0.8;0.8;0.8;0.0;0.4;0.3660149997115376;0.43852901558847923;0.3660149997115376
GO:0042177;0.0;0.3660149997115376;0.43852901558847923;0.4;0.3660149997115376;0.0;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.0;0.48300749985576874;0.0;0.6000000000000001;0.48300749985576874;0.5356143810225276;0.0;0.43852901558847923;0.48300749985576874;0.0;0.4;0.4;0.0;0.43852901558847923;0.4;0.0;0.0;0.43852901558847923;0.43852901558847923;0.4;0.0;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.0;0.0;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.0;0.4;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.4;0.3081136762725405;0.0;0.5356143810225276;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.4;0.3660149997115376;0.6000000000000001;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.43852901558847923;0.0;0.3660149997115376;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.4;0.0;0.43852901558847923;0.0;0.3660149997115376;0.0;0.48300749985576874;0.0;0.4;0.4;0.43852901558847923;0.43852901558847923;0.4;0.43852901558847923;0.43852901558847923;1.0;0.43852901558847923;0.0;0.0;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.6000000000000001;0.4;0.0;0.3660149997115376;0.48300749985576874;0.43852901558847923;0.4;0.43852901558847923;0.0;0.4;0.0;0.0;0.0;0.0;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.0;0.3356143810225276;0.4;0.48300749985576874;0.3660149997115376;0.5356143810225276;0.5356143810225276;0.43852901558847923;0.0;0.48300749985576874;0.4;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.3660149997115376;0.0;0.0;0.4;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.4;0.3660149997115376;0.5356143810225276;0.48300749985576874;0.0;0.0;0.4;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.3660149997115376;0.4;0.4;0.5356143810225276
GO:0048711;0.0;0.4;0.4;0.4;0.4;0.0;0.8;0.6000000000000001;0.3356143810225276;0.0;0.43852901558847923;0.0;0.4;0.4;0.48300749985576874;0.0;0.4;0.8;0.0;0.43852901558847923;0.43852901558847923;0.0;0.8;0.43852901558847923;0.0;0.0;0.8;0.8;0.43852901558847923;0.0;0.5356143810225276;0.0;0.43852901558847923;0.8;0.8;0.4;0.0;0.0;0.8;0.8;0.4;0.0;0.43852901558847923;0.8;0.4;0.48300749985576874;0.3660149997115376;0.3356143810225276;0.0;0.48300749985576874;0.48300749985576874;0.4;0.8;0.8;0.4;0.8;0.0;0.0;0.0;0.3660149997115376;0.4;0.3356143810225276;0.0;0.0;0.48300749985576874;0.8;0.0;0.3356143810225276;0.3356143810225276;0.0;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.0;0.4;0.0;0.4;0.0;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.8;0.48300749985576874;0.3660149997115376;0.8;0.8;0.43852901558847923;1.0;0.0;0.0;0.43852901558847923;0.3356143810225276;0.8;0.3660149997115376;0.8;0.0;0.0;0.8;0.43852901558847923;0.0;0.3356143810225276;0.8;0.4;0.43852901558847923;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.4;0.4;0.4;0.0;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.4;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.8;0.4;0.0;0.0;0.43852901558847923;0.0;0.3660149997115376;0.8;0.4;0.3660149997115376;0.4;0.4;0.48300749985576874;0.4;0.0;0.0;0.43852901558847923;0.8;0.8;0.8;0.43852901558847923;0.48300749985576874;0.0;0.8;0.0;0.0;0.8;0.0;0.4;0.3660149997115376;0.43852901558847923;0.3660149997115376
GO:0043149;0.5356143810225276;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.8;0.43852901558847923;0.0;0.0;0.48300749985576874;0.8;0.0;0.5356143810225276;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.8;0.4;0.8;0.48300749985576874;0.8;0.8;0.0;0.5356143810225276;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.8;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.0;0.8;0.8;0.0;0.8;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.48300749985576874;0.48300749985576874;0.0;0.8;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.0;1.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.8;0.8;0.0;0.6000000000000001;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.5356143810225276;0.0;0.8;0.8;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.4;0.8;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.8;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0
GO:0060444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0
