;GO:0006281;GO:0035563;GO:0006284;GO:0007131;GO:0007099;GO:0006283;GO:0033262;GO:0000578;GO:0000731;GO:0001701;GO:0045893;GO:0000060;GO:0032201;GO:0071897;GO:0001947;GO:0019886;GO:0071539;GO:0034502;GO:0090502;GO:0006296;GO:0006293;GO:0006294;GO:0006297;GO:0007265;GO:0006298;GO:0006974;GO:0060236;GO:0006334;GO:0000076;GO:0071364;GO:2000001;GO:0070317;GO:2001178;GO:0010389;GO:0035264;GO:0006260;GO:1900034;GO:0008285;GO:0008284;GO:0006261;GO:0042276;GO:0006267;GO:1902975;GO:1904117;GO:0046599;GO:0006303;GO:0006268;GO:0006269;GO:1902977;GO:0006302;GO:0002455;GO:0006813;GO:0060707;GO:0051383;GO:0000281;GO:0048146;GO:0032147;GO:0031297;GO:0070987;GO:1902065;GO:0006270;GO:0006273;GO:1902981;GO:0000727;GO:0031571;GO:0006272;GO:0000724;GO:0007089;GO:0042325;GO:0071548;GO:0051315;GO:0090656;GO:0021915;GO:0072708;GO:1905342;GO:1905341;GO:0030071;GO:1902990;GO:0007052;GO:0036297;GO:0060968;GO:0098535;GO:0071732;GO:0016572;GO:0010971;GO:0045739;GO:1904385;GO:0045737;GO:0000706;GO:1901796;GO:0007224;GO:0008156;GO:0030855;GO:0071163;GO:0032355;GO:0018105;GO:0016567;GO:0090307;GO:0008360;GO:0032077;GO:0030174;GO:0045740;GO:0006468;GO:0000122;GO:0051984;GO:0097421;GO:0006977;GO:0000086;GO:0031938;GO:0000083;GO:0032508;GO:0000082;GO:0071353;GO:0034644;GO:0070301;GO:0032467;GO:0045190;GO:0033314;GO:0042769;GO:0010571;GO:1900087;GO:1905775;GO:0046601;GO:0034080;GO:1902426;GO:0097711;GO:0043066;GO:0006909;GO:0071466;GO:0010569;GO:0032298;GO:2000105
GO:0000076;0.43852901558847923;0.3660149997115376;0.4;0.6000000000000001;0.6000000000000001;0.3660149997115376;0.48300749985576874;0.0;0.6000000000000001;0.0;0.3356143810225276;0.0;0.6000000000000001;0.43852901558847923;0.0;0.0;0.0;0.0;0.3356143810225276;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.4;0.48300749985576874;0.48300749985576874;0.6000000000000001;1.0;0.4;0.48300749985576874;0.5356143810225276;0.3660149997115376;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.4;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.3660149997115376;0.4;0.3660149997115376;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.4;0.0;0.0;0.5356143810225276;0.48300749985576874;0.6000000000000001;0.4;0.2830074998557688;0.6000000000000001;0.6000000000000001;0.0;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.3356143810225276;0.6000000000000001;0.6000000000000001;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.6000000000000001;0.4;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.4;0.3660149997115376;0.3660149997115376;0.48300749985576874;0.6000000000000001;0.3660149997115376;0.6000000000000001;0.4;0.5356143810225276;0.6000000000000001;0.0;0.3660149997115376;0.3356143810225276;0.6000000000000001;0.43852901558847923;0.3356143810225276;0.3081136762725405;0.3660149997115376;0.4;0.3660149997115376;0.43852901558847923;0.0;0.6000000000000001;0.6000000000000001;0.4;0.6000000000000001;0.3660149997115376;0.6000000000000001;0.4;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.5356143810225276;1.0;0.43852901558847923;0.43852901558847923;0.4;0.3660149997115376;0.3660149997115376;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.43852901558847923;0.0;0.48300749985576874;0.3356143810225276;0.3081136762725405;0.3356143810225276
GO:0071364;0.43852901558847923;0.0;0.4;0.5356143810225276;0.5356143810225276;0.3660149997115376;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.3660149997115376;0.0;0.0;0.0;0.0;0.3081136762725405;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.4;0.48300749985576874;0.0;0.5356143810225276;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.3356143810225276;0.6000000000000001;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.0;0.3660149997115376;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.4;0.48300749985576874;0.0;0.5356143810225276;0.4;0.5356143810225276;0.0;0.0;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.3356143810225276;0.5356143810225276;0.5356143810225276;0.3660149997115376;0.0;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.4;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.0;0.6000000000000001;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.3081136762725405;0.2830074998557688;0.5356143810225276;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.6000000000000001;0.5356143810225276;0.0;0.5356143810225276;0.3081136762725405;0.5356143810225276;0.6000000000000001;0.4;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.6000000000000001;0.0;0.0;0.0
GO:2000001;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.4;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.6000000000000001;0.0;0.48300749985576874;0.0;1.0;0.5356143810225276;0.43852901558847923;0.5356143810225276;0.0;0.0;0.6830074998557688;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.48300749985576874;0.6830074998557688;0.0;0.6000000000000001;0.0;0.43852901558847923;0.48300749985576874;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.4;0.3660149997115376;0.43852901558847923;0.0;0.3660149997115376;0.5356143810225276;0.0;0.6830074998557688;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.5356143810225276;0.48300749985576874;0.3660149997115376;0.43852901558847923;0.0;0.6000000000000001;0.0;0.43852901558847923;0.0;0.0;0.6000000000000001;0.3660149997115376;0.4
GO:0070317;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.3660149997115376;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.6000000000000001;0.0;0.5356143810225276;0.0;0.5356143810225276;1.0;0.4;0.5356143810225276;0.0;0.0;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.2830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.0;0.0;0.4;0.48300749985576874;0.5356143810225276;0.4;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.48300749985576874;0.4;0.0;0.5356143810225276;0.0;0.4;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.4;0.0;0.4;0.48300749985576874;0.0;0.8;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.48300749985576874;0.0;0.6000000000000001;0.48300749985576874;0.4;0.48300749985576874;0.0;0.8;0.0;0.48300749985576874;0.0;0.0;0.3660149997115376;0.3356143810225276;0.3660149997115376
GO:2001178;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.3660149997115376;0.0;0.43852901558847923;0.4;1.0;0.4;0.0;0.0;0.48300749985576874;0.48300749985576874;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.43852901558847923;0.4;0.43852901558847923;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.43852901558847923;0.5356143810225276;0.0;0.5356143810225276;0.0;0.4;0.43852901558847923;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.43852901558847923;0.3356143810225276;0.48300749985576874;0.0;0.3356143810225276;0.6000000000000001;0.0;0.5356143810225276;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.48300749985576874;0.43852901558847923;0.4;0.6000000000000001;0.0;0.43852901558847923;0.0;0.4;0.0;0.0;0.3660149997115376;0.4;0.43852901558847923
GO:0010389;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.3660149997115376;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.6830074998557688;0.0;0.43852901558847923;0.0;0.5356143810225276;0.5356143810225276;0.4;1.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.2830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.6000000000000001;0.4;0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.8;0.4;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;1.0;0.4;0.0;0.5356143810225276;0.0;0.4;0.43852901558847923;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.4;0.0;0.3356143810225276;0.48300749985576874;0.0;0.8;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.6830074998557688;0.0;0.5356143810225276;0.6830074998557688;0.3356143810225276;0.43852901558847923;0.0;0.6000000000000001;0.0;0.4;0.0;0.0;0.3660149997115376;0.3356143810225276;0.3660149997115376
GO:0035264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006260;0.8;0.0;0.6830074998557688;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.5356143810225276;0.6830074998557688;0.0;0.5356143810225276;0.8;0.5356143810225276;0.6830074998557688;0.43852901558847923;0.0;0.5356143810225276;0.43852901558847923;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.8;0.5356143810225276;0.8;0.3356143810225276;0.0;0.6000000000000001;0.5356143810225276;0.8;0.5356143810225276;0.6830074998557688;0.0;0.0;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.8;0.5356143810225276;0.5356143810225276;0.8;0.6000000000000001;0.0;0.0;0.0;0.5356143810225276;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.5356143810225276;0.6830074998557688;0.0;0.5356143810225276;0.4;0.5356143810225276;0.0;0.0;0.3356143810225276;0.0;0.8;0.0;0.5356143810225276;0.0;0.48300749985576874;0.5356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.3356143810225276;0.5356143810225276;0.3660149997115376;0.3356143810225276;0.4;0.0;0.48300749985576874;0.5356143810225276;0.4;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0;0.0;0.0
GO:1900034;0.0;0.4;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.6830074998557688;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.0;1.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.4;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.43852901558847923;0.6000000000000001;0.0;0.5356143810225276;0.0;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.43852901558847923;0.4;0.48300749985576874;0.0;0.4;0.6000000000000001;0.0;0.6830074998557688;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.0;0.48300749985576874;0.43852901558847923;0.4;0.43852901558847923;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.4;0.43852901558847923
GO:0008285;0.0;0.4;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.0;0.0;0.6000000000000001;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.4;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.5356143810225276;0.0;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.43852901558847923;0.4;0.48300749985576874;0.0;0.48300749985576874;0.6000000000000001;0.0;0.8;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.0;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.0;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;0.43852901558847923;0.4;0.43852901558847923
GO:0008284;0.0;0.4;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.5356143810225276;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.0;0.0;0.6000000000000001;0.8;1.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.5356143810225276;0.6830074998557688;0.0;0.6830074998557688;0.0;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.4;0.6000000000000001;0.0;0.4;0.8;0.0;0.6830074998557688;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.48300749985576874;0.0;0.6000000000000001;0.5356143810225276;0.4;0.5356143810225276;0.0;0.5356143810225276;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.48300749985576874;0.5356143810225276
GO:0006261;0.6830074998557688;0.0;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.6830074998557688;0.6830074998557688;0.0;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.0;0.48300749985576874;0.6830074998557688;0.48300749985576874;0.6000000000000001;0.4;0.0;0.48300749985576874;0.4;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.6830074998557688;0.48300749985576874;0.6830074998557688;0.3081136762725405;0.0;0.5356143810225276;0.48300749985576874;0.6830074998557688;0.48300749985576874;0.6000000000000001;0.0;0.0;0.43852901558847923;0.4;0.48300749985576874;0.0;0.0;0.6830074998557688;0.6830074998557688;0.0;0.6830074998557688;0.6830074998557688;0.6830074998557688;0.48300749985576874;0.48300749985576874;0.6830074998557688;0.5356143810225276;0.0;0.0;0.0;0.48300749985576874;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.48300749985576874;0.6000000000000001;0.0;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.0;0.0;0.3081136762725405;0.0;0.6830074998557688;0.0;0.48300749985576874;0.0;0.43852901558847923;0.48300749985576874;0.0;0.43852901558847923;0.4;0.48300749985576874;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.3081136762725405;0.48300749985576874;0.3356143810225276;0.3081136762725405;0.3660149997115376;0.0;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.4;0.0;0.0;0.0
GO:0042276;1.0;0.0;0.8;0.8;0.8;0.6830074998557688;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.6000000000000001;0.8;0.0;0.8;0.8;0.8;0.8;1.0;0.0;0.8;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.6830074998557688;1.0;0.8;0.8;0.48300749985576874;0.0;0.6830074998557688;0.8;0.8;0.8;0.8;0.6000000000000001;0.0;0.8;0.6000000000000001;0.8;0.0;0.0;0.8;0.8;0.6000000000000001;0.8;0.8;0.8;0.6000000000000001;0.8;0.8;0.6830074998557688;0.0;0.0;0.6000000000000001;0.8;0.8;0.0;0.5356143810225276;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.8;0.6000000000000001;0.8;0.0;0.0;0.48300749985576874;0.0;0.8;0.0;0.8;0.0;0.8;0.8;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.8;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.8;0.8;0.0;0.8;0.43852901558847923;0.8;0.5356143810225276;0.48300749985576874;0.6000000000000001;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.6830074998557688;0.0;0.0;0.0
GO:0006267;0.5356143810225276;0.0;0.48300749985576874;0.8;0.8;0.43852901558847923;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.5356143810225276;0.0;0.0;0.0;0.0;0.4;0.8;0.0;0.8;0.8;0.8;0.48300749985576874;0.6000000000000001;0.0;0.8;0.6000000000000001;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.48300749985576874;0.8;1.0;0.8;0.43852901558847923;0.0;0.43852901558847923;0.8;0.8;0.8;0.48300749985576874;0.0;0.0;0.8;0.6000000000000001;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.8;0.4;0.8;0.8;0.43852901558847923;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.48300749985576874;0.0;0.8;0.5356143810225276;0.8;0.0;0.0;0.43852901558847923;0.0;0.8;0.0;0.8;0.0;0.8;0.8;0.0;0.43852901558847923;0.4;0.8;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.8;0.8;0.0;0.8;0.43852901558847923;0.8;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.0;0.8;0.8;0.6000000000000001;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.6000000000000001;0.0;0.0;0.0
GO:1902975;0.8;0.0;0.6830074998557688;0.8;0.8;0.6000000000000001;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.6000000000000001;0.8;0.0;0.8;0.8;0.8;0.6830074998557688;0.6000000000000001;0.0;0.8;0.6000000000000001;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.6830074998557688;0.8;0.8;1.0;0.43852901558847923;0.0;0.6000000000000001;0.8;0.8;0.8;0.6830074998557688;0.0;0.0;0.8;0.6000000000000001;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.8;0.5356143810225276;0.8;0.8;0.6000000000000001;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.6830074998557688;0.0;0.8;0.5356143810225276;0.8;0.0;0.0;0.43852901558847923;0.0;0.8;0.0;0.8;0.0;0.8;0.8;0.0;0.5356143810225276;0.48300749985576874;0.8;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.8;0.8;0.0;0.8;0.43852901558847923;0.8;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.0;0.8;0.8;0.6000000000000001;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.6000000000000001;0.0;0.0;0.0
GO:1904117;0.4;0.0;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.3356143810225276;0.0;0.0;0.0;0.0;0.2599120563717816;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.0;0.43852901558847923;0.3660149997115376;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.3081136762725405;0.48300749985576874;0.43852901558847923;0.43852901558847923;1.0;0.0;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.4;0.0;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.0;0.0;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.3081136762725405;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.0;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.0;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.0;0.0;0.8;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.2830074998557688;0.2599120563717816;0.43852901558847923;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.43852901558847923;0.2830074998557688;0.43852901558847923;0.5356143810225276;0.3356143810225276;0.5356143810225276;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.5356143810225276;0.0;0.0;0.0
GO:0046599;0.0;0.4;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.4;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.4;0.0;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.0;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.43852901558847923;0.4;0.0;0.48300749985576874;0.0;0.43852901558847923;0.48300749985576874;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.4;0.3660149997115376;0.4;0.0;0.3660149997115376;0.48300749985576874;0.0;0.6000000000000001;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.0;0.5356143810225276;0.43852901558847923;0.48300749985576874;1.0;0.0;0.5356143810225276;0.0;0.4;0.0;0.0;0.4;0.3356143810225276;0.3660149997115376
