;GO:0006281;GO:1904851;GO:0006164;GO:0009116;GO:0046655;GO:0046931;GO:0009113;GO:0046654;GO:0000413;GO:0001666;GO:0051289;GO:0035999;GO:0071733;GO:0009070;GO:0071899;GO:0009086;GO:0044208;GO:0043312;GO:0006177;GO:0000105;GO:0071169;GO:0031100;GO:0035066;GO:0043967;GO:0043968;GO:1904874;GO:0006183;GO:1904871;GO:0006189;GO:0006541;GO:0009257;GO:1903507;GO:0000122;GO:0071392;GO:0051262;GO:0032508;GO:0071353;GO:0034644;GO:0019346;GO:0042407;GO:0006351;GO:0008053;GO:0006310;GO:0001780;GO:0090090;GO:0000492;GO:0046651;GO:0046452;GO:0032212;GO:0009060
GO:0034644;0.1912422969752877;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.2900544355709107;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.1912422969752877;0.01468324974140624;0.01468324974140624;0.1912422969752877;1.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624
GO:0019346;0.07548231845693805;0.0;0.2355376372194388;0.2355376372194388;0.304136849461119;0.01468324974140624;0.2355376372194388;0.304136849461119;0.1237146889194086;0.0;0.01468324974140624;0.304136849461119;0.01468324974140624;0.6153041023394772;0.0;0.6227010663323508;0.2355376372194388;0.01468324974140624;0.2355376372194388;0.44880524223943946;0.0;0.0;0.0;0.1237146889194086;0.1237146889194086;0.0;0.2355376372194388;0.0;0.2355376372194388;0.44880524223943946;0.304136849461119;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;1.0;0.01468324974140624;0.07548231845693805;0.01468324974140624;0.07548231845693805;0.0;0.0;0.01468324974140624;0.01468324974140624;0.304136849461119;0.0;0.06886689890529227
GO:0042407;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.12408495164008174;0.01468324974140624;0.20695866249713105;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.12408495164008174;0.12408495164008174;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.12408495164008174;0.20695866249713105;0.01468324974140624;0.01468324974140624;0.01468324974140624;1.0;0.01468324974140624;0.41260509979692533;0.01468324974140624;0.0;0.0;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624
GO:0006351;0.15084348231066635;0.0;0.18069967620565253;0.13943261564481066;0.13549442901423786;0.01468324974140624;0.1784162437699358;0.1784162437699358;0.10587402764930422;0.0;0.01468324974140624;0.13549442901423786;0.01468324974140624;0.14450116634992752;0.0;0.14450116634992752;0.18069967620565253;0.01468324974140624;0.18069967620565253;0.1784162437699358;0.0;0.0;0.0;0.10587402764930422;0.10587402764930422;0.0;0.18069967620565253;0.0;0.18069967620565253;0.07548231845693805;0.1784162437699358;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.07548231845693805;0.01468324974140624;1.0;0.01468324974140624;0.15084348231066635;0.0;0.0;0.01468324974140624;0.01468324974140624;0.13549442901423786;0.0;0.06886689890529227
GO:0008053;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.12408495164008174;0.01468324974140624;0.20695866249713105;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.12408495164008174;0.12408495164008174;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.12408495164008174;0.20695866249713105;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.41260509979692533;0.01468324974140624;1.0;0.01468324974140624;0.0;0.0;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624
GO:0006310;0.31566002955365785;0.0;0.13943261564481066;0.13943261564481066;0.13549442901423786;0.01468324974140624;0.13943261564481066;0.13549442901423786;0.10587402764930422;0.0;0.01468324974140624;0.13549442901423786;0.01468324974140624;0.07548231845693805;0.0;0.07548231845693805;0.13943261564481066;0.01468324974140624;0.13943261564481066;0.13549442901423786;0.0;0.0;0.0;0.10587402764930422;0.10587402764930422;0.0;0.13943261564481066;0.0;0.13943261564481066;0.07548231845693805;0.13549442901423786;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.07548231845693805;0.01468324974140624;0.15084348231066635;0.01468324974140624;1.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.13549442901423786;0.0;0.06886689890529227
GO:0001780;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.036692364793703955;0.0;0.0;0.20709043845653538;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.036692364793703955;0.0;0.20709043845653538;0.0;0.16702085169111647;0.0
GO:0090090;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.0;0.13839445927415203;0.13839445927415203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;1.0;0.0;0.0;0.0;0.047799631016701725;0.0
GO:0000492;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.24997772404766266;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.24997772404766266;0.01468324974140624;0.12408495164008174;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.12408495164008174;0.12408495164008174;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.24997772404766266;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.12408495164008174;0.01468324974140624;0.12408495164008174;0.01468324974140624;0.0;0.0;1.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624
GO:0046651;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.3098562224461712;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.20709043845653538;0.0;0.01468324974140624;1.0;0.01468324974140624;0.0;0.01468324974140624
GO:0046452;0.13549442901423786;0.0;0.2355376372194388;0.2355376372194388;0.648771469331787;0.01468324974140624;0.2355376372194388;0.648771469331787;0.1237146889194086;0.0;0.01468324974140624;0.648771469331787;0.01468324974140624;0.304136849461119;0.0;0.304136849461119;0.2355376372194388;0.01468324974140624;0.2355376372194388;0.304136849461119;0.0;0.0;0.0;0.1237146889194086;0.1237146889194086;0.0;0.2355376372194388;0.0;0.2355376372194388;0.304136849461119;0.648771469331787;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.304136849461119;0.01468324974140624;0.13549442901423786;0.01468324974140624;0.13549442901423786;0.0;0.0;0.01468324974140624;0.01468324974140624;1.0;0.0;0.06886689890529227
GO:0032212;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2380646511352721;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4809107501384471;0.0;0.0;0.11511873865597294;0.0;0.11511873865597294;0.0;0.0;0.0;0.14613499162995364;0.14806647662370065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16702085169111647;0.047799631016701725;0.0;0.0;0.0;1.0;0.0
GO:0009060;0.06886689890529227;0.0;0.06886689890529227;0.06886689890529227;0.06886689890529227;0.01468324974140624;0.06886689890529227;0.06886689890529227;0.06886689890529227;0.0;0.01468324974140624;0.06886689890529227;0.01468324974140624;0.06886689890529227;0.0;0.06886689890529227;0.06886689890529227;0.01468324974140624;0.06886689890529227;0.06886689890529227;0.0;0.0;0.0;0.06886689890529227;0.06886689890529227;0.0;0.06886689890529227;0.0;0.06886689890529227;0.06886689890529227;0.06886689890529227;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.06886689890529227;0.01468324974140624;0.06886689890529227;0.01468324974140624;0.06886689890529227;0.0;0.0;0.01468324974140624;0.01468324974140624;0.06886689890529227;0.0;1.0
