;GO:0036257;GO:1901624;GO:0048489;GO:0045893;GO:0035556;GO:0090502;GO:0007264;GO:0009967;GO:0006605;GO:0048010;GO:0018146;GO:0048096;GO:0034614;GO:0015711;GO:0090316;GO:0035023;GO:0043123;GO:0038096;GO:1903307;GO:1903428;GO:0000165;GO:0043491;GO:0070100;GO:0070588;GO:2000777;GO:0030520;GO:0035655;GO:0050852;GO:0090166;GO:1903435;GO:1990830;GO:0050900;GO:0050868;GO:0018108;GO:0032092;GO:1902991;GO:0006486;GO:0046777;GO:0000413;GO:0060326;GO:0006643;GO:0032925;GO:0032927;GO:0031398;GO:0051604;GO:0035879;GO:0016973;GO:0032402;GO:0007183;GO:0061762;GO:0007186;GO:0032482;GO:1901796;GO:0043312;GO:1990182;GO:0000302;GO:0006378;GO:0043316;GO:0060314;GO:0032515;GO:0051057;GO:0045860;GO:0010628;GO:0044375;GO:0050766;GO:0018105;GO:0006090;GO:0018107;GO:0072659;GO:0042759;GO:0044819;GO:0043320;GO:0006468;GO:1904716;GO:0045747;GO:0000122;GO:0000086;GO:0006977;GO:0000082;GO:0032465;GO:0010793;GO:0050776;GO:0022417;GO:0007169;GO:1903599;GO:0007166;GO:0006357;GO:1990000;GO:0030318;GO:0019370;GO:0019372;GO:0043066;GO:0010848;GO:0043065;GO:0031122;GO:0036413
GO:0000165;0.11764705882352941;0.09523809523809523;0.0;0.38095238095238093;0.75;0.10526315789473684;0.11764705882352941;0.11764705882352941;0.0;0.10526315789473684;0.21052631578947367;0.09090909090909091;0.25;0.0;0.10526315789473684;0.1;0.10526315789473684;0.09523809523809523;0.4;0.1111111111111111;1.0;0.7058823529411765;0.42105263157894735;0.0;0.08695652173913043;0.10526315789473684;0.1111111111111111;0.09523809523809523;0.125;0.4;0.23529411764705882;0.125;0.42105263157894735;0.8;0.125;0.11764705882352941;0.1111111111111111;0.8421052631578947;0.7;0.125;0.25;0.4444444444444444;0.42105263157894735;0.38095238095238093;0.125;0.0;0.0;0.0;0.11764705882352941;0.10526315789473684;0.125;0.10526315789473684;0.4444444444444444;0.1;0.1111111111111111;0.0;0.09523809523809523;0.1;0.38095238095238093;0.09523809523809523;0.42105263157894735;0.09523809523809523;0.11764705882352941;0.25;0.42105263157894735;0.8;0.2222222222222222;0.8;0.0;0.2;0.09523809523809523;0.1;0.8888888888888888;0.42105263157894735;0.4444444444444444;0.36363636363636365;0.125;0.09090909090909091;0.125;0.47058823529411764;0.1;0.13333333333333333;0.11764705882352941;0.1111111111111111;0.42105263157894735;0.125;0.38095238095238093;0.25;0.125;0.10526315789473684;0.10526315789473684;0.4444444444444444;0.4;0.4444444444444444;0.23529411764705882;0.09090909090909091
GO:0043491;0.14285714285714285;0.1111111111111111;0.0;0.4444444444444444;0.9230769230769231;0.125;0.14285714285714285;0.14285714285714285;0.0;0.125;0.25;0.10526315789473684;0.3076923076923077;0.0;0.125;0.11764705882352941;0.125;0.1111111111111111;0.47058823529411764;0.13333333333333333;0.7058823529411765;1.0;0.125;0.0;0.1;0.125;0.13333333333333333;0.1111111111111111;0.15384615384615385;0.47058823529411764;0.2857142857142857;0.15384615384615385;0.125;0.23529411764705882;0.15384615384615385;0.14285714285714285;0.13333333333333333;0.25;0.23529411764705882;0.15384615384615385;0.3076923076923077;0.13333333333333333;0.125;0.4444444444444444;0.0;0.0;0.0;0.0;0.14285714285714285;0.125;0.15384615384615385;0.125;0.13333333333333333;0.11764705882352941;0.13333333333333333;0.0;0.1111111111111111;0.11764705882352941;0.1111111111111111;0.1111111111111111;0.125;0.1111111111111111;0.14285714285714285;0.3076923076923077;0.125;0.23529411764705882;0.26666666666666666;0.23529411764705882;0.0;0.23529411764705882;0.1111111111111111;0.11764705882352941;0.26666666666666666;0.5;0.13333333333333333;0.10526315789473684;0.15384615384615385;0.10526315789473684;0.15384615384615385;0.5714285714285714;0.11764705882352941;0.16666666666666666;0.14285714285714285;0.13333333333333333;0.5;0.15384615384615385;0.1111111111111111;0.3076923076923077;0.15384615384615385;0.125;0.125;0.5333333333333333;0.47058823529411764;0.5333333333333333;0.2857142857142857;0.10526315789473684
GO:0070100;0.0;0.5;0.0;0.4;0.5333333333333333;0.0;0.125;0.75;0.0;0.1111111111111111;0.0;0.09523809523809523;0.0;0.0;0.3333333333333333;0.631578947368421;0.6666666666666666;0.1;0.42105263157894735;0.47058823529411764;0.42105263157894735;0.125;1.0;0.0;0.09090909090909091;0.1111111111111111;0.11764705882352941;0.1;0.0;0.42105263157894735;0.0;0.0;0.5555555555555556;0.0;0.26666666666666666;0.375;0.0;0.0;0.0;0.0;0.0;0.7058823529411765;0.6666666666666666;0.4;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.5333333333333333;0.1111111111111111;0.7058823529411765;0.0;0.0;0.0;0.0;0.0;0.6;0.5;0.6666666666666666;0.2;0.375;0.26666666666666666;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.4444444444444444;0.7058823529411765;0.47619047619047616;0.0;0.47619047619047616;0.0;0.5;0.3157894736842105;0.5714285714285714;0.0;0.11764705882352941;0.4444444444444444;0.5333333333333333;0.4;0.0;0.0;0.0;0.0;0.5882352941176471;0.42105263157894735;0.47058823529411764;0.0;0.0
GO:0070588;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.5882352941176471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.38095238095238093;0.42105263157894735;0.0;0.0;0.0;0.0;0.0;0.1;0.4444444444444444;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:2000777;0.0;0.08333333333333333;0.0;0.08333333333333333;0.10526315789473684;0.0;0.1;0.1;0.0;0.09090909090909091;0.0;0.08;0.0;0.0;0.09090909090909091;0.08695652173913043;0.09090909090909091;0.08333333333333333;0.08695652173913043;0.09523809523809523;0.08695652173913043;0.1;0.09090909090909091;0.0;1.0;0.09090909090909091;0.09523809523809523;0.08333333333333333;0.0;0.08695652173913043;0.0;0.0;0.09090909090909091;0.0;0.10526315789473684;0.6;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;0.09090909090909091;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.10526315789473684;0.09090909090909091;0.09523809523809523;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.08333333333333333;0.09090909090909091;0.6666666666666666;0.1;0.10526315789473684;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.7272727272727273;0.09523809523809523;0.08;0.0;0.08;0.0;0.1;0.08695652173913043;0.1111111111111111;0.0;0.09523809523809523;0.6363636363636364;0.10526315789473684;0.08333333333333333;0.0;0.0;0.0;0.0;0.09523809523809523;0.08695652173913043;0.09523809523809523;0.0;0.0
GO:0030520;0.125;0.1;0.0;0.1;0.13333333333333333;0.1111111111111111;0.125;0.125;0.0;0.1111111111111111;0.2222222222222222;0.09523809523809523;0.26666666666666666;0.0;0.1111111111111111;0.10526315789473684;0.1111111111111111;0.1;0.10526315789473684;0.11764705882352941;0.10526315789473684;0.125;0.1111111111111111;0.0;0.09090909090909091;1.0;0.11764705882352941;0.1;0.13333333333333333;0.10526315789473684;0.25;0.13333333333333333;0.1111111111111111;0.21052631578947367;0.13333333333333333;0.125;0.11764705882352941;0.2222222222222222;0.21052631578947367;0.13333333333333333;0.26666666666666666;0.11764705882352941;0.1111111111111111;0.1;0.0;0.0;0.0;0.0;0.125;0.1111111111111111;0.13333333333333333;0.1111111111111111;0.11764705882352941;0.10526315789473684;0.11764705882352941;0.0;0.1;0.10526315789473684;0.1;0.1;0.1111111111111111;0.1;0.125;0.26666666666666666;0.1111111111111111;0.21052631578947367;0.23529411764705882;0.21052631578947367;0.0;0.21052631578947367;0.1;0.10526315789473684;0.23529411764705882;0.1111111111111111;0.11764705882352941;0.09523809523809523;0.13333333333333333;0.09523809523809523;0.13333333333333333;0.125;0.10526315789473684;0.14285714285714285;0.125;0.11764705882352941;0.1111111111111111;0.13333333333333333;0.1;0.26666666666666666;0.13333333333333333;0.1111111111111111;0.1111111111111111;0.11764705882352941;0.10526315789473684;0.11764705882352941;0.25;0.09523809523809523
GO:0035655;0.13333333333333333;0.10526315789473684;0.0;0.10526315789473684;0.14285714285714285;0.11764705882352941;0.13333333333333333;0.13333333333333333;0.0;0.11764705882352941;0.23529411764705882;0.1;0.2857142857142857;0.0;0.11764705882352941;0.1111111111111111;0.11764705882352941;0.10526315789473684;0.1111111111111111;0.125;0.1111111111111111;0.13333333333333333;0.11764705882352941;0.0;0.09523809523809523;0.11764705882352941;1.0;0.10526315789473684;0.14285714285714285;0.1111111111111111;0.26666666666666666;0.14285714285714285;0.11764705882352941;0.2222222222222222;0.14285714285714285;0.13333333333333333;0.125;0.23529411764705882;0.2222222222222222;0.14285714285714285;0.2857142857142857;0.125;0.11764705882352941;0.10526315789473684;0.0;0.0;0.0;0.0;0.13333333333333333;0.11764705882352941;0.14285714285714285;0.11764705882352941;0.125;0.1111111111111111;0.125;0.0;0.10526315789473684;0.1111111111111111;0.10526315789473684;0.10526315789473684;0.11764705882352941;0.10526315789473684;0.13333333333333333;0.2857142857142857;0.11764705882352941;0.2222222222222222;0.25;0.2222222222222222;0.0;0.2222222222222222;0.10526315789473684;0.1111111111111111;0.25;0.11764705882352941;0.125;0.1;0.14285714285714285;0.1;0.14285714285714285;0.13333333333333333;0.1111111111111111;0.15384615384615385;0.13333333333333333;0.125;0.11764705882352941;0.14285714285714285;0.10526315789473684;0.2857142857142857;0.14285714285714285;0.11764705882352941;0.11764705882352941;0.125;0.1111111111111111;0.125;0.26666666666666666;0.1
GO:0050852;0.1111111111111111;0.09090909090909091;0.0;0.09090909090909091;0.11764705882352941;0.1;0.1111111111111111;0.1111111111111111;0.0;0.1;0.2;0.08695652173913043;0.23529411764705882;0.0;0.1;0.09523809523809523;0.1;0.09090909090909091;0.09523809523809523;0.10526315789473684;0.09523809523809523;0.1111111111111111;0.1;0.0;0.08333333333333333;0.1;0.10526315789473684;1.0;0.11764705882352941;0.09523809523809523;0.2222222222222222;0.11764705882352941;0.1;0.19047619047619047;0.11764705882352941;0.1111111111111111;0.10526315789473684;0.2;0.19047619047619047;0.11764705882352941;0.23529411764705882;0.10526315789473684;0.1;0.09090909090909091;0.0;0.0;0.0;0.0;0.1111111111111111;0.1;0.11764705882352941;0.1;0.10526315789473684;0.09523809523809523;0.10526315789473684;0.0;0.09090909090909091;0.09523809523809523;0.09090909090909091;0.09090909090909091;0.1;0.09090909090909091;0.1111111111111111;0.23529411764705882;0.1;0.19047619047619047;0.21052631578947367;0.19047619047619047;0.0;0.19047619047619047;0.09090909090909091;0.09523809523809523;0.21052631578947367;0.1;0.10526315789473684;0.08695652173913043;0.11764705882352941;0.08695652173913043;0.11764705882352941;0.1111111111111111;0.09523809523809523;0.125;0.1111111111111111;0.10526315789473684;0.1;0.11764705882352941;0.09090909090909091;0.23529411764705882;0.11764705882352941;0.1;0.1;0.10526315789473684;0.09523809523809523;0.10526315789473684;0.2222222222222222;0.08695652173913043
GO:0090166;0.15384615384615385;0.0;0.0;0.0;0.16666666666666666;0.13333333333333333;0.15384615384615385;0.0;0.0;0.13333333333333333;0.26666666666666666;0.1111111111111111;0.3333333333333333;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.125;0.15384615384615385;0.0;0.0;0.0;0.13333333333333333;0.14285714285714285;0.11764705882352941;1.0;0.0;0.3076923076923077;0.16666666666666666;0.0;0.25;0.0;0.0;0.14285714285714285;0.26666666666666666;0.25;0.16666666666666666;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.13333333333333333;0.16666666666666666;0.13333333333333333;0.0;0.125;0.14285714285714285;0.0;0.11764705882352941;0.125;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.25;0.2857142857142857;0.25;0.0;0.25;0.11764705882352941;0.125;0.2857142857142857;0.0;0.0;0.0;0.16666666666666666;0.1111111111111111;0.16666666666666666;0.0;0.0;0.0;0.15384615384615385;0.14285714285714285;0.0;0.16666666666666666;0.0;0.5;0.16666666666666666;0.13333333333333333;0.13333333333333333;0.0;0.0;0.0;0.46153846153846156;0.1111111111111111
GO:1903435;0.0;0.2857142857142857;0.0;0.38095238095238093;0.5;0.0;0.47058823529411764;0.5882352941176471;0.0;0.10526315789473684;0.0;0.09090909090909091;0.0;0.0;0.631578947368421;0.4;0.5263157894736842;0.09523809523809523;0.9;0.5555555555555556;0.4;0.47058823529411764;0.42105263157894735;0.0;0.08695652173913043;0.10526315789473684;0.1111111111111111;0.09523809523809523;0.0;1.0;0.0;0.0;0.42105263157894735;0.0;0.25;0.35294117647058826;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.5263157894736842;0.47619047619047616;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.5;0.10526315789473684;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.47619047619047616;0.38095238095238093;0.5263157894736842;0.47619047619047616;0.47058823529411764;0.25;0.631578947368421;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0.5263157894736842;0.5555555555555556;0.36363636363636365;0.0;0.36363636363636365;0.0;0.47058823529411764;0.5;0.4;0.0;0.1111111111111111;0.5263157894736842;0.5;0.38095238095238093;0.0;0.0;0.0;0.0;0.4444444444444444;0.4;0.5555555555555556;0.0;0.0
GO:1990830;0.2857142857142857;0.0;0.0;0.0;0.3076923076923077;0.25;0.2857142857142857;0.0;0.0;0.25;0.25;0.21052631578947367;0.6153846153846154;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.23529411764705882;0.2857142857142857;0.0;0.0;0.0;0.25;0.26666666666666666;0.2222222222222222;0.3076923076923077;0.0;1.0;0.15384615384615385;0.0;0.23529411764705882;0.0;0.0;0.26666666666666666;0.25;0.23529411764705882;0.3076923076923077;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.25;0.3076923076923077;0.25;0.0;0.11764705882352941;0.13333333333333333;0.5;0.1111111111111111;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.23529411764705882;0.26666666666666666;0.23529411764705882;0.0;0.23529411764705882;0.2222222222222222;0.11764705882352941;0.26666666666666666;0.0;0.0;0.0;0.3076923076923077;0.3157894736842105;0.3076923076923077;0.0;0.0;0.0;0.14285714285714285;0.26666666666666666;0.0;0.3076923076923077;0.0;0.3076923076923077;0.15384615384615385;0.25;0.125;0.0;0.0;0.0;0.2857142857142857;0.21052631578947367
GO:0050900;0.15384615384615385;0.0;0.0;0.0;0.16666666666666666;0.13333333333333333;0.15384615384615385;0.0;0.0;0.13333333333333333;0.13333333333333333;0.1111111111111111;0.16666666666666666;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.125;0.15384615384615385;0.0;0.0;0.0;0.13333333333333333;0.14285714285714285;0.11764705882352941;0.16666666666666666;0.0;0.15384615384615385;1.0;0.0;0.125;0.0;0.0;0.14285714285714285;0.13333333333333333;0.125;0.16666666666666666;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.13333333333333333;0.16666666666666666;0.13333333333333333;0.0;0.125;0.14285714285714285;0.0;0.11764705882352941;0.125;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.125;0.14285714285714285;0.125;0.0;0.125;0.11764705882352941;0.125;0.14285714285714285;0.0;0.0;0.0;0.16666666666666666;0.1111111111111111;0.16666666666666666;0.0;0.0;0.0;0.15384615384615385;0.14285714285714285;0.0;0.16666666666666666;0.0;0.16666666666666666;0.16666666666666666;0.13333333333333333;0.13333333333333333;0.0;0.0;0.0;0.15384615384615385;0.1111111111111111
GO:0050868;0.0;0.5;0.0;0.4;0.5333333333333333;0.0;0.125;0.5;0.0;0.1111111111111111;0.0;0.09523809523809523;0.0;0.0;0.3333333333333333;0.42105263157894735;0.4444444444444444;0.1;0.42105263157894735;0.47058823529411764;0.42105263157894735;0.125;0.5555555555555556;0.0;0.09090909090909091;0.1111111111111111;0.11764705882352941;0.1;0.0;0.42105263157894735;0.0;0.0;1.0;0.0;0.26666666666666666;0.375;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.4444444444444444;0.4;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.5333333333333333;0.1111111111111111;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.4;0.5;0.4444444444444444;0.2;0.375;0.26666666666666666;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.4444444444444444;0.47058823529411764;0.47619047619047616;0.0;0.47619047619047616;0.0;0.5;0.3157894736842105;0.5714285714285714;0.0;0.11764705882352941;0.4444444444444444;0.5333333333333333;0.4;0.0;0.0;0.0;0.0;0.5882352941176471;0.42105263157894735;0.47058823529411764;0.0;0.0
GO:0018108;0.23529411764705882;0.0;0.0;0.0;0.25;0.42105263157894735;0.23529411764705882;0.0;0.0;0.21052631578947367;0.3157894736842105;0.18181818181818182;0.25;0.0;0.0;0.0;0.0;0.19047619047619047;0.0;0.0;0.8;0.23529411764705882;0.0;0.0;0.0;0.21052631578947367;0.2222222222222222;0.19047619047619047;0.25;0.0;0.23529411764705882;0.125;0.0;1.0;0.0;0.0;0.7777777777777778;0.8421052631578947;0.8;0.25;0.375;0.0;0.0;0.0;0.625;0.0;0.0;0.0;0.23529411764705882;0.21052631578947367;0.25;0.21052631578947367;0.0;0.1;0.1111111111111111;0.0;0.38095238095238093;0.1;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.8;0.3333333333333333;0.8;0.0;0.3;0.19047619047619047;0.1;0.8888888888888888;0.0;0.0;0.0;0.25;0.18181818181818182;0.25;0.0;0.0;0.0;0.5882352941176471;0.2222222222222222;0.0;0.25;0.0;0.625;0.125;0.3157894736842105;0.3157894736842105;0.0;0.0;0.0;0.23529411764705882;0.6363636363636364
GO:0032092;0.0;0.23529411764705882;0.0;0.23529411764705882;0.16666666666666666;0.0;0.15384615384615385;0.3076923076923077;0.0;0.13333333333333333;0.0;0.1111111111111111;0.0;0.0;0.26666666666666666;0.25;0.26666666666666666;0.11764705882352941;0.25;0.2857142857142857;0.125;0.15384615384615385;0.26666666666666666;0.0;0.10526315789473684;0.13333333333333333;0.14285714285714285;0.11764705882352941;0.0;0.25;0.0;0.0;0.26666666666666666;0.0;1.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.26666666666666666;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.16666666666666666;0.13333333333333333;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.35294117647058826;0.35294117647058826;0.26666666666666666;0.47058823529411764;0.3076923076923077;0.3333333333333333;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.26666666666666666;0.2857142857142857;0.2222222222222222;0.0;0.2222222222222222;0.0;0.3076923076923077;0.25;0.36363636363636365;0.0;0.14285714285714285;0.26666666666666666;0.16666666666666666;0.23529411764705882;0.0;0.0;0.0;0.0;0.2857142857142857;0.25;0.2857142857142857;0.0;0.0
GO:1902991;0.0;0.3333333333333333;0.0;0.5555555555555556;0.15384615384615385;0.0;0.14285714285714285;0.42857142857142855;0.0;0.125;0.0;0.5263157894736842;0.0;0.0;0.375;0.35294117647058826;0.375;0.1111111111111111;0.35294117647058826;0.5333333333333333;0.11764705882352941;0.14285714285714285;0.375;0.0;0.6;0.125;0.13333333333333333;0.1111111111111111;0.0;0.35294117647058826;0.0;0.0;0.375;0.0;0.3076923076923077;1.0;0.0;0.0;0.0;0.0;0.0;0.4;0.375;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.125;0.15384615384615385;0.125;0.4;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.6666666666666666;0.375;0.6666666666666666;0.7142857142857143;0.3076923076923077;0.375;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.75;0.4;0.5263157894736842;0.0;0.3157894736842105;0.0;0.42857142857142855;0.5882352941176471;0.5;0.0;0.13333333333333333;0.5;0.15384615384615385;0.5555555555555556;0.0;0.0;0.0;0.0;0.4;0.35294117647058826;0.4;0.0;0.0
GO:0006486;0.13333333333333333;0.0;0.0;0.0;0.14285714285714285;0.47058823529411764;0.13333333333333333;0.0;0.0;0.11764705882352941;0.35294117647058826;0.1;0.2857142857142857;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.1111111111111111;0.13333333333333333;0.0;0.0;0.0;0.11764705882352941;0.125;0.10526315789473684;0.14285714285714285;0.0;0.26666666666666666;0.14285714285714285;0.0;0.7777777777777778;0.0;0.0;1.0;0.8235294117647058;0.7777777777777778;0.14285714285714285;0.42857142857142855;0.0;0.0;0.0;0.7142857142857143;0.0;0.0;0.0;0.13333333333333333;0.11764705882352941;0.14285714285714285;0.11764705882352941;0.0;0.1111111111111111;0.125;0.0;0.10526315789473684;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.7777777777777778;0.375;0.7777777777777778;0.0;0.3333333333333333;0.10526315789473684;0.1111111111111111;0.875;0.0;0.0;0.0;0.14285714285714285;0.1;0.14285714285714285;0.0;0.0;0.0;0.13333333333333333;0.125;0.0;0.14285714285714285;0.0;0.7142857142857143;0.14285714285714285;0.35294117647058826;0.35294117647058826;0.0;0.0;0.0;0.26666666666666666;0.1
GO:0046777;0.25;0.0;0.0;0.0;0.26666666666666666;0.4444444444444444;0.25;0.0;0.0;0.2222222222222222;0.3333333333333333;0.19047619047619047;0.26666666666666666;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.8421052631578947;0.25;0.0;0.0;0.0;0.2222222222222222;0.23529411764705882;0.2;0.26666666666666666;0.0;0.25;0.13333333333333333;0.0;0.8421052631578947;0.0;0.0;0.8235294117647058;1.0;0.7368421052631579;0.26666666666666666;0.4;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.25;0.2222222222222222;0.26666666666666666;0.2222222222222222;0.0;0.10526315789473684;0.11764705882352941;0.0;0.4;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.8421052631578947;0.35294117647058826;0.8421052631578947;0.0;0.3157894736842105;0.2;0.10526315789473684;0.9411764705882353;0.0;0.0;0.0;0.26666666666666666;0.19047619047619047;0.26666666666666666;0.0;0.0;0.0;0.625;0.23529411764705882;0.0;0.26666666666666666;0.0;0.6666666666666666;0.13333333333333333;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.25;0.6666666666666666
GO:0000413;0.23529411764705882;0.0;0.0;0.0;0.25;0.42105263157894735;0.23529411764705882;0.0;0.0;0.21052631578947367;0.3157894736842105;0.18181818181818182;0.25;0.0;0.0;0.0;0.0;0.19047619047619047;0.0;0.0;0.7;0.23529411764705882;0.0;0.0;0.0;0.21052631578947367;0.2222222222222222;0.19047619047619047;0.25;0.0;0.23529411764705882;0.125;0.0;0.8;0.0;0.0;0.7777777777777778;0.7368421052631579;1.0;0.25;0.375;0.0;0.0;0.0;0.625;0.0;0.0;0.0;0.23529411764705882;0.21052631578947367;0.25;0.21052631578947367;0.0;0.1;0.1111111111111111;0.0;0.38095238095238093;0.1;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.8;0.3333333333333333;0.8;0.0;0.3;0.19047619047619047;0.1;0.7777777777777778;0.0;0.0;0.0;0.25;0.18181818181818182;0.25;0.0;0.0;0.0;0.5882352941176471;0.2222222222222222;0.0;0.25;0.0;0.625;0.125;0.3157894736842105;0.3157894736842105;0.0;0.0;0.0;0.23529411764705882;0.6363636363636364
GO:0060326;0.15384615384615385;0.0;0.0;0.0;0.16666666666666666;0.13333333333333333;0.15384615384615385;0.0;0.0;0.13333333333333333;0.26666666666666666;0.1111111111111111;0.3333333333333333;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.125;0.15384615384615385;0.0;0.0;0.0;0.13333333333333333;0.14285714285714285;0.11764705882352941;0.16666666666666666;0.0;0.3076923076923077;0.16666666666666666;0.0;0.25;0.0;0.0;0.14285714285714285;0.26666666666666666;0.25;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.13333333333333333;0.16666666666666666;0.13333333333333333;0.0;0.125;0.14285714285714285;0.0;0.11764705882352941;0.125;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.25;0.2857142857142857;0.25;0.0;0.25;0.11764705882352941;0.125;0.2857142857142857;0.0;0.0;0.0;0.16666666666666666;0.1111111111111111;0.16666666666666666;0.0;0.0;0.0;0.15384615384615385;0.14285714285714285;0.0;0.16666666666666666;0.0;0.3333333333333333;0.16666666666666666;0.13333333333333333;0.13333333333333333;0.0;0.0;0.0;0.3076923076923077;0.1111111111111111
GO:0006643;0.3076923076923077;0.0;0.0;0.0;0.3333333333333333;0.4;0.3076923076923077;0.0;0.0;0.26666666666666666;0.4;0.2222222222222222;0.3333333333333333;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.25;0.3076923076923077;0.0;0.0;0.0;0.26666666666666666;0.2857142857142857;0.23529411764705882;0.3333333333333333;0.0;0.3076923076923077;0.16666666666666666;0.0;0.375;0.0;0.0;0.42857142857142855;0.4;0.375;0.3333333333333333;1.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.3076923076923077;0.26666666666666666;0.3333333333333333;0.26666666666666666;0.0;0.125;0.14285714285714285;0.0;0.23529411764705882;0.125;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.375;0.42857142857142855;0.375;0.0;0.625;0.23529411764705882;0.125;0.42857142857142855;0.0;0.0;0.0;0.3333333333333333;0.2222222222222222;0.3333333333333333;0.0;0.0;0.0;0.3076923076923077;0.2857142857142857;0.0;0.3333333333333333;0.0;0.5;0.16666666666666666;0.4;0.6666666666666666;0.0;0.0;0.0;0.3076923076923077;0.2222222222222222
GO:0032925;0.0;0.42105263157894735;0.0;0.42105263157894735;0.5714285714285714;0.0;0.13333333333333333;0.8;0.0;0.11764705882352941;0.0;0.1;0.0;0.0;0.35294117647058826;0.6666666666666666;0.7058823529411765;0.10526315789473684;0.4444444444444444;0.5;0.4444444444444444;0.13333333333333333;0.7058823529411765;0.0;0.09523809523809523;0.11764705882352941;0.125;0.10526315789473684;0.0;0.4444444444444444;0.0;0.0;0.47058823529411764;0.0;0.2857142857142857;0.4;0.0;0.0;0.0;0.0;0.0;1.0;0.9411764705882353;0.42105263157894735;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.5714285714285714;0.11764705882352941;0.75;0.0;0.0;0.0;0.0;0.0;0.631578947368421;0.42105263157894735;0.7058823529411765;0.21052631578947367;0.4;0.2857142857142857;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.47058823529411764;0.75;0.4;0.0;0.4;0.0;0.5333333333333333;0.3333333333333333;0.6153846153846154;0.0;0.125;0.47058823529411764;0.5714285714285714;0.42105263157894735;0.0;0.0;0.0;0.0;0.5;0.4444444444444444;0.5;0.0;0.0
