;GO:0015874;GO:0036376;GO:0015872;GO:1902474;GO:1902358;GO:0051491;GO:0006520;GO:0009313;GO:0002087;GO:0042136;GO:0051290;GO:0003333;GO:0046415;GO:1904659;GO:0050796;GO:0048488;GO:2000311;GO:2000310;GO:0060291;GO:0051968;GO:0015747;GO:0015746;GO:0035435;GO:0061002;GO:0070837;GO:1904064;GO:0065003;GO:0015760;GO:1904861;GO:0051260;GO:1904823;GO:0060999;GO:0043312;GO:1900029;GO:2000809;GO:0006139;GO:0007269;GO:0007589;GO:1990573;GO:0006605;GO:0098942;GO:0001558;GO:0072531;GO:2000649;GO:0015718;GO:0015879;GO:0015711;GO:0015697;GO:0090314;GO:0032230;GO:1905520;GO:1901642;GO:1902533;GO:0099054;GO:0006855;GO:0071277;GO:0097104;GO:0072488;GO:0023041;GO:0097105;GO:1990822;GO:0043252;GO:0140058;GO:0048789;GO:1900244;GO:0097113;GO:0097115;GO:0097114;GO:0097119;GO:0010248;GO:0015739;GO:0010841;GO:0035725;GO:2000463;GO:0050900;GO:0015812;GO:0032414;GO:0015811;GO:0015855;GO:2000302;GO:0106001
GO:0097113;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0097115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0097114;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0097119;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0010248;0.3;0.5;0.375;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.4;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.4444444444444444;0.3333333333333333;0.5555555555555556;0.0;0.4444444444444444;0.0;0.0;0.3;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.375;0.375;0.5;0.3333333333333333;0.0;0.0;0.5714285714285714;0.0;0.4;0.36363636363636365;0.5;0.4444444444444444;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.5714285714285714;0.0;0.0;0.625;0.0;0.0;0.5;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.4;0.0;0.5555555555555556;0.0;0.0;0.375;0.0;0.3333333333333333;0.3333333333333333;0.0;0.375
GO:0015739;0.4444444444444444;0.3333333333333333;0.375;0.0;0.45454545454545453;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.36363636363636365;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.625;0.6666666666666666;0.45454545454545453;0.0;0.625;0.0;0.0;0.625;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.375;0.375;0.2727272727272727;0.3333333333333333;0.0;0.0;0.5714285714285714;0.0;0.75;0.4;0.7142857142857143;0.5;0.0;0.0;0.0;0.625;0.0;0.0;0.375;0.0;0.0;0.3333333333333333;0.0;0.0;0.6;0.625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;1.0;0.0;0.3333333333333333;0.0;0.0;0.6666666666666666;0.0;0.6;0.5;0.0;0.5
GO:0010841;0.0;0.0;0.0;0.5;0.0;0.375;0.0;0.0;0.375;0.1111111111111111;0.0;0.0;0.0;0.0;0.1;0.0;0.2222222222222222;0.2222222222222222;0.375;0.375;0.0;0.0;0.0;0.16666666666666666;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.42857142857142855;0.0;0.0;0.125;0.0;0.0;0.0;0.2857142857142857;0.0;0.1;0.0;0.0;0.0;0.0;0.375;0.375;0.4444444444444444;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5714285714285714;0.0;0.0;0.375;0.0;0.0;0.3333333333333333;0.0
GO:0035725;0.25;0.8888888888888888;0.5;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.45454545454545453;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.36363636363636365;0.2727272727272727;0.6;0.0;0.36363636363636365;0.0;0.0;0.25;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.3;0.3;0.7;0.2727272727272727;0.0;0.0;0.4444444444444444;0.0;0.3333333333333333;0.4166666666666667;0.4;0.5;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.4444444444444444;0.0;0.0;0.6666666666666666;0.0;0.0;0.4166666666666667;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.3333333333333333;0.0;1.0;0.0;0.0;0.3;0.0;0.2727272727272727;0.2727272727272727;0.0;0.3
GO:2000463;0.0;0.0;0.0;0.42857142857142855;0.0;0.3333333333333333;0.0;0.0;0.4444444444444444;0.25;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.5;0.5;0.7142857142857143;0.7142857142857143;0.0;0.0;0.0;0.14285714285714285;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.375;0.0;0.2857142857142857;0.2857142857142857;0.0;0.0;0.0;0.3333333333333333;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.3333333333333333;0.7142857142857143;0.4;0.0;0.7142857142857143;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.625;0.0
GO:0050900;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0015812;0.4444444444444444;0.375;0.5;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.7142857142857143;0.0;0.3;0.0;0.5;0.0;0.0;0.0;0.0;0.5714285714285714;0.6;0.4166666666666667;0.0;0.42857142857142855;0.0;0.0;0.3333333333333333;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.42857142857142855;0.3;0.375;0.0;0.0;0.5714285714285714;0.0;0.875;0.4;0.625;0.5;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.42857142857142855;0.0;0.0;0.5;0.0;0.0;0.625;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.6666666666666666;0.0;0.3;0.0;0.0;1.0;0.0;0.625;0.5;0.0;0.42857142857142855
GO:0032414;0.0;0.0;0.0;0.42857142857142855;0.0;0.3333333333333333;0.0;0.0;0.2;0.1111111111111111;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.625;0.625;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.16666666666666666;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.5714285714285714;0.0;0.0;0.125;0.0;0.0;0.0;0.25;0.0;0.7142857142857143;0.0;0.0;0.0;0.0;0.4444444444444444;0.3333333333333333;0.16666666666666666;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.3333333333333333;0.0;0.0;1.0;0.0;0.0;0.4444444444444444;0.0
GO:0015811;0.4444444444444444;0.3333333333333333;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.625;0.0;0.36363636363636365;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.5714285714285714;0.5454545454545454;0.38461538461538464;0.0;0.5;0.0;0.0;0.4444444444444444;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.375;0.375;0.2727272727272727;0.3333333333333333;0.0;0.0;0.5714285714285714;0.0;0.6;0.4;0.5714285714285714;0.5;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.375;0.0;0.0;0.5;0.0;0.0;0.5555555555555556;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.6;0.0;0.2727272727272727;0.0;0.0;0.625;0.0;1.0;0.5;0.0;0.5
GO:0015855;0.4444444444444444;0.3333333333333333;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.36363636363636365;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.5714285714285714;0.3333333333333333;0.2727272727272727;0.0;0.5;0.0;0.0;0.4444444444444444;0.0;0.0;0.625;0.0;0.0;0.0;0.0;0.0;0.375;0.375;0.2727272727272727;0.3333333333333333;0.0;0.0;0.5714285714285714;0.0;0.4444444444444444;0.4;0.5714285714285714;0.5;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.375;0.0;0.0;0.5;0.0;0.0;0.4444444444444444;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.5;0.0;0.2727272727272727;0.0;0.0;0.5;0.0;0.5;1.0;0.0;0.5
GO:2000302;0.0;0.0;0.0;0.375;0.0;0.3;0.0;0.0;0.18181818181818182;0.375;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.3;0.3;0.625;0.625;0.0;0.0;0.0;0.125;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.3;0.5;0.0;0.42857142857142855;0.25;0.0;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.5555555555555556;0.625;0.36363636363636365;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.625;0.0;0.0;0.4444444444444444;0.0;0.0;1.0;0.0
GO:0106001;0.4444444444444444;0.375;0.0;0.0;0.375;0.0;0.0;0.0;0.2;0.0;0.0;0.375;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.3;0.0;0.42857142857142855;0.0;0.0;0.4444444444444444;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.3;0.0;0.0;0.0;0.5714285714285714;0.0;0.4444444444444444;0.4;0.5714285714285714;0.5;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.3;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.5;0.0;0.3;0.0;0.0;0.42857142857142855;0.0;0.5;0.5;0.0;1.0
