;GO:0015031;GO:0031954;GO:0045892;GO:0051683;GO:0006958;GO:0070327;GO:0007186;GO:1900740;GO:0030819;GO:0060316;GO:1900425;GO:0042147;GO:0000027;GO:0048209;GO:0006412;GO:0060315;GO:0005513;GO:0006888;GO:0031427;GO:0032516;GO:0070236;GO:0033762;GO:1901086;GO:0015694;GO:0043488;GO:1901844;GO:0006855;GO:0051343;GO:0030449;GO:0071354;GO:0019221;GO:0032465;GO:0071356;GO:0015723;GO:0015722;GO:0030644;GO:0090168;GO:0006351;GO:0007565;GO:0006357;GO:0002027;GO:2000427;GO:0071222;GO:0006906;GO:0010801;GO:0043066;GO:0045087;GO:0006749;GO:0006508;GO:0071347;GO:0010800;GO:0071549;GO:0010881;GO:0071902;GO:0015732
GO:0071222;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.3660149997115376;0.0;0.0;0.8;0.0;0.8;0.0;0.8;0.0;0.6830074998557688;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.8;0.0;0.6000000000000001;0.0;0.0;0.4;0.8;0.8;0.0;0.0;0.0;0.0;1.0;0.8;0.0;0.0;0.6830074998557688;0.5356143810225276;0.0;0.6000000000000001;0.0;0.6830074998557688;0.8;0.0;0.0
GO:0006906;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.3660149997115376;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.8;0.0;0.43852901558847923;0.0;0.0;0.4;0.8;0.8;0.0;0.0;0.0;0.0;0.8;1.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.48300749985576874;0.8;0.0;0.0
GO:0010801;0.0;0.6000000000000001;0.43852901558847923;0.0;0.3081136762725405;0.2599120563717816;0.3660149997115376;0.3081136762725405;0.3660149997115376;0.2599120563717816;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.3081136762725405;0.0;0.0;0.0;0.48300749985576874;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376;0.3356143810225276;0.0;0.23852901558847928;0.43852901558847923;0.0;0.3356143810225276;0.3660149997115376;0.0;0.0;0.0;0.18250743174993223;0.0;0.0;0.0;0.3660149997115376;0.3081136762725405;0.2830074998557688;0.0;0.0;1.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.8;0.0;0.3081136762725405;0.5356143810225276;0.0
GO:0043066;0.0;0.3356143810225276;0.43852901558847923;0.0;0.4;0.3356143810225276;0.48300749985576874;0.5356143810225276;0.3081136762725405;0.3356143810225276;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.4;0.0;0.0;0.0;0.3356143810225276;0.6000000000000001;0.0;0.0;0.0;0.4;0.43852901558847923;0.0;0.3081136762725405;0.4;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.23852901558847928;0.0;0.0;0.0;0.3660149997115376;0.4;0.3660149997115376;0.0;0.0;0.3660149997115376;1.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.4;0.2830074998557688;0.0
GO:0045087;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.5356143810225276;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;1.0;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.0
GO:0006749;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.6000000000000001;0.5356143810225276;0.0;0.2830074998557688;0.0;0.0;0.6000000000000001;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.6000000000000001;0.0;0.4;0.0;0.0;0.3660149997115376;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;1.0;0.6000000000000001;0.4;0.0;0.43852901558847923;0.6000000000000001;0.0;0.0
GO:0006508;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;1.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071347;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.43852901558847923;0.0;0.23852901558847928;0.0;0.0;0.48300749985576874;0.0;0.43852901558847923;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.48300749985576874;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.48300749985576874;0.0;0.8;0.0;0.0;0.3081136762725405;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.0;0.6000000000000001;0.43852901558847923;0.0;0.0;0.43852901558847923;0.4;0.0;1.0;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0
GO:0010800;0.0;0.8;0.3660149997115376;0.0;0.3081136762725405;0.2599120563717816;0.3660149997115376;0.3356143810225276;0.43852901558847923;0.3081136762725405;0.3081136762725405;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.0;0.0;0.6000000000000001;0.3081136762725405;0.0;0.0;0.0;0.3660149997115376;0.3356143810225276;0.0;0.23852901558847928;0.43852901558847923;0.0;0.3356143810225276;0.3660149997115376;0.0;0.0;0.0;0.18250743174993223;0.0;0.0;0.0;0.3660149997115376;0.3081136762725405;0.3356143810225276;0.0;0.0;0.8;0.3081136762725405;0.0;0.0;0.0;0.0;1.0;0.0;0.3081136762725405;0.6830074998557688;0.0
GO:0071549;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.48300749985576874;0.0;0.2599120563717816;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.0;0.6000000000000001;0.0;0.6830074998557688;0.0;0.0;0.48300749985576874;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.3356143810225276;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.0;0.6830074998557688;0.48300749985576874;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.5356143810225276;0.0;1.0;0.5356143810225276;0.0;0.0
GO:0010881;0.0;0.3356143810225276;0.4;0.0;0.8;0.48300749985576874;0.8;0.8;0.3356143810225276;0.6000000000000001;0.48300749985576874;0.0;0.8;0.5356143810225276;0.8;0.6000000000000001;0.0;0.0;0.0;0.3356143810225276;0.48300749985576874;0.0;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.0;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.8;0.48300749985576874;0.48300749985576874;0.0;0.0;0.43852901558847923;0.8;0.8;0.0;0.4;0.6000000000000001;0.4;0.8;0.8;0.3081136762725405;0.4;0.0;0.6000000000000001;0.0;0.48300749985576874;0.3081136762725405;0.5356143810225276;1.0;0.3660149997115376;0.0
GO:0071902;0.0;0.6830074998557688;0.3356143810225276;0.0;0.3660149997115376;0.3081136762725405;0.3660149997115376;0.3660149997115376;0.4;0.3660149997115376;0.3081136762725405;0.0;0.0;0.3356143810225276;0.0;0.3356143810225276;0.0;0.0;0.0;0.5356143810225276;0.3081136762725405;0.0;0.0;0.0;0.3356143810225276;0.3081136762725405;0.0;0.48300749985576874;0.4;0.0;0.3660149997115376;0.3356143810225276;0.0;0.0;0.0;0.21862188087829626;0.0;0.0;0.0;0.3356143810225276;0.3660149997115376;0.3081136762725405;0.0;0.0;0.5356143810225276;0.2830074998557688;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.3660149997115376;1.0;0.0
GO:0015732;0.6000000000000001;0.0;0.0;0.8;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
