;GO:0006281;GO:0035166;GO:0008584;GO:0014065;GO:0006282;GO:0015031;GO:0006283;GO:0036092;GO:0043981;GO:0006047;GO:0046854;GO:0000733;GO:0042135;GO:0043982;GO:0008625;GO:0090050;GO:0000731;GO:0000972;GO:0043984;GO:0001302;GO:0051123;GO:0001701;GO:0010259;GO:0033499;GO:0051402;GO:0043516;GO:0006295;GO:0007264;GO:0006296;GO:0007140;GO:0000902;GO:0006293;GO:0008631;GO:0048008;GO:0042420;GO:0045653;GO:0008635;GO:0060236;GO:0071482;GO:0043484;GO:0006606;GO:0072734;GO:0018026;GO:0018027;GO:0071407;GO:0051259;GO:0035264;GO:0006383;GO:0008286;GO:0008285;GO:1904751;GO:0032790;GO:0006261;GO:0097190;GO:0006661;GO:0000710;GO:0045944;GO:0006303;GO:0048268;GO:0048662;GO:0032543;GO:0035814;GO:0019348;GO:0016579;GO:0008210;GO:0006310;GO:0120009;GO:0048701;GO:0000720;GO:0015939;GO:0032496;GO:0090656;GO:0007173;GO:0036297;GO:0006487;GO:0006366;GO:0045963;GO:0006886;GO:0006887;GO:0006488;GO:0043547;GO:0006367;GO:0006489;GO:0043029;GO:0045053;GO:0051561;GO:0061819;GO:0070126;GO:0016573;GO:0031034;GO:0071577;GO:0010452;GO:0070914;GO:0007186;GO:1901796;GO:0043312;GO:0006897;GO:0006895;GO:0030855;GO:0006406;GO:0007614;GO:0006888;GO:0014829;GO:0070911;GO:0035621;GO:0033567;GO:1905765;GO:0030174;GO:0032471;GO:1904431;GO:0006468;GO:0046835;GO:0006623;GO:0000122;GO:0018298;GO:0016036;GO:0045190;GO:1903351;GO:0006351;GO:0009584;GO:0007565;GO:0006355;GO:0006359;GO:0007602;GO:0009744;GO:0048477;GO:0045087;GO:0006508;GO:1905090;GO:0050668;GO:0031401
GO:0006295;0.7058823529411765;0.0;0.0;0.1111111111111111;0.0;0.0;0.631578947368421;0.3157894736842105;0.08695652173913043;0.35294117647058826;0.3333333333333333;0.7058823529411765;0.4;0.08695652173913043;0.11764705882352941;0.0;0.4444444444444444;0.26666666666666666;0.08695652173913043;0.2857142857142857;0.1111111111111111;0.0;0.0;0.2222222222222222;0.26666666666666666;0.0;1.0;0.125;0.6666666666666666;0.11764705882352941;0.14285714285714285;0.0;0.11764705882352941;0.1111111111111111;0.3333333333333333;0.0;0.0;0.0;0.125;0.0;0.0;0.23529411764705882;0.2;0.2;0.26666666666666666;0.13333333333333333;0.0;0.1;0.1111111111111111;0.0;0.0;0.25;0.6666666666666666;0.13333333333333333;0.3333333333333333;0.10526315789473684;0.0;0.631578947368421;0.125;0.0;0.1111111111111111;0.0;0.23529411764705882;0.3157894736842105;0.5;0.7058823529411765;0.125;0.0;0.631578947368421;0.35294117647058826;0.0;0.6666666666666666;0.10526315789473684;0.6666666666666666;0.1111111111111111;0.1;0.0;0.0;0.25;0.125;0.0;0.631578947368421;0.11764705882352941;0.0;0.125;0.19047619047619047;0.6;0.11764705882352941;0.09523809523809523;0.11764705882352941;0.0;0.09523809523809523;0.6666666666666666;0.13333333333333333;0.0;0.10526315789473684;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.631578947368421;0.0;0.7058823529411765;0.0;0.0;0.19047619047619047;0.0;0.35294117647058826;0.375;0.0;0.0;0.35294117647058826;0.23529411764705882;0.09090909090909091;0.2222222222222222;0.10526315789473684;0.0;0.0;0.0;0.0;0.125;0.0;0.13333333333333333;0.0;0.4;0.0;0.0;0.0
GO:0007264;0.26666666666666666;0.0;0.0;0.125;0.5333333333333333;0.0;0.23529411764705882;0.23529411764705882;0.09523809523809523;0.26666666666666666;0.25;0.26666666666666666;0.3076923076923077;0.09523809523809523;0.13333333333333333;0.10526315789473684;0.125;0.3076923076923077;0.09523809523809523;0.3333333333333333;0.125;0.0;0.0;0.0;0.3076923076923077;0.5;0.125;1.0;0.125;0.13333333333333333;0.16666666666666666;0.13333333333333333;0.13333333333333333;0.125;0.25;0.5;0.36363636363636365;0.47058823529411764;0.14285714285714285;0.13333333333333333;0.0;0.26666666666666666;0.1111111111111111;0.1111111111111111;0.3076923076923077;0.15384615384615385;0.0;0.1111111111111111;0.125;0.6153846153846154;0.125;0.2857142857142857;0.25;0.15384615384615385;0.25;0.11764705882352941;0.10526315789473684;0.23529411764705882;0.14285714285714285;0.5714285714285714;0.125;0.125;0.13333333333333333;0.11764705882352941;0.2857142857142857;0.26666666666666666;0.14285714285714285;0.0;0.23529411764705882;0.26666666666666666;0.0;0.125;0.11764705882352941;0.25;0.125;0.1111111111111111;0.125;0.0;0.2857142857142857;0.14285714285714285;0.14285714285714285;0.11764705882352941;0.13333333333333333;0.13333333333333333;0.14285714285714285;0.21052631578947367;0.1111111111111111;0.13333333333333333;0.10526315789473684;0.13333333333333333;0.0;0.10526315789473684;0.25;0.15384615384615385;0.13333333333333333;0.11764705882352941;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.11764705882352941;0.23529411764705882;0.0;0.13333333333333333;0.4444444444444444;0.11764705882352941;0.21052631578947367;0.11764705882352941;0.26666666666666666;0.2857142857142857;0.0;0.10526315789473684;0.26666666666666666;0.26666666666666666;0.1;0.25;0.11764705882352941;0.0;0.0;0.11764705882352941;0.1111111111111111;0.14285714285714285;0.0;0.15384615384615385;0.0;0.0;0.4444444444444444;0.47058823529411764;0.5
GO:0006296;0.7058823529411765;0.0;0.0;0.1111111111111111;0.0;0.0;0.631578947368421;0.3157894736842105;0.08695652173913043;0.35294117647058826;0.3333333333333333;0.7058823529411765;0.4;0.08695652173913043;0.11764705882352941;0.0;0.4444444444444444;0.26666666666666666;0.08695652173913043;0.2857142857142857;0.1111111111111111;0.0;0.0;0.2222222222222222;0.26666666666666666;0.0;0.6666666666666666;0.125;1.0;0.11764705882352941;0.14285714285714285;0.0;0.11764705882352941;0.1111111111111111;0.3333333333333333;0.0;0.0;0.0;0.125;0.0;0.0;0.23529411764705882;0.2;0.2;0.26666666666666666;0.13333333333333333;0.0;0.1;0.1111111111111111;0.0;0.0;0.25;0.6666666666666666;0.13333333333333333;0.3333333333333333;0.10526315789473684;0.0;0.631578947368421;0.125;0.0;0.1111111111111111;0.0;0.23529411764705882;0.3157894736842105;0.5;0.7058823529411765;0.125;0.0;0.631578947368421;0.35294117647058826;0.0;0.6666666666666666;0.10526315789473684;0.6666666666666666;0.1111111111111111;0.1;0.0;0.0;0.25;0.125;0.0;0.631578947368421;0.11764705882352941;0.0;0.125;0.19047619047619047;0.6;0.11764705882352941;0.09523809523809523;0.11764705882352941;0.0;0.09523809523809523;0.6666666666666666;0.13333333333333333;0.0;0.10526315789473684;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.631578947368421;0.0;0.7058823529411765;0.0;0.0;0.19047619047619047;0.0;0.35294117647058826;0.375;0.0;0.0;0.35294117647058826;0.23529411764705882;0.09090909090909091;0.2222222222222222;0.10526315789473684;0.0;0.0;0.0;0.0;0.125;0.0;0.13333333333333333;0.0;0.4;0.0;0.0;0.0
GO:0007140;0.25;0.0;0.14285714285714285;0.11764705882352941;0.0;0.0;0.2222222222222222;0.2222222222222222;0.09090909090909091;0.25;0.23529411764705882;0.25;0.2857142857142857;0.09090909090909091;0.125;0.0;0.11764705882352941;0.2857142857142857;0.09090909090909091;0.3076923076923077;0.11764705882352941;0.0;0.0;0.0;0.2857142857142857;0.0;0.11764705882352941;0.13333333333333333;0.11764705882352941;1.0;0.15384615384615385;0.0;0.125;0.11764705882352941;0.23529411764705882;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.25;0.10526315789473684;0.10526315789473684;0.2857142857142857;0.14285714285714285;0.0;0.10526315789473684;0.11764705882352941;0.0;0.0;0.26666666666666666;0.23529411764705882;0.14285714285714285;0.23529411764705882;0.1111111111111111;0.0;0.2222222222222222;0.13333333333333333;0.0;0.11764705882352941;0.0;0.125;0.1111111111111111;0.26666666666666666;0.25;0.13333333333333333;0.0;0.2222222222222222;0.25;0.0;0.11764705882352941;0.1111111111111111;0.23529411764705882;0.11764705882352941;0.10526315789473684;0.0;0.0;0.26666666666666666;0.13333333333333333;0.0;0.1111111111111111;0.125;0.0;0.13333333333333333;0.2;0.10526315789473684;0.125;0.1;0.125;0.0;0.1;0.23529411764705882;0.14285714285714285;0.0;0.1111111111111111;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.125;0.0;0.0;0.2;0.0;0.25;0.26666666666666666;0.0;0.0;0.25;0.25;0.09523809523809523;0.23529411764705882;0.1111111111111111;0.0;0.16666666666666666;0.0;0.0;0.13333333333333333;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0
GO:0000902;0.15384615384615385;0.16666666666666666;0.18181818181818182;0.14285714285714285;0.0;0.0;0.13333333333333333;0.13333333333333333;0.10526315789473684;0.15384615384615385;0.14285714285714285;0.15384615384615385;0.18181818181818182;0.10526315789473684;0.15384615384615385;0.0;0.14285714285714285;0.5454545454545454;0.10526315789473684;0.4;0.14285714285714285;0.15384615384615385;0.4;0.0;0.18181818181818182;0.0;0.14285714285714285;0.16666666666666666;0.14285714285714285;0.15384615384615385;1.0;0.0;0.15384615384615385;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.15384615384615385;0.125;0.125;0.18181818181818182;0.18181818181818182;0.2222222222222222;0.125;0.14285714285714285;0.0;0.0;0.5;0.14285714285714285;0.18181818181818182;0.14285714285714285;0.13333333333333333;0.0;0.13333333333333333;0.16666666666666666;0.0;0.14285714285714285;0.0;0.15384615384615385;0.13333333333333333;0.16666666666666666;0.15384615384615385;0.16666666666666666;0.16666666666666666;0.13333333333333333;0.15384615384615385;0.0;0.14285714285714285;0.13333333333333333;0.14285714285714285;0.14285714285714285;0.125;0.0;0.0;0.3333333333333333;0.16666666666666666;0.0;0.13333333333333333;0.15384615384615385;0.0;0.16666666666666666;0.11764705882352941;0.125;0.15384615384615385;0.11764705882352941;0.15384615384615385;0.0;0.11764705882352941;0.14285714285714285;0.18181818181818182;0.0;0.13333333333333333;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.15384615384615385;0.0;0.0;0.11764705882352941;0.0;0.15384615384615385;0.16666666666666666;0.0;0.0;0.15384615384615385;0.15384615384615385;0.1111111111111111;0.14285714285714285;0.13333333333333333;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0
GO:0006293;0.0;0.0;0.0;0.11764705882352941;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.125;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.13333333333333333;0.0;0.0;0.0;1.0;0.125;0.11764705882352941;0.0;0.11764705882352941;0.43478260869565216;0.1111111111111111;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.14285714285714285;0.47058823529411764;0.0;0.0;0.14285714285714285;0.0;0.0;0.4;0.0;0.0;0.13333333333333333;0.0;0.11764705882352941;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.125;0.13333333333333333;0.1;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.10526315789473684;0.1111111111111111;0.1;0.5555555555555556;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.10526315789473684;0.13333333333333333;0.0;0.0;0.0;0.0;0.10526315789473684;0.5555555555555556;0.5882352941176471
GO:0008631;0.25;0.0;0.0;0.11764705882352941;0.125;0.0;0.2222222222222222;0.2222222222222222;0.09090909090909091;0.25;0.23529411764705882;0.25;0.2857142857142857;0.09090909090909091;0.125;0.1;0.11764705882352941;0.2857142857142857;0.09090909090909091;0.3076923076923077;0.11764705882352941;0.0;0.0;0.0;0.2857142857142857;0.11764705882352941;0.11764705882352941;0.13333333333333333;0.11764705882352941;0.125;0.15384615384615385;0.125;1.0;0.11764705882352941;0.23529411764705882;0.11764705882352941;0.08695652173913043;0.1111111111111111;0.13333333333333333;0.125;0.0;0.25;0.10526315789473684;0.10526315789473684;0.2857142857142857;0.14285714285714285;0.0;0.10526315789473684;0.11764705882352941;0.14285714285714285;0.11764705882352941;0.26666666666666666;0.23529411764705882;0.14285714285714285;0.23529411764705882;0.1111111111111111;0.1;0.2222222222222222;0.13333333333333333;0.13333333333333333;0.11764705882352941;0.11764705882352941;0.125;0.1111111111111111;0.26666666666666666;0.25;0.13333333333333333;0.0;0.2222222222222222;0.25;0.0;0.11764705882352941;0.1111111111111111;0.23529411764705882;0.11764705882352941;0.10526315789473684;0.11764705882352941;0.0;0.26666666666666666;0.13333333333333333;0.13333333333333333;0.1111111111111111;0.125;0.125;0.13333333333333333;0.2;0.10526315789473684;0.125;0.1;0.125;0.0;0.1;0.23529411764705882;0.14285714285714285;0.125;0.1111111111111111;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.1111111111111111;0.2222222222222222;0.0;0.125;0.10526315789473684;0.1111111111111111;0.2;0.1111111111111111;0.25;0.26666666666666666;0.0;0.1;0.25;0.25;0.09523809523809523;0.23529411764705882;0.1111111111111111;0.0;0.0;0.1111111111111111;0.10526315789473684;0.13333333333333333;0.0;0.14285714285714285;0.0;0.0;0.10526315789473684;0.1111111111111111;0.11764705882352941
GO:0048008;0.23529411764705882;0.0;0.0;0.1111111111111111;0.11764705882352941;0.0;0.21052631578947367;0.21052631578947367;0.08695652173913043;0.23529411764705882;0.2222222222222222;0.23529411764705882;0.26666666666666666;0.08695652173913043;0.11764705882352941;0.09523809523809523;0.1111111111111111;0.26666666666666666;0.08695652173913043;0.2857142857142857;0.1111111111111111;0.0;0.0;0.0;0.26666666666666666;0.1111111111111111;0.1111111111111111;0.125;0.1111111111111111;0.11764705882352941;0.14285714285714285;0.11764705882352941;0.11764705882352941;1.0;0.2222222222222222;0.1111111111111111;0.08333333333333333;0.10526315789473684;0.125;0.11764705882352941;0.0;0.23529411764705882;0.1;0.1;0.26666666666666666;0.13333333333333333;0.0;0.1;0.1111111111111111;0.13333333333333333;0.1111111111111111;0.25;0.2222222222222222;0.13333333333333333;0.2222222222222222;0.10526315789473684;0.09523809523809523;0.21052631578947367;0.125;0.125;0.1111111111111111;0.1111111111111111;0.11764705882352941;0.10526315789473684;0.25;0.23529411764705882;0.125;0.0;0.21052631578947367;0.23529411764705882;0.0;0.1111111111111111;0.10526315789473684;0.2222222222222222;0.1111111111111111;0.1;0.1111111111111111;0.0;0.25;0.125;0.125;0.10526315789473684;0.11764705882352941;0.11764705882352941;0.125;0.19047619047619047;0.1;0.11764705882352941;0.09523809523809523;0.11764705882352941;0.0;0.09523809523809523;0.2222222222222222;0.13333333333333333;0.11764705882352941;0.10526315789473684;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.10526315789473684;0.21052631578947367;0.0;0.11764705882352941;0.1;0.10526315789473684;0.19047619047619047;0.10526315789473684;0.23529411764705882;0.25;0.0;0.09523809523809523;0.23529411764705882;0.23529411764705882;0.09090909090909091;0.2222222222222222;0.10526315789473684;0.0;0.0;0.10526315789473684;0.1;0.125;0.0;0.13333333333333333;0.0;0.0;0.1;0.10526315789473684;0.1111111111111111
GO:0042420;0.35294117647058826;0.0;0.0;0.2222222222222222;0.0;0.0;0.3157894736842105;0.3157894736842105;0.17391304347826086;0.35294117647058826;0.3333333333333333;0.35294117647058826;0.5333333333333333;0.17391304347826086;0.23529411764705882;0.0;0.3333333333333333;0.26666666666666666;0.17391304347826086;0.2857142857142857;0.2222222222222222;0.0;0.0;0.3333333333333333;0.26666666666666666;0.0;0.3333333333333333;0.25;0.3333333333333333;0.23529411764705882;0.14285714285714285;0.0;0.23529411764705882;0.2222222222222222;1.0;0.0;0.0;0.0;0.25;0.0;0.0;0.23529411764705882;0.3;0.3;0.26666666666666666;0.13333333333333333;0.0;0.2;0.2222222222222222;0.0;0.0;0.25;0.3333333333333333;0.26666666666666666;0.3333333333333333;0.21052631578947367;0.0;0.3157894736842105;0.125;0.0;0.2222222222222222;0.0;0.35294117647058826;0.42105263157894735;0.375;0.35294117647058826;0.125;0.0;0.3157894736842105;0.47058823529411764;0.0;0.3333333333333333;0.21052631578947367;0.3333333333333333;0.4444444444444444;0.2;0.0;0.0;0.25;0.375;0.0;0.3157894736842105;0.35294117647058826;0.0;0.125;0.19047619047619047;0.3;0.23529411764705882;0.19047619047619047;0.11764705882352941;0.0;0.19047619047619047;0.3333333333333333;0.26666666666666666;0.0;0.10526315789473684;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.3157894736842105;0.0;0.35294117647058826;0.0;0.0;0.19047619047619047;0.0;0.47058823529411764;0.375;0.0;0.0;0.47058823529411764;0.23529411764705882;0.09090909090909091;0.2222222222222222;0.21052631578947367;0.0;0.0;0.0;0.0;0.25;0.0;0.26666666666666666;0.0;0.5333333333333333;0.0;0.0;0.0
GO:0045653;0.0;0.0;0.0;0.1111111111111111;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.11764705882352941;0.38095238095238093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.5;0.0;0.0;0.0;0.11764705882352941;0.11764705882352941;0.1111111111111111;0.0;1.0;0.3333333333333333;0.42105263157894735;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.6666666666666666;0.3333333333333333;0.0;0.0;0.5333333333333333;0.0;0.0;0.38095238095238093;0.0;0.0;0.625;0.0;0.5555555555555556;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.25;0.0;0.0;0.11764705882352941;0.125;0.19047619047619047;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.5333333333333333;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.5;0.42105263157894735;0.19047619047619047;0.3157894736842105;0.0;0.0;0.0;0.47619047619047616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.4;0.5;0.0;0.0;0.0;0.0;0.5;0.42105263157894735;0.4444444444444444
GO:0008635;0.0;0.0;0.0;0.08333333333333333;0.34782608695652173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19047619047619047;0.0;0.08695652173913043;0.2962962962962963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.36363636363636365;0.0;0.0;0.0;0.43478260869565216;0.08695652173913043;0.08333333333333333;0.0;0.3333333333333333;1.0;0.32;0.0;0.34782608695652173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.38095238095238093;0.3333333333333333;0.0;0.0;0.38095238095238093;0.0;0.0;0.2962962962962963;0.0;0.0;0.36363636363636365;0.0;0.25;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.5454545454545454;0.0;0.0;0.08695652173913043;0.09090909090909091;0.14814814814814814;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.38095238095238093;0.34782608695652173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08;0.0;0.0;0.0;0.3076923076923077;0.32;0.14814814814814814;0.32;0.0;0.0;0.0;0.2962962962962963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32;0.3076923076923077;0.36363636363636365;0.0;0.0;0.0;0.0;0.3076923076923077;0.4;0.6666666666666666
GO:0060236;0.0;0.0;0.0;0.10526315789473684;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.1111111111111111;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.47058823529411764;0.0;0.0;0.0;0.1111111111111111;0.1111111111111111;0.10526315789473684;0.0;0.42105263157894735;0.32;1.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.5;0.3157894736842105;0.0;0.0;0.5;0.0;0.0;0.36363636363636365;0.0;0.0;0.47058823529411764;0.0;0.3157894736842105;0.0;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.42105263157894735;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.1111111111111111;0.11764705882352941;0.18181818181818182;0.19047619047619047;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.38095238095238093;0.4;0.18181818181818182;0.3;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.38095238095238093;0.47058823529411764;0.0;0.0;0.0;0.0;0.38095238095238093;0.4;0.42105263157894735
GO:0071482;0.4;0.0;0.0;0.125;0.0;0.0;0.35294117647058826;0.23529411764705882;0.09523809523809523;0.26666666666666666;0.25;0.26666666666666666;0.3076923076923077;0.09523809523809523;0.13333333333333333;0.0;0.125;0.3076923076923077;0.09523809523809523;0.3333333333333333;0.125;0.0;0.0;0.0;0.3076923076923077;0.0;0.125;0.14285714285714285;0.125;0.13333333333333333;0.16666666666666666;0.0;0.13333333333333333;0.125;0.25;0.0;0.0;0.0;1.0;0.0;0.0;0.4;0.1111111111111111;0.1111111111111111;0.46153846153846156;0.15384615384615385;0.0;0.1111111111111111;0.125;0.0;0.0;0.2857142857142857;0.25;0.15384615384615385;0.25;0.11764705882352941;0.0;0.35294117647058826;0.14285714285714285;0.0;0.125;0.0;0.13333333333333333;0.11764705882352941;0.2857142857142857;0.26666666666666666;0.14285714285714285;0.0;0.35294117647058826;0.26666666666666666;0.3076923076923077;0.125;0.11764705882352941;0.375;0.125;0.1111111111111111;0.0;0.0;0.2857142857142857;0.14285714285714285;0.0;0.11764705882352941;0.13333333333333333;0.0;0.14285714285714285;0.21052631578947367;0.1111111111111111;0.13333333333333333;0.10526315789473684;0.13333333333333333;0.0;0.10526315789473684;0.875;0.15384615384615385;0.0;0.11764705882352941;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.35294117647058826;0.0;0.13333333333333333;0.0;0.0;0.21052631578947367;0.0;0.26666666666666666;0.2857142857142857;0.0;0.0;0.26666666666666666;0.4;0.1;0.375;0.11764705882352941;0.7142857142857143;0.0;0.0;0.0;0.7142857142857143;0.2857142857142857;0.15384615384615385;0.3333333333333333;0.0;0.0;0.0;0.0
GO:0043484;0.0;0.0;0.0;0.11764705882352941;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.125;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.13333333333333333;0.0;0.0;0.0;0.125;0.125;0.11764705882352941;0.0;0.47058823529411764;0.34782608695652173;0.4444444444444444;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.5714285714285714;0.35294117647058826;0.0;0.0;0.5714285714285714;0.0;0.0;0.6;0.0;0.0;0.5333333333333333;0.0;0.35294117647058826;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.5882352941176471;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.125;0.13333333333333333;0.2;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.631578947368421;0.6666666666666666;0.2;0.6666666666666666;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.631578947368421;0.5333333333333333;0.0;0.0;0.0;0.0;0.42105263157894735;0.5555555555555556;0.5882352941176471
GO:0006606;0.0;0.0;0.0;0.0;0.0;0.8888888888888888;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9473684210526315;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.1;0.25;0.3333333333333333;0.0;0.3;0.0;0.35294117647058826;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38095238095238093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0072734;0.375;0.0;0.0;0.23529411764705882;0.0;0.0;0.3333333333333333;0.2222222222222222;0.18181818181818182;0.25;0.23529411764705882;0.25;0.2857142857142857;0.18181818181818182;0.25;0.0;0.23529411764705882;0.2857142857142857;0.18181818181818182;0.3076923076923077;0.23529411764705882;0.0;0.0;0.0;0.2857142857142857;0.0;0.23529411764705882;0.26666666666666666;0.23529411764705882;0.25;0.15384615384615385;0.0;0.25;0.23529411764705882;0.23529411764705882;0.0;0.0;0.0;0.4;0.0;0.0;1.0;0.21052631578947367;0.21052631578947367;0.8571428571428571;0.14285714285714285;0.0;0.10526315789473684;0.23529411764705882;0.0;0.0;0.26666666666666666;0.23529411764705882;0.2857142857142857;0.23529411764705882;0.2222222222222222;0.0;0.3333333333333333;0.13333333333333333;0.0;0.11764705882352941;0.0;0.25;0.1111111111111111;0.26666666666666666;0.25;0.13333333333333333;0.0;0.3333333333333333;0.25;0.5714285714285714;0.23529411764705882;0.2222222222222222;0.35294117647058826;0.23529411764705882;0.10526315789473684;0.0;0.0;0.26666666666666666;0.26666666666666666;0.0;0.2222222222222222;0.25;0.0;0.13333333333333333;0.2;0.21052631578947367;0.25;0.2;0.125;0.0;0.2;0.35294117647058826;0.2857142857142857;0.0;0.1111111111111111;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.25;0.0;0.0;0.2;0.0;0.25;0.26666666666666666;0.0;0.0;0.25;0.375;0.09523809523809523;0.7058823529411765;0.1111111111111111;0.26666666666666666;0.0;0.0;0.0;0.26666666666666666;0.5333333333333333;0.2857142857142857;0.3076923076923077;0.0;0.0;0.0;0.0
