;GO:0007051;GO:0040037;GO:0006361;GO:0016925;GO:1902476;GO:0006283;GO:0006366;GO:0006363;GO:0051291;GO:0000413;GO:0048754;GO:0045724;GO:0043547;GO:0006367;GO:0006368;GO:0060766;GO:0001701;GO:0035437;GO:0010575;GO:0070206;GO:0007186;GO:0006296;GO:0014032;GO:0006293;GO:0006370;GO:1903012;GO:0006294;GO:1903898;GO:0090263;GO:0051260;GO:0042542;GO:0006412;GO:0006406;GO:0032836;GO:0030216;GO:0032516;GO:0006607;GO:0070911;GO:0030336;GO:0016567;GO:0035264;GO:0035860;GO:0061036;GO:0002063;GO:0007035;GO:0006468;GO:0045944;GO:0006983;GO:0045667;GO:0070262;GO:0097421;GO:0001886;GO:0071277;GO:0000082;GO:0034765;GO:0030521;GO:0030201;GO:0006351;GO:0002031;GO:0046604;GO:0006511;GO:1903912;GO:0006357;GO:0045087;GO:2000345
GO:0061036;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.1;0.0;0.0;0.2;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.375;0.0;0.6666666666666666;0.0;0.2;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;1.0;0.0;0.06666666666666667;0.0;0.3;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.3;0.0;0.2222222222222222;0.2;0.0;0.5
GO:0002063;0.0;0.0;0.0;0.1111111111111111;0.0;0.125;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.1111111111111111;0.0;0.0;0.0;1.0;0.09090909090909091;0.14285714285714285;0.0;0.0;0.0;0.125;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007035;0.09090909090909091;0.0625;0.09090909090909091;0.058823529411764705;0.0;0.0625;0.0;0.09090909090909091;0.0;0.058823529411764705;0.0;0.0625;0.0625;0.09090909090909091;0.09090909090909091;0.058823529411764705;0.0;0.0;0.0625;0.0;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.0;0.0;0.06666666666666667;0.09090909090909091;0.058823529411764705;0.058823529411764705;0.0;0.0;0.0;0.0;0.0;0.0;0.05263157894736842;0.0;0.0625;0.0625;0.058823529411764705;0.0;0.09090909090909091;0.06666666666666667;0.09090909090909091;1.0;0.06666666666666667;0.05555555555555555;0.09090909090909091;0.06666666666666667;0.0625;0.0;0.09090909090909091;0.06666666666666667;0.09090909090909091;0.0625;0.09090909090909091;0.06666666666666667;0.0;0.0;0.05555555555555555;0.09090909090909091;0.0625;0.058823529411764705;0.0;0.0625
GO:0006468;0.14285714285714285;0.0;0.2857142857142857;0.5555555555555556;0.0;0.3;0.375;0.2857142857142857;0.0;0.5555555555555556;0.0;0.0;0.0;0.2857142857142857;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.2857142857142857;0.14285714285714285;0.0;0.375;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.5555555555555556;0.0;0.14285714285714285;0.0;0.14285714285714285;0.06666666666666667;1.0;0.0;0.14285714285714285;0.0;0.625;0.0;0.14285714285714285;0.09090909090909091;0.14285714285714285;0.0;0.14285714285714285;0.3333333333333333;0.375;0.3333333333333333;0.0;0.42857142857142855;0.0;0.0;0.0;0.0
GO:0045944;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.07692307692307693;0.0;0.0;0.21428571428571427;0.0;0.0;0.2727272727272727;0.0;0.2727272727272727;0.0;0.0;0.2727272727272727;0.0;0.3;0.0;0.21428571428571427;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.38461538461538464;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.3;0.0;0.05555555555555555;0.0;1.0;0.25;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.5;0.875;0.0;0.25
GO:0006983;0.0;0.3333333333333333;0.0;0.1111111111111111;0.0;0.25;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.25;0.0;0.25;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.09090909090909091;0.14285714285714285;0.25;1.0;0.375;0.125;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.2727272727272727;0.0;0.3333333333333333;0.0;0.25;0.3333333333333333
GO:0045667;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.1;0.0;0.0;0.3;0.0;0.0;0.375;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.42857142857142855;0.0;0.06666666666666667;0.0;0.2727272727272727;0.375;1.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.3;0.0;0.375;0.3;0.0;0.375
GO:0070262;0.125;0.0;0.25;0.5;0.0;0.2727272727272727;0.3333333333333333;0.25;0.0;0.5;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.0;0.0;0.125;0.25;0.125;0.0;0.3333333333333333;0.0;0.125;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.5;0.0;0.125;0.0;0.125;0.0625;0.625;0.0;0.125;0.0;1.0;0.0;0.125;0.08333333333333333;0.125;0.0;0.125;0.3;0.3333333333333333;0.3;0.0;0.375;0.0;0.0;0.0;0.0
GO:0097421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001886;0.0;0.0;0.0;0.1111111111111111;0.0;0.125;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.09090909090909091;0.14285714285714285;0.0;0.0;0.0;0.125;0.0;1.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071277;0.14285714285714285;0.0;0.14285714285714285;0.07692307692307693;0.0;0.18181818181818182;0.0;0.14285714285714285;0.0;0.07692307692307693;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.07692307692307693;0.0;0.14285714285714285;0.0;0.14285714285714285;0.06666666666666667;0.09090909090909091;0.0;0.2857142857142857;0.0;0.08333333333333333;0.0;0.14285714285714285;1.0;0.14285714285714285;0.0;0.14285714285714285;0.09090909090909091;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.125;0.0
GO:0000082;0.0;0.0;0.0;0.1111111111111111;0.0;0.125;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.09090909090909091;0.14285714285714285;0.0;0.0;0.0;0.125;0.0;0.0;0.14285714285714285;1.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0034765;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.09090909090909091;0.0;0.0;0.18181818181818182;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.18181818181818182;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.3;0.0;0.0;0.0;0.2222222222222222;0.0;0.0625;0.0;0.16666666666666666;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.2;0.18181818181818182;0.0;0.2
GO:0030521;0.0;0.0;0.0;0.1111111111111111;0.0;0.125;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.125;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.09090909090909091;0.14285714285714285;0.0;0.0;0.0;0.125;0.0;0.0;0.14285714285714285;0.0;0.0;1.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030201;0.14285714285714285;0.0;0.2857142857142857;0.2727272727272727;0.0;0.3;0.375;0.2857142857142857;0.0;0.2727272727272727;0.0;0.0;0.0;0.2857142857142857;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.2857142857142857;0.14285714285714285;0.0;0.375;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.2727272727272727;0.0;0.14285714285714285;0.0;0.14285714285714285;0.06666666666666667;0.3333333333333333;0.0;0.14285714285714285;0.0;0.3;0.0;0.14285714285714285;0.09090909090909091;0.14285714285714285;0.0;0.14285714285714285;1.0;0.375;0.3333333333333333;0.0;0.42857142857142855;0.0;0.0;0.0;0.0
GO:0006351;0.0;0.0;0.6;0.3;0.0;0.3333333333333333;0.5;0.6;0.0;0.3;0.0;0.0;0.0;0.6;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.375;1.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0
GO:0002031;0.0;0.0;0.0;0.2727272727272727;0.0;0.3;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0046604;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.07692307692307693;0.0;0.0;0.23076923076923078;0.0;0.0;0.2727272727272727;0.0;0.3;0.0;0.0;0.45454545454545453;0.0;0.3;0.0;0.23076923076923078;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.25;0.0;0.0;0.0;0.3;0.0;0.05555555555555555;0.0;0.23076923076923078;0.2727272727272727;0.3;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.2727272727272727;0.23076923076923078;0.0;0.2727272727272727
GO:0006511;0.0;0.0;0.5;0.3333333333333333;0.0;0.375;0.6;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.09090909090909091;0.42857142857142855;0.0;0.0;0.0;0.375;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.42857142857142855;0.6;0.0;0.0;1.0;0.0;0.0;0.0;0.0
GO:1903912;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.09090909090909091;0.0;0.0;0.4444444444444444;0.0;0.0;0.2;0.0;0.375;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.625;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.2222222222222222;0.0;0.0625;0.0;0.5;0.3333333333333333;0.375;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;1.0;0.5454545454545454;0.0;0.3333333333333333
GO:0006357;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.08333333333333333;0.0;0.0;0.23076923076923078;0.0;0.0;0.18181818181818182;0.0;0.3;0.0;0.0;0.0;0.0;0.2;0.0;0.23076923076923078;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.25;0.0;0.0;0.0;0.2;0.0;0.058823529411764705;0.0;0.875;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.5454545454545454;1.0;0.0;0.2727272727272727
GO:0045087;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
GO:2000345;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.09090909090909091;0.0;0.0;0.2727272727272727;0.0;0.0;0.3333333333333333;0.0;0.375;0.0;0.0;0.0;0.0;0.5;0.0;0.2727272727272727;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.3;0.0;0.0;0.0;0.5;0.0;0.0625;0.0;0.25;0.3333333333333333;0.375;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.3333333333333333;0.2727272727272727;0.0;1.0
