;GO:0016525;GO:1903487;GO:1901740;GO:0045648;GO:0010819;GO:0010818;GO:0045892;GO:0006958;GO:0033138;GO:0070206;GO:0006612;GO:0061844;GO:0098586;GO:2000406;GO:1901509;GO:0071360;GO:0046597;GO:0045662;GO:0051097;GO:0030816;GO:0050689;GO:0050688;GO:0008285;GO:0008284;GO:0007597;GO:0043367;GO:0045944;GO:0060700;GO:0042832;GO:0002576;GO:0019060;GO:0034605;GO:0043011;GO:0016079;GO:0019985;GO:0010994;GO:0000209;GO:0034165;GO:0032020;GO:0002230;GO:0051281;GO:0002741;GO:0007517;GO:0030593;GO:0010800;GO:0032496;GO:0034157;GO:0032897;GO:0003374;GO:0006006;GO:0042730;GO:0032091;GO:0006401;GO:2000679;GO:0043154;GO:0001869;GO:0051607;GO:0031397;GO:0030501;GO:0051205;GO:2000553;GO:0032480;GO:0045859;GO:0007186;GO:0090026;GO:0043950;GO:1901799;GO:0042742;GO:0006139;GO:0000266;GO:0007219;GO:0001756;GO:0010628;GO:0010506;GO:0010469;GO:0050767;GO:0033280;GO:0060340;GO:0009615;GO:0000079;GO:2000737;GO:0010951;GO:0071357;GO:0045070;GO:0045071;GO:0019941;GO:0035457;GO:0035458;GO:0060333;GO:0006351;GO:0050709;GO:0001580;GO:0007166;GO:0060337;GO:0006357;GO:0071222;GO:0043066;GO:0045087;GO:0070098
GO:0050688;0.375;0.42857142857142855;0.35294117647058826;0.25;0.5555555555555556;0.0;0.3333333333333333;0.125;0.3333333333333333;0.0;0.0;0.0;0.0;0.4444444444444444;0.42857142857142855;0.0;0.5;0.42857142857142855;0.2857142857142857;0.3333333333333333;0.875;1.0;0.46153846153846156;0.46153846153846156;0.0;0.0;0.3157894736842105;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7058823529411765;0.0;0.875;0.2857142857142857;0.5555555555555556;0.0;0.0;0.3333333333333333;0.0;0.7058823529411765;0.5333333333333333;0.0;0.0;0.5882352941176471;0.3076923076923077;0.0;0.2857142857142857;0.3;0.5263157894736842;0.0;0.3333333333333333;0.4;0.0;0.5555555555555556;0.42857142857142855;0.23529411764705882;0.15384615384615385;0.5555555555555556;0.5;0.3333333333333333;0.0;0.0;0.0;0.14285714285714285;0.0;0.42857142857142855;0.42857142857142855;0.5714285714285714;0.14285714285714285;0.0;0.75;0.0;0.3157894736842105;0.42857142857142855;0.2222222222222222;0.0;0.5;0.5;0.0;0.0;0.0;0.13333333333333333;0.0;0.375;0.0;0.15384615384615385;0.13333333333333333;0.3333333333333333;0.0;0.4;0.0;0.13333333333333333
GO:0008285;0.5333333333333333;0.46153846153846156;0.625;0.5333333333333333;0.35294117647058826;0.0;0.5882352941176471;0.13333333333333333;0.47058823529411764;0.0;0.0;0.0;0.0;0.35294117647058826;0.46153846153846156;0.0;0.5333333333333333;0.7692307692307693;0.3076923076923077;0.47058823529411764;0.5333333333333333;0.46153846153846156;1.0;0.8333333333333334;0.0;0.0;0.4444444444444444;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.4;0.4;0.47058823529411764;0.0;0.0;0.47058823529411764;0.0;0.5;0.5714285714285714;0.0;0.0;0.5;0.3333333333333333;0.0;0.3076923076923077;0.5263157894736842;0.4444444444444444;0.0;0.5882352941176471;0.42857142857142855;0.0;0.35294117647058826;0.6153846153846154;0.5;0.6666666666666666;0.35294117647058826;0.5333333333333333;0.5882352941176471;0.0;0.0;0.0;0.6153846153846154;0.0;0.46153846153846156;0.6153846153846154;0.6153846153846154;0.6153846153846154;0.0;0.5333333333333333;0.0;0.4444444444444444;0.7692307692307693;0.5882352941176471;0.0;0.4;0.5333333333333333;0.0;0.0;0.0;0.14285714285714285;0.0;0.6666666666666666;0.0;0.6666666666666666;0.14285714285714285;0.47058823529411764;0.0;0.7142857142857143;0.0;0.14285714285714285
GO:0008284;0.4;0.46153846153846156;0.5;0.6666666666666666;0.35294117647058826;0.0;0.47058823529411764;0.13333333333333333;0.5882352941176471;0.0;0.0;0.0;0.0;0.47058823529411764;0.46153846153846156;0.0;0.4;0.6153846153846154;0.3076923076923077;0.5882352941176471;0.4;0.46153846153846156;0.8333333333333334;1.0;0.0;0.0;0.5555555555555556;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.625;0.0;0.4;0.5;0.5882352941176471;0.0;0.0;0.5882352941176471;0.0;0.625;0.42857142857142855;0.0;0.0;0.375;0.3333333333333333;0.0;0.3076923076923077;0.42105263157894735;0.3333333333333333;0.0;0.47058823529411764;0.5714285714285714;0.0;0.47058823529411764;0.46153846153846156;0.5;0.6666666666666666;0.47058823529411764;0.6666666666666666;0.47058823529411764;0.0;0.0;0.0;0.6153846153846154;0.0;0.6153846153846154;0.6153846153846154;0.6153846153846154;0.6153846153846154;0.0;0.6666666666666666;0.0;0.4444444444444444;0.6153846153846154;0.47058823529411764;0.0;0.5333333333333333;0.4;0.0;0.0;0.0;0.14285714285714285;0.0;0.5333333333333333;0.0;0.6666666666666666;0.14285714285714285;0.47058823529411764;0.0;0.5714285714285714;0.0;0.14285714285714285
GO:0007597;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.2857142857142857;0.14285714285714285;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.3076923076923077;0.0;0.0;0.47058823529411764;0.0;0.5555555555555556;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.5333333333333333;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.15384615384615385;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.5333333333333333;0.2857142857142857;0.2857142857142857;0.0;0.47058823529411764;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.3333333333333333;0.0
GO:0043367;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.1111111111111111;0.0;0.125;0.0;0.25;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.13333333333333333;0.125;0.10526315789473684;0.10526315789473684;0.11764705882352941;0.1;0.0;0.11764705882352941;0.0;0.08695652173913043;0.0;0.14285714285714285;0.10526315789473684;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.14285714285714285;0.13333333333333333;0.125;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.11764705882352941;0.125;0.125;0.11764705882352941;0.10526315789473684;0.0;0.0;0.13333333333333333;0.11764705882352941;0.0;0.125;0.0;0.2857142857142857;0.11764705882352941
GO:0045944;0.2857142857142857;0.3157894736842105;0.36363636363636365;0.38095238095238093;0.2608695652173913;0.0;0.8695652173913043;0.09523809523809523;0.5217391304347826;0.0;0.0;0.0;0.0;0.34782608695652173;0.3157894736842105;0.0;0.2857142857142857;0.42105263157894735;0.21052631578947367;0.43478260869565216;0.2857142857142857;0.3157894736842105;0.4444444444444444;0.5555555555555556;0.0;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.2857142857142857;0.38461538461538464;0.34782608695652173;0.0;0.0;0.5217391304347826;0.0;0.36363636363636365;0.3;0.0;0.0;0.2727272727272727;0.2222222222222222;0.0;0.21052631578947367;0.32;0.5;0.0;0.43478260869565216;0.4;0.0;0.34782608695652173;0.3157894736842105;0.45454545454545453;0.4444444444444444;0.34782608695652173;0.38095238095238093;0.43478260869565216;0.0;0.0;0.0;0.42105263157894735;0.0;0.7368421052631579;0.5263157894736842;0.42105263157894735;0.42105263157894735;0.0;0.38095238095238093;0.0;0.3333333333333333;0.42105263157894735;0.43478260869565216;0.0;0.38095238095238093;0.2857142857142857;0.0;0.0;0.0;0.1;0.0;0.38095238095238093;0.0;0.4444444444444444;0.1;0.9565217391304348;0.0;0.4;0.0;0.1
GO:0060700;0.35294117647058826;0.4;0.4444444444444444;0.23529411764705882;0.3157894736842105;0.0;0.5263157894736842;0.11764705882352941;0.5263157894736842;0.0;0.0;0.0;0.0;0.3157894736842105;0.4;0.0;0.35294117647058826;0.5333333333333333;0.6666666666666666;0.631578947368421;0.35294117647058826;0.4;0.5714285714285714;0.5714285714285714;0.0;0.0;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.35294117647058826;0.36363636363636365;0.42105263157894735;0.0;0.0;0.5263157894736842;0.0;0.4444444444444444;0.375;0.0;0.0;0.3333333333333333;0.42857142857142855;0.0;0.4;0.47619047619047616;0.5;0.0;0.5263157894736842;0.375;0.0;0.3157894736842105;0.4;0.4444444444444444;0.5714285714285714;0.3157894736842105;0.47058823529411764;0.5263157894736842;0.0;0.0;0.0;0.13333333333333333;0.0;0.6666666666666666;0.6666666666666666;0.4;0.13333333333333333;0.0;0.47058823529411764;0.0;0.4;0.5333333333333333;0.5263157894736842;0.0;0.35294117647058826;0.35294117647058826;0.0;0.0;0.0;0.125;0.0;0.47058823529411764;0.0;0.5714285714285714;0.125;0.5263157894736842;0.0;0.5;0.0;0.125
GO:0042832;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.7142857142857143;0.7142857142857143;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;1.0;0.0;0.21052631578947367;0.46153846153846156;0.0;0.0;0.35294117647058826;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8571428571428571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8571428571428571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.7692307692307693;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.2857142857142857;0.2857142857142857;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.5714285714285714;0.0;0.6666666666666666;0.0
GO:0002576;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.125;0.2;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;1.0;0.19047619047619047;0.26666666666666666;0.125;0.8421052631578947;0.21052631578947367;0.23529411764705882;0.2;0.0;0.23529411764705882;0.0;0.08695652173913043;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.2857142857142857;0.26666666666666666;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.23529411764705882;0.25;0.25;0.23529411764705882;0.10526315789473684;0.0;0.0;0.26666666666666666;0.23529411764705882;0.0;0.125;0.0;0.0;0.23529411764705882
GO:0019060;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08695652173913043;0.21052631578947367;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.19047619047619047;1.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0034605;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.26666666666666666;0.0;0.15384615384615385;0.0;0.3076923076923077;0.15384615384615385;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.13333333333333333;0.0;0.0;0.46153846153846156;0.26666666666666666;0.0;1.0;0.15384615384615385;0.25;0.5;0.2857142857142857;0.23529411764705882;0.0;0.2857142857142857;0.0;0.1;0.0;0.0;0.25;0.0;0.3333333333333333;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.46153846153846156;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.46153846153846156;0.36363636363636365;0.3333333333333333;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.16666666666666666;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.2857142857142857;0.46153846153846156;0.46153846153846156;0.2857142857142857;0.125;0.0;0.3076923076923077;0.3333333333333333;0.2857142857142857;0.0;0.3076923076923077;0.0;0.5454545454545454;0.2857142857142857
GO:0043011;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.125;0.0;0.14285714285714285;0.0;0.2857142857142857;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.125;0.0;0.15384615384615385;1.0;0.11764705882352941;0.11764705882352941;0.13333333333333333;0.1111111111111111;0.0;0.13333333333333333;0.0;0.09523809523809523;0.0;0.16666666666666666;0.11764705882352941;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.16666666666666666;0.15384615384615385;0.14285714285714285;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.13333333333333333;0.14285714285714285;0.14285714285714285;0.13333333333333333;0.11764705882352941;0.0;0.0;0.15384615384615385;0.13333333333333333;0.0;0.14285714285714285;0.0;0.3333333333333333;0.13333333333333333
GO:0016079;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.11764705882352941;0.09523809523809523;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.8421052631578947;0.2727272727272727;0.25;0.11764705882352941;1.0;0.1;0.1111111111111111;0.19047619047619047;0.0;0.2222222222222222;0.0;0.08333333333333333;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.13333333333333333;0.25;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.1111111111111111;0.23529411764705882;0.23529411764705882;0.1111111111111111;0.1;0.0;0.0;0.125;0.1111111111111111;0.0;0.11764705882352941;0.0;0.0;0.1111111111111111
GO:0019985;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.21052631578947367;0.0;0.11764705882352941;0.0;0.23529411764705882;0.11764705882352941;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.10526315789473684;0.0;0.0;0.35294117647058826;0.21052631578947367;0.0;0.5;0.11764705882352941;0.1;1.0;0.1111111111111111;0.47619047619047616;0.0;0.5555555555555556;0.0;0.08333333333333333;0.0;0.0;0.1;0.0;0.25;0.0;0.0;0.10526315789473684;0.35294117647058826;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.35294117647058826;0.6666666666666666;0.25;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.125;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.3333333333333333;0.35294117647058826;0.35294117647058826;0.1111111111111111;0.4;0.0;0.23529411764705882;0.125;0.1111111111111111;0.0;0.23529411764705882;0.0;0.26666666666666666;0.1111111111111111
GO:0010994;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.23529411764705882;0.0;0.2857142857142857;0.13333333333333333;0.1111111111111111;0.1111111111111111;1.0;0.21052631578947367;0.0;0.25;0.0;0.09090909090909091;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.15384615384615385;0.2857142857142857;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.125;0.26666666666666666;0.26666666666666666;0.125;0.1111111111111111;0.0;0.0;0.14285714285714285;0.125;0.0;0.13333333333333333;0.0;0.0;0.125
GO:0000209;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.5;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.1;0.0;0.0;0.0;0.2;0.0;0.23529411764705882;0.1111111111111111;0.19047619047619047;0.47619047619047616;0.21052631578947367;1.0;0.0;0.7368421052631579;0.0;0.08;0.0;0.0;0.19047619047619047;0.0;0.0;0.0;0.0;0.2;0.3333333333333333;0.0;0.0;0.5263157894736842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.375;0.23529411764705882;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.5263157894736842;0.2222222222222222;0.2222222222222222;0.21052631578947367;0.38095238095238093;0.0;0.0;0.23529411764705882;0.21052631578947367;0.0;0.1111111111111111;0.0;0.0;0.21052631578947367
GO:0034165;0.3157894736842105;0.35294117647058826;0.4;0.5263157894736842;0.38095238095238093;0.0;0.38095238095238093;0.631578947368421;0.47619047619047616;0.0;0.0;0.0;0.0;0.47619047619047616;0.35294117647058826;0.0;0.3157894736842105;0.47058823529411764;0.23529411764705882;0.38095238095238093;0.631578947368421;0.7058823529411765;0.5;0.625;0.0;0.0;0.36363636363636365;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.631578947368421;0.4166666666666667;0.5714285714285714;0.0;0.0;0.47619047619047616;0.0;0.9;0.3333333333333333;0.0;0.0;0.4;0.25;0.0;0.23529411764705882;0.34782608695652173;0.6363636363636364;0.0;0.38095238095238093;0.4444444444444444;0.0;0.5714285714285714;0.35294117647058826;0.4;0.5;0.47619047619047616;0.7368421052631579;0.38095238095238093;0.0;0.0;0.0;0.47058823529411764;0.0;0.47058823529411764;0.47058823529411764;0.7058823529411765;0.47058823529411764;0.0;0.8421052631578947;0.0;0.36363636363636365;0.47058823529411764;0.38095238095238093;0.0;0.42105263157894735;0.3157894736842105;0.0;0.0;0.0;0.1111111111111111;0.0;0.42105263157894735;0.0;0.5;0.1111111111111111;0.38095238095238093;0.0;0.4444444444444444;0.0;0.1111111111111111
GO:0032020;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.5882352941176471;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.11764705882352941;0.0;0.0;0.0;0.23529411764705882;0.0;0.2857142857142857;0.13333333333333333;0.2222222222222222;0.5555555555555556;0.25;0.7368421052631579;0.0;1.0;0.0;0.09090909090909091;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.23529411764705882;0.4;0.0;0.0;0.625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.46153846153846156;0.2857142857142857;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.625;0.26666666666666666;0.26666666666666666;0.25;0.4444444444444444;0.0;0.0;0.2857142857142857;0.25;0.0;0.13333333333333333;0.0;0.0;0.25
GO:0002230;0.3333333333333333;0.375;0.3157894736842105;0.2222222222222222;0.5;0.0;0.3;0.1111111111111111;0.3;0.0;0.0;0.0;0.0;0.4;0.375;0.0;0.4444444444444444;0.375;0.25;0.3;0.8888888888888888;0.875;0.4;0.4;0.0;0.0;0.2857142857142857;0.35294117647058826;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.631578947368421;0.0;1.0;0.2608695652173913;0.5;0.0;0.0;0.3;0.0;0.631578947368421;0.47058823529411764;0.0;0.0;0.5263157894736842;0.26666666666666666;0.0;0.25;0.2727272727272727;0.47619047619047616;0.0;0.3;0.35294117647058826;0.0;0.4;0.375;0.21052631578947367;0.13333333333333333;0.5;0.4444444444444444;0.3;0.0;0.0;0.0;0.125;0.0;0.375;0.375;0.5;0.125;0.0;0.6666666666666666;0.0;0.2857142857142857;0.375;0.2;0.0;0.4444444444444444;0.4444444444444444;0.0;0.0;0.0;0.11764705882352941;0.0;0.3333333333333333;0.0;0.13333333333333333;0.11764705882352941;0.3;0.0;0.35294117647058826;0.0;0.11764705882352941
GO:0051281;0.2608695652173913;0.2857142857142857;0.3333333333333333;0.2608695652173913;0.24;0.08695652173913043;0.32;0.08695652173913043;0.4;0.09523809523809523;0.0;0.0;0.0;0.4;0.2857142857142857;0.09090909090909091;0.2608695652173913;0.38095238095238093;0.19047619047619047;0.4;0.2608695652173913;0.2857142857142857;0.4;0.5;0.0;0.08695652173913043;0.38461538461538464;0.36363636363636365;0.0;0.08695652173913043;0.0;0.1;0.09523809523809523;0.08333333333333333;0.08333333333333333;0.09090909090909091;0.08;0.4166666666666667;0.09090909090909091;0.2608695652173913;1.0;0.4;0.0;0.08333333333333333;0.4;0.0;0.4166666666666667;0.2727272727272727;0.08695652173913043;0.0;0.25;0.2;0.09090909090909091;0.19047619047619047;0.2962962962962963;0.23076923076923078;0.0;0.32;0.36363636363636365;0.0;0.32;0.2857142857142857;0.3333333333333333;0.4;0.4;0.43478260869565216;0.32;0.0;0.10526315789473684;0.1;0.38095238095238093;0.0;0.38095238095238093;0.38095238095238093;0.38095238095238093;0.38095238095238093;0.0;0.43478260869565216;0.0;0.3076923076923077;0.38095238095238093;0.32;0.09523809523809523;0.34782608695652173;0.2608695652173913;0.09090909090909091;0.09523809523809523;0.09523809523809523;0.09090909090909091;0.08333333333333333;0.34782608695652173;0.0;0.4;0.09090909090909091;0.32;0.09523809523809523;0.36363636363636365;0.0;0.09090909090909091
GO:0002741;0.4;0.6666666666666666;0.38095238095238093;0.5;0.36363636363636365;0.0;0.36363636363636365;0.6;0.45454545454545453;0.0;0.0;0.0;0.0;0.45454545454545453;0.4444444444444444;0.0;0.3;0.4444444444444444;0.2222222222222222;0.36363636363636365;0.5;0.5555555555555556;0.47058823529411764;0.5882352941176471;0.0;0.0;0.34782608695652173;0.42105263157894735;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.5;0.4;1.0;0.0;0.0;0.45454545454545453;0.0;0.5714285714285714;0.3157894736842105;0.0;0.0;0.38095238095238093;0.23529411764705882;0.0;0.2222222222222222;0.3333333333333333;0.43478260869565216;0.0;0.36363636363636365;0.5263157894736842;0.0;0.7272727272727273;0.5555555555555556;0.38095238095238093;0.47058823529411764;0.45454545454545453;0.5;0.36363636363636365;0.0;0.0;0.0;0.4444444444444444;0.0;0.4444444444444444;0.4444444444444444;0.4444444444444444;0.4444444444444444;0.0;0.6;0.0;0.34782608695652173;0.4444444444444444;0.36363636363636365;0.0;0.4;0.3;0.0;0.0;0.0;0.10526315789473684;0.0;0.8;0.0;0.47058823529411764;0.10526315789473684;0.36363636363636365;0.0;0.42105263157894735;0.0;0.10526315789473684
GO:0007517;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030593;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.10526315789473684;0.0;0.11764705882352941;0.0;0.11764705882352941;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.21052631578947367;0.0;0.25;0.11764705882352941;0.1;0.1;0.1111111111111111;0.19047619047619047;0.0;0.2222222222222222;0.0;0.08333333333333333;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.13333333333333333;0.25;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.1111111111111111;0.23529411764705882;0.23529411764705882;0.1111111111111111;0.1;0.0;0.0;0.125;0.1111111111111111;0.0;0.11764705882352941;0.0;0.13333333333333333;0.1111111111111111
