;GO:0043507;GO:0060244;GO:0061052;GO:0046777;GO:1901985;GO:0048754;GO:0006887;GO:0023014;GO:0032091;GO:0060326;GO:0006879;GO:0000187;GO:0006913;GO:0001666;GO:0015707;GO:0032729;GO:0031116;GO:0035556;GO:0033138;GO:0070839;GO:0046827;GO:0007263;GO:0060999;GO:0045773;GO:0043312;GO:0045454;GO:0007188;GO:0007266;GO:0048012;GO:0048010;GO:0002369;GO:0045342;GO:0051496;GO:0048013;GO:0048255;GO:0002606;GO:0010469;GO:0050766;GO:0018105;GO:0071800;GO:0018107;GO:0060143;GO:0090314;GO:2001275;GO:0060586;GO:0038095;GO:0048812;GO:0043123;GO:0038096;GO:1904754;GO:0022900;GO:0007035;GO:0045944;GO:0002223;GO:0042832;GO:0032869;GO:1904707;GO:0019221;GO:0032147;GO:0031532;GO:0050852;GO:0051149;GO:0050776;GO:0031295;GO:0050829;GO:1902023;GO:0007169;GO:0007166;GO:0007200;GO:0006876;GO:0002430;GO:0007204;GO:0070574;GO:0071421;GO:0045087;GO:0033148;GO:0006909;GO:0002309;GO:0002827;GO:0032496;GO:0050900;GO:0051835;GO:0019730;GO:0001818;GO:0071902;GO:0010763
GO:0043312;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.8235294117647058;0.10526315789473684;0.0;0.125;0.09523809523809523;0.0;0.11764705882352941;0.0;0.1111111111111111;0.0;0.0;0.125;0.0;0.10526315789473684;0.0;0.1111111111111111;0.0;0.0;1.0;0.125;0.1111111111111111;0.10526315789473684;0.10526315789473684;0.10526315789473684;0.11764705882352941;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.1;0.125;0.1;0.0;0.0;0.0;0.0;0.10526315789473684;0.1111111111111111;0.0;0.09523809523809523;0.0;0.13333333333333333;0.08695652173913043;0.0;0.09090909090909091;0.0;0.10526315789473684;0.0;0.11764705882352941;0.0;0.11764705882352941;0.09523809523809523;0.0;0.0;0.2;0.0;0.09090909090909091;0.1111111111111111;0.125;0.11764705882352941;0.09523809523809523;0.1;0.09090909090909091;0.1;0.1;0.26666666666666666;0.0;0.5882352941176471;0.1111111111111111;0.0;0.0;0.125;0.0;0.25;0.0;0.0;0.0
GO:0045454;0.4;0.6153846153846154;0.47058823529411764;0.26666666666666666;0.5;0.0;0.3076923076923077;0.26666666666666666;0.3333333333333333;0.3333333333333333;0.5882352941176471;0.4;0.0;0.0;0.0;0.46153846153846156;0.47058823529411764;0.6666666666666666;0.47058823529411764;0.0;0.375;0.2857142857142857;0.1111111111111111;0.4444444444444444;0.125;1.0;0.2857142857142857;0.26666666666666666;0.26666666666666666;0.26666666666666666;0.0;0.0;0.4444444444444444;0.26666666666666666;0.35294117647058826;0.46153846153846156;0.6153846153846154;0.5333333333333333;0.25;0.16666666666666666;0.25;0.6153846153846154;0.35294117647058826;0.5;0.47058823529411764;0.26666666666666666;0.2857142857142857;0.5333333333333333;0.23529411764705882;0.5;0.36363636363636365;0.5263157894736842;0.4444444444444444;0.2222222222222222;0.0;0.26666666666666666;0.5714285714285714;0.3076923076923077;0.4444444444444444;0.3076923076923077;0.23529411764705882;0.6153846153846154;0.5454545454545454;0.125;0.0;0.0;0.2857142857142857;0.6666666666666666;0.3076923076923077;0.5882352941176471;0.25;0.5555555555555556;0.0;0.0;0.0;0.5333333333333333;0.0;0.14285714285714285;0.4;0.0;0.16666666666666666;0.2857142857142857;0.0;0.5;0.4444444444444444;0.5333333333333333
GO:0007188;0.09090909090909091;0.13333333333333333;0.42105263157894735;0.23529411764705882;0.1111111111111111;0.0;0.26666666666666666;0.11764705882352941;0.14285714285714285;0.14285714285714285;0.21052631578947367;0.09090909090909091;0.0;0.0;0.0;0.13333333333333333;0.42105263157894735;0.14285714285714285;0.42105263157894735;0.0;0.1111111111111111;0.125;0.1;0.1;0.1111111111111111;0.2857142857142857;1.0;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.0;0.0;0.1;0.11764705882352941;0.10526315789473684;0.13333333333333333;0.13333333333333333;0.11764705882352941;0.2222222222222222;0.14285714285714285;0.2222222222222222;0.13333333333333333;0.10526315789473684;0.1111111111111111;0.10526315789473684;0.11764705882352941;0.125;0.11764705882352941;0.10526315789473684;0.1111111111111111;0.15384615384615385;0.19047619047619047;0.1;0.1;0.0;0.11764705882352941;0.125;0.13333333333333333;0.1;0.26666666666666666;0.10526315789473684;0.13333333333333333;0.15384615384615385;0.1111111111111111;0.0;0.0;0.125;0.14285714285714285;0.13333333333333333;0.21052631578947367;0.1111111111111111;0.2;0.0;0.0;0.0;0.11764705882352941;0.0;0.125;0.11764705882352941;0.0;0.14285714285714285;0.125;0.0;0.14285714285714285;0.1;0.11764705882352941
GO:0007266;0.08695652173913043;0.125;0.1;0.2222222222222222;0.10526315789473684;0.0;0.25;0.1111111111111111;0.13333333333333333;0.13333333333333333;0.2;0.08695652173913043;0.0;0.0;0.0;0.125;0.1;0.13333333333333333;0.1;0.0;0.10526315789473684;0.11764705882352941;0.09523809523809523;0.09523809523809523;0.10526315789473684;0.26666666666666666;0.11764705882352941;1.0;0.1111111111111111;0.1111111111111111;0.0;0.0;0.09523809523809523;0.1111111111111111;0.1;0.125;0.125;0.1111111111111111;0.21052631578947367;0.13333333333333333;0.21052631578947367;0.125;0.1;0.10526315789473684;0.1;0.1111111111111111;0.11764705882352941;0.1111111111111111;0.1;0.10526315789473684;0.14285714285714285;0.18181818181818182;0.09523809523809523;0.09523809523809523;0.0;0.1111111111111111;0.11764705882352941;0.125;0.09523809523809523;0.25;0.1;0.125;0.14285714285714285;0.10526315789473684;0.0;0.0;0.11764705882352941;0.13333333333333333;0.125;0.2;0.10526315789473684;0.19047619047619047;0.0;0.0;0.0;0.1111111111111111;0.0;0.11764705882352941;0.1111111111111111;0.0;0.13333333333333333;0.11764705882352941;0.0;0.13333333333333333;0.09523809523809523;0.1111111111111111
GO:0048012;0.08695652173913043;0.125;0.1;0.2222222222222222;0.10526315789473684;0.0;0.25;0.1111111111111111;0.13333333333333333;0.13333333333333333;0.2;0.08695652173913043;0.0;0.0;0.0;0.125;0.1;0.13333333333333333;0.1;0.0;0.10526315789473684;0.11764705882352941;0.09523809523809523;0.09523809523809523;0.10526315789473684;0.26666666666666666;0.11764705882352941;0.1111111111111111;1.0;0.1111111111111111;0.0;0.0;0.09523809523809523;0.1111111111111111;0.1;0.125;0.125;0.1111111111111111;0.21052631578947367;0.13333333333333333;0.21052631578947367;0.125;0.1;0.10526315789473684;0.1;0.1111111111111111;0.11764705882352941;0.1111111111111111;0.1;0.10526315789473684;0.14285714285714285;0.18181818181818182;0.09523809523809523;0.09523809523809523;0.0;0.1111111111111111;0.11764705882352941;0.125;0.09523809523809523;0.25;0.1;0.125;0.14285714285714285;0.10526315789473684;0.0;0.0;0.9411764705882353;0.13333333333333333;0.125;0.2;0.10526315789473684;0.19047619047619047;0.0;0.0;0.0;0.1111111111111111;0.0;0.11764705882352941;0.1111111111111111;0.0;0.13333333333333333;0.11764705882352941;0.0;0.13333333333333333;0.09523809523809523;0.1111111111111111
GO:0048010;0.08695652173913043;0.125;0.1;0.2222222222222222;0.10526315789473684;0.0;0.25;0.1111111111111111;0.13333333333333333;0.13333333333333333;0.2;0.08695652173913043;0.0;0.0;0.0;0.125;0.1;0.13333333333333333;0.1;0.0;0.10526315789473684;0.11764705882352941;0.09523809523809523;0.09523809523809523;0.10526315789473684;0.26666666666666666;0.11764705882352941;0.1111111111111111;0.1111111111111111;1.0;0.0;0.0;0.09523809523809523;0.1111111111111111;0.1;0.125;0.125;0.1111111111111111;0.21052631578947367;0.13333333333333333;0.21052631578947367;0.125;0.1;0.10526315789473684;0.1;0.1111111111111111;0.11764705882352941;0.1111111111111111;0.1;0.10526315789473684;0.14285714285714285;0.18181818181818182;0.09523809523809523;0.09523809523809523;0.0;0.1111111111111111;0.11764705882352941;0.125;0.09523809523809523;0.25;0.1;0.125;0.14285714285714285;0.10526315789473684;0.0;0.0;0.9411764705882353;0.13333333333333333;0.125;0.2;0.10526315789473684;0.19047619047619047;0.0;0.0;0.0;0.1111111111111111;0.0;0.11764705882352941;0.1111111111111111;0.0;0.13333333333333333;0.11764705882352941;0.0;0.13333333333333333;0.09523809523809523;0.1111111111111111
GO:0002369;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.10526315789473684;0.2857142857142857;0.25;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.23529411764705882;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.5;0.0;0.0;0.13333333333333333;0.0;0.15384615384615385;0.15384615384615385;0.0;0.46153846153846156;0.0;0.0;0.0
GO:0045342;0.0;0.0;0.0;0.5333333333333333;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051496;0.3076923076923077;0.42105263157894735;0.34782608695652173;0.0;0.36363636363636365;0.0;0.0;0.38095238095238093;0.2222222222222222;0.0;0.17391304347826086;0.3076923076923077;0.0;0.0;0.0;0.42105263157894735;0.6086956521739131;0.4444444444444444;0.34782608695652173;0.0;0.36363636363636365;0.1;0.5;0.3333333333333333;0.0;0.4444444444444444;0.1;0.09523809523809523;0.09523809523809523;0.09523809523809523;0.0;0.0;1.0;0.09523809523809523;0.34782608695652173;0.42105263157894735;0.42105263157894735;0.5714285714285714;0.0;0.0;0.0;0.631578947368421;0.34782608695652173;0.36363636363636365;0.17391304347826086;0.09523809523809523;0.0;0.38095238095238093;0.08695652173913043;0.36363636363636365;0.0;0.16;0.3333333333333333;0.08333333333333333;0.0;0.0;0.4;0.42105263157894735;0.3333333333333333;0.0;0.08695652173913043;0.42105263157894735;0.35294117647058826;0.36363636363636365;0.0;0.0;0.1;0.4444444444444444;0.42105263157894735;0.17391304347826086;0.09090909090909091;0.16666666666666666;0.0;0.0;0.0;0.38095238095238093;0.0;0.0;0.38095238095238093;0.0;0.0;0.6;0.0;0.3333333333333333;0.3333333333333333;0.38095238095238093
GO:0048013;0.08695652173913043;0.125;0.1;0.2222222222222222;0.10526315789473684;0.0;0.25;0.1111111111111111;0.13333333333333333;0.13333333333333333;0.2;0.08695652173913043;0.0;0.0;0.0;0.125;0.1;0.13333333333333333;0.1;0.0;0.10526315789473684;0.11764705882352941;0.09523809523809523;0.09523809523809523;0.10526315789473684;0.26666666666666666;0.11764705882352941;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.0;0.0;0.09523809523809523;1.0;0.1;0.125;0.125;0.1111111111111111;0.21052631578947367;0.13333333333333333;0.21052631578947367;0.125;0.1;0.10526315789473684;0.1;0.1111111111111111;0.11764705882352941;0.1111111111111111;0.1;0.10526315789473684;0.14285714285714285;0.18181818181818182;0.09523809523809523;0.09523809523809523;0.0;0.1111111111111111;0.11764705882352941;0.125;0.09523809523809523;0.25;0.1;0.125;0.14285714285714285;0.10526315789473684;0.0;0.0;0.9411764705882353;0.13333333333333333;0.125;0.2;0.10526315789473684;0.19047619047619047;0.0;0.0;0.0;0.1111111111111111;0.0;0.11764705882352941;0.1111111111111111;0.0;0.13333333333333333;0.11764705882352941;0.0;0.13333333333333333;0.09523809523809523;0.1111111111111111
GO:0048255;0.48;0.1111111111111111;0.45454545454545453;0.0;0.5714285714285714;0.0;0.0;0.1;0.23529411764705882;0.0;0.2727272727272727;0.48;0.0;0.0;0.0;0.4444444444444444;0.36363636363636365;0.11764705882352941;0.5454545454545454;0.0;0.38095238095238093;0.10526315789473684;0.08695652173913043;0.17391304347826086;0.0;0.35294117647058826;0.10526315789473684;0.1;0.1;0.1;0.0;0.0;0.34782608695652173;0.1;1.0;0.4444444444444444;0.2222222222222222;0.4;0.0;0.0;0.0;0.4444444444444444;0.36363636363636365;0.38095238095238093;0.2727272727272727;0.1;0.0;0.4;0.09090909090909091;0.38095238095238093;0.0;0.25;0.6086956521739131;0.08695652173913043;0.0;0.0;0.42105263157894735;0.1111111111111111;0.5217391304347826;0.0;0.09090909090909091;0.4444444444444444;0.25;0.09523809523809523;0.0;0.0;0.10526315789473684;0.11764705882352941;0.1111111111111111;0.2727272727272727;0.09523809523809523;0.2608695652173913;0.0;0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.21052631578947367;0.0;0.47058823529411764;0.5217391304347826;0.4
GO:0002606;0.38095238095238093;0.14285714285714285;0.3333333333333333;0.0;0.47058823529411764;0.0;0.0;0.125;0.3076923076923077;0.0;0.2222222222222222;0.38095238095238093;0.0;0.0;0.0;0.5714285714285714;0.4444444444444444;0.15384615384615385;0.4444444444444444;0.0;0.47058823529411764;0.13333333333333333;0.10526315789473684;0.42105263157894735;0.0;0.46153846153846156;0.13333333333333333;0.125;0.125;0.125;0.0;0.0;0.42105263157894735;0.125;0.4444444444444444;1.0;0.2857142857142857;0.5;0.0;0.0;0.0;0.5714285714285714;0.4444444444444444;0.47058823529411764;0.2222222222222222;0.125;0.0;0.5;0.1111111111111111;0.47058823529411764;0.0;0.2;0.42105263157894735;0.10526315789473684;0.0;0.0;0.5333333333333333;0.14285714285714285;0.42105263157894735;0.0;0.1111111111111111;0.5714285714285714;0.6666666666666666;0.5882352941176471;0.0;0.0;0.13333333333333333;0.15384615384615385;0.14285714285714285;0.2222222222222222;0.11764705882352941;0.21052631578947367;0.0;0.0;0.0;0.5;0.0;0.0;0.625;0.0;0.0;0.26666666666666666;0.0;0.46153846153846156;0.42105263157894735;0.5
GO:0010469;0.5714285714285714;0.14285714285714285;0.4444444444444444;0.0;0.47058823529411764;0.0;0.0;0.125;0.46153846153846156;0.0;0.2222222222222222;0.5714285714285714;0.0;0.0;0.0;0.2857142857142857;0.4444444444444444;0.15384615384615385;0.4444444444444444;0.0;0.23529411764705882;0.13333333333333333;0.10526315789473684;0.21052631578947367;0.0;0.6153846153846154;0.13333333333333333;0.125;0.125;0.125;0.0;0.0;0.42105263157894735;0.125;0.2222222222222222;0.2857142857142857;1.0;0.25;0.0;0.0;0.0;0.2857142857142857;0.2222222222222222;0.47058823529411764;0.2222222222222222;0.125;0.0;0.75;0.1111111111111111;0.23529411764705882;0.0;0.2;0.21052631578947367;0.10526315789473684;0.0;0.0;0.5333333333333333;0.14285714285714285;0.3157894736842105;0.0;0.1111111111111111;0.5714285714285714;0.6666666666666666;0.11764705882352941;0.0;0.0;0.13333333333333333;0.15384615384615385;0.14285714285714285;0.2222222222222222;0.11764705882352941;0.21052631578947367;0.0;0.0;0.0;0.75;0.0;0.0;0.5;0.0;0.0;0.26666666666666666;0.0;0.3076923076923077;0.3157894736842105;0.25
GO:0050766;0.34782608695652173;0.125;0.5;0.0;0.5263157894736842;0.0;0.0;0.4444444444444444;0.26666666666666666;0.0;0.2;0.43478260869565216;0.0;0.0;0.0;0.5;0.6;0.5333333333333333;0.5;0.0;0.631578947368421;0.11764705882352941;0.5714285714285714;0.47619047619047616;0.0;0.5333333333333333;0.11764705882352941;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.0;0.0;0.5714285714285714;0.1111111111111111;0.4;0.5;0.25;1.0;0.0;0.0;0.0;0.75;0.6;0.5263157894736842;0.2;0.1111111111111111;0.0;0.4444444444444444;0.1;0.42105263157894735;0.0;0.18181818181818182;0.38095238095238093;0.09523809523809523;0.0;0.0;0.5882352941176471;0.125;0.47619047619047616;0.0;0.1;0.625;0.42857142857142855;0.42105263157894735;0.0;0.0;0.11764705882352941;0.5333333333333333;0.125;0.2;0.10526315789473684;0.19047619047619047;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.4444444444444444;0.0;0.0;0.7058823529411765;0.0;0.4;0.47619047619047616;0.4444444444444444
GO:0018105;0.0;0.0;0.0;0.8421052631578947;0.0;0.0;0.23529411764705882;0.8421052631578947;0.0;0.25;0.19047619047619047;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.1;0.25;0.2222222222222222;0.21052631578947367;0.21052631578947367;0.21052631578947367;0.0;0.5;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;1.0;0.125;0.8;0.0;0.0;0.0;0.0;0.21052631578947367;0.2222222222222222;0.0;0.19047619047619047;0.0;0.4;0.17391304347826086;0.0;0.18181818181818182;0.0;0.21052631578947367;0.0;0.23529411764705882;0.0;0.23529411764705882;0.19047619047619047;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.25;0.23529411764705882;0.19047619047619047;0.2;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0
GO:0071800;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.15384615384615385;0.13333333333333333;0.0;0.16666666666666666;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.125;0.16666666666666666;0.14285714285714285;0.13333333333333333;0.13333333333333333;0.13333333333333333;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.125;1.0;0.125;0.0;0.0;0.0;0.0;0.13333333333333333;0.14285714285714285;0.0;0.11764705882352941;0.0;0.18181818181818182;0.10526315789473684;0.0;0.1111111111111111;0.0;0.13333333333333333;0.0;0.15384615384615385;0.0;0.15384615384615385;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.16666666666666666;0.15384615384615385;0.11764705882352941;0.125;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0
GO:0018107;0.0;0.0;0.0;0.8421052631578947;0.0;0.0;0.23529411764705882;0.8421052631578947;0.0;0.25;0.19047619047619047;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.1;0.25;0.2222222222222222;0.21052631578947367;0.21052631578947367;0.21052631578947367;0.0;0.5;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.8;0.125;1.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.2222222222222222;0.0;0.19047619047619047;0.0;0.4;0.17391304347826086;0.0;0.18181818181818182;0.0;0.21052631578947367;0.0;0.23529411764705882;0.0;0.23529411764705882;0.19047619047619047;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.25;0.23529411764705882;0.19047619047619047;0.2;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0
GO:0060143;0.38095238095238093;0.14285714285714285;0.5555555555555556;0.0;0.5882352941176471;0.0;0.0;0.5;0.3076923076923077;0.0;0.2222222222222222;0.47619047619047616;0.0;0.0;0.0;0.5714285714285714;0.6666666666666666;0.6153846153846154;0.5555555555555556;0.0;0.47058823529411764;0.13333333333333333;0.631578947368421;0.5263157894736842;0.0;0.6153846153846154;0.13333333333333333;0.125;0.125;0.125;0.0;0.0;0.631578947368421;0.125;0.4444444444444444;0.5714285714285714;0.2857142857142857;0.75;0.0;0.0;0.0;1.0;0.4444444444444444;0.5882352941176471;0.2222222222222222;0.125;0.0;0.5;0.1111111111111111;0.47058823529411764;0.0;0.2;0.42105263157894735;0.10526315789473684;0.0;0.0;0.6666666666666666;0.14285714285714285;0.5263157894736842;0.0;0.1111111111111111;0.7142857142857143;0.5;0.47058823529411764;0.0;0.0;0.13333333333333333;0.6153846153846154;0.14285714285714285;0.2222222222222222;0.11764705882352941;0.21052631578947367;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.8;0.0;0.46153846153846156;0.5263157894736842;0.5
GO:0090314;0.32;0.1111111111111111;0.2727272727272727;0.0;0.38095238095238093;0.0;0.0;0.1;0.23529411764705882;0.0;0.18181818181818182;0.32;0.0;0.0;0.0;0.4444444444444444;0.36363636363636365;0.11764705882352941;0.36363636363636365;0.0;0.8571428571428571;0.10526315789473684;0.08695652173913043;0.34782608695652173;0.0;0.35294117647058826;0.10526315789473684;0.1;0.1;0.1;0.0;0.0;0.34782608695652173;0.1;0.36363636363636365;0.4444444444444444;0.2222222222222222;0.6;0.0;0.0;0.0;0.4444444444444444;1.0;0.38095238095238093;0.18181818181818182;0.1;0.0;0.4;0.09090909090909091;0.38095238095238093;0.0;0.16666666666666666;0.34782608695652173;0.08695652173913043;0.0;0.0;0.42105263157894735;0.1111111111111111;0.34782608695652173;0.0;0.09090909090909091;0.4444444444444444;0.375;0.38095238095238093;0.0;0.0;0.10526315789473684;0.11764705882352941;0.1111111111111111;0.18181818181818182;0.09523809523809523;0.17391304347826086;0.0;0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.42105263157894735;0.0;0.35294117647058826;0.34782608695652173;0.4
GO:2001275;0.4166666666666667;0.47058823529411764;0.38095238095238093;0.0;0.5;0.0;0.0;0.42105263157894735;0.25;0.0;0.19047619047619047;0.4166666666666667;0.0;0.0;0.0;0.47058823529411764;0.47619047619047616;0.5;0.47619047619047616;0.0;0.6;0.1111111111111111;0.45454545454545453;0.45454545454545453;0.0;0.5;0.1111111111111111;0.10526315789473684;0.10526315789473684;0.10526315789473684;0.0;0.0;0.36363636363636365;0.10526315789473684;0.38095238095238093;0.47058823529411764;0.47058823529411764;0.5263157894736842;0.0;0.0;0.0;0.5882352941176471;0.38095238095238093;1.0;0.19047619047619047;0.10526315789473684;0.0;0.5263157894736842;0.09523809523809523;0.5;0.0;0.17391304347826086;0.36363636363636365;0.09090909090909091;0.0;0.0;0.5555555555555556;0.47058823529411764;0.45454545454545453;0.0;0.09523809523809523;0.5882352941176471;0.5333333333333333;0.5;0.0;0.0;0.1111111111111111;0.5;0.47058823529411764;0.19047619047619047;0.1;0.18181818181818182;0.0;0.0;0.0;0.5263157894736842;0.0;0.0;0.5263157894736842;0.0;0.0;0.5555555555555556;0.0;0.375;0.45454545454545453;0.5263157894736842
GO:0060586;0.16;0.1111111111111111;0.18181818181818182;0.0;0.19047619047619047;0.2222222222222222;0.0;0.1;0.23529411764705882;0.0;0.9090909090909091;0.16;0.0;0.0;0.0;0.2222222222222222;0.18181818181818182;0.11764705882352941;0.18181818181818182;0.0;0.19047619047619047;0.10526315789473684;0.08695652173913043;0.08695652173913043;0.0;0.47058823529411764;0.10526315789473684;0.1;0.1;0.1;0.1111111111111111;0.0;0.17391304347826086;0.1;0.2727272727272727;0.2222222222222222;0.2222222222222222;0.2;0.0;0.0;0.0;0.2222222222222222;0.18181818181818182;0.19047619047619047;1.0;0.1;0.0;0.2;0.09090909090909091;0.19047619047619047;0.0;0.5833333333333334;0.17391304347826086;0.08695652173913043;0.0;0.0;0.21052631578947367;0.1111111111111111;0.17391304347826086;0.0;0.09090909090909091;0.2222222222222222;0.25;0.09523809523809523;0.0;0.0;0.10526315789473684;0.11764705882352941;0.1111111111111111;0.8181818181818182;0.09523809523809523;0.6956521739130435;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.10526315789473684;0.0;0.23529411764705882;0.17391304347826086;0.2
GO:0038095;0.08695652173913043;0.125;0.1;0.2222222222222222;0.10526315789473684;0.0;0.25;0.1111111111111111;0.13333333333333333;0.13333333333333333;0.2;0.08695652173913043;0.0;0.0;0.0;0.125;0.1;0.13333333333333333;0.1;0.0;0.10526315789473684;0.11764705882352941;0.09523809523809523;0.09523809523809523;0.10526315789473684;0.26666666666666666;0.11764705882352941;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.0;0.0;0.09523809523809523;0.1111111111111111;0.1;0.125;0.125;0.1111111111111111;0.21052631578947367;0.13333333333333333;0.21052631578947367;0.125;0.1;0.10526315789473684;0.1;1.0;0.11764705882352941;0.1111111111111111;0.1;0.10526315789473684;0.14285714285714285;0.18181818181818182;0.09523809523809523;0.09523809523809523;0.0;0.1111111111111111;0.11764705882352941;0.125;0.09523809523809523;0.25;0.1;0.125;0.7142857142857143;0.10526315789473684;0.0;0.0;0.11764705882352941;0.13333333333333333;0.125;0.2;0.10526315789473684;0.19047619047619047;0.0;0.0;0.0;0.1111111111111111;0.0;0.11764705882352941;0.5555555555555556;0.0;0.13333333333333333;0.11764705882352941;0.0;0.13333333333333333;0.09523809523809523;0.1111111111111111
GO:0048812;0.0;0.0;0.0;0.23529411764705882;0.0;0.13333333333333333;0.26666666666666666;0.11764705882352941;0.0;0.14285714285714285;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.125;0.0;0.0;0.1111111111111111;0.2857142857142857;0.125;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.2222222222222222;0.14285714285714285;0.2222222222222222;0.0;0.0;0.0;0.0;0.11764705882352941;1.0;0.0;0.10526315789473684;0.0;0.15384615384615385;0.19047619047619047;0.0;0.1;0.0;0.11764705882352941;0.0;0.13333333333333333;0.0;0.26666666666666666;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.125;0.14285714285714285;0.13333333333333333;0.21052631578947367;0.1111111111111111;0.2;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0
GO:0043123;0.6956521739130435;0.125;0.4;0.0;0.5263157894736842;0.0;0.0;0.4444444444444444;0.26666666666666666;0.0;0.2;0.6956521739130435;0.0;0.0;0.0;0.5;0.5;0.5333333333333333;0.5;0.0;0.42105263157894735;0.11764705882352941;0.09523809523809523;0.47619047619047616;0.0;0.5333333333333333;0.11764705882352941;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.0;0.0;0.38095238095238093;0.1111111111111111;0.4;0.5;0.75;0.4444444444444444;0.0;0.0;0.0;0.5;0.4;0.5263157894736842;0.2;0.1111111111111111;0.0;1.0;0.1;0.42105263157894735;0.0;0.18181818181818182;0.38095238095238093;0.09523809523809523;0.0;0.0;0.5882352941176471;0.125;0.47619047619047616;0.0;0.1;0.625;0.5714285714285714;0.42105263157894735;0.0;0.0;0.11764705882352941;0.5333333333333333;0.125;0.2;0.10526315789473684;0.19047619047619047;0.0;0.0;0.0;0.7777777777777778;0.0;0.0;0.5555555555555556;0.0;0.0;0.5882352941176471;0.0;0.4;0.47619047619047616;0.4444444444444444
